"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717472,"2023-07-06",0,"2023-07-07T01:09:32.694Z","2023-07-07T01:09:36.490Z",TRUE,"pitch","687569f0-e7c6-43a1-bd49-f7af6b4f9118",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9607,1.3322,NA,180.02,153.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Hit By Pitch","hit_by_pitch","Garrett Stubbs hit by pitch.",0,1,1,70,"top",11,"2023-07-07T01:09:28.551Z","2023-07-07T01:10:56.331Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.2,69.5,11,0.9,0.4911,6.9329,23.3391,-23.8846,7.193,6.6059,-1.6534,3.1695,1.9807,-112.2268,4.5541,-3.4855,50.0041,3.5657,9.0282,22.8,8.4,24,1986,87,NA,NA,NA,NA,NA,NA,FALSE,-32.9,13.6,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",7,"2023-07-07T01:08:55.713Z","2023-07-07T01:09:05.618Z",TRUE,"pitch","a9a5e5df-a796-4d1a-bb1d-9aef92efbd54",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.08,1.46,NA,142.05,181.41,"fly_ball","medium","7",47.98,119.31,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Brandon Marsh flies out to left fielder Randy Arozarena.",0,1,1,69,"top",11,"2023-07-07T01:08:16.677Z","2023-07-07T01:09:05.618Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.2,69.9,4,0.9,0.4905,6.5369,22.9121,-26.7545,7.5131,4.3064,-0.6572,2.1247,3.9256,-112.2545,3.1706,-3.4126,50.0037,3.4409,9.4562,21.6,9.6,24,1943,87,91.5,46,277,NA,NA,NA,TRUE,-37.4,9,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",6,"2023-07-07T01:08:36.308Z","2023-07-07T01:08:39.830Z",TRUE,"pitch","5666f758-dc4a-4fd6-949d-0816ac77d6c3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2068,1.4872,NA,144.62,180.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Brandon Marsh flies out to left fielder Randy Arozarena.",0,1,1,69,"top",11,"2023-07-07T01:08:16.677Z","2023-07-07T01:09:05.618Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.3,70.2,4,0.9,0.4894,6.7282,22.4834,-25.9286,7.8184,4.9348,-0.7247,2.1579,3.465,-112.3876,2.9281,-3.3073,50.0005,3.49,9.8885,22.8,8.4,24,1880,85,NA,NA,NA,NA,NA,NA,FALSE,-36.1,10.1,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",5,"2023-07-07T01:08:18.750Z","2023-07-07T01:08:21.965Z",TRUE,"pitch","2be73519-8c44-4582-9170-7a55a5ea12ff",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2068,1.4872,NA,146.05,166.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Brandon Marsh flies out to left fielder Randy Arozarena.",0,1,1,69,"top",11,"2023-07-07T01:08:16.677Z","2023-07-07T01:09:05.618Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",76,69.1,1,0.9,0.4971,7.1067,21.1914,-25.759,6.3208,5.2267,-0.7622,2.6778,4.1669,-110.5373,3.9328,-3.4982,50.0026,3.5923,7.7578,19.2,8.4,24,1944,84,NA,NA,NA,NA,NA,NA,FALSE,-36.8,10.9,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",0,"2023-07-07T01:07:19.586Z","2023-07-07T01:07:19.629Z",FALSE,"action",NA,NA,"Defensive Substitution: Brandon Lowe replaces Josh Lowe, batting 5th, playing second base.","Defensive Sub",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664040,"/api/v1/people/664040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","502","69","atBat","Flyout","field_out","Brandon Marsh flies out to left fielder Randy Arozarena.",0,1,1,69,"top",11,"2023-07-07T01:08:16.677Z","2023-07-07T01:09:05.618Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,666139,"/api/v1/people/666139",TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",1,"2023-07-07T01:07:19.629Z","2023-07-07T01:07:19.631Z",FALSE,"action",NA,NA,"Defensive switch from second base to third base for Taylor Walls.","Defensive Switch",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670764,"/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","900","69","atBat","Flyout","field_out","Brandon Marsh flies out to left fielder Randy Arozarena.",0,1,1,69,"top",11,"2023-07-07T01:08:16.677Z","2023-07-07T01:09:05.618Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",2,"2023-07-07T01:07:19.631Z","2023-07-07T01:07:44.425Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Thompson replaces Colin Poche.","Pitching Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657044,"/api/v1/people/657044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Flyout","field_out","Brandon Marsh flies out to left fielder Randy Arozarena.",0,1,1,69,"top",11,"2023-07-07T01:08:16.677Z","2023-07-07T01:09:05.618Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",3,"2023-07-07T01:07:44.425Z","2023-07-07T01:08:19.687Z",FALSE,"action",NA,NA,"Darick Hall starts inning at 2nd base.","Runner Placed On Base",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669742,"/api/v1/people/669742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Brandon Marsh flies out to left fielder Randy Arozarena.",0,1,1,69,"top",11,"2023-07-07T01:08:16.677Z","2023-07-07T01:09:05.618Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",4,"2023-07-07T01:08:19.687Z","2023-07-07T01:08:20.687Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Edmundo Sosa replaces Darick Hall.","Offensive Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,624641,"/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","701","69","atBat","Flyout","field_out","Brandon Marsh flies out to left fielder Randy Arozarena.",0,1,1,69,"top",11,"2023-07-07T01:08:16.677Z","2023-07-07T01:09:05.618Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,2,669742,"/api/v1/people/669742",TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",0,"2023-07-07T01:05:20.838Z","2023-07-07T01:05:28.899Z",TRUE,"pitch","da84d454-0488-442d-9aeb-00211b98c5af",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.54,1.73,NA,148.21,180.35,"ground_ball","medium","5",103.47,171.01,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Christian Bethancourt grounds out, third baseman Alec Bohm to first baseman Darick Hall.",0,1,1,68,"bottom",10,"2023-07-07T01:05:14.719Z","2023-07-07T01:05:28.899Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,75,7,2,0.4595,6.2547,25.5947,-28.1491,-6.7159,2.8002,-0.8188,2.1641,-3.8843,-119.7404,-1.6345,1.7029,50.0001,5.4017,-9.6376,20.4,8.4,24,2664,285,98.9,-3,34,NA,NA,NA,TRUE,-35.9,4.9,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",3,"2023-07-07T01:04:50.385Z","2023-07-07T01:04:55.451Z",TRUE,"pitch","2e1a5b44-abbc-4d48-af30-9dc851c77c68",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.43,1.66,NA,147.07,139.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,1,1,67,"bottom",10,"2023-07-07T01:03:37.043Z","2023-07-07T01:04:55.451Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,85.9,11,2,0.3977,6.2623,33.6663,-12.0156,8.8497,10.5226,-0.7888,3.6826,-9.7218,-138.2333,-1.8918,1.6407,50.0063,5.1921,16.9605,49.2,3.6,24,2443,132,NA,NA,NA,NA,NA,NA,TRUE,-11.8,18.7,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666139,"Josh Lowe","/api/v1/people/666139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",2,"2023-07-07T01:04:27.004Z","2023-07-07T01:04:30.296Z",TRUE,"pitch","55978b93-66ce-4484-ae1b-49a1c95da95d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.43,1.66,NA,126.34,171.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,1,1,67,"bottom",10,"2023-07-07T01:03:37.043Z","2023-07-07T01:04:55.451Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85,5,2,0.403,6.3499,32.7674,-20.3028,12.8689,6.364,-0.245,2.4851,-9.3618,-136.4169,-3.2272,1.5764,50.0059,5.0996,24.0202,45.6,7.2,24,2403,129,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.9,-21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666139,"Josh Lowe","/api/v1/people/666139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",1,"2023-07-07T01:04:03.167Z","2023-07-07T01:04:07.807Z",TRUE,"pitch","97f318c0-aa5c-4ac8-a2eb-e157b71aabd1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5059,1.687,NA,106.58,137.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,1,1,67,"bottom",10,"2023-07-07T01:03:37.043Z","2023-07-07T01:04:55.451Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.1,12,2,0.4008,6.2184,34.4859,-11.9744,9.4321,10.719,0.2733,3.7687,-7.0582,-137.3923,-1.6235,1.6686,50.0025,5.1943,17.7752,52.8,4.8,24,2538,133,NA,NA,NA,NA,NA,NA,FALSE,-11.9,19.2,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666139,"Josh Lowe","/api/v1/people/666139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",0,"2023-07-07T01:03:40.752Z","2023-07-07T01:03:43.752Z",TRUE,"pitch","0898d44f-e8b2-4d36-9e4e-de0c456906fe",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.43,1.66,NA,117.93,145.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,1,1,67,"bottom",10,"2023-07-07T01:03:37.043Z","2023-07-07T01:04:55.451Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.4,2,2,0.4104,6.3343,30.9798,-15.9893,9.1356,8.9904,-0.0243,3.455,-7.5784,-133.8441,-1.7531,1.6678,50.0029,5.2731,16.4468,42,4.8,24,2403,130,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.1,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666139,"Josh Lowe","/api/v1/people/666139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",5,"2023-07-07T01:03:11.562Z","2023-07-07T01:03:16.298Z",TRUE,"pitch","bf58b21a-8c1c-45a3-92cf-d635685579e4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.42,1.62,NA,142.97,177.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Manuel Margot strikes out swinging.",0,1,1,66,"bottom",10,"2023-07-07T01:02:24.962Z","2023-07-07T01:03:16.298Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,622534,"Manuel Margot","/api/v1/people/622534","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.4,4,2,0.4018,6.1669,31.9267,-13.8049,9.9826,9.7781,-0.6814,2.278,-9.7702,-136.6448,-4.922,1.6546,50.006,5.0613,18.7597,48,4.8,24,2538,128,NA,NA,NA,NA,NA,NA,TRUE,-14.4,16.7,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666139,"Josh Lowe","/api/v1/people/666139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",4,"2023-07-07T01:02:46.041Z","2023-07-07T01:02:49.041Z",TRUE,"pitch","1c4a1fad-e391-4276-9ec5-96532771dcc9",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.42,1.62,NA,139.52,190.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Manuel Margot strikes out swinging.",0,1,1,66,"bottom",10,"2023-07-07T01:02:24.962Z","2023-07-07T01:03:16.298Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,622534,"Manuel Margot","/api/v1/people/622534","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.1,7,2,0.4031,6.2731,32.5218,-14.3512,10.5179,9.5488,-0.5909,1.8012,-9.868,-136.3633,-6.0943,1.7242,50.0018,5.0713,19.6283,48,4.8,24,2595,129,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666139,"Josh Lowe","/api/v1/people/666139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
