"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717261,"2023-07-25",6,"2023-07-26T03:09:09.811Z","2023-07-26T03:09:13.980Z",TRUE,"pitch","64980303-7605-456f-a952-8538cd5a7921",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3,1.6518,NA,89.88,194.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,1,5,61,"top",7,"2023-07-26T03:07:42.719Z","2023-07-26T03:09:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.3,83,9,0.83,0.4202,6.6928,23.4011,-26.7255,-6.2542,3.1527,0.7116,1.6219,10.3916,-129.6322,-5.9178,-2.5101,50.0002,5.9361,-10.7984,18,7.2,24,1689,227,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",4,"2023-07-26T03:08:33.718Z","2023-07-26T03:08:39.281Z",TRUE,"pitch","ee0a835f-3853-4ba8-8402-7e3e93f71dd0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2727,1.6245,NA,156.58,143.82,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,1,5,61,"top",7,"2023-07-26T03:07:42.719Z","2023-07-26T03:09:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.9,11,0.91,0.3915,6.5041,31.3795,-16.4576,-6.5509,7.9278,-1.0383,3.5171,6.9526,-139.8636,-3.5995,-2.7046,50.0007,5.8991,-12.9843,33.6,4.8,24,2146,217,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",3,"2023-07-26T03:08:10.075Z","2023-07-26T03:08:13.288Z",TRUE,"pitch","3383662d-c10e-47f9-92b6-8125915dacde",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.11,1.53,NA,98.89,175.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,1,5,61,"top",7,"2023-07-26T03:07:42.719Z","2023-07-26T03:09:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.5,86.9,6,0.9,0.4008,6.6264,25.8976,-21.7924,-0.5838,5.4688,0.475,2.3365,8.9166,-135.9391,-5.7296,-2.7523,50.0025,5.9548,-1.1107,1.2,4.8,24,2176,203,NA,NA,NA,NA,NA,NA,FALSE,-22,9,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",2,"2023-07-26T03:07:45.097Z","2023-07-26T03:07:48.403Z",TRUE,"pitch","d7547098-7ea8-4f6a-9819-8734f41bd012",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.11,1.53,NA,118.82,184.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,1,5,61,"top",7,"2023-07-26T03:07:42.719Z","2023-07-26T03:09:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.8,8,0.9,0.3935,6.4928,30.5718,-13.0484,-6.6781,9.7414,-0.0478,2.0166,9.2996,-139.0932,-8.3379,-2.5636,50.0039,5.9141,-13.114,37.2,3.6,24,2264,213,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T03:04:39.824Z","2023-07-26T03:05:22.692Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,1,5,61,"top",7,"2023-07-26T03:07:42.719Z","2023-07-26T03:09:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",1,"2023-07-26T03:05:22.692Z","2023-07-26T03:07:45.097Z",FALSE,"action",NA,NA,"Pitching Change: Chris Martin replaces Richard Bleier.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,455119,"/api/v1/people/455119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,1,5,61,"top",7,"2023-07-26T03:07:42.719Z","2023-07-26T03:09:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",5,"2023-07-26T03:08:46.749Z","2023-07-26T03:09:09.811Z",FALSE,"action",NA,NA,"Ronald Acuna Jr. steals (48) 2nd base.","Stolen Base 2B",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,660670,"/api/v1/people/660670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ee0a835f-3853-4ba8-8402-7e3e93f71dd0","stolen_base_2b",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,1,5,61,"top",7,"2023-07-26T03:07:42.719Z","2023-07-26T03:09:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",455119,"Chris Martin","/api/v1/people/455119","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",4,"2023-07-26T03:04:24.472Z","2023-07-26T03:04:32.606Z",TRUE,"pitch","4e17f15e-99a5-4ff0-a238-669d04e9d75a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.5687,1.5356,NA,40.1,173.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ronald Acuna Jr. walks.",0,1,5,60,"top",7,"2023-07-26T03:03:18.417Z","2023-07-26T03:04:32.606Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,81.3,14,0.83,0.426,6.2611,24.8752,-27.8302,9.056,2.5925,2.0174,2.4125,-5.6415,-128.2442,-3.057,3.0617,50.0037,5.7755,15.1854,26.4,7.2,24,2105,124,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.3,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660670,"Ronald Acuña Jr.","/api/v1/people/660670",671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",2,"2023-07-26T03:03:53.798Z","2023-07-26T03:04:04.635Z",TRUE,"pitch","81436fb6-a05f-45ab-9fb8-19ff1b649dcc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.5095,1.5653,NA,67.47,216.44,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ronald Acuna Jr. walks.",0,1,5,60,"top",7,"2023-07-26T03:03:18.417Z","2023-07-26T03:04:32.606Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,82,14,0.93,0.4227,6.4764,27.5428,-30.5396,10.0375,0.9627,1.2995,0.8274,-7.9055,-129.6709,-5.7621,3.0862,50.0033,5.4131,17.0649,26.4,8.4,24,2140,122,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.6,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",1,"2023-07-26T03:03:38.818Z","2023-07-26T03:03:43.668Z",TRUE,"pitch","5dd726b4-8ffc-4026-a9af-6918631255b6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4277,1.6245,NA,158.49,175.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ronald Acuna Jr. walks.",0,1,5,60,"top",7,"2023-07-26T03:03:18.417Z","2023-07-26T03:04:32.606Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80.3,13,0.74,0.4327,6.4838,23.9788,-25.2266,1.7593,4.277,-1.0885,2.3595,-10.1584,-126.2322,-3.2502,2.7472,50.0054,5.6789,2.8609,2.4,6,24,2057,139,NA,NA,NA,NA,NA,NA,FALSE,-28.9,7.2,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T03:03:24.205Z","2023-07-26T03:03:28.074Z",TRUE,"pitch","c93fb897-b307-4134-8a24-0a7ec2a6b36d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5391,1.6245,NA,168.58,195.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ronald Acuna Jr. walks.",0,1,5,60,"top",7,"2023-07-26T03:03:18.417Z","2023-07-26T03:04:32.606Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,81,13,0.74,0.4301,6.5229,23.855,-25.7249,1.1143,3.9187,-1.3532,1.6105,-10.4408,-126.9209,-5.0741,2.6537,50.0023,5.6622,1.8343,0,6,24,2079,132,NA,NA,NA,NA,NA,NA,FALSE,-29.5,6.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",3,"2023-07-26T03:04:14.704Z","2023-07-26T03:04:24.472Z",FALSE,"action",NA,NA,"Michael Harris II steals (13) 2nd base. Michael Harris II to 3rd. Michael Harris II advances to 3rd, on a throwing error by catcher Connor Wong.","Stolen Base 2B",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,0,2,671739,"/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81436fb6-a05f-45ab-9fb8-19ff1b649dcc","stolen_base_2b",NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Ronald Acuna Jr. walks.",0,1,5,60,"top",7,"2023-07-26T03:03:18.417Z","2023-07-26T03:04:32.606Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",1,"2023-07-26T03:02:42.511Z","2023-07-26T03:02:53.571Z",TRUE,"pitch","86b1995a-562e-44e9-bd84-506b646211c9",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.29,1.51,NA,147.33,207.9,"ground_ball","medium","5",114.21,161.07,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Michael Harris II singles on a ground ball to third baseman Rafael Devers.",0,1,5,59,"top",7,"2023-07-26T03:02:11.238Z","2023-07-26T03:02:53.571Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80.2,13,0.81,0.4338,6.5447,25.3884,-27.2399,-1.0903,3.0514,-0.7957,1.1438,-8.6086,-126.2097,-5.7833,2.799,50.0001,5.6551,-1.7596,7.2,7.2,24,2058,146,66.8,-20,5,NA,NA,NA,FALSE,-31.9,4.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T03:02:28.857Z","2023-07-26T03:02:32.785Z",TRUE,"pitch","38e8c511-13e2-4746-bed7-bba3d9698216",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.448,1.5926,NA,78.58,183.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Michael Harris II singles on a ground ball to third baseman Rafael Devers.",0,1,5,59,"top",7,"2023-07-26T03:02:11.238Z","2023-07-26T03:02:53.571Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82.9,14,0.84,0.4189,6.4775,24.7554,-28.8918,8.6211,1.8943,1.0081,2.0352,-8.2409,-130.2497,-3.7052,3.0776,50.0056,5.6367,14.9659,24,7.2,24,2089,125,NA,NA,NA,NA,NA,NA,FALSE,-31,2.9,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",5,"2023-07-26T03:01:52.500Z","2023-07-26T03:02:00.662Z",TRUE,"pitch","0f53503d-184e-411e-811a-d575335d207b",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.36,1.58,NA,108.14,174.4,"fly_ball","medium","9",180.84,60.55,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Orlando Arcia flies out to right fielder Adam Duvall.",0,1,5,58,"top",7,"2023-07-26T03:00:27.525Z","2023-07-26T03:02:00.662Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,79.6,5,0.82,0.4367,6.3862,23.0872,-25.4954,-0.0673,4.1799,0.2324,2.3846,-6.9064,-125.0118,-3.1364,3.0292,50.0018,5.7282,-0.1057,2.4,7.2,24,2041,145,97.2,25,369,NA,NA,NA,TRUE,-29.6,7.2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",4,"2023-07-26T03:01:38.319Z","2023-07-26T03:01:43.700Z",TRUE,"pitch","4067e65a-01e3-48e0-8b98-af275f208ba7",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.5095,1.6245,NA,131.91,181.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Orlando Arcia flies out to right fielder Adam Duvall.",0,1,5,58,"top",7,"2023-07-26T03:00:27.525Z","2023-07-26T03:02:00.662Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,80.4,7,0.82,0.4337,6.3917,21.8067,-25.5485,0.2376,4.0904,-0.3911,2.1215,-8.4463,-125.558,-3.8148,2.9644,50.0047,5.7041,0.3853,2.4,6,24,2015,133,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6.8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
