"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717369,"2023-07-18",2,"2023-07-18T05:07:53.677Z","2023-07-18T05:08:03.767Z",TRUE,"pitch","313c9ee4-4a4f-4b67-91e0-f2cf34dc69a8",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.33,1.54,NA,124.73,187.41,"line_drive","medium","7",60.64,125.22,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Single","single","Michael Stefanic singles on a line drive to left fielder Isiah Kiner-Falefa. Chad Wallach scores.",1,3,4,86,"bottom",10,"2023-07-18T05:07:36.000Z","2023-07-18T05:08:03.767Z",TRUE,TRUE,FALSE,FALSE,60,0,1,2,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79,72.5,8,0.9,0.4779,6.006,21.2748,-25.2091,10.3165,5.2379,-0.2027,1.9025,-9.571,-114.6223,-3.3035,2.6876,50.0045,5.8252,13.7233,25.2,8.4,24,1647,114,82.3,15,177,NA,NA,NA,FALSE,-35.2,8.9,-16.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683021,"Michael Stefanic","/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717369,"2023-07-18",1,"2023-07-18T05:07:38.106Z","2023-07-18T05:07:41.927Z",TRUE,"pitch","65ea562a-6570-4750-b94b-2e8ac6fdc45b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2321,1.54,NA,88.72,167.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Single","single","Michael Stefanic singles on a line drive to left fielder Isiah Kiner-Falefa. Chad Wallach scores.",1,3,4,86,"bottom",10,"2023-07-18T05:07:36.000Z","2023-07-18T05:08:03.767Z",TRUE,TRUE,FALSE,FALSE,60,0,1,2,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.9,72.7,6,0.9,0.477,5.6988,21.6022,-32.0101,-6.3345,0.1261,0.742,2.6268,-3.6692,-114.8971,-0.1245,3.1837,50.0057,5.7966,-8.4559,15.6,9.6,24,2381,332,NA,NA,NA,NA,NA,NA,FALSE,-43.4,0.5,12.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683021,"Michael Stefanic","/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717369,"2023-07-18",0,"2023-07-18T05:07:16.709Z","2023-07-18T05:07:38.106Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Michael Stefanic replaces Andrew Velazquez.","Offensive Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,683021,"/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","902","86","atBat","Single","single","Michael Stefanic singles on a line drive to left fielder Isiah Kiner-Falefa. Chad Wallach scores.",1,3,4,86,"bottom",10,"2023-07-18T05:07:36.000Z","2023-07-18T05:08:03.767Z",TRUE,TRUE,FALSE,FALSE,60,0,1,2,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,623205,"/api/v1/people/623205",NA,FALSE,FALSE,683021,"Michael Stefanic","/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717369,"2023-07-18",5,"2023-07-18T05:06:45.440Z","2023-07-18T05:06:57.892Z",TRUE,"pitch","06d76ee2-6ce8-425a-8bca-3f3cfb108388",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.19,1.51,NA,81.79,185.3,"fly_ball","medium","9",159.82,117.26,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Flyout","field_out","Luis Rengifo flies out to right fielder Oswaldo Cabrera.",0,3,3,85,"bottom",10,"2023-07-18T05:05:45.027Z","2023-07-18T05:06:57.892Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79,73,14,0.9,0.4758,6.0659,20.1236,-27.9558,8.6538,3.1389,0.9236,1.9808,-6.9193,-114.8619,-2.5647,2.8423,50.0032,5.8145,11.6306,20.4,9.6,24,1623,117,89.8,55,228,NA,NA,NA,TRUE,-38.4,5.4,-14,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683021,"Michael Stefanic","/api/v1/people/683021",595453,"Chad Wallach","/api/v1/people/595453",NA,NA,NA,NA,NA,NA,NA
717369,"2023-07-18",4,"2023-07-18T05:06:19.363Z","2023-07-18T05:06:24.571Z",TRUE,"pitch","fbfbcbaa-eb39-4365-ad90-52bc2eaad4cb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.19,1.51,NA,119.54,194.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Flyout","field_out","Luis Rengifo flies out to right fielder Oswaldo Cabrera.",0,3,3,85,"bottom",10,"2023-07-18T05:05:45.027Z","2023-07-18T05:06:57.892Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,80.9,8,0.91,0.4283,5.9097,25.6681,-27.4755,9.4666,2.8343,-0.0665,1.6507,-9.832,-127.7489,-4.7497,2.5973,50.0014,5.6869,15.687,26.4,7.2,24,1974,128,NA,NA,NA,NA,NA,NA,FALSE,-31.2,4.3,-15,NA,1,NA,NA,NA,NA,TRUE,FALSE,683021,"Michael Stefanic","/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717369,"2023-07-18",2,"2023-07-18T05:05:47.279Z","2023-07-18T05:05:50.725Z",TRUE,"pitch","2928f754-a170-45d0-b62e-c82242a2d33a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.19,1.51,NA,60.67,174.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Flyout","field_out","Luis Rengifo flies out to right fielder Oswaldo Cabrera.",0,3,3,85,"bottom",10,"2023-07-18T05:05:45.027Z","2023-07-18T05:06:57.892Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.3,71.2,12,0.89,0.4864,5.9495,19.9491,-25.6471,9.9903,5.0781,1.4777,2.3958,-5.8007,-112.5012,-1.9734,2.7884,50.002,5.8778,12.8362,24,9.6,24,1676,121,NA,NA,NA,NA,NA,NA,FALSE,-36.7,9,-16.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683021,"Michael Stefanic","/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717369,"2023-07-18",0,"2023-07-18T05:04:32.304Z","2023-07-18T05:04:55.930Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Luis Rengifo replaces Trey Cabbage.","Offensive Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,650859,"/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","85","atBat","Flyout","field_out","Luis Rengifo flies out to right fielder Oswaldo Cabrera.",0,3,3,85,"bottom",10,"2023-07-18T05:05:45.027Z","2023-07-18T05:06:57.892Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,663550,"/api/v1/people/663550",NA,TRUE,FALSE,683021,"Michael Stefanic","/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717369,"2023-07-18",1,"2023-07-18T05:04:55.930Z","2023-07-18T05:05:47.279Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"85","atBat","Flyout","field_out","Luis Rengifo flies out to right fielder Oswaldo Cabrera.",0,3,3,85,"bottom",10,"2023-07-18T05:05:45.027Z","2023-07-18T05:06:57.892Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683021,"Michael Stefanic","/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717369,"2023-07-18",3,"2023-07-18T05:06:06.142Z","2023-07-18T05:06:11.142Z",FALSE,"stepoff","11baff28-e883-437d-8c17-28cbb83ccc96",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Flyout","field_out","Luis Rengifo flies out to right fielder Oswaldo Cabrera.",0,3,3,85,"bottom",10,"2023-07-18T05:05:45.027Z","2023-07-18T05:06:57.892Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,683021,"Michael Stefanic","/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717369,"2023-07-18",5,"2023-07-18T05:04:15.189Z","2023-07-18T05:04:19.938Z",TRUE,"pitch","784a2e90-281d-45e0-9e8e-ed65af8bfd54",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.52,1.73,NA,39.54,171.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,3,3,84,"bottom",10,"2023-07-18T05:03:00.654Z","2023-07-18T05:04:19.938Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.1,71.8,14,0.91,0.4818,5.8674,20.6351,-26.5405,10.1938,4.2995,2.0322,2.5098,-5.1767,-113.6375,-1.6237,3.0143,50.001,5.8678,13.3433,25.2,9.6,24,1655,118,NA,NA,NA,NA,NA,NA,TRUE,-37.1,7.7,-17.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683021,"Michael Stefanic","/api/v1/people/683021",595453,"Chad Wallach","/api/v1/people/595453",NA,NA,NA,NA,NA,NA,NA
