"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746472,"2024-05-15",3,"2024-05-15T19:08:15.866Z","2024-05-15T19:08:23.593Z",TRUE,"pitch","92d87217-135b-4d0a-a827-cdea4fcfaf28",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.16,1.46,NA,118.54,158.22,"line_drive","medium","9",160.31,74.01,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Wenceel Pérez lines out to right fielder Bryan De La Cruz.",0,2,0,57,"bottom",8,"2024-05-15T19:07:02.890Z","2024-05-15T19:08:23.593Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",676534,"Calvin Faucher","/api/v1/people/676534","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,85.7,2,2,0.4079,5.7373,21.1984,-28.9765,2.4973,1.7385,-0.0405,2.9836,1.5542,-132.9173,-1.9175,-0.9521,50.0022,5.7638,4.5894,9.6,6,24,2664,140,86.1,27,323,NA,NA,NA,TRUE,-29,3,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",2,"2024-05-15T19:07:58.005Z","2024-05-15T19:08:02.595Z",TRUE,"pitch","0498ec7c-be46-4d6e-88b3-213d721f47fc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1897,1.4273,NA,154.55,152.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Wenceel Pérez lines out to right fielder Bryan De La Cruz.",0,2,0,57,"bottom",8,"2024-05-15T19:07:02.890Z","2024-05-15T19:08:23.593Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",676534,"Calvin Faucher","/api/v1/people/676534","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,77.9,11,2,0.4476,5.648,20.9717,-44.1852,3.9455,-7.8967,-0.9852,3.1965,-1.0582,-121.7746,2.4857,-1.0611,50.0009,5.9493,6.0027,7.2,12,24,2784,32,NA,NA,NA,NA,NA,NA,FALSE,-52.3,-13.6,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",1,"2024-05-15T19:07:38.942Z","2024-05-15T19:07:42.797Z",TRUE,"pitch","637f85ad-cc0d-42cc-933e-29cf6ba9a6cb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2411,1.4273,NA,171.29,144.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Wenceel Pérez lines out to right fielder Bryan De La Cruz.",0,2,0,57,"bottom",8,"2024-05-15T19:07:02.890Z","2024-05-15T19:08:23.593Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",676534,"Calvin Faucher","/api/v1/people/676534","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.6,78.6,11,2,0.4425,5.6026,21.9174,-44.2851,2.9932,-7.7806,-1.4243,3.4817,-1.8813,-123.2523,2.7846,-1.0444,50.0056,6.0477,4.6578,6,12,24,2823,25,NA,NA,NA,NA,NA,NA,FALSE,-51.1,-13.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",0,"2024-05-15T19:07:25.813Z","2024-05-15T19:07:29.989Z",TRUE,"pitch","c5714993-20a5-4b01-a992-f710bab1c9c6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.164,1.3502,NA,132.66,168.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Wenceel Pérez lines out to right fielder Bryan De La Cruz.",0,2,0,57,"bottom",8,"2024-05-15T19:07:02.890Z","2024-05-15T19:08:23.593Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",676534,"Calvin Faucher","/api/v1/people/676534","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,78.5,1,2,0.4461,5.6513,19.6437,-43.0722,2.785,-7.1056,-0.4107,2.6123,0.594,-121.8991,0.6796,-1.0186,50.0025,5.9922,4.2716,6,10.8,24,2835,27,NA,NA,NA,NA,NA,NA,FALSE,-51,-12.6,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",5,"2024-05-15T19:06:52.990Z","2024-05-15T19:06:58.241Z",TRUE,"pitch","1af76939-46a9-4ea8-9256-f17615f15ac7",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.13,1.5,NA,110.51,192.77,"line_drive","medium","6",112.18,149.88,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Andy Ibáñez lines out to shortstop Vidal Bruján.",0,2,0,56,"bottom",8,"2024-05-15T19:05:49.637Z","2024-05-15T19:06:58.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",676534,"Calvin Faucher","/api/v1/people/676534","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,85.3,8,2,0.4081,5.7424,25.0535,-28.4264,2.4535,2.0469,0.1702,1.7042,2.1439,-133.5056,-4.9842,-0.9581,50.003,5.6077,4.4888,9.6,6,24,2644,179,104.7,7,176,NA,NA,NA,TRUE,-29.2,3,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",4,"2024-05-15T19:06:33.501Z","2024-05-15T19:06:36.501Z",TRUE,"pitch","5c0ffdbf-f9a0-47bc-9667-d520a0a756d1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0613,1.3759,NA,124.85,121.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Andy Ibáñez lines out to shortstop Vidal Bruján.",0,2,0,56,"bottom",8,"2024-05-15T19:05:49.637Z","2024-05-15T19:06:58.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",676534,"Calvin Faucher","/api/v1/people/676534","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.1,11,2,0.4038,5.6361,29.596,-17.1879,-7.3228,8.044,-0.206,4.331,4.0433,-135.6241,-0.8845,-0.7645,50.004,5.8598,-13.6459,36,4.8,24,2182,220,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.6,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",3,"2024-05-15T19:06:19.234Z","2024-05-15T19:06:22.927Z",TRUE,"pitch","6bb3bae6-4ba8-4ed1-8a9d-255851709d3c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0869,1.453,NA,107.38,213.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Andy Ibáñez lines out to shortstop Vidal Bruján.",0,2,0,56,"bottom",8,"2024-05-15T19:05:49.637Z","2024-05-15T19:06:58.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",676534,"Calvin Faucher","/api/v1/people/676534","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.4,78.4,14,2,0.4452,5.7892,23.8326,-41.3409,4.308,-5.9783,0.2523,0.9288,1.0873,-122.9202,-3.2412,-0.7552,50.0016,5.7663,6.607,9.6,10.8,24,2753,25,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-11.3,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",2,"2024-05-15T19:06:05.220Z","2024-05-15T19:06:09.455Z",TRUE,"pitch","4c957254-47e7-4e8c-b666-1ff6e3faab11",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.1126,1.3759,NA,89.84,162.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Andy Ibáñez lines out to shortstop Vidal Bruján.",0,2,0,56,"bottom",8,"2024-05-15T19:05:49.637Z","2024-05-15T19:06:58.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",676534,"Calvin Faucher","/api/v1/people/676534","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,83.5,3,2,0.4178,5.8222,22.4175,-30.7057,2.3317,0.8402,0.7126,2.8118,2.9292,-130.1649,-2.1416,-0.7223,50.0036,5.9272,4.0773,8.4,7.2,24,2748,108,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.3,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",1,"2024-05-15T19:05:52.018Z","2024-05-15T19:05:56.080Z",TRUE,"pitch","9d1930b8-347e-4ee7-b42e-20675d9abe91",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1897,1.4016,NA,128.57,162.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Andy Ibáñez lines out to shortstop Vidal Bruján.",0,2,0,56,"bottom",8,"2024-05-15T19:05:49.637Z","2024-05-15T19:06:58.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",676534,"Calvin Faucher","/api/v1/people/676534","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86,1,2,0.4012,5.6461,28.1832,-16.7179,-5.5135,8.1781,-0.3037,2.8315,3.2643,-136.1823,-4.7007,-0.7977,50.0007,5.7259,-10.4182,28.8,4.8,24,2145,216,NA,NA,NA,NA,NA,NA,FALSE,-17,14,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",0,"2024-05-15T19:04:40.692Z","2024-05-15T19:05:52.018Z",FALSE,"action",NA,NA,"Pitching Change: Calvin Faucher replaces Andrew Nardi.","Pitching Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676534,"/api/v1/people/676534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Lineout","field_out","Andy Ibáñez lines out to shortstop Vidal Bruján.",0,2,0,56,"bottom",8,"2024-05-15T19:05:49.637Z","2024-05-15T19:06:58.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",676534,"Calvin Faucher","/api/v1/people/676534","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",4,"2024-05-15T19:03:28.911Z","2024-05-15T19:03:32.859Z",TRUE,"pitch","e5d155d1-c3f7-4924-81d7-c229548fabce",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.67,1.69,NA,77.4,185.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,2,0,55,"top",8,"2024-05-15T19:02:11.649Z","2024-05-15T19:03:32.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.7,14,0.9,0.4307,5.97,25.9425,-36.6389,6.5831,-2.7223,1.039,1.978,6.4901,-127.1496,-1.2733,-2.4017,50.0062,5.3913,10.7841,18,9.6,24,2452,17,NA,NA,NA,NA,NA,NA,TRUE,-40.8,-5,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",3,"2024-05-15T19:03:12.795Z","2024-05-15T19:03:16.808Z",TRUE,"pitch","1b5f62ba-02c3-4490-9e27-2b121199c419",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.6948,1.5986,NA,145.65,191.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,2,0,55,"top",8,"2024-05-15T19:02:11.649Z","2024-05-15T19:03:32.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,7,0.7,0.3939,6.2966,31.3902,-15.9244,-8.4999,8.2998,-0.7516,1.7437,6.9557,-139.0813,-6.92,-2.1814,50.0025,5.3214,-16.6407,40.8,4.8,24,2176,221,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",2,"2024-05-15T19:02:58.154Z","2024-05-15T19:03:01.467Z",TRUE,"pitch","1cdc6303-2ce0-40c6-b195-25715a0b3338",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7718,1.5986,NA,181.4,179.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,2,0,55,"top",8,"2024-05-15T19:02:11.649Z","2024-05-15T19:03:32.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,80.7,13,0.91,0.428,6.0766,25.9443,-28.337,-11.0142,2.3096,-1.6894,2.2023,5.3241,-127.8926,-2.3021,-2.3653,50.0015,5.3328,-18.2757,31.2,8.4,24,1738,248,NA,NA,NA,NA,NA,NA,FALSE,-31.4,4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",1,"2024-05-15T19:02:44.290Z","2024-05-15T19:02:49.214Z",TRUE,"pitch","59452d66-198b-4dde-9bc4-b2fefb8bb012",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.7718,1.65,NA,121.91,164.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,2,0,55,"top",8,"2024-05-15T19:02:11.649Z","2024-05-15T19:03:32.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,5,0.91,0.3915,6.413,29.9399,-12.7213,-7.6806,9.8032,-0.1288,2.7424,8.2056,-139.625,-4.9292,-2.1007,50.0028,5.3604,-15.2421,44.4,3.6,24,2241,217,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.9,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",0,"2024-05-15T19:02:29.287Z","2024-05-15T19:02:35.341Z",TRUE,"pitch","a82b7ab6-226e-49cb-80f6-db41917401f6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7461,1.4187,NA,195.23,178.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,2,0,55,"top",8,"2024-05-15T19:02:11.649Z","2024-05-15T19:03:32.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.8,13,0.9,0.4229,6.0642,26.0588,-28.5958,-11.2562,2.1015,-2.0524,2.2413,4.5573,-129.346,-2.3707,-2.3713,50.001,5.3544,-19.1397,32.4,8.4,24,1654,246,NA,NA,NA,NA,NA,NA,FALSE,-31,3.5,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",1,"2024-05-15T19:01:57.112Z","2024-05-15T19:02:07.589Z",TRUE,"pitch","b944eca0-11eb-4d3a-9b2f-371dddd0dd61",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.44,1.6,NA,122.85,157.34,"line_drive","medium","9",197.57,123.52,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Nick Fortes singles on a line drive to right fielder Kerry Carpenter.",0,2,0,54,"top",8,"2024-05-15T19:01:27.225Z","2024-05-15T19:02:07.589Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.7,2,0.77,0.3959,6.3346,25.643,-21.6707,-7.8647,5.3963,-0.1535,3.0165,8.2918,-137.48,-2.6097,-2.1627,50.0047,5.4219,-15.3124,32.4,6,24,2065,219,87.1,13,214,NA,NA,NA,FALSE,-20.8,9.5,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663743,"Nick Fortes","/api/v1/people/663743",NA,NA,NA,NA,NA,NA
