"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717499,"2023-07-04",5,"2023-07-04T22:27:24.595Z","2023-07-04T22:27:32.871Z",TRUE,"pitch","068990b0-a592-4826-8f3d-e3c2a362c007",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.54,1.73,NA,118.15,166.12,"fly_ball","medium","9",160.89,82.06,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Christian Bethancourt flies out to right fielder Nick Castellanos.",0,3,1,69,"bottom",9,"2023-07-04T22:25:26.550Z","2023-07-04T22:27:32.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.2,5,0.9,0.3944,6.6487,31.2175,-15.1658,-6.1836,8.7081,-0.0302,2.6912,9.174,-138.8975,-2.1249,-2.573,50.0024,4.475,-12.0779,32.4,3.6,24,2284,221,86.7,39,305,NA,NA,NA,TRUE,-14.5,15.5,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717499,"2023-07-04",4,"2023-07-04T22:26:57.451Z","2023-07-04T22:27:01.609Z",TRUE,"pitch","3c570369-2a5b-4092-b5b1-5aa629df38df",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4036,1.6552,NA,32.43,227.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Christian Bethancourt flies out to right fielder Nick Castellanos.",0,3,1,69,"bottom",9,"2023-07-04T22:25:26.550Z","2023-07-04T22:27:32.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88,81,14,0.89,0.4298,6.6368,28.2128,-40.0543,4.5424,-4.7984,2.2185,0.4015,10.3212,-127.8213,-2.8814,-2.4742,50.0044,4.7122,7.4567,13.2,10.8,24,2614,53,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-9.1,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717499,"2023-07-04",3,"2023-07-04T22:26:34.452Z","2023-07-04T22:26:37.452Z",TRUE,"pitch","edafd404-ce89-4083-b0a1-97d976c50b1c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4719,1.758,NA,38.42,208.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Christian Bethancourt flies out to right fielder Nick Castellanos.",0,3,1,69,"bottom",9,"2023-07-04T22:25:26.550Z","2023-07-04T22:27:32.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.2,79.9,14,2,0.4368,7.1767,24.8918,-38.4068,5.8908,-3.9085,2.0615,1.1385,8.725,-125.3028,-1.6624,-2.2289,50.0053,4.9434,9.3849,15.6,10.8,24,2597,48,NA,NA,NA,NA,NA,NA,FALSE,-44,-7.2,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717499,"2023-07-04",2,"2023-07-04T22:26:15.577Z","2023-07-04T22:26:18.577Z",TRUE,"pitch","7e8bcb95-be9f-4713-96e7-36517b33b4d7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.54,1.7479,NA,145.6,186.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Christian Bethancourt flies out to right fielder Nick Castellanos.",0,3,1,69,"bottom",9,"2023-07-04T22:25:26.550Z","2023-07-04T22:27:32.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.8,7,0.91,0.3927,6.7384,30.0989,-15.1856,-6.7054,8.6182,-0.7504,1.9187,7.8301,-139.2496,-4.2319,-2.7223,50.0048,4.4569,-13.2224,36,3.6,24,2376,220,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717499,"2023-07-04",1,"2023-07-04T22:25:56.922Z","2023-07-04T22:25:59.922Z",TRUE,"pitch","d9ef7f26-f48b-4187-a827-c18f09cb8653",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.54,1.8567,NA,62.21,170.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Christian Bethancourt flies out to right fielder Nick Castellanos.",0,3,1,69,"bottom",9,"2023-07-04T22:25:26.550Z","2023-07-04T22:27:32.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88,14,0.91,0.3921,6.7768,29.8325,-13.3459,-6.9752,9.5153,1.4374,2.5124,13.2897,-139.4165,-3.2324,-2.4738,50.0014,4.5614,-13.8013,38.4,3.6,24,2329,222,NA,NA,NA,NA,NA,NA,FALSE,-13,16.8,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717499,"2023-07-04",0,"2023-07-04T22:25:36.558Z","2023-07-04T22:25:39.558Z",TRUE,"pitch","668299b1-1f91-496c-946e-61b119129fce",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.54,1.73,NA,104.95,192.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Christian Bethancourt flies out to right fielder Nick Castellanos.",0,3,1,69,"bottom",9,"2023-07-04T22:25:26.550Z","2023-07-04T22:27:32.871Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87,9,0.91,0.3952,6.9313,31.6007,-12.5537,-6.3701,10.0875,0.316,1.7127,10.0545,-138.7138,-5.3145,-2.5312,50.0004,4.4932,-12.3879,36,3.6,24,2383,221,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.3,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717499,"2023-07-04",4,"2023-07-04T22:25:06.481Z","2023-07-04T22:25:10.109Z",TRUE,"pitch","7ab08a71-a0bc-4296-817f-c0677c3625bb",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.43,1.66,NA,135.83,151.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,3,1,68,"bottom",9,"2023-07-04T22:23:47.527Z","2023-07-04T22:25:10.109Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.4,1,0.9,0.3928,6.9032,31.3724,-15.2756,-7.3427,8.5859,-0.494,3.2329,8.4227,-139.4316,-0.9933,-2.6001,50.0065,4.6018,-14.4594,39.6,3.6,24,2347,218,NA,NA,NA,NA,NA,NA,TRUE,-14.3,15.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717499,"2023-07-04",3,"2023-07-04T22:24:47.470Z","2023-07-04T22:24:50.499Z",TRUE,"pitch","a75490ab-4832-4478-a350-d12d2879ba2e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2389,1.6545,NA,161.57,115.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,3,1,68,"bottom",9,"2023-07-04T22:23:47.527Z","2023-07-04T22:25:10.109Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.6,11,0.9,0.3909,6.9392,32.901,-16.5395,-6.1316,7.8711,-1.1692,4.5677,6.3493,-140.3094,2.4118,-2.6691,50.0004,4.7768,-12.1766,33.6,3.6,24,2334,219,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717499,"2023-07-04",1,"2023-07-04T22:24:19.275Z","2023-07-04T22:24:22.275Z",TRUE,"pitch","993cd050-ffb9-4942-bb8d-4bdb148fce5d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.43,1.66,NA,109.76,182.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,3,1,68,"bottom",9,"2023-07-04T22:23:47.527Z","2023-07-04T22:25:10.109Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.8,8,0.91,0.3915,6.8112,32.2354,-11.239,-7.9587,10.5688,0.1899,2.0873,10.2444,-140.0046,-4.9011,-2.4863,50.0029,4.599,-15.7662,46.8,3.6,24,2362,224,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.2,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717499,"2023-07-04",0,"2023-07-04T22:23:59.597Z","2023-07-04T22:24:02.597Z",TRUE,"pitch","9fb157aa-6748-42b1-9181-00bad802deb7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.43,1.66,NA,100.93,182.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,3,1,68,"bottom",9,"2023-07-04T22:23:47.527Z","2023-07-04T22:25:10.109Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.8,78.3,9,0.89,0.4409,6.5607,27.4883,-42.5164,2.9241,-6.6337,0.4216,2.0746,6.5367,-124.7271,1.7876,-2.6237,50.0023,4.8816,4.5585,8.4,10.8,24,2580,54,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-11.3,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
