"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716560,"2023-09-16",5,"2023-09-17T02:49:53.609Z","2023-09-17T02:50:01.419Z",TRUE,"pitch","ee42e2b7-97fb-49e6-a2bf-8f3c4703c4ee",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.17,1.46,NA,96.64,145.53,"ground_ball","medium","5",98.47,162.09,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Yainer Diaz grounds out, third baseman Maikel Garcia to first baseman Nick Pratto.",0,8,10,83,"top",9,"2023-09-17T02:48:52.828Z","2023-09-17T02:50:01.419Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.7,12,0.91,0.4234,6.1151,24.8334,-25.4221,1.7535,3.9746,0.5342,3.4538,3.1359,-128.9634,-1.5953,-0.9216,50.0009,6.0265,2.9758,8.4,6,24,2112,170,75.3,-3,36,NA,NA,NA,TRUE,-27.5,7.1,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716560,"2023-09-16",4,"2023-09-17T02:49:36.474Z","2023-09-17T02:49:39.546Z",TRUE,"pitch","079e44a9-c06d-41dd-99ed-992130d4198a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2972,1.4676,NA,57.63,203.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Yainer Diaz grounds out, third baseman Maikel Garcia to first baseman Nick Pratto.",0,8,10,83,"top",9,"2023-09-17T02:48:52.828Z","2023-09-17T02:50:01.419Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,78.3,14,0.91,0.4444,6.3133,24.6586,-33.3305,6.3898,-0.753,1.5574,1.324,3.7422,-123.2792,-4.3618,-0.8106,50.0023,5.9317,9.8275,16.8,9.6,24,2487,44,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-2.2,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716560,"2023-09-16",3,"2023-09-17T02:49:13.144Z","2023-09-17T02:49:17.751Z",TRUE,"pitch","383268c8-4725-4abb-8430-66cba46a367b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.17,1.46,NA,122.37,142.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Yainer Diaz grounds out, third baseman Maikel Garcia to first baseman Nick Pratto.",0,8,10,83,"top",9,"2023-09-17T02:48:52.828Z","2023-09-17T02:50:01.419Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.5,11,0.91,0.4246,6.0947,24.3715,-25.258,1.3228,4.0941,-0.1408,3.5612,1.6192,-128.5419,-1.4944,-0.9486,50.0014,6.0942,2.2332,6,6,24,2088,178,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.3,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716560,"2023-09-16",2,"2023-09-17T02:48:55.080Z","2023-09-17T02:48:58.774Z",TRUE,"pitch","52c04116-5a5d-495b-8116-b213a0c43d75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2389,1.5257,NA,91.94,139.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Yainer Diaz grounds out, third baseman Maikel Garcia to first baseman Nick Pratto.",0,8,10,83,"top",9,"2023-09-17T02:48:52.828Z","2023-09-17T02:50:01.419Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,77.1,12,0.89,0.4502,6.1613,22.1305,-34.5867,5.8527,-1.6068,0.6574,3.6726,2.0347,-121.3229,1.1623,-0.9509,50.0026,6.1851,8.7874,14.4,9.6,24,2448,52,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-2.4,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716560,"2023-09-16",0,"2023-09-17T02:46:17.655Z","2023-09-17T02:46:39.805Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",8,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Yainer Diaz grounds out, third baseman Maikel Garcia to first baseman Nick Pratto.",0,8,10,83,"top",9,"2023-09-17T02:48:52.828Z","2023-09-17T02:50:01.419Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716560,"2023-09-16",1,"2023-09-17T02:46:39.805Z","2023-09-17T02:48:55.080Z",FALSE,"action",NA,NA,"Pitching Change: Taylor Clarke replaces Carlos Hernandez.","Pitching Substitution",8,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,664199,"/api/v1/people/664199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"83","atBat","Groundout","field_out","Yainer Diaz grounds out, third baseman Maikel Garcia to first baseman Nick Pratto.",0,8,10,83,"top",9,"2023-09-17T02:48:52.828Z","2023-09-17T02:50:01.419Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716560,"2023-09-16",3,"2023-09-17T02:45:56.061Z","2023-09-17T02:46:03.943Z",TRUE,"pitch","7a433698-af35-42c5-81bb-68bd023b09fc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.3264,1.5257,NA,177.38,163.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Chas McCormick walks.",0,8,10,82,"top",9,"2023-09-17T02:44:39.244Z","2023-09-17T02:46:03.943Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,90.7,11,0.92,0.3789,6.363,34.121,-9.725,-6.0562,10.6086,-1.5839,2.8011,3.1967,-144.6419,-6.6357,-1.9173,50.0052,5.7233,-12.8183,46.8,3.6,24,2473,217,NA,NA,NA,NA,NA,NA,FALSE,-9.7,18,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676801,"Chas McCormick","/api/v1/people/676801",NA,NA,NA,670541,"Yordan Alvarez","/api/v1/people/670541"
716560,"2023-09-16",2,"2023-09-17T02:45:38.973Z","2023-09-17T02:45:42.019Z",TRUE,"pitch","d7bbc82f-072a-4a47-939d-5164eadc8cb3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3555,1.5257,NA,171.08,155.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Chas McCormick walks.",0,8,10,82,"top",9,"2023-09-17T02:44:39.244Z","2023-09-17T02:46:03.943Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.2,91.4,11,0.92,0.3758,8.4927,34.8877,-9.8381,-6.1773,10.3861,-1.4187,3.0662,3.6703,-145.8508,-6.0696,-1.8922,50.0003,5.7699,-13.2824,48,3.6,24,2549,216,NA,NA,NA,NA,NA,NA,FALSE,-9.5,17.8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716560,"2023-09-16",1,"2023-09-17T02:45:17.295Z","2023-09-17T02:45:20.400Z",TRUE,"pitch","25d4464c-81bb-41b3-b94c-ebfd49c447c9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2704,1.5547,NA,99.34,226.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Chas McCormick walks.",0,8,10,82,"top",9,"2023-09-17T02:44:39.244Z","2023-09-17T02:46:03.943Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.8,14,0.91,0.4306,7.2909,25.6905,-27.4459,1.227,2.8811,0.4634,0.471,5.0412,-127.1258,-7.5577,-1.7034,50.0011,5.6565,2.01,6,7.2,24,2071,167,NA,NA,NA,NA,NA,NA,FALSE,-32,3.7,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716560,"2023-09-16",0,"2023-09-17T02:45:00.800Z","2023-09-17T02:45:03.983Z",TRUE,"pitch","45309bbb-ed47-4a2e-ad40-b2fe71a2f1b9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3555,1.6128,NA,173.25,144.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Chas McCormick walks.",0,8,10,82,"top",9,"2023-09-17T02:44:39.244Z","2023-09-17T02:46:03.943Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.8,92.1,11,0.92,0.3733,7.6024,34.8699,-12.0836,-5.708,9.2163,-1.4757,3.4947,3.2307,-146.7441,-4.904,-1.8495,50.0045,5.9081,-12.4439,42,3.6,24,2376,215,NA,NA,NA,NA,NA,NA,FALSE,-11,15.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
