"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746009,"2024-04-02",1,"2024-04-02T22:02:34.133Z","2024-04-02T22:02:40.913Z",TRUE,"pitch","62e171a5-3f6d-47a1-b6f5-79e0dc482c8e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5143,1.6658,NA,66.37,175.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Field Error","field_error","Willi Castro reaches on a fielding error by catcher William Contreras.",0,1,3,55,"top",7,"2024-04-02T22:02:16.544Z","2024-04-02T22:03:22.048Z",TRUE,FALSE,FALSE,FALSE,0,1,2,1,650489,"Willi Castro","/api/v1/people/650489","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,72.6,14,2,0.4768,7.3462,21.6645,-33.0878,-7.6234,-0.6811,1.3284,2.3389,-4.2303,-114.9515,2.5008,4.1841,50.0042,4.4531,-10.1845,18,10.8,24,1995,299,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-0.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",0,"2024-04-02T22:02:19.529Z","2024-04-02T22:02:23.741Z",TRUE,"pitch","7da1989e-f570-47b2-95ef-0dd741a9d019",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4621,1.678,NA,119.95,153.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Field Error","field_error","Willi Castro reaches on a fielding error by catcher William Contreras.",0,1,3,55,"top",7,"2024-04-02T22:02:16.544Z","2024-04-02T22:03:22.048Z",TRUE,FALSE,FALSE,FALSE,0,1,2,1,650489,"Willi Castro","/api/v1/people/650489","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,81.2,2,2,0.426,7.1935,24.7196,-31.3892,9.7286,0.4726,-0.0774,3.1494,-13.1325,-128.2252,2.7778,3.8296,50.0062,4.4897,16.3208,24,8.4,24,1930,100,NA,NA,NA,NA,NA,NA,FALSE,-33.2,1.8,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",4,"2024-04-02T22:01:35.340Z","2024-04-02T22:01:43.183Z",TRUE,"pitch","55cc39c0-e492-4e92-af81-fb9ffaa8520e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.34,1.55,NA,96.98,188.36,"ground_ball","medium","6",112.68,151.91,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Carlos Santana grounds out, shortstop Willy Adames to first baseman Jake Bauers. Carlos Correa to 3rd. Manuel Margot to 2nd.",0,1,3,54,"top",7,"2024-04-02T22:00:15.817Z","2024-04-02T22:01:43.183Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,467793,"Carlos Santana","/api/v1/people/467793","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.8,72.5,9,2,0.4753,7.3733,25.4185,-34.5752,-9.8749,-1.7922,0.5253,1.8674,-5.0558,-116.0486,1.6344,4.0281,50.0029,4.4929,-13.2225,22.8,10.8,24,1997,296,97,2,51,NA,NA,NA,TRUE,-46,-2.4,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,622534,"Manuel Margot","/api/v1/people/622534",621043,"Carlos Correa","/api/v1/people/621043"
746009,"2024-04-02",3,"2024-04-02T22:01:15.329Z","2024-04-02T22:01:19.731Z",TRUE,"pitch","0ca4d8f8-8afc-4a84-a301-d9ede47d771c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.34,1.55,NA,122.42,142.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Carlos Santana grounds out, shortstop Willy Adames to first baseman Jake Bauers. Carlos Correa to 3rd. Manuel Margot to 2nd.",0,1,3,54,"top",7,"2024-04-02T22:00:15.817Z","2024-04-02T22:01:43.183Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,467793,"Carlos Santana","/api/v1/people/467793","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.1,79.8,11,0.9,0.4304,7.205,27.3609,-26.32,9.6961,3.5707,-0.1423,3.5689,-13.2085,-127.4947,3.3516,3.857,50.0009,4.32,15.8873,26.4,7.2,24,2712,132,NA,NA,NA,NA,NA,NA,FALSE,-28.1,7.6,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",2,"2024-04-02T22:00:56.948Z","2024-04-02T22:01:01.441Z",TRUE,"pitch","9fdcafd3-a835-4bd7-8b8a-f3e3b2ba0f7e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.34,1.55,NA,127.78,196.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Carlos Santana grounds out, shortstop Willy Adames to first baseman Jake Bauers. Carlos Correa to 3rd. Manuel Margot to 2nd.",0,1,3,54,"top",7,"2024-04-02T22:00:15.817Z","2024-04-02T22:01:43.183Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,467793,"Carlos Santana","/api/v1/people/467793","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,74.1,7,2,0.4657,7.0301,23.5387,-28.77,9.0077,2.4369,-0.2829,1.575,-12.5332,-117.8501,0.1379,3.9473,50.0055,4.1851,12.604,19.2,8.4,24,1663,88,NA,NA,NA,NA,NA,NA,FALSE,-37.1,4.8,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",1,"2024-04-02T22:00:41.298Z","2024-04-02T22:00:46.134Z",TRUE,"pitch","500580f2-0a03-4cd7-a692-e2f402b1030a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3427,1.6051,NA,116.68,167.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Carlos Santana grounds out, shortstop Willy Adames to first baseman Jake Bauers. Carlos Correa to 3rd. Manuel Margot to 2nd.",0,1,3,54,"top",7,"2024-04-02T22:00:15.817Z","2024-04-02T22:01:43.183Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,467793,"Carlos Santana","/api/v1/people/467793","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.6,80.8,5,0.91,0.4268,7.1769,26.9054,-32.9923,10.8876,-0.4877,0.0084,2.6562,-13.0347,-128.3928,1.9866,3.7396,50.0054,4.4422,18.1575,25.2,8.4,24,2045,106,NA,NA,NA,NA,NA,NA,FALSE,-35.3,-0.1,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",0,"2024-04-02T22:00:24.283Z","2024-04-02T22:00:27.902Z",TRUE,"pitch","0c46e712-7d29-474f-bb73-52c9d767351b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4741,1.6658,NA,173.27,208.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Carlos Santana grounds out, shortstop Willy Adames to first baseman Jake Bauers. Carlos Correa to 3rd. Manuel Margot to 2nd.",0,1,3,54,"top",7,"2024-04-02T22:00:15.817Z","2024-04-02T22:01:43.183Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,467793,"Carlos Santana","/api/v1/people/467793","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,72.9,13,2,0.4763,7.3981,24.2445,-33.9695,-8.2497,-1.3443,-1.4762,1.1361,-9.9356,-115.6004,0.1188,3.9713,50.0039,4.3816,-11.0132,20.4,10.8,24,1977,303,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",7,"2024-04-02T21:59:51.715Z","2024-04-02T21:59:56.532Z",TRUE,"pitch","49b82d88-f3eb-4bd9-bb9e-4edb515bb520",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.4485,1.667,NA,158.22,157.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Manuel Margot walks. Carlos Correa to 2nd.",0,1,3,53,"top",7,"2024-04-02T21:58:52.539Z","2024-04-02T21:59:56.532Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,622534,"Manuel Margot","/api/v1/people/622534","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,80.3,11,0.9,0.4286,7.2888,27.3144,-25.4708,11.0012,4.0601,-1.0814,3.0089,-15.8389,-127.9732,1.4251,3.7693,50.0061,4.4451,18.1839,30,7.2,24,2056,44,NA,NA,NA,NA,NA,NA,FALSE,-27.5,8,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,622534,"Manuel Margot","/api/v1/people/622534",621043,"Carlos Correa","/api/v1/people/621043",NA,NA,NA
746009,"2024-04-02",6,"2024-04-02T21:59:37.648Z","2024-04-02T21:59:40.966Z",TRUE,"pitch","9b014c22-a499-4b87-8248-52c51c91f114",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.477,1.7264,NA,96.08,175.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Manuel Margot walks. Carlos Correa to 2nd.",0,1,3,53,"top",7,"2024-04-02T21:58:52.539Z","2024-04-02T21:59:56.532Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,622534,"Manuel Margot","/api/v1/people/622534","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.5,79.7,6,0.91,0.4322,7.236,26.3152,-31.9902,11.8727,0.1149,0.5488,2.3478,-12.5065,-126.8012,1.6169,4.0061,50.0049,4.2572,19.3062,27.6,8.4,24,2041,105,NA,NA,NA,NA,NA,NA,FALSE,-35.2,0.8,-18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",5,"2024-04-02T21:59:24.675Z","2024-04-02T21:59:29.777Z",TRUE,"pitch","3bfe6b22-5021-4707-bbc8-b536024e1ce2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4479,1.7285,NA,69.16,190.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Manuel Margot walks. Carlos Correa to 2nd.",0,1,3,53,"top",7,"2024-04-02T21:58:52.539Z","2024-04-02T21:59:56.532Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,622534,"Manuel Margot","/api/v1/people/622534","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,80.6,14,0.9,0.4272,7.1207,27.6174,-32.3777,10.959,-0.1198,1.255,1.7885,-10.525,-128.4104,0.1679,3.9912,50.0044,4.2498,18.2276,26.4,8.4,24,1691,156,NA,NA,NA,NA,NA,NA,FALSE,-35.2,0.1,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",4,"2024-04-02T21:59:08.093Z","2024-04-02T21:59:11.117Z",TRUE,"pitch","74cf084e-4435-4f8e-ace5-247b413c0ed0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5044,1.7213,NA,40.09,198.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Manuel Margot walks. Carlos Correa to 2nd.",0,1,3,53,"top",7,"2024-04-02T21:58:52.539Z","2024-04-02T21:59:56.532Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,622534,"Manuel Margot","/api/v1/people/622534","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.3,74.1,14,0.88,0.4648,7.1703,23.7768,-28.5348,8.8005,2.5927,2.0176,1.5078,-7.8311,-118.1194,0.1096,4.2422,50.003,4.0976,12.3601,20.4,8.4,24,1710,88,NA,NA,NA,NA,NA,NA,FALSE,-36.7,5,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",3,"2024-04-02T21:58:54.552Z","2024-04-02T21:58:58.656Z",TRUE,"pitch","ecf06fe0-d2c9-47b4-bb1c-45a4157202df",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5318,1.7487,NA,153.05,172.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Manuel Margot walks. Carlos Correa to 2nd.",0,1,3,53,"top",7,"2024-04-02T21:58:52.539Z","2024-04-02T21:59:56.532Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,622534,"Manuel Margot","/api/v1/people/622534","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.6,80.8,13,2,0.4274,7.4005,26.2904,-30.4202,12.8775,1.0525,-0.9457,2.4729,-15.7762,-128.1109,1.021,3.617,50.0004,4.4457,21.4176,31.2,8.4,24,2074,105,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.4,-19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",0,"2024-04-02T21:56:55.929Z","2024-04-02T21:57:02.990Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Manuel Margot walks. Carlos Correa to 2nd.",0,1,3,53,"top",7,"2024-04-02T21:58:52.539Z","2024-04-02T21:59:56.532Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,622534,"Manuel Margot","/api/v1/people/622534","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",1,"2024-04-02T21:57:02.990Z","2024-04-02T21:58:44.520Z",FALSE,"action",NA,NA,"Pitching Change: Hoby Milner replaces Elvis Peguero.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571948,"/api/v1/people/571948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Walk","walk","Manuel Margot walks. Carlos Correa to 2nd.",0,1,3,53,"top",7,"2024-04-02T21:58:52.539Z","2024-04-02T21:59:56.532Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,622534,"Manuel Margot","/api/v1/people/622534","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",2,"2024-04-02T21:58:44.520Z","2024-04-02T21:58:54.552Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Manuel Margot replaces Matt Wallner.","Offensive Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622534,"/api/v1/people/622534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","53","atBat","Walk","walk","Manuel Margot walks. Carlos Correa to 2nd.",0,1,3,53,"top",7,"2024-04-02T21:58:52.539Z","2024-04-02T21:59:56.532Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,622534,"Manuel Margot","/api/v1/people/622534","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,670242,"/api/v1/people/670242",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",8,"2024-04-02T21:56:05.553Z","2024-04-02T21:56:09.352Z",TRUE,"pitch","44a251ac-f5c6-4f26-941a-68727e1bc27f",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.6124,1.7699,NA,66.4,208.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Carlos Correa walks.",0,1,3,52,"top",7,"2024-04-02T21:53:49.271Z","2024-04-02T21:56:09.352Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,89,14,0.9,0.3887,7.2112,31.3552,-25.0061,-12.4331,3.5624,1.3275,1.1342,14.5486,-140.7928,-6.6666,-2.2865,50.0025,5.1463,-25.0121,39.6,7.2,24,2107,246,NA,NA,NA,NA,NA,NA,FALSE,-24,5.2,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621043,"Carlos Correa","/api/v1/people/621043",NA,NA,NA,NA,NA,NA
