"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746888,"2024-04-23",0,"2024-04-24T02:17:27.459Z","2024-04-24T02:17:34.460Z",TRUE,"pitch","dad99a95-9fdc-4a00-84a9-dd1f5db0c1eb",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.28,1.54,NA,126.83,181.37,"ground_ball","medium","6",111.71,148.54,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Dansby Swanson to first baseman Michael Busch.",0,2,7,71,"top",9,"2024-04-24T02:17:07.734Z","2024-04-24T02:17:34.460Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.4,5,0.89,0.3949,6.6029,31.1187,-26.2506,-11.3518,3.0375,-0.2579,2.1264,6.3344,-138.7164,-5.2253,-1.0967,50.0008,5.7853,-22.1129,37.2,7.2,24,2087,225,103,-7,17,NA,NA,NA,TRUE,-25.6,4.6,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746888,"2024-04-23",2,"2024-04-24T02:16:56.916Z","2024-04-24T02:17:03.515Z",TRUE,"pitch","58ab47ca-f42a-48e6-97fe-8a188de5a1a2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.66,1.81,NA,144.2,160.96,"line_drive","medium","4",140.82,131.39,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Jeremy Peña lines out to second baseman Nico Hoerner.",0,2,7,70,"top",9,"2024-04-24T02:16:12.167Z","2024-04-24T02:17:03.515Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.4,4,0.9,0.3993,6.5521,30.026,-23.9239,-10.3799,4.3255,-0.7135,2.882,4.7,-137.1171,-3.6272,-1.1003,50.0011,5.8525,-19.7825,37.2,7.2,24,2099,219,59.9,37,179,NA,NA,NA,TRUE,-23.5,7.3,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746888,"2024-04-23",1,"2024-04-24T02:16:41.781Z","2024-04-24T02:16:45.945Z",TRUE,"pitch","b7328ff6-6490-4094-bbe2-b5fa33522e50",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5401,1.8129,NA,154.78,182.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Jeremy Peña lines out to second baseman Nico Hoerner.",0,2,7,70,"top",9,"2024-04-24T02:16:12.167Z","2024-04-24T02:17:03.515Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,73.4,13,0.9,0.4719,6.2413,23.0006,-33.3472,10.9114,-0.8633,-0.9912,2.0765,-2.0492,-116.3351,-1.5875,-1.513,50.0012,5.9455,14.868,22.8,10.8,24,2560,63,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-1.7,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746888,"2024-04-23",0,"2024-04-24T02:16:27.355Z","2024-04-24T02:16:31.263Z",TRUE,"pitch","5fc24874-24df-44eb-a801-c497b0be8046",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5572,1.767,NA,88.84,172.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Jeremy Peña lines out to second baseman Nico Hoerner.",0,2,7,70,"top",9,"2024-04-24T02:16:12.167Z","2024-04-24T02:17:03.515Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,74.8,6,0.9,0.463,6.3234,23.5961,-31.1607,11.3268,0.716,0.7389,2.4674,1.6329,-118.4945,-1.3471,-1.4309,50.0026,5.902,16.0339,27.6,9.6,24,2572,64,NA,NA,NA,NA,NA,NA,FALSE,-40.2,1.2,-20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746888,"2024-04-23",3,"2024-04-24T02:15:57.535Z","2024-04-24T02:16:00.536Z",TRUE,"pitch","dcc57ff5-1132-46d0-9898-62875b21bd7e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.21,1.54,NA,90.63,172.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,2,7,69,"top",9,"2024-04-24T02:15:01.141Z","2024-04-24T02:16:00.536Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,74.1,6,0.9,0.4662,6.3689,24.354,-29.8638,9.3739,1.656,0.6919,2.4698,2.1286,-117.9156,-1.4376,-1.442,50.0032,5.8665,13.0775,24,9.6,24,2463,63,NA,NA,NA,NA,NA,NA,TRUE,-39,2.9,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746888,"2024-04-23",2,"2024-04-24T02:15:38.872Z","2024-04-24T02:15:41.872Z",TRUE,"pitch","2395ce1d-f407-4fc4-959f-b773eacaba8e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2541,1.5847,NA,54,228.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,2,7,69,"top",9,"2024-04-24T02:15:01.141Z","2024-04-24T02:16:00.536Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.3,73.6,14,0.9,0.4717,6.4163,24.7552,-31.4123,7.8004,0.5616,1.6529,0.3798,4.3773,-116.7284,-5.3716,-1.2688,50.0045,5.7156,10.6183,19.2,10.8,24,2617,57,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-0.2,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746888,"2024-04-23",1,"2024-04-24T02:15:23.477Z","2024-04-24T02:15:26.477Z",TRUE,"pitch","bff47de7-b773-41eb-9131-522e04361a32",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.21,1.54,NA,65.66,172.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,2,7,69,"top",9,"2024-04-24T02:15:01.141Z","2024-04-24T02:16:00.536Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74,12,0.9,0.4671,6.2765,24.0817,-29.3301,8.432,2.0432,1.347,2.4415,3.5566,-117.6502,-1.8157,-1.2835,50.0019,5.9637,11.7178,22.8,9.6,24,2566,64,NA,NA,NA,NA,NA,NA,FALSE,-38.6,3.5,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746888,"2024-04-23",0,"2024-04-24T02:15:09.688Z","2024-04-24T02:15:12.688Z",TRUE,"pitch","c6c01520-2af4-4a4c-bf2f-6c01b5742fd5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.288,1.6035,NA,157.28,171.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,2,7,69,"top",9,"2024-04-24T02:15:01.141Z","2024-04-24T02:16:00.536Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86,11,0.91,0.4007,6.4471,31.1614,-22.2495,-11.0632,5.2505,-1.0567,2.4934,4.293,-136.8781,-4.9782,-1.2109,50.0064,5.8661,-20.9259,40.8,7.2,24,2235,218,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.6,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746888,"2024-04-23",6,"2024-04-24T02:12:28.672Z","2024-04-24T02:12:37.035Z",TRUE,"pitch","2d6ef692-205b-4eec-a6e9-4bfbcfb96747",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.29,1.58,NA,102.34,173.69,"fly_ball","medium","8",149.5,78.93,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Nico Hoerner flies out to center fielder Jake Meyers.",0,2,7,68,"bottom",8,"2024-04-24T02:10:30.146Z","2024-04-24T02:12:37.035Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,83.2,6,0.9,0.4153,6.9517,25.8498,-19.0709,-5.7085,7.4274,0.3846,2.4107,8.5745,-131.4956,-1.5171,-2.1653,50.0056,4.3991,-10.0762,24,4.8,24,2074,236,86.5,33,306,NA,NA,NA,TRUE,-19.9,13.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746888,"2024-04-23",5,"2024-04-24T02:12:10.170Z","2024-04-24T02:12:14.011Z",TRUE,"pitch","8bf88cc6-5bca-4bde-bf2e-fe0b61f91c4e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2014,1.575,NA,95.16,218.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Nico Hoerner flies out to center fielder Jake Meyers.",0,2,7,68,"bottom",8,"2024-04-24T02:10:30.146Z","2024-04-24T02:12:37.035Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.4,72.6,14,2,0.4791,6.8172,20.0665,-26.3354,5.9824,4.4034,0.573,0.7537,4.8194,-114.1078,-2.4014,-2.3399,50.0012,4.4022,7.9237,18,8.4,24,2437,90,NA,NA,NA,NA,NA,NA,FALSE,-36.6,7.7,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
