"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716783,"2023-08-30",0,"2023-08-31T01:57:36.255Z","2023-08-31T01:57:46.821Z",TRUE,"pitch","77d41b77-1f2c-4336-927e-e2b937d39ee7",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,0,NA,NA,3.11,1.43,NA,50.29,150.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Hit By Pitch","hit_by_pitch","DJ Stewart hit by pitch. Jeff McNeil scores. Pete Alonso to 3rd. Francisco Alvarez to 2nd.",1,5,6,85,"bottom",10,"2023-08-31T01:57:08.273Z","2023-08-31T01:57:46.821Z",TRUE,TRUE,FALSE,FALSE,38,1,0,0,621466,"DJ Stewart","/api/v1/people/621466","L","Left",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,86.6,12,2,0.3935,7.3358,37.2788,-7.8517,1.9042,12.4495,1.7501,3.2734,2.5645,-140.2169,-5.6727,0.5696,50.0035,5.8596,3.7195,25.2,2.4,24,2208,155,NA,NA,NA,NA,NA,NA,FALSE,-8.6,21.2,-4.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621466,"DJ Stewart","/api/v1/people/621466",682626,"Francisco Alvarez","/api/v1/people/682626",624413,"Pete Alonso","/api/v1/people/624413"
716783,"2023-08-30",6,"2023-08-31T01:57:01.672Z","2023-08-31T01:57:06.395Z",TRUE,"pitch","7e714032-2d3d-4ae1-885a-4daa0cfe6de4",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1556,1.4621,NA,86.39,212.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Francisco Alvarez walks. Jeff McNeil to 3rd. Pete Alonso to 2nd.",0,5,5,84,"bottom",10,"2023-08-31T01:54:36.426Z","2023-08-31T01:57:06.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,76.7,14,2,0.447,7.4298,31.1191,-29.9686,-8.39,1.4614,0.8031,0.9596,3.1364,-123.8575,-6.1018,0.5903,50.0035,6.0498,-12.6749,20.4,9.6,24,2347,307,NA,NA,NA,NA,NA,NA,FALSE,-37.4,1.1,14.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",624413,"Pete Alonso","/api/v1/people/624413",643446,"Jeff McNeil","/api/v1/people/643446"
716783,"2023-08-30",5,"2023-08-31T01:56:39.894Z","2023-08-31T01:56:43.793Z",TRUE,"pitch","0c1739ac-93cb-4a83-8801-d5525bb3a5dc",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3851,1.4907,NA,69.66,197.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Francisco Alvarez walks. Jeff McNeil to 3rd. Pete Alonso to 2nd.",0,5,5,84,"bottom",10,"2023-08-31T01:54:36.426Z","2023-08-31T01:57:06.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.6,90.5,14,2,0.3777,7.1724,40.1636,-8.1945,5.7741,11.3077,1.242,1.518,0.4057,-146.0293,-10.9566,0.3522,50.006,5.8482,12.2477,48,3.6,24,2343,160,NA,NA,NA,NA,NA,NA,FALSE,-9.5,18,-10.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716783,"2023-08-30",3,"2023-08-31T01:55:55.057Z","2023-08-31T01:55:59.141Z",TRUE,"pitch","f2ba9928-b1fd-4139-b40c-cf0a5e3f145a",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.3564,1.548,NA,142.71,232.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Francisco Alvarez walks. Jeff McNeil to 3rd. Pete Alonso to 2nd.",0,5,5,84,"bottom",10,"2023-08-31T01:54:36.426Z","2023-08-31T01:57:06.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,79,13,2,0.4352,7.3167,32.0038,-25.0854,-6.9453,4.4403,-0.6744,0.2508,0.0515,-127.0689,-9.3251,0.2033,50.0008,6.0416,-11.0761,21.6,7.2,24,2332,306,NA,NA,NA,NA,NA,NA,FALSE,-31,5.6,12.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716783,"2023-08-30",2,"2023-08-31T01:55:32.268Z","2023-08-31T01:55:36.801Z",TRUE,"pitch","d5c81d24-dd4c-4e56-ac4d-49f197956261",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.25,1.53,NA,136.86,170.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Francisco Alvarez walks. Jeff McNeil to 3rd. Pete Alonso to 2nd.",0,5,5,84,"bottom",10,"2023-08-31T01:54:36.426Z","2023-08-31T01:57:06.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,77.5,4,2,0.4436,7.3386,27.7732,-27.1855,-6.4452,3.2434,-0.5211,2.5274,0.3997,-124.0735,-3.3304,0.1505,50.005,6.1842,-9.9218,19.2,8.4,24,2362,292,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5.3,11.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716783,"2023-08-30",1,"2023-08-31T01:55:10.833Z","2023-08-31T01:55:15.085Z",TRUE,"pitch","ab186e04-34f2-40c9-91dd-1e322035cf85",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3851,1.6053,NA,107.87,211.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Francisco Alvarez walks. Jeff McNeil to 3rd. Pete Alonso to 2nd.",0,5,5,84,"bottom",10,"2023-08-31T01:54:36.426Z","2023-08-31T01:57:06.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.8,89.7,14,2,0.3814,7.0254,39.5896,-6.4322,2.9263,12.3736,0.2394,1.0073,-1.69,-144.6588,-12.4415,0.4569,50.001,5.7985,6.086,30,2.4,24,2420,158,NA,NA,NA,NA,NA,NA,FALSE,-8.5,19.6,-4.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716783,"2023-08-30",0,"2023-08-31T01:54:52.668Z","2023-08-31T01:54:56.898Z",TRUE,"pitch","6fa888fc-d1d4-46ca-906a-63a202db6d65",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.25,1.53,NA,100.21,152.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Francisco Alvarez walks. Jeff McNeil to 3rd. Pete Alonso to 2nd.",0,5,5,84,"bottom",10,"2023-08-31T01:54:36.426Z","2023-08-31T01:57:06.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,86.4,3,2,0.3924,7.3282,40.3892,-8.0863,4.1883,12.2912,0.4405,3.1852,-1.335,-141.0792,-6.1751,0.3839,50.0046,5.9622,8.2091,38.4,2.4,24,2387,158,NA,NA,NA,NA,NA,NA,FALSE,-9,20.6,-7.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716783,"2023-08-30",4,"2023-08-31T01:56:20.212Z","2023-08-31T01:56:39.894Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,682626,"/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"84","atBat","Walk","walk","Francisco Alvarez walks. Jeff McNeil to 3rd. Pete Alonso to 2nd.",0,5,5,84,"bottom",10,"2023-08-31T01:54:36.426Z","2023-08-31T01:57:06.395Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716783,"2023-08-30",3,"2023-08-31T01:54:30.366Z","2023-08-31T01:54:30.412Z",FALSE,"no_pitch","07167836-0846-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Intent Walk","intent_walk","Aroldis Chapman intentionally walks Pete Alonso.",0,5,5,83,"bottom",10,"2023-08-31T01:52:32.494Z","2023-08-31T01:54:34.200Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,624413,"Pete Alonso","/api/v1/people/624413","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716783,"2023-08-30",4,"2023-08-31T01:54:30.412Z","2023-08-31T01:54:30.413Z",FALSE,"no_pitch","07167836-0846-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Intent Walk","intent_walk","Aroldis Chapman intentionally walks Pete Alonso.",0,5,5,83,"bottom",10,"2023-08-31T01:52:32.494Z","2023-08-31T01:54:34.200Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,624413,"Pete Alonso","/api/v1/people/624413","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
