"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717726,"2023-06-17",2,"2023-06-17T22:34:26.824Z","2023-06-17T22:34:29.824Z",FALSE,"pickoff","e1d1a772-5bdb-4720-af61-0b7072240c11",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Michael Stefanic strikes out swinging.",0,8,5,66,"top",8,"2023-06-17T22:33:30.544Z","2023-06-17T22:35:38.402Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",0,"2023-06-17T22:33:08.898Z","2023-06-17T22:33:20.115Z",TRUE,"pitch","b59755f3-5110-4fe8-ba42-7f4d82a34db4",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.4,1.64,NA,103.87,172.44,"ground_ball","medium","7",86.24,135.04,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Taylor Ward singles on a ground ball to left fielder Samad Taylor.",0,8,5,65,"top",8,"2023-06-17T22:33:02.149Z","2023-06-17T22:33:20.115Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.7,6,2,0.3986,7.2219,28.5398,-21.0679,-4.5441,5.8006,0.3445,2.4572,7.7964,-137.0775,-3.1743,-1.9381,50.0029,5.0581,-8.7015,18,4.8,24,2593,207,82.5,6,94,NA,NA,NA,FALSE,-20.6,10.1,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",5,"2023-06-17T22:32:37.308Z","2023-06-17T22:32:43.740Z",TRUE,"pitch","9206d85d-d6e4-4fd6-ae4b-b12ed4c5177a",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.37,1.57,NA,142.07,188.11,"ground_ball","medium","1",132.82,178.21,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Matt Thaiss grounds out, pitcher Scott Barlow to first baseman Nick Pratto.",0,8,5,64,"top",8,"2023-06-17T22:31:09.033Z","2023-06-17T22:32:43.740Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.9,73.4,7,2,0.4719,6.9715,23.3571,-39.4411,8.9777,-5.3293,-0.6577,1.8767,0.61,-116.4041,0.8488,-2.0891,50.005,5.2632,12.2311,16.8,12,24,2747,62,68.6,-45,3,NA,NA,NA,TRUE,-52.1,-9.1,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",4,"2023-06-17T22:32:13.502Z","2023-06-17T22:32:17.615Z",TRUE,"pitch","90a1f9d3-f933-4aee-afd3-3b55ac2d5563",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.37,1.57,NA,135.34,201.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Matt Thaiss grounds out, pitcher Scott Barlow to first baseman Nick Pratto.",0,8,5,64,"top",8,"2023-06-17T22:31:09.033Z","2023-06-17T22:32:43.740Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,72.8,13,2,0.4762,7.3167,23.287,-38.1326,8.2276,-4.4514,-0.4811,1.3627,0.9969,-115.418,-0.3265,-1.9877,50.0051,5.2063,11.002,16.8,12,24,2561,71,NA,NA,NA,NA,NA,NA,FALSE,-51.6,-7.8,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",3,"2023-06-17T22:31:55.732Z","2023-06-17T22:31:58.732Z",TRUE,"pitch","e54aa939-4f91-4803-a75d-777a9ad09c85",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.37,1.57,NA,119.05,167.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Matt Thaiss grounds out, pitcher Scott Barlow to first baseman Nick Pratto.",0,8,5,64,"top",8,"2023-06-17T22:31:09.033Z","2023-06-17T22:32:43.740Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,5,2,0.3992,7.4645,29.702,-17.9167,-2.5731,7.4715,-0.0537,2.6237,5.7421,-137.1064,-3.1579,-1.8387,50.0008,5.0098,-4.9093,10.8,3.6,24,2464,211,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13.1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",2,"2023-06-17T22:31:26.872Z","2023-06-17T22:31:30.217Z",TRUE,"pitch","9c0cf597-3759-48f3-b1b3-a1d7b06f37af",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2962,1.5817,NA,100.56,185.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Matt Thaiss grounds out, pitcher Scott Barlow to first baseman Nick Pratto.",0,8,5,64,"top",8,"2023-06-17T22:31:09.033Z","2023-06-17T22:32:43.740Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.4,9,2,0.4479,7.1026,23.6116,-32.4273,2.8969,-0.1668,0.4312,1.9815,5.3229,-122.1755,-0.4937,-2.1503,50.0023,4.9681,4.3883,9.6,8.4,24,2553,100,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-0.1,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",1,"2023-06-17T22:31:11.305Z","2023-06-17T22:31:14.305Z",TRUE,"pitch","61387504-a91e-4d32-8922-c97cb36298e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2962,1.5817,NA,184.32,140.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Matt Thaiss grounds out, pitcher Scott Barlow to first baseman Nick Pratto.",0,8,5,64,"top",8,"2023-06-17T22:31:09.033Z","2023-06-17T22:32:43.740Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.9,11,2,0.404,7.0761,30.2277,-17.9237,-4.2226,7.6582,-1.766,3.6398,2.7966,-135.6777,-0.513,-2.2626,50.0017,5.0825,-7.8566,21.6,4.8,24,2415,221,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.9,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",0,"2023-06-17T22:29:47.516Z","2023-06-17T22:31:11.305Z",FALSE,"action",NA,NA,"Pitching Change: Scott Barlow replaces Taylor Clarke.","Pitching Substitution",8,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605130,"/api/v1/people/605130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Groundout","field_out","Matt Thaiss grounds out, pitcher Scott Barlow to first baseman Nick Pratto.",0,8,5,64,"top",8,"2023-06-17T22:31:09.033Z","2023-06-17T22:32:43.740Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",3,"2023-06-17T22:28:29.895Z","2023-06-17T22:28:36.405Z",TRUE,"pitch","e80e5c05-6660-44c9-9d1b-2a2a5be5cf27",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.54,1.72,NA,108.16,194.38,"ground_ball","medium","5",109.08,168.43,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Edward Olivares grounds into a force out, third baseman Luis Rengifo to second baseman Michael Stefanic. MJ Melendez out at 2nd.",0,8,5,63,"bottom",7,"2023-06-17T22:27:14.630Z","2023-06-17T22:28:36.405Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79.5,8,0.63,0.4356,6.5637,24.4106,-23.1896,-10.592,5.6057,0.2319,1.6443,8.3894,-125.5358,-4.5366,-1.7703,50.0026,5.3527,-16.9767,32.4,7.2,24,2092,236,79.6,-19,6,NA,NA,NA,TRUE,-27.2,9.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",2,"2023-06-17T22:28:04.332Z","2023-06-17T22:28:07.332Z",TRUE,"pitch","5e3c0590-940c-420c-8847-aeecd6a3eee8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.54,1.72,NA,118.34,153.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Edward Olivares grounds into a force out, third baseman Luis Rengifo to second baseman Michael Stefanic. MJ Melendez out at 2nd.",0,8,5,63,"bottom",7,"2023-06-17T22:27:14.630Z","2023-06-17T22:28:36.405Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.5,2,0.92,0.3961,6.011,33.1438,-13.8929,-4.9422,9.4561,-0.0351,3.1422,6.52,-138.6669,-3.6485,-1.7829,50.0021,5.4118,-9.5542,28.8,3.6,24,2475,217,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",1,"2023-06-17T22:27:42.648Z","2023-06-17T22:27:46.036Z",TRUE,"pitch","f57ecd20-d3c6-49c4-918d-47100cb2ef11",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.54,1.72,NA,96.15,198.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Edward Olivares grounds into a force out, third baseman Luis Rengifo to second baseman Michael Stefanic. MJ Melendez out at 2nd.",0,8,5,63,"bottom",7,"2023-06-17T22:27:14.630Z","2023-06-17T22:28:36.405Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78,14,0.74,0.4426,6.3495,25.3611,-22.3801,-11.9256,6.3139,0.547,1.4872,9.3277,-123.8922,-4.9507,-1.7222,50.0013,5.3882,-18.489,36,7.2,24,2365,244,NA,NA,NA,NA,NA,NA,FALSE,-27.4,10.4,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",0,"2023-06-17T22:27:22.511Z","2023-06-17T22:27:25.511Z",TRUE,"pitch","b7b0c0ea-60ed-445d-a99e-8d1517505612",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5827,1.7609,NA,99.89,119.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Edward Olivares grounds into a force out, third baseman Luis Rengifo to second baseman Michael Stefanic. MJ Melendez out at 2nd.",0,8,5,63,"bottom",7,"2023-06-17T22:27:14.630Z","2023-06-17T22:28:36.405Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.7,12,0.92,0.3959,6.218,30.9086,-13.8736,-6.3369,9.4431,0.4489,4.4325,8.4545,-138.3458,-0.4202,-1.8236,50.0042,5.5164,-12.2837,37.2,3.6,24,2448,214,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",8,"2023-06-17T22:26:51.765Z","2023-06-17T22:26:56.581Z",TRUE,"pitch","a02d5941-92be-4912-9007-5b5826b3a120",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3653,1.5657,NA,121.34,223.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","MJ Melendez walks.",0,8,5,62,"bottom",7,"2023-06-17T22:24:04.101Z","2023-06-17T22:26:56.581Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,80.1,13,0.66,0.4353,6.3133,21.607,-21.92,-9.3654,6.369,-0.1139,0.5635,7.072,-125.0955,-7.3305,-1.7396,50.0009,5.2874,-15.0696,31.2,7.2,24,2348,239,NA,NA,NA,NA,NA,NA,FALSE,-26.3,10.3,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",677951,"Bobby Witt Jr.","/api/v1/people/677951",668472,"Nick Pratto","/api/v1/people/668472",NA,NA,NA,NA
717726,"2023-06-17",7,"2023-06-17T22:26:30.451Z","2023-06-17T22:26:33.681Z",TRUE,"pitch","781dbc18-a755-4212-9699-3ac3fcf48823",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.41,1.67,NA,99.76,157.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","MJ Melendez walks.",0,8,5,62,"bottom",7,"2023-06-17T22:24:04.101Z","2023-06-17T22:26:56.581Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.5,3,0.91,0.391,6.2121,27.8819,-13.8522,-5.4922,9.1898,0.4524,3.0209,8.4132,-139.4645,-3.9729,-1.8733,50,5.3616,-10.9471,32.4,3.6,24,2509,214,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",6,"2023-06-17T22:26:08.837Z","2023-06-17T22:26:11.837Z",TRUE,"pitch","550d8e7e-607e-416c-b69b-73438dfea3b1",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.41,1.67,NA,130.01,182.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","MJ Melendez walks.",0,8,5,62,"bottom",7,"2023-06-17T22:24:04.101Z","2023-06-17T22:26:56.581Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.5,7,0.92,0.3971,6.4039,32.32,-14.3812,-6.1625,9.2436,-0.3413,2.0889,6.6279,-138.2167,-5.9248,-1.9757,50.0005,5.2349,-11.8592,33.6,3.6,24,2498,221,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",4,"2023-06-17T22:25:30.506Z","2023-06-17T22:25:34.159Z",TRUE,"pitch","76722261-3fbd-4476-8ff6-a2a48c407090",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.5107,1.5947,NA,115.92,197.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","MJ Melendez walks.",0,8,5,62,"bottom",7,"2023-06-17T22:24:04.101Z","2023-06-17T22:26:56.581Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669004,"MJ Melendez","/api/v1/people/669004","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.6,8,0.92,0.3962,6.3207,33.1826,-12.399,-7.0603,10.2352,0.0283,1.5268,7.85,-138.631,-7.582,-1.933,50.0006,5.1388,-13.6375,39.6,3.6,24,2509,218,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
