"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717803,"2023-06-11",3,"2023-06-11T19:52:12.916Z","2023-06-11T19:52:21.793Z",TRUE,"pitch","ed771535-c642-42c4-a5fb-73f27a2f24de",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.2,1.51,NA,84.4,168.19,"fly_ball","medium","8",133.74,63.32,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Mark Canha flies out to center fielder Ji Hwan Bae.",0,1,2,67,"top",9,"2023-06-11T19:50:46.621Z","2023-06-11T19:52:21.793Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89,12,0.87,0.3872,6.8807,31.7621,-14.4208,-6.0116,8.7596,0.8552,2.6144,9.653,-141.3673,-6.0674,-1.8203,50.0066,5.7118,-12.1896,32.4,3.6,24,2523,218,95,33,339,NA,NA,NA,TRUE,-14.2,14.8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717803,"2023-06-11",2,"2023-06-11T19:51:48.195Z","2023-06-11T19:51:52.315Z",TRUE,"pitch","0e38b843-3332-4eaa-a43e-4e2e929b3aa3",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.2503,1.4871,NA,89.53,228.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Mark Canha flies out to center fielder Ji Hwan Bae.",0,1,2,67,"top",9,"2023-06-11T19:50:46.621Z","2023-06-11T19:52:21.793Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",94,87.6,14,0.87,0.3987,6.6456,25.671,-24.9376,-5.3073,3.7725,0.7208,0.365,8.8503,-136.5766,-9.2467,-1.8493,50.0038,5.4655,-10.1841,18,6,24,1670,223,NA,NA,NA,NA,NA,NA,FALSE,-25.4,5.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717803,"2023-06-11",1,"2023-06-11T19:51:23.427Z","2023-06-11T19:51:28.104Z",TRUE,"pitch","1ae29630-c93d-4e18-8948-1ea4fe316b77",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.2,1.51,NA,68.5,175.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Mark Canha flies out to center fielder Ji Hwan Bae.",0,1,2,67,"top",9,"2023-06-11T19:50:46.621Z","2023-06-11T19:52:21.793Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.3,14,0.9,0.3894,6.9331,33.1245,-11.2261,-6.3626,10.4638,1.2724,2.3352,10.2273,-140.8611,-7.3563,-1.5851,50.0054,5.7131,-12.7413,38.4,3.6,24,2479,212,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.5,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717803,"2023-06-11",0,"2023-06-11T19:51:01.431Z","2023-06-11T19:51:05.592Z",TRUE,"pitch","a3419e7f-e9f2-4774-ae75-3f7eaadd21f6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2758,1.4869,NA,91.02,172.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Mark Canha flies out to center fielder Ji Hwan Bae.",0,1,2,67,"top",9,"2023-06-11T19:50:46.621Z","2023-06-11T19:52:21.793Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.2,6,0.91,0.3854,6.7094,33.8615,-11.7734,-6.4357,9.9844,0.6815,2.4663,9.1682,-142.3204,-6.8924,-1.7515,50.0061,5.6718,-13.1541,39.6,3.6,24,2511,218,NA,NA,NA,NA,NA,NA,FALSE,-11.9,16.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717803,"2023-06-11",1,"2023-06-11T19:50:23.941Z","2023-06-11T19:50:36.261Z",TRUE,"pitch","fe855463-7eeb-4798-a6fe-ab36fe9e2e75",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.61,1.67,NA,110.16,167.69,"fly_ball","medium","7",56.75,105.2,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Brett Baty flies out to left fielder Bryan Reynolds.",0,1,2,66,"top",9,"2023-06-11T19:49:40.061Z","2023-06-11T19:50:36.261Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.9,5,0.85,0.3993,6.8523,32.462,-13.8797,-7.0326,9.6152,0.1794,2.6329,8.6505,-137.5334,-5.2994,-2.1031,50.0006,5.537,-13.3783,37.2,3.6,24,2396,222,86.3,42,290,NA,NA,NA,TRUE,-14.4,16.3,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA
717803,"2023-06-11",0,"2023-06-11T19:50:02.846Z","2023-06-11T19:50:06.493Z",TRUE,"pitch","e105bbd5-6fd7-4491-a83b-ae0f92033493",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4556,1.4612,NA,43.19,224.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Brett Baty flies out to left fielder Bryan Reynolds.",0,1,2,66,"top",9,"2023-06-11T19:49:40.061Z","2023-06-11T19:50:36.261Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,70.8,14,0.9,0.4905,6.1435,24.7834,-41.1003,2.2162,-7.1119,1.9363,0.5241,7.5294,-112.6478,-2.0373,-1.7684,50.0003,5.6839,2.7824,6,13.2,24,2537,42,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-13.1,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717803,"2023-06-11",1,"2023-06-11T19:49:17.750Z","2023-06-11T19:49:30.897Z",TRUE,"pitch","93f2c994-7500-4fb4-8822-14d9a875f967",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.42,1.55,NA,118.84,184.21,"line_drive","hard","7",86.24,51.57,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Double","double","Tommy Pham doubles (8) on a sharp line drive to left fielder Bryan Reynolds.",0,1,2,65,"top",9,"2023-06-11T19:48:38.781Z","2023-06-11T19:49:30.897Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92,85,8,0.9,0.4079,6.5536,27.421,-29.5234,-1.5671,1.4487,-0.0482,2.0212,5.8692,-133.981,-3.6852,-2.0581,50.0017,5.5112,-2.8654,3.6,7.2,24,1590,213,103.7,19,378,NA,NA,NA,FALSE,-30,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA
717803,"2023-06-11",0,"2023-06-11T19:49:01.080Z","2023-06-11T19:49:04.940Z",TRUE,"pitch","8d7ba429-3cb0-4b8a-ba54-ba1b6e8865ea",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3771,1.5882,NA,96.8,203.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Double","double","Tommy Pham doubles (8) on a sharp line drive to left fielder Bryan Reynolds.",0,1,2,65,"top",9,"2023-06-11T19:48:38.781Z","2023-06-11T19:49:30.897Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.8,84.9,14,0.9,0.4093,6.733,27.2036,-27.5069,-1.1196,2.5682,0.53,1.3019,7.0624,-133.535,-6.0749,-1.997,50.0005,5.5702,-2.0333,1.2,6,24,1725,223,NA,NA,NA,NA,NA,NA,FALSE,-28.8,3.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717803,"2023-06-11",8,"2023-06-11T19:48:33.428Z","2023-06-11T19:48:37.551Z",TRUE,"pitch","94b45461-2582-446e-8ae4-2bcca2f8e6e8",8,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,2.9931,1.2554,NA,149.95,160.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,1,2,64,"top",9,"2023-06-11T19:46:25.663Z","2023-06-11T19:48:37.551Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,71.3,11,0.9,0.4845,6.3265,22.3991,-38.2457,3.228,-4.7038,-0.8645,2.9138,1.8412,-113.4129,2.2293,-2.1085,50.0015,5.7563,4.1684,7.2,12,24,2392,53,NA,NA,NA,NA,NA,NA,TRUE,-52.9,-7.6,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717803,"2023-06-11",7,"2023-06-11T19:48:17.032Z","2023-06-11T19:48:20.282Z",TRUE,"pitch","c7a79487-8c39-4884-a782-a63129fc219c",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.0959,1.3069,NA,164.25,141.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,1,2,64,"top",9,"2023-06-11T19:46:25.663Z","2023-06-11T19:48:37.551Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.2,11,0.92,0.3891,6.5895,32.8818,-12.072,-5.6493,10.023,-1.2397,3.6195,3.9606,-140.9315,-3.9261,-1.9313,50.0035,5.8139,-11.332,38.4,3.6,24,2443,214,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.5,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
