"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746068,"2024-05-12",0,"2024-05-12T19:55:33.240Z","2024-05-12T19:55:38.716Z",TRUE,"pitch","7dff9b17-1cf7-4a0d-b035-4200075d8e6e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4593,1.5596,NA,197.24,216.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Edmundo Sosa walks.",0,6,6,64,"top",8,"2024-05-12T19:55:13.252Z","2024-05-12T19:57:11.645Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.7,13,0.9,0.3986,6.3449,30.8733,-12.8454,4.0543,10.11,-2.1051,0.8238,-12.3706,-137.4864,-8.8395,1.9286,50.0016,4.9551,7.7511,19.2,3.6,24,2528,144,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.4,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",4,"2024-05-12T19:56:51.260Z","2024-05-12T19:57:08.414Z",FALSE,"action",NA,NA,"Bryson Stott steals (10) 2nd base.","Stolen Base 2B",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,2,681082,"/api/v1/people/681082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a6aa90a9-ada1-479e-8ab8-7ae32d9e3dcc","stolen_base_2b",NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Edmundo Sosa walks.",0,6,6,64,"top",8,"2024-05-12T19:55:13.252Z","2024-05-12T19:57:11.645Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",5,"2024-05-12T19:55:02.742Z","2024-05-12T19:55:06.566Z",TRUE,"pitch","af5d0c96-bd08-47d9-b979-70869e1c1b53",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.1623,1.489,NA,172.43,215.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Bryson Stott walks.",0,6,6,63,"top",8,"2024-05-12T19:52:53.759Z","2024-05-12T19:55:06.566Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.4,13,0.9,0.391,6.4753,31.1141,-12.9322,4.3036,9.6778,-1.4543,0.8786,-11.4286,-140.0006,-8.76,2.1187,50.0045,4.8913,8.5591,22.8,3.6,24,2679,140,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.8,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA
746068,"2024-05-12",4,"2024-05-12T19:54:43.303Z","2024-05-12T19:54:46.727Z",TRUE,"pitch","989fdff6-74b5-4f49-966f-d602d4cf7bcc",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1912,1.4529,NA,142.39,228.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Bryson Stott walks.",0,6,6,63,"top",8,"2024-05-12T19:52:53.759Z","2024-05-12T19:55:06.566Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81,13,0.9,0.43,6.4214,25.6654,-35.665,-2.9683,-2.1221,-0.6661,0.3869,-6.5313,-127.2832,-4.5037,2.3169,50.0035,4.9974,-4.8796,9.6,9.6,24,2631,287,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-4.7,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",3,"2024-05-12T19:54:24.925Z","2024-05-12T19:54:28.660Z",TRUE,"pitch","647fe7d6-b241-45bb-99ef-a330da81f135",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1627,1.5219,NA,152.61,159.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Bryson Stott walks.",0,6,6,63,"top",8,"2024-05-12T19:52:53.759Z","2024-05-12T19:55:06.566Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.2,11,0.9,0.3865,6.4026,31.4406,-12.7459,3.8267,9.5435,-0.9343,2.9376,-9.629,-141.5642,-3.8761,2.0095,50.0009,5.1368,7.7901,22.8,2.4,24,2472,139,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.7,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",2,"2024-05-12T19:54:08.073Z","2024-05-12T19:54:11.073Z",TRUE,"pitch","303e75c2-811f-4333-a6d0-c1892c9b8493",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1485,1.5728,NA,108.75,127.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Bryson Stott walks.",0,6,6,63,"top",8,"2024-05-12T19:52:53.759Z","2024-05-12T19:55:06.566Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.7,12,0.89,0.3872,6.33,32.7508,-13.2454,1.9858,9.341,0.2165,4.12,-6.288,-141.5451,-0.8069,2.2101,50.0001,5.2581,4.0243,10.8,2.4,24,2560,147,NA,NA,NA,NA,NA,NA,FALSE,-12,16.9,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",1,"2024-05-12T19:53:30.357Z","2024-05-12T19:53:35.441Z",TRUE,"pitch","a9e29d6a-f9a3-4404-925e-1aab62af0cce",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.26,1.56,NA,119.56,191.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Bryson Stott walks.",0,6,6,63,"top",8,"2024-05-12T19:52:53.759Z","2024-05-12T19:55:06.566Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.3,8,0.9,0.4264,6.3185,26.6308,-34.8118,-3.0221,-1.5778,-0.0672,1.7369,-5.0149,-128.4649,-1.8117,2.3029,50.0028,5.1574,-5.0505,9.6,8.4,24,2738,276,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-3,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",0,"2024-05-12T19:53:15.651Z","2024-05-12T19:53:18.878Z",TRUE,"pitch","c56d013d-29d6-4cba-93cb-d918fbb4aab7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2515,1.5459,NA,132.8,196.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Bryson Stott walks.",0,6,6,63,"top",8,"2024-05-12T19:52:53.759Z","2024-05-12T19:55:06.566Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.6,7,0.9,0.3887,6.4155,32.4737,-13.5313,4.0756,9.2708,-0.4146,1.5803,-8.2748,-140.9996,-7.1442,2.0305,50.0027,5.0226,8.1962,22.8,3.6,24,2439,145,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.5,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",4,"2024-05-12T19:52:41.016Z","2024-05-12T19:52:49.109Z",TRUE,"pitch","a4850800-7d3c-4073-b86b-0e33ba66c476",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.77,1.77,NA,115.54,164.47,"fly_ball","medium","9",172.48,110.76,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Nick Castellanos flies out to right fielder Jesús Sánchez.",0,6,6,62,"top",8,"2024-05-12T19:50:50.438Z","2024-05-12T19:52:49.109Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.9,5,0.9,0.391,6.2358,31.9808,-11.6832,3.5485,10.3114,0.0384,2.752,-6.9612,-140.1405,-4.4988,2.0946,50.0005,5.1427,7.0509,22.8,2.4,24,2499,143,75.5,38,250,NA,NA,NA,TRUE,-11.6,17.9,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",3,"2024-05-12T19:52:19.707Z","2024-05-12T19:52:24.049Z",TRUE,"pitch","c14727bc-444d-4fbd-a7b2-c86a6ad5dc85",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,1,1,NA,NA,3.77,1.77,NA,123.73,167.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Nick Castellanos flies out to right fielder Jesús Sánchez.",0,6,6,62,"top",8,"2024-05-12T19:50:50.438Z","2024-05-12T19:52:49.109Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.6,5,0.9,0.3914,6.2538,33.9202,-13.1492,4.1347,9.6082,-0.1765,2.6415,-7.8501,-140.3247,-4.4921,2.1293,50.0003,5.1299,8.1858,24,3.6,24,2490,146,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",2,"2024-05-12T19:52:00.973Z","2024-05-12T19:52:04.170Z",TRUE,"pitch","c509d591-51c9-46dc-b016-6c6fbbfad9bf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.673,1.7447,NA,175.24,178.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Nick Castellanos flies out to right fielder Jesús Sánchez.",0,6,6,62,"top",8,"2024-05-12T19:50:50.438Z","2024-05-12T19:52:49.109Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.3,13,0.9,0.3901,6.3033,32.3999,-11.8542,3.7912,10.1841,-1.5279,2.2295,-11.0944,-140.4997,-5.948,1.9829,50.0036,5.1473,7.5655,20.4,2.4,24,2710,143,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.3,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",1,"2024-05-12T19:51:37.561Z","2024-05-12T19:51:40.947Z",TRUE,"pitch","45fd75b8-e60a-49a4-b4f1-5c185bbec592",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5387,1.675,NA,73.75,105.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Nick Castellanos flies out to right fielder Jesús Sánchez.",0,6,6,62,"top",8,"2024-05-12T19:50:50.438Z","2024-05-12T19:52:49.109Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.1,12,0.89,0.3924,6.1968,33.6515,-14.1481,2.5487,9.1536,1.1347,4.9304,-3.7642,-139.9511,1.1784,2.1705,50.0057,5.4347,5.021,16.8,2.4,24,2516,150,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",0,"2024-05-12T19:51:19.141Z","2024-05-12T19:51:22.406Z",TRUE,"pitch","8c9f6fa2-8ed4-4b2d-b0ab-b2fbbad18915",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.701,1.8051,NA,180.14,173.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Nick Castellanos flies out to right fielder Jesús Sánchez.",0,6,6,62,"top",8,"2024-05-12T19:50:50.438Z","2024-05-12T19:52:49.109Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.7,13,0.9,0.3885,6.415,33.1201,-13.3191,1.9394,9.3721,-1.6564,2.4153,-11.2187,-141.1746,-5.0887,2.1226,50.0045,5.1034,3.9044,4.8,2.4,24,2616,140,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",6,"2024-05-12T19:50:46.345Z","2024-05-12T19:50:50.009Z",TRUE,"pitch","da3c0388-6503-4fbd-871a-90b9c8fcbb36",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.26,1.72,NA,153.71,188.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Bryce Harper strikes out swinging.",0,6,6,61,"top",8,"2024-05-12T19:49:10.181Z","2024-05-12T19:50:50.009Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,83.2,13,0.84,0.4169,6.3524,26.7367,-28.0183,-2.74,2.3718,-0.963,1.8619,-7.6178,-131.1878,-3.0721,2.3296,50.001,5.1279,-4.7915,12,7.2,24,2708,242,NA,NA,NA,NA,NA,NA,TRUE,-29.6,3.8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",5,"2024-05-12T19:50:23.391Z","2024-05-12T19:50:26.421Z",TRUE,"pitch","ef836e06-1c86-4919-8ec3-12d0b6175125",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.26,1.72,NA,122.51,176.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Bryce Harper strikes out swinging.",0,6,6,61,"top",8,"2024-05-12T19:49:10.181Z","2024-05-12T19:50:50.009Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88,5,0.9,0.39,6.4053,33.2972,-10.2676,4.6615,10.9798,-0.1447,2.3162,-7.8857,-140.6888,-5.8685,2.095,50.0053,5.1014,9.3032,32.4,2.4,24,2605,147,NA,NA,NA,NA,NA,NA,FALSE,-10.6,18.7,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",4,"2024-05-12T19:50:05.049Z","2024-05-12T19:50:08.843Z",TRUE,"pitch","1e523be9-85ff-48ab-896e-4e1c3736cb22",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2328,1.7202,NA,155.95,189.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Bryce Harper strikes out swinging.",0,6,6,61,"top",8,"2024-05-12T19:49:10.181Z","2024-05-12T19:50:50.009Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.9,13,0.9,0.3837,6.2841,32.567,-12.8163,4.722,9.3795,-1.0219,1.8074,-10.2337,-142.7001,-6.9148,1.996,50.0045,5.0679,9.748,27.6,3.6,24,2557,141,NA,NA,NA,NA,NA,NA,FALSE,-12.7,15.7,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
