"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717121,"2023-08-05",6,"2023-08-05T21:30:27.850Z","2023-08-05T21:30:35.797Z",TRUE,"pitch","ea3987e8-e13f-468b-a724-d97a525a1412",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.46,1.58,NA,90.09,195.99,"ground_ball","medium","4",145.92,158.69,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Travis d'Arnaud grounds out, second baseman Nico Hoerner to first baseman Jeimer Candelario.",0,6,8,79,"top",9,"2023-08-05T21:28:21.765Z","2023-08-05T21:30:35.797Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.2,9,2,0.4284,6.5742,24.6317,-28.1269,2.2899,2.4385,0.7061,1.5847,3.9912,-127.5407,-5.5045,-1.1725,50.001,5.9712,3.7961,8.4,7.2,24,2553,147,76.8,-2,25,NA,NA,NA,TRUE,-31.9,3.5,-5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717121,"2023-08-05",5,"2023-08-05T21:30:07.810Z","2023-08-05T21:30:11.586Z",TRUE,"pitch","e1022b9f-a961-4cce-b89c-650ba5c1e085",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.4513,1.5874,NA,91.34,190.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Travis d'Arnaud grounds out, second baseman Nico Hoerner to first baseman Jeimer Candelario.",0,6,8,79,"top",9,"2023-08-05T21:28:21.765Z","2023-08-05T21:30:35.797Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81,9,2,0.4294,6.44,24.1356,-24.8495,3.5605,4.4361,0.6731,1.8008,3.7675,-127.161,-5.5081,-1.2859,50.002,5.9462,5.8761,14.4,6,24,2534,158,NA,NA,NA,NA,NA,NA,FALSE,-28.4,7.1,-7.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717121,"2023-08-05",3,"2023-08-05T21:29:30.259Z","2023-08-05T21:29:34.749Z",TRUE,"pitch","eccc5824-eaa8-4861-9e7d-f7ffd2f94afa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3399,1.4988,NA,82.18,178.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Travis d'Arnaud grounds out, second baseman Nico Hoerner to first baseman Jeimer Candelario.",0,6,8,79,"top",9,"2023-08-05T21:28:21.765Z","2023-08-05T21:30:35.797Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.5,14,2,0.4259,6.3435,25.7647,-28.6503,3.8563,2.1035,0.9136,2.2292,4.3131,-128.4488,-3.8954,-1.2863,50.0047,5.9847,6.4656,14.4,7.2,24,2633,152,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3.2,-7.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717121,"2023-08-05",2,"2023-08-05T21:29:11.009Z","2023-08-05T21:29:15.352Z",TRUE,"pitch","b05ac315-5a32-4898-9878-bf32683c8657",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3622,1.5431,NA,61.4,170.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Travis d'Arnaud grounds out, second baseman Nico Hoerner to first baseman Jeimer Candelario.",0,6,8,79,"top",9,"2023-08-05T21:28:21.765Z","2023-08-05T21:30:35.797Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.5,12,2,0.4324,6.4331,22.9962,-26.9351,3.8243,3.2149,1.4588,2.5458,5.127,-126.1355,-3.425,-1.0885,50.0028,6.067,6.229,14.4,7.2,24,2565,150,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5.4,-8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717121,"2023-08-05",1,"2023-08-05T21:28:52.599Z","2023-08-05T21:28:56.557Z",TRUE,"pitch","61773057-e2bc-46bc-92e0-64dd16aa3d1b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.384,1.6092,NA,106.42,200.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Travis d'Arnaud grounds out, second baseman Nico Hoerner to first baseman Jeimer Candelario.",0,6,8,79,"top",9,"2023-08-05T21:28:21.765Z","2023-08-05T21:30:35.797Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.6,14,2,0.4206,6.5664,25.4643,-25.1826,2.4229,4.0667,0.2775,1.4109,3.1698,-129.8724,-6.6249,-1.2705,50.0043,5.8922,4.1672,9.6,6,24,2574,172,NA,NA,NA,NA,NA,NA,FALSE,-28,6.2,-5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717121,"2023-08-05",0,"2023-08-05T21:28:35.468Z","2023-08-05T21:28:39.216Z",TRUE,"pitch","6f9fc09c-6dc0-4043-ad8e-72196fa86d62",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4595,1.6096,NA,60.67,188.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Travis d'Arnaud grounds out, second baseman Nico Hoerner to first baseman Jeimer Candelario.",0,6,8,79,"top",9,"2023-08-05T21:28:21.765Z","2023-08-05T21:30:35.797Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.5,14,2,0.3964,6.6948,28.3563,-20.509,-9.0858,6.0201,1.4779,1.8655,9.7937,-137.7642,-7.1867,-0.9295,50.0013,5.8766,-17.6006,36,6,24,2164,221,NA,NA,NA,NA,NA,NA,FALSE,-20.6,9.6,14.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717121,"2023-08-05",4,"2023-08-05T21:29:54.148Z","2023-08-05T21:30:07.810Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,2,518595,"/api/v1/people/518595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Travis d'Arnaud grounds out, second baseman Nico Hoerner to first baseman Jeimer Candelario.",0,6,8,79,"top",9,"2023-08-05T21:28:21.765Z","2023-08-05T21:30:35.797Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717121,"2023-08-05",1,"2023-08-05T21:27:59.313Z","2023-08-05T21:28:07.404Z",TRUE,"pitch","23b947cf-3aca-436a-a58e-801852b2c8b2",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.34,1.62,NA,101.52,171.05,"ground_ball","soft","1",131.11,196.95,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Sean Murphy grounds out softly, pitcher Adbert Alzolay to first baseman Jeimer Candelario.",0,6,8,78,"top",9,"2023-08-05T21:27:57.167Z","2023-08-05T21:28:07.404Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.5,6,2,0.4282,6.5084,21.3783,-29.561,2.9652,1.567,0.4061,2.5084,3.1596,-127.0112,-3.0771,-1.2305,50.001,6.0402,4.9354,9.6,7.2,24,2564,148,40.8,-39,5,NA,NA,NA,TRUE,-32.9,2.5,-6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717121,"2023-08-05",0,"2023-08-05T21:27:34.920Z","2023-08-05T21:27:59.313Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",6,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,669221,"/api/v1/people/669221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Sean Murphy grounds out softly, pitcher Adbert Alzolay to first baseman Jeimer Candelario.",0,6,8,78,"top",9,"2023-08-05T21:27:57.167Z","2023-08-05T21:28:07.404Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717121,"2023-08-05",10,"2023-08-05T21:26:42.456Z","2023-08-05T21:27:07.468Z",TRUE,"pitch","d6f37c14-3985-4815-adc5-5564b6a5c450",9,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,1,NA,NA,3.42,1.67,NA,116.51,178.67,"fly_ball","medium","8",118.66,27.26,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Matt Olson homers (38) on a fly ball to center field. Austin Riley scores.",2,6,8,77,"top",9,"2023-08-05T21:22:45.504Z","2023-08-05T21:27:07.468Z",TRUE,TRUE,FALSE,FALSE,38,3,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.7,5,2,0.4266,6.4562,22.6794,-29.0596,1.9183,1.8591,0.0128,2.2264,2.6686,-127.6857,-3.8654,-1.2893,50.0035,6.0097,3.2134,7.2,7.2,24,2490,154,111.9,21,423,NA,NA,NA,FALSE,-32.3,2.9,-4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
