"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746002,"2024-04-15",4,"2024-04-16T02:34:21.279Z","2024-04-16T02:34:31.283Z",TRUE,"pitch","ddaccc08-ca32-48d5-b8b3-74a934865ff2",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,2.91,1.35,NA,121.93,173.88,"fly_ball","medium","7",68.55,87.49,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Jurickson Profar.",0,7,3,82,"bottom",9,"2024-04-16T02:32:42.907Z","2024-04-16T02:34:31.283Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,89.9,5,2,0.381,6.7385,37.0739,-8.3305,-6.0804,11.4217,-0.1293,2.4036,4.7606,-144.3747,-8.8037,-1.0188,50.0043,6.0242,-12.6956,46.8,3.6,24,2508,212,91.7,42,312,NA,NA,NA,TRUE,-9.2,18.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746002,"2024-04-15",3,"2024-04-16T02:34:00.757Z","2024-04-16T02:34:04.660Z",TRUE,"pitch","6dff30bb-6169-4de3-804e-0a8d483ce823",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0087,1.4122,NA,144.7,105.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Jurickson Profar.",0,7,3,82,"bottom",9,"2024-04-16T02:32:42.907Z","2024-04-16T02:34:31.283Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.6,90.1,11,0.92,0.3792,6.6015,37.0157,-8.9426,-4.0704,11.0218,-0.7266,4.9393,3.1575,-144.9765,-2.1841,-1.3064,50.0006,6.2559,-8.578,39.6,2.4,24,2458,203,NA,NA,NA,NA,NA,NA,FALSE,-8.2,19.7,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746002,"2024-04-15",2,"2024-04-16T02:33:39.321Z","2024-04-16T02:33:43.403Z",TRUE,"pitch","19dcc5bc-da51-4927-a84c-f37196674981",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,2.91,1.35,NA,109.28,172.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Jurickson Profar.",0,7,3,82,"bottom",9,"2024-04-16T02:32:42.907Z","2024-04-16T02:34:31.283Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.6,2,0.92,0.3826,6.8254,35.6156,-7.2307,-4.7692,12.0397,0.2027,2.4496,5.0708,-143.5752,-8.8262,-0.9733,50.0046,6.0266,-9.882,42,2.4,24,2535,207,NA,NA,NA,NA,NA,NA,FALSE,-8.3,20,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746002,"2024-04-15",1,"2024-04-16T02:33:21.649Z","2024-04-16T02:33:25.749Z",TRUE,"pitch","3bc87fcc-e1b9-4276-8161-6cebf7b8af8c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0849,1.4547,NA,133.67,133.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Jurickson Profar.",0,7,3,82,"bottom",9,"2024-04-16T02:32:42.907Z","2024-04-16T02:34:31.283Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,89.3,11,0.92,0.3827,6.6365,37.2525,-12.1912,-4.8179,9.6629,-0.4373,3.9115,3.7351,-143.8131,-4.2046,-1.1352,50.0059,6.1645,-9.9671,33.6,3.6,24,2409,204,NA,NA,NA,NA,NA,NA,FALSE,-11.6,16.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746002,"2024-04-15",0,"2024-04-16T02:32:59.268Z","2024-04-16T02:33:03.227Z",TRUE,"pitch","fe2c6656-2041-467e-baa2-c61f648d7b13",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,2.91,1.35,NA,121.23,167.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Jurickson Profar.",0,7,3,82,"bottom",9,"2024-04-16T02:32:42.907Z","2024-04-16T02:34:31.283Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.8,89.5,2,1,0.3827,6.749,36.1595,-12.1599,-9.6938,9.6713,-0.1109,2.6441,6.266,-143.6208,-7.1628,-1.0721,50.0032,5.9424,-20.0625,52.8,4.8,24,2530,206,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746002,"2024-04-15",5,"2024-04-16T02:32:11.699Z","2024-04-16T02:32:20.224Z",TRUE,"pitch","175bb0a7-acb0-4257-85ae-02a667148812",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.52,1.69,NA,87.12,172.69,"ground_ball","medium","4",160.91,148.86,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","William Contreras singles on a ground ball to second baseman Xander Bogaerts. Oliver Dunn to 3rd. Jackson Chourio to 2nd.",0,7,3,81,"bottom",9,"2024-04-16T02:31:13.695Z","2024-04-16T02:32:20.224Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,661388,"William Contreras","/api/v1/people/661388","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,89.3,6,2,0.3837,6.7406,35.9418,-7.2794,-5.9986,12.0904,0.7838,2.4479,6.9086,-143.2517,-8.9706,-0.8904,50.0067,6.0911,-12.3553,48,2.4,24,2533,207,102.7,-18,7,NA,NA,NA,FALSE,-8.4,20,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",694192,"Jackson Chourio","/api/v1/people/694192",686554,"Oliver Dunn","/api/v1/people/686554",NA,NA,NA,NA
746002,"2024-04-15",4,"2024-04-16T02:31:52.671Z","2024-04-16T02:31:56.406Z",TRUE,"pitch","af416c37-9200-494e-9ab9-d8b96e8096d1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4005,1.7304,NA,126.02,195.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","William Contreras singles on a ground ball to second baseman Xander Bogaerts. Oliver Dunn to 3rd. Jackson Chourio to 2nd.",0,7,3,81,"bottom",9,"2024-04-16T02:31:13.695Z","2024-04-16T02:32:20.224Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,661388,"William Contreras","/api/v1/people/661388","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.2,8,0.94,0.3909,6.9115,31.9803,-12.0624,-7.3074,10.119,-0.2367,1.6153,4.4618,-140.1647,-9.666,-0.9006,50.0053,5.8985,-14.5271,43.2,3.6,24,2350,211,NA,NA,NA,NA,NA,NA,FALSE,-13,16.4,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746002,"2024-04-15",3,"2024-04-16T02:31:31.967Z","2024-04-16T02:31:35.888Z",TRUE,"pitch","af75ea3a-3f06-4888-871e-4db421458135",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.52,1.69,NA,92.97,174.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","William Contreras singles on a ground ball to second baseman Xander Bogaerts. Oliver Dunn to 3rd. Jackson Chourio to 2nd.",0,7,3,81,"bottom",9,"2024-04-16T02:31:13.695Z","2024-04-16T02:32:20.224Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,661388,"William Contreras","/api/v1/people/661388","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90.2,6,0.92,0.381,6.9047,34.7023,-7.1755,-4.06,11.9586,0.6305,2.3834,5.793,-143.9675,-8.9436,-0.8842,50.0028,5.9811,-8.4877,37.2,2.4,24,2646,207,NA,NA,NA,NA,NA,NA,FALSE,-8.2,19.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746002,"2024-04-15",2,"2024-04-16T02:31:15.879Z","2024-04-16T02:31:19.623Z",TRUE,"pitch","54337efa-08b4-471e-ab7f-a1c74ce54dc3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4092,1.7391,NA,71.76,176.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","William Contreras singles on a ground ball to second baseman Xander Bogaerts. Oliver Dunn to 3rd. Jackson Chourio to 2nd.",0,7,3,81,"bottom",9,"2024-04-16T02:31:13.695Z","2024-04-16T02:32:20.224Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,661388,"William Contreras","/api/v1/people/661388","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.2,14,0.92,0.3819,6.7159,33.1453,-9.3781,-4.2931,10.9418,1.1869,2.2943,7.4425,-143.4211,-8.7632,-0.8839,50.0052,5.9743,-8.9464,32.4,2.4,24,2383,208,NA,NA,NA,NA,NA,NA,FALSE,-10,18.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746002,"2024-04-15",0,"2024-04-16T02:28:37.191Z","2024-04-16T02:29:33.940Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","William Contreras singles on a ground ball to second baseman Xander Bogaerts. Oliver Dunn to 3rd. Jackson Chourio to 2nd.",0,7,3,81,"bottom",9,"2024-04-16T02:31:13.695Z","2024-04-16T02:32:20.224Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,661388,"William Contreras","/api/v1/people/661388","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
