"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717081,"2023-08-08",3,"2023-08-08T03:59:26.311Z","2023-08-08T03:59:30.153Z",TRUE,"pitch","d1c2adf4-64b0-48d9-b0df-e4328f511e95",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.5753,1.6419,NA,116.54,162.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Brent Rooker called out on strikes.",0,5,3,68,"bottom",8,"2023-08-08T03:58:45.120Z","2023-08-08T03:59:53.444Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.9,5,2,0.434,7.34,24.0534,-25.9451,-7.8007,3.856,0.0121,2.8162,1.2197,-125.9034,-3.3063,0.5372,50.0032,6.2317,-12.6023,25.2,7.2,24,2202,269,NA,NA,NA,NA,NA,NA,FALSE,-29.9,6.5,13.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",2,"2023-08-08T03:59:07.748Z","2023-08-08T03:59:11.319Z",TRUE,"pitch","71193459-de9d-4c00-9ab7-0852bee78a9b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5115,1.7077,NA,105.42,190.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Brent Rooker called out on strikes.",0,5,3,68,"bottom",8,"2023-08-08T03:58:45.120Z","2023-08-08T03:59:53.444Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.9,9,2,0.3892,7.1276,29.6413,-10.1241,2.8857,10.9747,0.3038,1.798,-1.139,-140.3484,-9.4993,0.3383,50.0012,5.8717,5.7974,25.2,2.4,24,2304,147,NA,NA,NA,NA,NA,NA,FALSE,-10.9,18.2,-5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",1,"2023-08-08T03:58:47.311Z","2023-08-08T03:58:51.123Z",TRUE,"pitch","6f35be8a-f75e-4d0d-b128-7101d490eb49",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5434,1.7077,NA,142.69,218.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Brent Rooker called out on strikes.",0,5,3,68,"bottom",8,"2023-08-08T03:58:45.120Z","2023-08-08T03:59:53.444Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.9,13,2,0.386,7.2006,29.3718,-11.3418,3.154,10.1927,-0.674,0.7579,-4.0389,-141.3899,-12.116,0.3569,50.0011,5.8035,6.4457,22.8,2.4,24,2194,149,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.4,-5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",0,"2023-08-08T03:58:13.747Z","2023-08-08T03:58:47.311Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Brent Rooker replaces Tyler Soderstrom.","Offensive Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,667670,"/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","501","68","atBat","Strikeout","strikeout","Brent Rooker called out on strikes.",0,5,3,68,"bottom",8,"2023-08-08T03:58:45.120Z","2023-08-08T03:59:53.444Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,691016,"/api/v1/people/691016",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",4,"2023-08-08T03:58:00.164Z","2023-08-08T03:58:06.980Z",TRUE,"pitch","09e1cd26-5ae4-47d1-b387-52cc2cd04a32",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.5753,1.6677,NA,225.83,254.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Aledmys Diaz walks.",0,5,3,67,"bottom",8,"2023-08-08T03:57:06.562Z","2023-08-08T03:58:06.980Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.9,13,2,0.404,7.1242,30.8057,-10.0014,1.5776,11.9235,-2.855,-0.5941,-8.9685,-135.7696,-15.2396,0.2918,50.0047,5.7995,2.9349,4.8,2.4,24,2149,158,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.2,-0.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,649557,"Aledmys Díaz","/api/v1/people/649557",NA,NA,NA
717081,"2023-08-08",3,"2023-08-08T03:57:40.754Z","2023-08-08T03:57:43.754Z",TRUE,"pitch","852a6864-e110-4a38-b399-1f4efc365eb7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.5753,1.6677,NA,98.93,139.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Aledmys Diaz walks.",0,5,3,67,"bottom",8,"2023-08-08T03:57:06.562Z","2023-08-08T03:58:06.980Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.2,3,2,0.4362,7.179,24.6381,-26.725,-5.6459,3.4076,0.4741,3.6655,2.4121,-125.4199,-1.0439,0.235,50.0012,6.2606,-9.0211,18,7.2,24,2228,271,NA,NA,NA,NA,NA,NA,FALSE,-30.6,6.2,9.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",2,"2023-08-08T03:57:25.691Z","2023-08-08T03:57:29.511Z",TRUE,"pitch","f993f97d-e8ba-47a6-9cce-abec52d1a191",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5115,1.6677,NA,77.54,159.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Aledmys Diaz walks.",0,5,3,67,"bottom",8,"2023-08-08T03:57:06.562Z","2023-08-08T03:58:06.980Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.1,12,2,0.4272,7.2561,24.1659,-25.3102,-4.4107,4.1184,1.0351,2.9359,2.7472,-127.7838,-3.0947,0.524,50.0063,6.1323,-7.3598,14.4,6,24,2184,263,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7.1,7.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",1,"2023-08-08T03:57:08.716Z","2023-08-08T03:57:11.953Z",TRUE,"pitch","141d5eb0-37d4-42b6-bb23-b3d30fcb3f68",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5753,1.6677,NA,71.01,131.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Aledmys Diaz walks.",0,5,3,67,"bottom",8,"2023-08-08T03:57:06.562Z","2023-08-08T03:58:06.980Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.3,82.3,12,2,0.42,7.1235,25.5278,-30.9431,-1.8299,0.7148,1.2066,3.98,2.2342,-130.08,0.3156,0.5771,50.004,6.1901,-3.1578,4.8,7.2,24,1048,4,NA,NA,NA,NA,NA,NA,FALSE,-32.5,1.6,2.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",0,"2023-08-08T03:56:48.189Z","2023-08-08T03:57:08.716Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Aledmys Diaz replaces Seth Brown.","Offensive Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,649557,"/api/v1/people/649557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","401","67","atBat","Walk","walk","Aledmys Diaz walks.",0,5,3,67,"bottom",8,"2023-08-08T03:57:06.562Z","2023-08-08T03:58:06.980Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,664913,"/api/v1/people/664913",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",7,"2023-08-08T03:56:28.961Z","2023-08-08T03:56:34.489Z",TRUE,"pitch","94557067-3869-4ebd-b0bb-e13316a5e1bf",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.34,1.56,NA,93.55,170.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Zack Gelof strikes out swinging.",0,5,3,66,"bottom",8,"2023-08-08T03:54:53.518Z","2023-08-08T03:56:34.489Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,82.7,6,2,0.4179,6.9018,27.5393,-27.5343,-6.5439,2.6691,0.6153,2.5247,2.81,-131.029,-4.3794,0.3796,50.0063,6.2741,-11.387,20.4,7.2,24,2246,282,NA,NA,NA,NA,NA,NA,TRUE,-29.6,4.1,11.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",6,"2023-08-08T03:56:10.502Z","2023-08-08T03:56:18.195Z",TRUE,"pitch","66f30f11-f370-4034-aa28-11ffe471408b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3521,1.5576,NA,88.98,200.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Zack Gelof strikes out swinging.",0,5,3,66,"bottom",8,"2023-08-08T03:54:53.518Z","2023-08-08T03:56:34.489Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",102.1,92.5,14,2,0.3711,6.9352,39.4146,-11.7163,7.9254,9.2982,0.735,1.4027,-1.2514,-148.2739,-11.186,0.137,50.0044,5.9342,17.4358,49.2,3.6,24,2298,160,NA,NA,NA,NA,NA,NA,FALSE,-12,14.5,-14,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",5,"2023-08-08T03:55:47.864Z","2023-08-08T03:55:55.006Z",TRUE,"pitch","2e70fc31-ff5c-45f8-b1b4-f6055417b26c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.82,1.84,NA,128.19,167.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Zack Gelof strikes out swinging.",0,5,3,66,"bottom",8,"2023-08-08T03:54:53.518Z","2023-08-08T03:56:34.489Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.4,91.8,4,2,0.3751,7.0279,34.6845,-14.5553,6.5399,8.1593,-0.2935,2.652,-3.7475,-146.0817,-7.3877,0.1569,50.0015,6.0901,14.1215,39.6,3.6,24,2191,160,NA,NA,NA,NA,NA,NA,FALSE,-13.7,13.4,-11,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",4,"2023-08-08T03:55:24.975Z","2023-08-08T03:55:32.178Z",TRUE,"pitch","53741f69-d28f-4dda-9647-b04cb8667afe",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.82,1.84,NA,105.26,154.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Zack Gelof strikes out swinging.",0,5,3,66,"bottom",8,"2023-08-08T03:54:53.518Z","2023-08-08T03:56:34.489Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,91.3,3,2,0.377,6.9698,33.7172,-15.1176,7.0861,7.9751,0.8012,3.2421,-1.4526,-145.2407,-5.5463,0.3869,50.0016,6.0943,15.1515,42,3.6,24,2232,162,NA,NA,NA,NA,NA,NA,FALSE,-13.9,13.6,-12.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",3,"2023-08-08T03:55:08.939Z","2023-08-08T03:55:12.585Z",TRUE,"pitch","55eae5c9-99ed-4b9f-9dca-451e08012d4d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.384,1.5152,NA,103.94,153.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Zack Gelof strikes out swinging.",0,5,3,66,"bottom",8,"2023-08-08T03:54:53.518Z","2023-08-08T03:56:34.489Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.9,8,2,0.387,7.1811,33.446,-8.9929,1.6143,11.4402,-0.0547,1.7971,-1.7072,-141.7061,-10.0365,0.3468,50.004,5.9663,3.2718,14.4,2.4,24,2278,154,NA,NA,NA,NA,NA,NA,FALSE,-10.2,18.7,-2.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",2,"2023-08-08T03:54:53.518Z","2023-08-08T03:54:57.015Z",TRUE,"pitch","b4cc6c6f-fb78-479d-ab79-e8c56ff54402",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4477,1.4518,NA,113.15,145.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Zack Gelof strikes out swinging.",0,5,3,66,"bottom",8,"2023-08-08T03:54:53.518Z","2023-08-08T03:56:34.489Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.6,3,2,0.3915,6.9884,33.3226,-11.2904,0.8439,10.5532,0.6038,3.0295,0.3252,-140.1819,-6.2695,0.3764,50.0044,6.0407,1.6706,7.2,2.4,24,2247,153,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.9,-1.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",0,"2023-08-08T03:54:49.407Z","2023-08-08T03:54:49.478Z",FALSE,"action",NA,NA,"Defensive Substitution: Austin Hedges replaces Jonathan Ornelas, batting 5th, playing catcher.","Defensive Sub",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,595978,"/api/v1/people/595978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","502","66","atBat","Strikeout","strikeout","Zack Gelof strikes out swinging.",0,5,3,66,"bottom",8,"2023-08-08T03:54:53.518Z","2023-08-08T03:56:34.489Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,680716,"/api/v1/people/680716",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717081,"2023-08-08",1,"2023-08-08T03:54:49.478Z","2023-08-08T03:54:53.518Z",FALSE,"action",NA,NA,"Pitching Change: Aroldis Chapman replaces Josh Sborz.","Pitching Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,547973,"/api/v1/people/547973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Strikeout","strikeout","Zack Gelof strikes out swinging.",0,5,3,66,"bottom",8,"2023-08-08T03:54:53.518Z","2023-08-08T03:56:34.489Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
