"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716989,"2023-08-16",5,"2023-08-16T04:01:14.861Z","2023-08-16T04:01:22.282Z",TRUE,"pitch","515b3041-ff2e-4711-a4e3-4e9bb3f8a314",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.319,1.513,NA,123.27,206.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Osleivis Basabe strikes out swinging.",0,0,7,67,"top",9,"2023-08-16T03:59:20.638Z","2023-08-16T04:01:22.282Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678545,"Osleivis Basabe","/api/v1/people/678545","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.6,13,2,0.433,6.8596,24.2362,-34.125,-1.739,-1.2081,-0.1645,1.1981,5.1445,-126.207,-5.5302,-1.9978,50.0004,6.147,-2.8231,3.6,8.4,24,2262,117,NA,NA,NA,NA,NA,NA,TRUE,-39.4,-3.1,2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716989,"2023-08-16",4,"2023-08-16T04:00:53.272Z","2023-08-16T04:00:57.453Z",TRUE,"pitch","1ca89605-86a3-47d1-9423-3603345d4418",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4968,1.6356,NA,133.78,123.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Osleivis Basabe strikes out swinging.",0,0,7,67,"top",9,"2023-08-16T03:59:20.638Z","2023-08-16T04:01:22.282Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678545,"Osleivis Basabe","/api/v1/people/678545","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.9,11,2,0.4392,6.7519,23.2956,-36.6626,0.5663,-2.8428,-0.4403,4.2707,3.5508,-124.3843,1.8937,-1.9558,50.0032,6.5239,0.8937,2.4,9.6,24,2886,295,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-4.6,-1.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716989,"2023-08-16",3,"2023-08-16T04:00:26.864Z","2023-08-16T04:00:33.823Z",TRUE,"pitch","304c1ca4-2332-4421-b33b-9140a805cfd0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.558,1.6356,NA,90.97,215.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Osleivis Basabe strikes out swinging.",0,0,7,67,"top",9,"2023-08-16T03:59:20.638Z","2023-08-16T04:01:22.282Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678545,"Osleivis Basabe","/api/v1/people/678545","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80,14,2,0.4358,6.9606,25.9928,-36.8042,-2.4429,-2.8964,0.6829,0.8669,6.3382,-125.7883,-5.9095,-1.5542,50.0012,6.2373,-3.9066,4.8,9.6,24,2361,288,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-6.4,2.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716989,"2023-08-16",2,"2023-08-16T04:00:05.693Z","2023-08-16T04:00:10.112Z",TRUE,"pitch","535078a3-ea9a-47e1-9c6a-f6501470fb09",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.319,1.513,NA,138.33,133.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Osleivis Basabe strikes out swinging.",0,0,7,67,"top",9,"2023-08-16T03:59:20.638Z","2023-08-16T04:01:22.282Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678545,"Osleivis Basabe","/api/v1/people/678545","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.3,11,2,0.4046,6.8715,27.6328,-17.6852,-3.1847,7.7939,-0.5596,3.8944,5.0274,-135.0439,-3.2295,-2.0261,50.0018,6.34,-5.92,15.6,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.7,4.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716989,"2023-08-16",1,"2023-08-16T03:59:47.257Z","2023-08-16T03:59:51.792Z",TRUE,"pitch","6d992882-0320-4486-a822-4f9275441a0b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4968,1.6356,NA,149.87,133.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Osleivis Basabe strikes out swinging.",0,0,7,67,"top",9,"2023-08-16T03:59:20.638Z","2023-08-16T04:01:22.282Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678545,"Osleivis Basabe","/api/v1/people/678545","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.8,11,2,0.4458,6.6761,22.9411,-38.0207,-0.4235,-3.8185,-0.8623,3.8963,2.8095,-122.6052,1.5245,-1.9652,50.0022,6.4971,-0.6484,0,9.6,24,1906,50,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-6.4,0.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716989,"2023-08-16",0,"2023-08-16T03:59:30.607Z","2023-08-16T03:59:34.818Z",TRUE,"pitch","d72336a0-571b-400e-bdfc-60bd2de7767b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.319,1.513,NA,137.81,189.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Osleivis Basabe strikes out swinging.",0,0,7,67,"top",9,"2023-08-16T03:59:20.638Z","2023-08-16T04:01:22.282Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678545,"Osleivis Basabe","/api/v1/people/678545","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.6,7,2,0.433,6.7081,22.8351,-35.6675,-0.3426,-2.1474,-0.546,1.8291,4.2426,-125.9451,-3.8341,-2.1998,50.0038,6.2212,-0.5566,0,9.6,24,1815,75,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-4.4,-0.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716989,"2023-08-16",3,"2023-08-16T03:59:05.923Z","2023-08-16T03:59:10.249Z",TRUE,"pitch","d4589d51-d798-4722-a20b-e3ad979e9014",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.42,1.54,NA,140.3,209.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,0,7,66,"top",9,"2023-08-16T03:58:06.489Z","2023-08-16T03:59:10.249Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,670042,"Luke Raley","/api/v1/people/670042","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,81.1,13,2,0.4319,6.7775,22.4641,-37.1745,-1.0629,-3.0609,-0.6114,1.0861,3.8597,-126.1873,-5.2834,-2.0138,50.0015,6.1572,-1.7369,1.2,9.6,24,2083,38,NA,NA,NA,NA,NA,NA,TRUE,-42.4,-6.4,1.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716989,"2023-08-16",2,"2023-08-16T03:58:47.693Z","2023-08-16T03:58:52.279Z",TRUE,"pitch","af22a3f3-344b-4a98-a3a9-c3dc998e4497",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.42,1.54,NA,148.29,178.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,0,7,66,"top",9,"2023-08-16T03:58:06.489Z","2023-08-16T03:59:10.249Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,670042,"Luke Raley","/api/v1/people/670042","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.5,4,2,0.4433,6.7694,23.1363,-36.9778,-0.1833,-3.0993,-0.821,2.2485,3.1165,-123.28,-2.2709,-2.0746,50.0042,6.285,-0.2839,0,9.6,24,2127,43,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-5.9,-0.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716989,"2023-08-16",1,"2023-08-16T03:58:31.718Z","2023-08-16T03:58:35.394Z",TRUE,"pitch","0b774384-d12e-438a-81a0-d26dec6c8dd6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.42,1.54,NA,105.92,124.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,0,7,66,"top",9,"2023-08-16T03:58:06.489Z","2023-08-16T03:59:10.249Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,670042,"Luke Raley","/api/v1/people/670042","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.8,12,2,0.3968,6.864,29.3984,-12.665,-2.297,10.1,0.2907,4.2228,6.5251,-137.8038,-3.5094,-1.8049,50.001,6.363,-4.4367,13.2,2.4,24,2059,208,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.8,2.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716989,"2023-08-16",0,"2023-08-16T03:58:16.846Z","2023-08-16T03:58:20.667Z",TRUE,"pitch","dd7cee2d-137e-45eb-9d1c-7caa31234841",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.42,1.54,NA,103.07,187.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,0,7,66,"top",9,"2023-08-16T03:58:06.489Z","2023-08-16T03:59:10.249Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,670042,"Luke Raley","/api/v1/people/670042","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.1,9,2,0.4344,6.7959,25.4631,-39.0816,-0.6118,-4.2878,0.3654,1.8981,6.401,-126.064,-3.0288,-2.1265,50.0047,6.2679,-0.987,0,9.6,24,2160,42,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-8.3,-0.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
