"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717564,"2023-06-29",6,"2023-06-30T01:23:39.961Z","2023-06-30T01:23:50.319Z",TRUE,"pitch","7b0dfbab-4aec-4c41-ac16-b94ba42bf574",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.4,1.63,NA,119.11,179.24,"fly_ball","medium","8",137.27,108.36,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Brandon Crawford flies out to center fielder Daulton Varsho.",0,1,2,65,"top",9,"2023-06-30T01:21:00.075Z","2023-06-30T01:23:50.319Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.5,5,0.9,0.4294,7.4979,28.01,-35.1165,1.8518,-1.7909,-0.0555,2.2052,5.9688,-127.8776,-2.0283,-2.6666,50.0023,5.7812,3.0444,7.2,8.4,24,2134,62,97.7,54,232,NA,NA,NA,TRUE,-39.1,-3.5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717564,"2023-06-29",5,"2023-06-30T01:23:14.911Z","2023-06-30T01:23:18.568Z",TRUE,"pitch","c5acc513-ff78-47b7-b4f8-5768135a11ba",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.271,1.5726,NA,118.96,145.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Brandon Crawford flies out to center fielder Daulton Varsho.",0,1,2,65,"top",9,"2023-06-30T01:21:00.075Z","2023-06-30T01:23:50.319Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.2,11,0.9,0.4305,7.1414,27.3195,-36.8967,1.6813,-2.8832,-0.0514,3.462,5.5835,-127.4472,0.6793,-2.4932,50.0039,6.1168,2.752,6,9.6,24,2109,59,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-4.8,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717564,"2023-06-29",4,"2023-06-30T01:22:42.848Z","2023-06-30T01:22:47.328Z",TRUE,"pitch","1793fea1-8fb5-4af7-a51b-aafebbd6d58d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.4,1.63,NA,120.57,191.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Brandon Crawford flies out to center fielder Daulton Varsho.",0,1,2,65,"top",9,"2023-06-30T01:21:00.075Z","2023-06-30T01:23:50.319Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80,8,0.91,0.4345,7.3037,25.3387,-34.5478,3.0295,-1.4769,-0.0936,1.7608,5.9044,-126.0182,-2.8299,-2.8593,50.0001,5.6858,4.8772,9.6,8.4,24,2241,76,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-3.1,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717564,"2023-06-29",3,"2023-06-30T01:22:19.042Z","2023-06-30T01:22:23.476Z",TRUE,"pitch","b2ea3dea-bfa8-4bb9-a772-dd6787d7b26d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4009,1.6283,NA,82.71,193.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Brandon Crawford flies out to center fielder Daulton Varsho.",0,1,2,65,"top",9,"2023-06-30T01:21:00.075Z","2023-06-30T01:23:50.319Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88,14,0.88,0.3915,8.0593,32.9602,-11.4953,-3.8205,10.4394,0.8997,1.6768,10.9204,-140.1588,-8.7972,-2.5584,50.0069,5.6158,-7.5723,20.4,2.4,24,2328,207,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717564,"2023-06-29",0,"2023-06-30T01:21:19.329Z","2023-06-30T01:21:23.760Z",TRUE,"pitch","f6a7a943-4179-4183-8c00-e19fdb00c6e8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3489,1.6283,NA,148.35,168.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Brandon Crawford flies out to center fielder Daulton Varsho.",0,1,2,65,"top",9,"2023-06-30T01:21:00.075Z","2023-06-30T01:23:50.319Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,4,0.87,0.3951,7.6733,31.509,-13.1989,-3.0363,9.7499,-0.8224,2.5866,6.1914,-138.7278,-6.0019,-2.6902,50.0003,5.6605,-5.9083,16.8,3.6,24,2159,206,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717564,"2023-06-29",2,"2023-06-30T01:21:33.652Z","2023-06-30T01:21:40.069Z",FALSE,"no_pitch","d1f9f5ca-2fb3-4945-8f2e-ceeec02cf1ad",1,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Brandon Crawford flies out to center fielder Daulton Varsho.",0,1,2,65,"top",9,"2023-06-30T01:21:00.075Z","2023-06-30T01:23:50.319Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",605447,"Jordan Romano",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717564,"2023-06-29",1,"2023-06-30T01:21:57.098Z","2023-06-30T01:21:58.098Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,543063,"/api/v1/people/543063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Brandon Crawford flies out to center fielder Daulton Varsho.",0,1,2,65,"top",9,"2023-06-30T01:21:00.075Z","2023-06-30T01:23:50.319Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717564,"2023-06-29",0,"2023-06-30T01:20:23.301Z","2023-06-30T01:20:34.298Z",TRUE,"pitch","77fdb7d5-5dd5-4965-ac5e-6dec6600fcf6",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.43,1.66,NA,127.7,192.74,"ground_ball","medium","5",98.21,168.13,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Field Error","field_error","Luis Matos reaches on a throwing error by third baseman Matt Chapman.",0,1,2,64,"top",9,"2023-06-30T01:20:10.907Z","2023-06-30T01:20:34.298Z",TRUE,FALSE,FALSE,FALSE,0,0,0,2,682641,"Luis Matos","/api/v1/people/682641","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.4,7,0.89,0.4263,7.8149,26.8535,-34.1815,0.6511,-1.205,-0.2806,1.705,5.3307,-128.5392,-4.1817,-2.4665,50.0004,6.0093,1.0873,3.6,8.4,24,2028,61,106.7,-29,5,NA,NA,NA,FALSE,-37.9,-2.9,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,682641,"Luis Matos","/api/v1/people/682641",NA,NA,NA
717564,"2023-06-29",5,"2023-06-30T01:19:47.824Z","2023-06-30T01:19:53.292Z",TRUE,"pitch","da89260e-06e7-422a-81e9-d06a76370945",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.44,1.72,NA,98.89,212.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Austin Slater strikes out swinging.",0,1,2,63,"top",9,"2023-06-30T01:18:27.237Z","2023-06-30T01:19:53.292Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.8,14,0.9,0.4268,7.5678,25.1696,-33.4214,1.7706,-0.7453,0.4751,0.9659,6.3635,-128.072,-5.9847,-2.2667,50.0039,5.9306,2.9564,7.2,8.4,24,2179,61,NA,NA,NA,NA,NA,NA,TRUE,-37.6,-2.4,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717564,"2023-06-29",4,"2023-06-30T01:19:25.795Z","2023-06-30T01:19:28.795Z",TRUE,"pitch","e5edc297-01b3-4b63-b419-c5d49340ed08",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.44,1.72,NA,122.57,174.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Austin Slater strikes out swinging.",0,1,2,63,"top",9,"2023-06-30T01:18:27.237Z","2023-06-30T01:19:53.292Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,596103,"Austin Slater","/api/v1/people/596103","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.6,5,0.89,0.4293,7.6772,26.8266,-34.1618,0.7639,-1.2075,-0.146,2.3805,5.4068,-127.6961,-2.0917,-2.3919,50.0017,5.9034,1.2582,3.6,8.4,24,2082,60,NA,NA,NA,NA,NA,NA,FALSE,-38,-2.4,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
