"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716949,"2023-08-18",3,"2023-08-19T01:52:33.414Z","2023-08-19T01:52:39.729Z",TRUE,"pitch","56d857ba-90a6-4fcb-852b-5852def23fd3",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.56,1.73,NA,142.16,127.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,4,70,"top",9,"2023-08-19T01:51:39.459Z","2023-08-19T01:52:39.729Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.3,11,0.91,0.3898,6.0842,30.4758,-14.8552,-4.8331,8.6542,-0.66,4.1162,4.2709,-140.2725,-1.4715,-1.5712,50.0026,5.6119,-9.672,30,3.6,24,2365,218,NA,NA,NA,NA,NA,NA,TRUE,-13.8,15.6,7.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716949,"2023-08-18",2,"2023-08-19T01:52:19.934Z","2023-08-19T01:52:23.228Z",TRUE,"pitch","d439ce64-2c6b-4ae2-9f97-1590a882bba7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6491,1.8905,NA,169.6,187.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,4,70,"top",9,"2023-08-19T01:51:39.459Z","2023-08-19T01:52:39.729Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.6,13,0.9,0.414,5.9943,27.063,-28.863,-10.1361,1.8668,-1.3799,1.894,4.5076,-132.107,-3.2819,-1.7875,50.0045,5.2647,-17.9908,30,7.2,24,1907,247,NA,NA,NA,NA,NA,NA,FALSE,-30.2,2.9,17.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716949,"2023-08-18",1,"2023-08-19T01:52:06.492Z","2023-08-19T01:52:09.589Z",TRUE,"pitch","5f6fbebf-0b3a-4617-aeef-95b49357f566",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.56,1.73,NA,126.42,136.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,4,70,"top",9,"2023-08-19T01:51:39.459Z","2023-08-19T01:52:39.729Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.9,11,0.91,0.3916,5.8724,30.5323,-14.4671,-4.7871,8.9299,-0.2473,3.7856,5.4493,-139.7114,-2.2525,-1.5981,50.0054,5.5496,-9.4955,28.8,3.6,24,2321,220,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16,7.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716949,"2023-08-18",0,"2023-08-19T01:51:52.983Z","2023-08-19T01:51:57.094Z",TRUE,"pitch","39444d5d-42a2-43db-a5b0-6496e5cc7c33",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4904,1.777,NA,94.05,166.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,4,70,"top",9,"2023-08-19T01:51:39.459Z","2023-08-19T01:52:39.729Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.6,6,0.91,0.3895,6.1182,30.3603,-13.037,-5.2198,9.542,0.602,2.6751,7.6309,-140.3813,-5.4006,-1.4673,50.0002,5.4652,-10.4665,32.4,3.6,24,2284,221,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.4,7.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716949,"2023-08-18",2,"2023-08-19T01:51:19.259Z","2023-08-19T01:51:28.221Z",TRUE,"pitch","3e5a60d7-406f-4d10-9c9a-a9895a18da94",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.15,1.58,NA,99.47,166.79,"fly_ball","medium","8",124.9,101.87,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Wilmer Flores flies out to center fielder Michael Harris II.",0,0,4,69,"top",9,"2023-08-19T01:50:40.864Z","2023-08-19T01:51:28.221Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,78.7,6,0.89,0.4382,5.8298,25.972,-26.4743,5.408,3.605,0.46,2.6664,3.6738,-125.1286,-1.5056,-1.7314,50.0026,5.4513,8.5483,19.2,7.2,24,2714,77,87,52,246,NA,NA,NA,TRUE,-30.6,6.4,-10.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716949,"2023-08-18",1,"2023-08-19T01:51:05.555Z","2023-08-19T01:51:08.929Z",TRUE,"pitch","8be5974d-6f7a-46d1-a544-ef99fe0bef69",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0143,1.5954,NA,39.18,228.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Wilmer Flores flies out to center fielder Michael Harris II.",0,0,4,69,"top",9,"2023-08-19T01:50:40.864Z","2023-08-19T01:51:28.221Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.2,14,0.9,0.4308,6.1048,23.4311,-26.3978,4.4803,3.5188,2.0415,0.3682,7.6433,-126.6449,-6.9544,-1.5857,50.0003,5.2319,7.3497,16.8,7.2,24,2729,63,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5.2,-9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716949,"2023-08-18",0,"2023-08-19T01:50:48.867Z","2023-08-19T01:50:51.939Z",TRUE,"pitch","899b1dd9-0196-4b9b-8557-6353538d7906",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.15,1.58,NA,102.13,158.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Wilmer Flores flies out to center fielder Michael Harris II.",0,0,4,69,"top",9,"2023-08-19T01:50:40.864Z","2023-08-19T01:51:28.221Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.1,3,0.91,0.3905,6.3066,31.5686,-13.2569,-5.0758,9.4942,0.3902,2.9615,7.2275,-140.2322,-4.5172,-1.5605,50.0052,5.4575,-10.1165,31.2,3.6,24,2403,221,NA,NA,NA,NA,NA,NA,FALSE,-13,16.4,7.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716949,"2023-08-18",7,"2023-08-19T01:50:21.776Z","2023-08-19T01:50:26.425Z",TRUE,"pitch","b25e6982-c916-4bae-9424-388727bfadb3",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.301,1.504,NA,118.01,191.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Wade Meckler strikes out swinging.",0,0,4,68,"top",9,"2023-08-19T01:49:08.012Z","2023-08-19T01:50:26.425Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,685133,"Wade Meckler","/api/v1/people/685133","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,82.1,8,0.91,0.4206,6.3668,27.6519,-25.0063,-9.8303,4.1725,-0.0265,1.7348,7.467,-130.295,-4.3025,-1.6538,50.0031,5.2997,-16.8843,31.2,7.2,24,1979,241,NA,NA,NA,NA,NA,NA,TRUE,-27.4,6.8,16.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716949,"2023-08-18",6,"2023-08-19T01:50:06.249Z","2023-08-19T01:50:11.095Z",TRUE,"pitch","98abef6a-5001-45bf-99d3-e634d72188b4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2184,1.4592,NA,185.81,163.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Wade Meckler strikes out swinging.",0,0,4,68,"top",9,"2023-08-19T01:49:08.012Z","2023-08-19T01:50:26.425Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,685133,"Wade Meckler","/api/v1/people/685133","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,83,11,0.91,0.4166,6.0836,25.6996,-27.0078,-8.5536,2.9484,-1.8051,2.8049,3.4288,-131.0973,-1.4073,-2.0129,50.0049,5.3498,-15.0063,27.6,7.2,24,2016,245,NA,NA,NA,NA,NA,NA,FALSE,-28.2,5.3,14.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716949,"2023-08-18",5,"2023-08-19T01:49:51.820Z","2023-08-19T01:49:55.431Z",TRUE,"pitch","b6c7e0c0-7600-4104-87ec-32f0ee15ac8d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3003,1.5273,NA,93.07,235.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Wade Meckler strikes out swinging.",0,0,4,68,"top",9,"2023-08-19T01:49:08.012Z","2023-08-19T01:50:26.425Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,685133,"Wade Meckler","/api/v1/people/685133","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.1,84.3,14,0.9,0.4131,6.1433,26.94,-31.8884,-10.4591,0.1628,0.6277,0.1364,9.3367,-132.342,-7.0077,-1.5787,50.0045,5.1393,-18.6461,26.4,8.4,24,1860,245,NA,NA,NA,NA,NA,NA,FALSE,-34,-1.1,17,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
