"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746971,"2024-04-27",4,"2024-04-27T22:50:40.061Z","2024-04-27T22:50:48.300Z",TRUE,"pitch","1168ccb4-f2e9-4406-86a7-e2f0e81368be",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.34,1.58,NA,100.86,162.58,"fly_ball","medium","9",187.02,83.26,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Yan Gomes flies out to right fielder Wilyer Abreu.",0,0,17,83,"top",9,"2024-04-27T22:49:58.294Z","2024-04-27T22:50:48.300Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",622569,"Pablo Reyes","/api/v1/people/622569","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70,64.1,3,0.57,0.5388,5.0378,17.5074,-27.4859,2.6054,4.4876,0.4234,2.8223,2.285,-101.852,1.4422,-1.0537,50.0042,5.5166,2.7237,6,10.8,24,2383,115,92.9,26,325,NA,NA,NA,TRUE,-47.2,8.9,-5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746971,"2024-04-27",3,"2024-04-27T22:50:28.417Z","2024-04-27T22:50:32.912Z",TRUE,"pitch","4ad037db-adbf-47c2-8617-6ee7dccb13b3",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.34,1.58,NA,159.41,175.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Yan Gomes flies out to right fielder Wilyer Abreu.",0,0,17,83,"top",9,"2024-04-27T22:49:58.294Z","2024-04-27T22:50:48.300Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",622569,"Pablo Reyes","/api/v1/people/622569","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Boston Red Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",76.3,69.7,13,0.9,0.4939,5.0964,20.5182,-23.3737,-8.0776,7.0672,-1.1127,2.345,2.8367,-111.0482,-0.4495,-1.3598,50.0001,4.9888,-10.0523,21.6,8.4,24,1932,241,NA,NA,NA,NA,NA,NA,FALSE,-34.1,13,13.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746971,"2024-04-27",2,"2024-04-27T22:50:17.585Z","2024-04-27T22:50:21.750Z",TRUE,"pitch","e4ecb5ca-8861-448d-8a22-5c7b1a7244ea",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4672,1.5813,NA,108.65,142.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Yan Gomes flies out to right fielder Wilyer Abreu.",0,0,17,83,"top",9,"2024-04-27T22:49:58.294Z","2024-04-27T22:50:48.300Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",622569,"Pablo Reyes","/api/v1/people/622569","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Boston Red Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",72.2,66.3,2,2,0.5206,4.8294,17.3522,-23.3587,-6.1497,7.8556,0.219,3.5782,4.3413,-105.109,1.7421,-1.0714,50.0011,5.4457,-6.8995,15.6,8.4,24,1904,229,NA,NA,NA,NA,NA,NA,FALSE,-37.2,15,10,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746971,"2024-04-27",1,"2024-04-27T22:50:08.289Z","2024-04-27T22:50:12.667Z",TRUE,"pitch","26bba34f-f884-40d6-b976-b092c75f5dea",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.419,1.5035,NA,134.82,117.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Yan Gomes flies out to right fielder Wilyer Abreu.",0,0,17,83,"top",9,"2024-04-27T22:49:58.294Z","2024-04-27T22:50:48.300Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",622569,"Pablo Reyes","/api/v1/people/622569","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Boston Red Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",78.5,71.6,11,0.9,0.4796,5.0625,21.6126,-20.4905,-5.699,8.8541,-0.4675,4.4955,3.1033,-114.3229,2.0875,-1.104,50.0049,5.5852,-7.5241,19.2,6,24,2031,226,NA,NA,NA,NA,NA,NA,FALSE,-27.6,16.9,9.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746971,"2024-04-27",0,"2024-04-27T22:49:58.294Z","2024-04-27T22:50:02.929Z",TRUE,"pitch","70d3be07-5a5f-4e94-b256-40df560e9ae6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2452,1.4451,NA,84.39,201.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Yan Gomes flies out to right fielder Wilyer Abreu.",0,0,17,83,"top",9,"2024-04-27T22:49:58.294Z","2024-04-27T22:50:48.300Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",622569,"Pablo Reyes","/api/v1/people/622569","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Boston Red Sox","false",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",42.1,40.6,14,0.89,0.8949,4.7695,5.1572,-29.5785,-2.7843,6.8105,0.8556,1.3907,2.2641,-60.8704,5.8185,-0.6546,50.0012,6.696,-1.0601,2.4,31.2,24,1133,210,NA,NA,NA,NA,NA,NA,FALSE,-138.8,15.7,4.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746971,"2024-04-27",3,"2024-04-27T22:49:31.334Z","2024-04-27T22:49:43.630Z",TRUE,"pitch","4d58b4fb-85fa-42b7-9c7d-65f5dbef72cc",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.5,1.67,NA,165.64,182.53,"line_drive","medium","8",146.37,77.87,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Lineout","field_out","Matt Mervis lines out to center fielder Jarren Duran.",0,0,17,82,"top",9,"2024-04-27T22:48:52.699Z","2024-04-27T22:49:43.630Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622569,"Pablo Reyes","/api/v1/people/622569","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",63.9,60.2,13,0.9,0.5831,5.0104,11.4459,-30.3459,4.0134,2.0355,-1.2759,2.0833,-0.6981,-93.237,1.5834,-1.4228,50.0024,5.6365,3.6025,7.2,13.2,24,2217,98,86.4,22,307,NA,NA,NA,TRUE,-61.2,4.4,-7.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672744,"Alexander Canario","/api/v1/people/672744",NA,NA,NA,683737,"Michael Busch","/api/v1/people/683737"
746971,"2024-04-27",2,"2024-04-27T22:49:19.192Z","2024-04-27T22:49:24.008Z",TRUE,"pitch","98944019-2165-4931-8fc1-3d4ddb6a410c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.7082,1.6493,NA,124.17,193.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Lineout","field_out","Matt Mervis lines out to center fielder Jarren Duran.",0,0,17,82,"top",9,"2024-04-27T22:48:52.699Z","2024-04-27T22:49:43.630Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622569,"Pablo Reyes","/api/v1/people/622569","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Boston Red Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",75.6,69.5,8,0.9,0.4973,4.993,19.1449,-23.8794,-9.0865,6.7512,-0.1882,1.6855,4.898,-110.0431,-1.3166,-1.2599,50.0044,4.8164,-11.1683,22.8,8.4,24,2048,241,NA,NA,NA,NA,NA,NA,FALSE,-35.5,12.2,15.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746971,"2024-04-27",1,"2024-04-27T22:49:06.278Z","2024-04-27T22:49:11.402Z",TRUE,"pitch","1420e5ce-1a9f-4ded-965f-3c7caaf3ac8c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6782,1.6979,NA,103.22,193.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Lineout","field_out","Matt Mervis lines out to center fielder Jarren Duran.",0,0,17,82,"top",9,"2024-04-27T22:48:52.699Z","2024-04-27T22:49:43.630Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622569,"Pablo Reyes","/api/v1/people/622569","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",56.4,52.6,9,0.75,0.668,4.6284,10.8525,-30.3322,4.4067,2.7074,0.3614,1.6931,1.7735,-81.9971,2.5188,-1.3068,50.0039,5.925,3.0002,6,18,24,1927,113,NA,NA,NA,NA,NA,NA,FALSE,-79.8,6.4,-8.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746971,"2024-04-27",0,"2024-04-27T22:48:52.699Z","2024-04-27T22:48:56.476Z",TRUE,"pitch","a256c08c-f745-4380-90d2-11f625d540bd",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.5,1.67,NA,138.71,168.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Lineout","field_out","Matt Mervis lines out to center fielder Jarren Duran.",0,0,17,82,"top",9,"2024-04-27T22:48:52.699Z","2024-04-27T22:49:43.630Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622569,"Pablo Reyes","/api/v1/people/622569","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Boston Red Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",74,67.8,4,2,0.5084,5.0266,19.0489,-21.8295,-7.7115,8.8038,-0.5695,2.5848,3.4729,-107.8066,-0.7852,-1.2009,50.002,5.3669,-9.0608,21.6,8.4,24,2041,234,NA,NA,NA,NA,NA,NA,FALSE,-33.8,16.1,13,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746971,"2024-04-27",4,"2024-04-27T22:48:27.899Z","2024-04-27T22:48:32.316Z",TRUE,"pitch","69130444-cf49-407b-b437-ae72ce3d164e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.7082,1.6493,NA,57.54,196.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Alexander Canario walks. Michael Busch to 2nd.",0,0,17,81,"top",9,"2024-04-27T22:47:41.458Z","2024-04-27T22:48:32.316Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,672744,"Alexander Canario","/api/v1/people/672744","R","Right",622569,"Pablo Reyes","/api/v1/people/622569","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Boston Red Sox","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",56,53,14,2,0.6665,4.6514,8.5689,-27.3996,-6.1102,6.9459,1.56,1.567,5.2775,-81.5143,2.0377,-0.8941,50.0027,5.5096,-4.2,8.4,15.6,24,1596,233,NA,NA,NA,NA,NA,NA,FALSE,-72,13.8,9.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672744,"Alexander Canario","/api/v1/people/672744",NA,NA,NA,683737,"Michael Busch","/api/v1/people/683737"
