"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717859,"2023-06-07",5,"2023-06-08T00:56:38.355Z","2023-06-08T00:57:12.684Z",TRUE,"pitch","824ca863-3a80-4078-b801-a6b59bfe0609",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,0,NA,NA,3.17,1.44,NA,97.37,147.02,"fly_ball","medium","89",193.03,53.01,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Home Run","home_run","Randy Arozarena homers (12) on a fly ball to right center field.",1,1,2,65,"bottom",9,"2023-06-08T00:56:18.884Z","2023-06-08T00:57:12.684Z",TRUE,TRUE,FALSE,FALSE,65,0,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",98.3,91.1,9,2,0.3817,6.4113,30.1331,-30.72,-5.2803,0.6951,0.3474,1.6846,7.8774,-143.0018,-6.3624,-1.7453,50.0032,5.8424,-11.0379,16.8,6,24,1687,225,104.9,34,385,NA,NA,NA,FALSE,-27.8,0.2,8.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717859,"2023-06-07",4,"2023-06-08T00:56:21.285Z","2023-06-08T00:56:24.285Z",TRUE,"pitch","1329470f-5bfa-4d8e-b7b5-1875197c0b66",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.17,1.44,NA,112.4,178.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Home Run","home_run","Randy Arozarena homers (12) on a fly ball to right center field.",1,1,2,65,"bottom",9,"2023-06-08T00:56:18.884Z","2023-06-08T00:57:12.684Z",TRUE,TRUE,FALSE,FALSE,65,0,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",98.3,90.6,5,2,0.3821,6.5663,31.1252,-28.6481,-8.1811,1.6919,0.1207,2.2212,7.9953,-143.0295,-5.293,-1.6399,50.0019,5.8785,-17.0517,27.6,6,24,1608,223,NA,NA,NA,NA,NA,NA,FALSE,-25.9,2.2,13.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717859,"2023-06-07",0,"2023-06-08T00:56:22.630Z","2023-06-08T00:56:22.664Z",FALSE,"action",NA,NA,"Michael A. Taylor remains in the game as the center fielder.","Defensive Switch",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","501","65","atBat","Home Run","home_run","Randy Arozarena homers (12) on a fly ball to right center field.",1,1,2,65,"bottom",9,"2023-06-08T00:56:18.884Z","2023-06-08T00:57:12.684Z",TRUE,TRUE,FALSE,FALSE,65,0,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,456781,"/api/v1/people/456781",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717859,"2023-06-07",1,"2023-06-08T00:56:22.664Z","2023-06-08T00:56:22.665Z",FALSE,"action",NA,NA,"Defensive Substitution: Kyle Farmer replaces third baseman Royce Lewis, batting 7th, playing first base.","Defensive Sub",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571657,"/api/v1/people/571657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"3","First Base","Infielder","1B","701","65","atBat","Home Run","home_run","Randy Arozarena homers (12) on a fly ball to right center field.",1,1,2,65,"bottom",9,"2023-06-08T00:56:18.884Z","2023-06-08T00:57:12.684Z",TRUE,TRUE,FALSE,FALSE,65,0,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,668904,"/api/v1/people/668904",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717859,"2023-06-07",2,"2023-06-08T00:56:22.665Z","2023-06-08T00:56:22.667Z",FALSE,"action",NA,NA,"Defensive switch from center field to third base for Willi Castro.","Defensive Switch",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,650489,"/api/v1/people/650489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","800","65","atBat","Home Run","home_run","Randy Arozarena homers (12) on a fly ball to right center field.",1,1,2,65,"bottom",9,"2023-06-08T00:56:18.884Z","2023-06-08T00:57:12.684Z",TRUE,TRUE,FALSE,FALSE,65,0,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717859,"2023-06-07",3,"2023-06-08T00:56:22.667Z","2023-06-08T00:56:23.667Z",FALSE,"action",NA,NA,"Pitching Change: Jhoan Duran replaces Brock Stewart.","Pitching Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,661395,"/api/v1/people/661395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"65","atBat","Home Run","home_run","Randy Arozarena homers (12) on a fly ball to right center field.",1,1,2,65,"bottom",9,"2023-06-08T00:56:18.884Z","2023-06-08T00:57:12.684Z",TRUE,TRUE,FALSE,FALSE,65,0,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717859,"2023-06-07",1,"2023-06-08T00:53:12.127Z","2023-06-08T00:53:20.653Z",TRUE,"pitch","6d1937eb-3f92-483b-b22a-e8325b62285f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.26,1.6,NA,142.3,191.97,"ground_ball","hard","5",97.42,167.38,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Grounded Into DP","grounded_into_double_play","Ryan Jeffers grounds into a double play, third baseman Isaac Paredes to second baseman Taylor Walls to first baseman Luke Raley. Willi Castro out at 2nd. Ryan Jeffers out at 1st.",0,1,1,64,"top",9,"2023-06-08T00:52:56.841Z","2023-06-08T00:53:20.653Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.5,7,0.91,0.4235,6.4422,28.784,-29.0604,-10.052,1.8411,-0.6636,1.7338,4.9432,-129.6729,-4.4284,-1.2954,50.0023,5.6976,-17.0054,27.6,8.4,24,2292,234,102.4,-2,28,NA,NA,NA,TRUE,-32.2,2.5,17,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717859,"2023-06-07",0,"2023-06-08T00:52:56.841Z","2023-06-08T00:53:01.841Z",FALSE,"stepoff","06434ab7-13ec-47ab-88d6-aa62cab50223",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Grounded Into DP","grounded_into_double_play","Ryan Jeffers grounds into a double play, third baseman Isaac Paredes to second baseman Taylor Walls to first baseman Luke Raley. Willi Castro out at 2nd. Ryan Jeffers out at 1st.",0,1,1,64,"top",9,"2023-06-08T00:52:56.841Z","2023-06-08T00:53:20.653Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717859,"2023-06-07",6,"2023-06-08T00:52:22.813Z","2023-06-08T00:52:27.843Z",TRUE,"pitch","2a97c747-ecf9-4b50-977c-714db357498b",6,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,2,1,NA,NA,3.45,1.66,NA,43.86,186.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Hit By Pitch","hit_by_pitch","Willi Castro hit by pitch. Max Kepler to 3rd. Royce Lewis to 2nd.",0,1,1,63,"top",9,"2023-06-08T00:50:24.650Z","2023-06-08T00:52:27.843Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.7,71.6,14,0.9,0.4821,6.5566,25.1277,-32.118,13.152,0.041,1.9187,1.9354,3.561,-114.5102,-0.9202,-1.3726,50.0013,5.5418,17.111,28.8,12,24,2718,56,NA,NA,NA,NA,NA,NA,FALSE,-44.8,0.1,-24.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650489,"Willi Castro","/api/v1/people/650489",668904,"Royce Lewis","/api/v1/people/668904",596146,"Max Kepler","/api/v1/people/596146"
717859,"2023-06-07",5,"2023-06-08T00:51:59.047Z","2023-06-08T00:52:02.238Z",TRUE,"pitch","40fab389-e154-4df0-b411-159481be5dcb",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.45,1.66,NA,140.87,158.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Hit By Pitch","hit_by_pitch","Willi Castro hit by pitch. Max Kepler to 3rd. Royce Lewis to 2nd.",0,1,1,63,"top",9,"2023-06-08T00:50:24.650Z","2023-06-08T00:52:27.843Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.4,1,0.9,0.4018,6.9548,31.4579,-9.6005,-4.3205,12.0067,-0.6262,2.9728,3.3287,-136.578,-5.3983,-1.3024,50.0012,5.6419,-8.1216,34.8,2.4,24,2743,214,NA,NA,NA,NA,NA,NA,FALSE,-10.4,20.8,7.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
