"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717679,"2023-06-20",6,"2023-06-21T01:20:23.449Z","2023-06-21T01:20:28.757Z",TRUE,"pitch","6565b6dd-9314-4bb3-921f-cd5d43905019",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5612,1.6901,NA,155.67,163.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Aledmys Diaz pops out to second baseman Andres Gimenez.",0,2,2,63,"top",8,"2023-06-21T01:19:07.957Z","2023-06-21T01:20:52.979Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.6,11,0.9,0.3914,6.6659,26.664,-13.6959,-3.3527,9.2857,-1.0145,2.7726,3.7962,-139.1066,-5.6781,-1.9513,50.0053,5.7235,-6.6738,21.6,3.6,24,2486,214,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.1,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",5,"2023-06-21T01:20:05.539Z","2023-06-21T01:20:09.342Z",TRUE,"pitch","13d10877-4b9e-4ee9-9844-8980ad0fcb9e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5122,1.7638,NA,48.56,184.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Aledmys Diaz pops out to second baseman Andres Gimenez.",0,2,2,63,"top",8,"2023-06-21T01:19:07.957Z","2023-06-21T01:20:52.979Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.1,14,0.9,0.3932,6.556,29.2514,-13.1628,-3.9739,9.6586,1.7955,2.0083,10.9009,-138.9577,-7.3187,-1.6507,50.0013,5.5388,-7.8215,20.4,3.6,24,2511,221,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",4,"2023-06-21T01:19:45.903Z","2023-06-21T01:19:49.637Z",TRUE,"pitch","f3f94e14-8a0b-4a14-a892-305b3ea0b50f",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.5123,1.7147,NA,64.63,226.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Aledmys Diaz pops out to second baseman Andres Gimenez.",0,2,2,63,"top",8,"2023-06-21T01:19:07.957Z","2023-06-21T01:20:52.979Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.1,14,0.9,0.4466,6.5074,24.6757,-29.96,5.9355,1.4501,1.3739,0.4387,5.5805,-122.7327,-6.5104,-1.7017,50.0013,5.6827,9.0368,18,8.4,24,2667,77,NA,NA,NA,NA,NA,NA,FALSE,-37.2,1.3,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",3,"2023-06-21T01:19:10.278Z","2023-06-21T01:19:15.134Z",TRUE,"pitch","56c51e30-0dda-49bd-a4e9-62823b88585b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.46,1.64,NA,98.02,163.24,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Aledmys Diaz pops out to second baseman Andres Gimenez.",0,2,2,63,"top",8,"2023-06-21T01:19:07.957Z","2023-06-21T01:20:52.979Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.9,6,0.9,0.4416,6.4493,21.288,-31.8544,4.8483,0.2026,0.498,2.7979,4.3719,-123.3681,-0.9779,-1.9179,50.0007,5.8507,7.578,14.4,8.4,24,2596,97,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0.4,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",0,"2023-06-21T01:16:24.456Z","2023-06-21T01:17:00.562Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Aledmys Diaz pops out to second baseman Andres Gimenez.",0,2,2,63,"top",8,"2023-06-21T01:19:07.957Z","2023-06-21T01:20:52.979Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",1,"2023-06-21T01:17:00.562Z","2023-06-21T01:19:02.639Z",FALSE,"action",NA,NA,"Pitching Change: Trevor Stephan replaces Sam Hentges.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663986,"/api/v1/people/663986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Pop Out","field_out","Aledmys Diaz pops out to second baseman Andres Gimenez.",0,2,2,63,"top",8,"2023-06-21T01:19:07.957Z","2023-06-21T01:20:52.979Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",2,"2023-06-21T01:19:02.639Z","2023-06-21T01:19:10.278Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,649557,"/api/v1/people/649557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Aledmys Diaz pops out to second baseman Andres Gimenez.",0,2,2,63,"top",8,"2023-06-21T01:19:07.957Z","2023-06-21T01:20:52.979Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",3,"2023-06-21T01:15:58.194Z","2023-06-21T01:16:09.539Z",TRUE,"pitch","9dbf6e5e-639d-40ce-9e57-cf1367340401",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.21,1.49,NA,123.85,179.87,"line_drive","hard","9",158.19,92.42,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Jace Peterson singles on a sharp line drive to right fielder Will Brennan.",0,2,2,62,"top",8,"2023-06-21T01:14:51.147Z","2023-06-21T01:16:09.539Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.6,5,0.9,0.43,6.9324,26.0528,-29.7591,-1.9678,1.4653,-0.1797,2.1819,-3.9948,-127.3666,-4.2443,1.6643,50.001,6.2221,-3.2326,7.2,7.2,24,2178,288,100.1,12,228,NA,NA,NA,FALSE,-33.7,1.9,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,607054,"Jace Peterson","/api/v1/people/607054",NA,NA,NA
717679,"2023-06-20",2,"2023-06-21T01:15:37.215Z","2023-06-21T01:15:40.787Z",TRUE,"pitch","7e42611d-93d8-4246-b587-2fd1860512f4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.21,1.49,NA,143.07,203.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Jace Peterson singles on a sharp line drive to right fielder Will Brennan.",0,2,2,62,"top",8,"2023-06-21T01:14:51.147Z","2023-06-21T01:16:09.539Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.2,13,0.89,0.4324,6.9107,27.8871,-31.9373,-3.453,0.1465,-0.6839,1.3127,-4.8125,-127.0539,-5.8214,1.689,50.0026,6.1951,-5.6022,10.8,8.4,24,2388,301,NA,NA,NA,NA,NA,NA,FALSE,-37,-1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",1,"2023-06-21T01:15:08.665Z","2023-06-21T01:15:13.280Z",TRUE,"pitch","213dff20-2eaf-43f4-b867-22edffc2ebb8",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,2,2,NA,NA,3.21,1.49,NA,133.11,197.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Jace Peterson singles on a sharp line drive to right fielder Will Brennan.",0,2,2,62,"top",8,"2023-06-21T01:14:51.147Z","2023-06-21T01:16:09.539Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.1,7,0.91,0.4301,6.9654,23.5517,-28.8615,-1.3756,2.0149,-0.4226,1.5437,-4.7196,-126.8747,-5.7333,1.6331,50.0047,6.1047,-2.265,6,7.2,24,2369,300,NA,NA,NA,NA,NA,NA,FALSE,-33,2.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",0,"2023-06-21T01:14:51.147Z","2023-06-21T01:14:56.147Z",FALSE,"no_pitch","50f86529-d8ee-45d9-97bd-8f207f2ba309",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Jace Peterson singles on a sharp line drive to right fielder Will Brennan.",0,2,2,62,"top",8,"2023-06-21T01:14:51.147Z","2023-06-21T01:16:09.539Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",607054,"Jace Peterson",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",2,"2023-06-21T01:14:23.123Z","2023-06-21T01:14:33.969Z",TRUE,"pitch","c417605a-ad35-410f-8fb5-92986ad97afc",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.34,1.57,NA,120.07,166.13,"line_drive","hard","5",79.97,153.17,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Carlos Perez lines out sharply to third baseman Jose Ramirez.",0,2,2,61,"top",8,"2023-06-21T01:14:04.774Z","2023-06-21T01:14:33.969Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,89,5,0.9,0.3891,6.9837,28.5799,-13.5247,2.5448,9.269,-0.0806,2.6909,-5.0547,-140.2204,-7.4184,1.4063,50.0069,6.2343,5.1228,15.6,3.6,24,2182,153,106.8,9,165,NA,NA,NA,TRUE,-13.6,15.6,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",1,"2023-06-21T01:14:07.035Z","2023-06-21T01:14:12.125Z",TRUE,"pitch","dd8ddd53-af83-43c2-bda6-d575ed421f8b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5613,1.7147,NA,132.15,177.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Carlos Perez lines out sharply to third baseman Jose Ramirez.",0,2,2,61,"top",8,"2023-06-21T01:14:04.774Z","2023-06-21T01:14:33.969Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,73,7,0.91,0.4763,6.7959,22.9468,-44.131,-4.0934,-8.9458,-0.3973,2.2709,-2.8543,-115.315,0.1808,1.3916,50.0024,6.4754,-5.4711,7.2,13.2,24,2393,333,NA,NA,NA,NA,NA,NA,FALSE,-59.6,-15.8,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",0,"2023-06-21T01:13:57.357Z","2023-06-21T01:14:07.035Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Carlos Perez replaces Seth Brown.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,542208,"/api/v1/people/542208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","401","61","atBat","Lineout","field_out","Carlos Perez lines out sharply to third baseman Jose Ramirez.",0,2,2,61,"top",8,"2023-06-21T01:14:04.774Z","2023-06-21T01:14:33.969Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,664913,"/api/v1/people/664913",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",4,"2023-06-21T01:13:33.692Z","2023-06-21T01:13:40.398Z",TRUE,"pitch","bd60c1fd-db0a-479c-8b02-33f4ef449abe",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.57,1.67,NA,87.66,166.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,2,2,60,"top",8,"2023-06-21T01:12:13.171Z","2023-06-21T01:13:40.398Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.1,6,0.9,0.3919,6.9949,30.2353,-16.5452,4.0519,7.893,0.7698,2.6825,-3.7855,-139.554,-6.5928,1.6149,50.0031,6.1577,8.024,21.6,3.6,24,2145,154,NA,NA,NA,NA,NA,NA,TRUE,-16.4,13.2,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",3,"2023-06-21T01:13:15.669Z","2023-06-21T01:13:19.609Z",TRUE,"pitch","806352bf-d735-4295-94c0-4eb9f90fc477",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.6224,1.7761,NA,150.94,216.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,2,2,60,"top",8,"2023-06-21T01:12:13.171Z","2023-06-21T01:13:40.398Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.5,73.5,13,0.91,0.4753,6.8523,23.2445,-42.0788,-1.9608,-7.3814,-0.8903,0.8312,-4.4288,-115.6047,-3.3677,1.3114,50.0025,6.3797,-2.6309,4.8,13.2,24,2316,332,NA,NA,NA,NA,NA,NA,FALSE,-57.6,-13.9,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717679,"2023-06-20",2,"2023-06-21T01:12:59.193Z","2023-06-21T01:13:03.225Z",TRUE,"pitch","3ae4172f-fa1e-478d-93ba-51ca726ecfcb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.6224,1.7761,NA,93.32,188.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,2,2,60,"top",8,"2023-06-21T01:12:13.171Z","2023-06-21T01:13:40.398Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.5,9,0.9,0.3919,6.8862,28.7206,-18.1396,3.3193,7.0817,0.6211,1.8616,-3.816,-139.3061,-8.6108,1.5718,50.0059,6.1719,6.5823,16.8,4.8,24,1954,148,NA,NA,NA,NA,NA,NA,FALSE,-18.2,11.4,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
