"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717107,"2023-08-06",6,"2023-08-06T20:12:53.084Z","2023-08-06T20:12:58.401Z",TRUE,"pitch","74350902-e1bb-4eea-bd92-47c4d2b79805",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.18,1.55,NA,126.42,183.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Daniel Vogelbach strikes out swinging.",0,0,2,67,"top",9,"2023-08-06T20:10:55.252Z","2023-08-06T20:12:58.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101.9,93.2,5,2,0.37,6.6671,35.2816,-4.2074,-1.7265,12.6005,-0.2471,2.0576,-0.3654,-148.0294,-12.4312,0.1022,50.0047,6.5577,-3.8325,28.8,1.2,24,2507,186,NA,NA,NA,NA,NA,NA,TRUE,-5.9,20.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717107,"2023-08-06",5,"2023-08-06T20:12:25.402Z","2023-08-06T20:12:28.858Z",TRUE,"pitch","9d721559-fd64-492f-8921-750c7c1a127e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2739,1.5464,NA,86.41,120.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Daniel Vogelbach strikes out swinging.",0,0,2,67,"top",9,"2023-08-06T20:10:55.252Z","2023-08-06T20:12:58.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.9,92.2,12,2,0.3729,6.6756,34.2831,-5.593,-2.2392,12.1574,0.8024,4.373,2.2606,-146.8198,-5.9421,0.314,50.0029,6.7543,-4.896,32.4,1.2,24,2575,180,NA,NA,NA,NA,NA,NA,FALSE,-5.8,21,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717107,"2023-08-06",3,"2023-08-06T20:11:47.344Z","2023-08-06T20:11:51.408Z",TRUE,"pitch","651cf094-0dad-4b06-859e-2922b6f791d5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.18,1.55,NA,93.22,139.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Daniel Vogelbach strikes out swinging.",0,0,2,67,"top",9,"2023-08-06T20:10:55.252Z","2023-08-06T20:12:58.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101.1,92.4,12,2,0.3723,6.6635,34.371,-6.4663,-4.0884,11.7229,0.6239,3.6931,2.5469,-147.0419,-7.6547,0.2784,50.0042,6.7117,-8.9669,45.6,2.4,24,2558,178,NA,NA,NA,NA,NA,NA,FALSE,-6.8,19.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717107,"2023-08-06",2,"2023-08-06T20:11:21.902Z","2023-08-06T20:11:25.539Z",TRUE,"pitch","70988051-0b42-459f-9144-bc1dcfa6402c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2479,1.5464,NA,132.31,178.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Daniel Vogelbach strikes out swinging.",0,0,2,67,"top",9,"2023-08-06T20:10:55.252Z","2023-08-06T20:12:58.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.4,92.4,4,2,0.3744,6.7698,31.9521,-6.4352,-1.4186,11.8577,-0.4015,2.2399,-0.2718,-145.8685,-11.418,-0.1229,50.0064,6.5789,-3.0799,19.2,1.2,24,2495,185,NA,NA,NA,NA,NA,NA,FALSE,-7.4,19.6,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717107,"2023-08-06",1,"2023-08-06T20:10:57.645Z","2023-08-06T20:11:01.172Z",TRUE,"pitch","acc12efb-d51f-49e5-bd6a-c27dccc45796",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0924,1.4181,NA,72.41,211.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Daniel Vogelbach strikes out swinging.",0,0,2,67,"top",9,"2023-08-06T20:10:55.252Z","2023-08-06T20:12:58.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.4,83.6,14,0.9,0.4165,6.7933,26.542,-23.8473,-4.5898,4.7522,1.1697,0.9998,5.888,-131.2735,-9.902,-0.501,50.006,6.5815,-8.0504,15.6,6,24,714,222,NA,NA,NA,NA,NA,NA,FALSE,-26.8,6.7,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717107,"2023-08-06",0,"2023-08-06T20:10:21.586Z","2023-08-06T20:10:57.645Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Daniel Vogelbach replaces Rafael Ortega.","Offensive Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,596129,"/api/v1/people/596129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","67","atBat","Strikeout","strikeout","Daniel Vogelbach strikes out swinging.",0,0,2,67,"top",9,"2023-08-06T20:10:55.252Z","2023-08-06T20:12:58.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,542364,"/api/v1/people/542364",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717107,"2023-08-06",4,"2023-08-06T20:12:05.712Z","2023-08-06T20:12:25.402Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,596129,"/api/v1/people/596129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Daniel Vogelbach strikes out swinging.",0,0,2,67,"top",9,"2023-08-06T20:10:55.252Z","2023-08-06T20:12:58.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717107,"2023-08-06",2,"2023-08-06T20:10:04.506Z","2023-08-06T20:10:16.886Z",TRUE,"pitch","c4472026-35d5-4941-a963-dc0e7e66e061",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.48,1.7,NA,110.85,179.5,"fly_ball","medium","7",61.72,95.33,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Brandon Nimmo flies out to left fielder Colton Cowser.",0,0,2,66,"top",9,"2023-08-06T20:09:37.212Z","2023-08-06T20:10:16.886Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.9,92.1,8,2,0.374,6.6631,34.9151,-5.4383,-3.7156,12.3129,0.1614,2.1954,1.5585,-146.488,-11.7773,0.1049,50.0036,6.5952,-8.0675,43.2,2.4,24,2501,183,90.5,41,303,NA,NA,NA,TRUE,-6.8,20.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA
717107,"2023-08-06",1,"2023-08-06T20:09:39.659Z","2023-08-06T20:09:43.730Z",TRUE,"pitch","491584de-03ea-4996-b017-01a02d69e02c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4552,1.6964,NA,108.73,154.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Brandon Nimmo flies out to left fielder Colton Cowser.",0,0,2,66,"top",9,"2023-08-06T20:09:37.212Z","2023-08-06T20:10:16.886Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.7,92,2,2,0.374,6.7552,34.6864,-7.4857,-3.477,11.3693,0.2168,3.1046,1.685,-146.4554,-8.8232,0.0857,50.0059,6.6047,-7.5523,37.2,2.4,24,2462,189,NA,NA,NA,NA,NA,NA,FALSE,-8,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717107,"2023-08-06",0,"2023-08-06T20:09:15.101Z","2023-08-06T20:09:39.659Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Brandon Nimmo replaces Danny Mendick.","Offensive Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,607043,"/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","66","atBat","Flyout","field_out","Brandon Nimmo flies out to left fielder Colton Cowser.",0,0,2,66,"top",9,"2023-08-06T20:09:37.212Z","2023-08-06T20:10:16.886Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,664901,"/api/v1/people/664901",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
