"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746395,"2024-05-05",0,"2024-05-05T21:06:10.480Z","2024-05-05T21:06:18.742Z",TRUE,"pitch","a6be8107-b6bb-4063-8258-8b6b6b34bc2c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,2.88,1.28,NA,110.29,186.48,"fly_ball","medium","9",192.56,73.26,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Jose Altuve flies out to right fielder Luke Raley.",0,5,4,78,"bottom",9,"2024-05-05T21:05:53.517Z","2024-05-05T21:06:18.742Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,514888,"Jose Altuve","/api/v1/people/514888","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.6,89.3,5,2,0.3842,6.5564,36.4206,-26.4709,-12.2815,2.7795,0.1761,1.9369,10.3976,-143.1596,-4.1094,-1.9271,50.0039,5.0697,-25.2153,39.6,7.2,24,1993,235,97.3,29,352,NA,NA,NA,TRUE,-24.2,4.2,19.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746395,"2024-05-05",6,"2024-05-05T21:05:37.038Z","2024-05-05T21:05:42.279Z",TRUE,"pitch","08580760-f3be-4932-8505-134c7f7f6904",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.31,1.56,NA,114.34,134.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,5,4,77,"bottom",9,"2024-05-05T21:03:38.990Z","2024-05-05T21:05:42.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,90,12,0.96,0.3804,6.5747,35.6374,-14.7284,-7.0206,8.3218,0.0699,3.8701,7.6007,-144.3541,-1.7509,-1.6934,50.0054,5.3978,-14.7231,40.8,3.6,24,2244,226,NA,NA,NA,NA,NA,NA,TRUE,-13.1,14.9,11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746395,"2024-05-05",5,"2024-05-05T21:05:19.692Z","2024-05-05T21:05:23.812Z",TRUE,"pitch","2b8959b0-1e29-4e17-9de4-ef448575177b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2207,1.4781,NA,46.27,198.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,5,4,77,"bottom",9,"2024-05-05T21:03:38.990Z","2024-05-05T21:05:42.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.4,14,0.95,0.389,6.651,34.5272,-28.2679,-12.0713,1.949,1.8555,1.5093,14.1185,-141.2115,-4.4088,-1.6595,50.0021,4.9265,-24.1857,36,7.2,24,1912,243,NA,NA,NA,NA,NA,NA,FALSE,-26.5,2.6,18.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746395,"2024-05-05",4,"2024-05-05T21:04:59.463Z","2024-05-05T21:05:02.734Z",TRUE,"pitch","e2e05cb1-0818-4336-873a-49307d1c6b0e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.31,1.56,NA,94.62,188.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,5,4,77,"bottom",9,"2024-05-05T21:03:38.990Z","2024-05-05T21:05:42.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,81.8,9,0.9,0.422,6.6543,28.1904,-29.2318,1.7324,1.7283,0.5872,1.853,5.3039,-129.9852,-3.0762,-1.708,50.0055,5.28,2.9531,7.2,7.2,24,2124,132,NA,NA,NA,NA,NA,NA,FALSE,-31.7,2.6,-4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746395,"2024-05-05",2,"2024-05-05T21:04:27.125Z","2024-05-05T21:04:30.251Z",TRUE,"pitch","8fcbd78a-7b92-4e37-b1ed-50fa1652e443",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,1,NA,NA,3.31,1.56,NA,116.49,187.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,5,4,77,"bottom",9,"2024-05-05T21:03:38.990Z","2024-05-05T21:05:42.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.6,8,0.91,0.4292,6.6668,26.4538,-32.2082,3.0779,-0.0217,0.0133,1.8812,3.5448,-127.6485,-2.3982,-1.7936,50.0032,5.3706,5.0743,9.6,8.4,24,2161,109,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-0.4,-6.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746395,"2024-05-05",1,"2024-05-05T21:04:12.863Z","2024-05-05T21:04:16.367Z",TRUE,"pitch","3e39fbf0-51fd-4143-b24e-2b3bde09596c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3034,1.5256,NA,57.5,172.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,5,4,77,"bottom",9,"2024-05-05T21:03:38.990Z","2024-05-05T21:05:42.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.9,12,2,0.3835,6.591,31.9972,-18.8296,-9.7858,6.4553,1.561,2.4365,13.2295,-142.6716,-4.1079,-1.8589,50.0035,5.0775,-20.2308,40.8,4.8,24,2215,234,NA,NA,NA,NA,NA,NA,FALSE,-17.4,11,15.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746395,"2024-05-05",0,"2024-05-05T21:03:59.117Z","2024-05-05T21:04:03.697Z",TRUE,"pitch","b44ac8e0-9f83-4746-84b5-08428b28b2c9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3054,1.4575,NA,98.9,179.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,5,4,77,"bottom",9,"2024-05-05T21:03:38.990Z","2024-05-05T21:05:42.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.1,6,0.91,0.4261,6.5592,27.1956,-29.659,1.9971,1.5031,0.475,2.2122,5.2866,-128.6434,-1.8935,-1.8678,50.0023,5.2614,3.3397,8.4,7.2,24,2121,124,NA,NA,NA,NA,NA,NA,FALSE,-32.5,2.5,-4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746395,"2024-05-05",3,"2024-05-05T21:04:39.831Z","2024-05-05T21:04:59.463Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,676694,"/api/v1/people/676694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,5,4,77,"bottom",9,"2024-05-05T21:03:38.990Z","2024-05-05T21:05:42.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746395,"2024-05-05",2,"2024-05-05T21:03:26.718Z","2024-05-05T21:03:33.850Z",TRUE,"pitch","eb66edcf-5cc9-45e7-bec4-69d1bc9116ca",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.23,1.53,NA,104.91,134.33,"ground_ball","medium","1",128.7,190.62,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Mauricio Dubón grounds out, pitcher Andrés Muñoz to first baseman Ty France.",0,5,4,76,"bottom",9,"2024-05-05T21:02:27.085Z","2024-05-05T21:03:33.850Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,88.6,12,0.94,0.3856,6.4265,36.4621,-18.2403,-7.8586,6.8379,0.3173,3.8684,8.9378,-142.6917,-0.8846,-1.8524,50.0025,5.3447,-16.0137,37.2,4.8,24,2266,235,72.2,-74,2,NA,NA,NA,TRUE,-16.3,12.4,12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746395,"2024-05-05",1,"2024-05-05T21:03:11.982Z","2024-05-05T21:03:16.759Z",TRUE,"pitch","8161934e-6489-4588-97ad-62234c411d35",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2015,1.4961,NA,85.02,193.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Mauricio Dubón grounds out, pitcher Andrés Muñoz to first baseman Ty France.",0,5,4,76,"bottom",9,"2024-05-05T21:02:27.085Z","2024-05-05T21:03:33.850Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.7,14,0.89,0.4284,6.6121,27.6619,-31.8046,1.2345,0.2208,0.839,1.6918,6.2299,-128.1024,-3.1003,-1.7895,50.0016,5.4166,2.0401,6,8.4,24,2301,130,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-0.1,-3.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
