"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717124,"2023-08-05",3,"2023-08-05T22:13:27.483Z","2023-08-05T22:13:30.483Z",TRUE,"pitch","e3a2363f-ae16-4af6-9de1-bf735d70fb7d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.48,1.63,NA,111.6,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Nathaniel Lowe doubles (29) on a sharp fly ball to center fielder Jesus Sanchez. Corey Seager scores.",1,6,8,62,"bottom",7,"2023-08-05T22:12:22.548Z","2023-08-05T22:16:34.533Z",TRUE,TRUE,FALSE,FALSE,71,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",677960,"Ryan Weathers","/api/v1/people/677960","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87,12,2,0.3951,5.7497,31.3744,-18.4381,8.566,7.0624,0.1417,3.6216,-8.8339,-138.6968,-2.2824,2.257,50.0065,5.6865,16.6719,38.4,4.8,24,2258,129,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.5,-13.7,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",2,"2023-08-05T22:13:09.317Z","2023-08-05T22:13:12.357Z",TRUE,"pitch","61f596ac-ad64-4f7b-8b5d-6643ac57747f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.48,1.63,NA,115.7,144.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Nathaniel Lowe doubles (29) on a sharp fly ball to center fielder Jesus Sanchez. Corey Seager scores.",1,6,8,62,"bottom",7,"2023-08-05T22:12:22.548Z","2023-08-05T22:16:34.533Z",TRUE,TRUE,FALSE,FALSE,71,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",677960,"Ryan Weathers","/api/v1/people/677960","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Miami Marlins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,76.9,2,0.89,0.4502,5.6712,22.6388,-25.5976,-3.8484,4.3838,0.0341,3.4771,-4.2168,-121.4267,-0.4191,2.29,50.0053,5.8694,-5.7758,14.4,7.2,24,2399,291,NA,NA,NA,NA,NA,NA,FALSE,-31.1,8.2,7.9,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",0,"2023-08-05T22:12:35.992Z","2023-08-05T22:12:39.702Z",TRUE,"pitch","05111657-983e-4d5a-ae9a-a4a008722403",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4909,1.63,NA,132.85,158.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Nathaniel Lowe doubles (29) on a sharp fly ball to center fielder Jesus Sanchez. Corey Seager scores.",1,6,8,62,"bottom",7,"2023-08-05T22:12:22.548Z","2023-08-05T22:16:34.533Z",TRUE,TRUE,FALSE,FALSE,71,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",677960,"Ryan Weathers","/api/v1/people/677960","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,1,2,0.3937,5.8035,30.6446,-18.0322,8.7446,7.2146,-0.4158,2.9585,-9.7996,-139.0176,-4.3279,2.0159,50.0063,5.7297,17.1502,38.4,4.8,24,2179,134,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.4,-13.8,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",1,"2023-08-05T22:12:51.452Z","2023-08-05T22:12:55.950Z",FALSE,"pickoff","98242c0c-38cb-4833-a1ed-839de023fe2f",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Nathaniel Lowe doubles (29) on a sharp fly ball to center fielder Jesus Sanchez. Corey Seager scores.",1,6,8,62,"bottom",7,"2023-08-05T22:12:22.548Z","2023-08-05T22:16:34.533Z",TRUE,TRUE,FALSE,FALSE,71,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",677960,"Ryan Weathers","/api/v1/people/677960","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",7,"2023-08-05T22:14:58.310Z","2023-08-05T22:15:01.310Z",FALSE,"pickoff","80ca6428-bc26-4979-8d4d-2bc8d4339a1d",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Nathaniel Lowe doubles (29) on a sharp fly ball to center fielder Jesus Sanchez. Corey Seager scores.",1,6,8,62,"bottom",7,"2023-08-05T22:12:22.548Z","2023-08-05T22:16:34.533Z",TRUE,TRUE,FALSE,FALSE,71,3,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",677960,"Ryan Weathers","/api/v1/people/677960","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",4,"2023-08-05T22:12:08.160Z","2023-08-05T22:12:11.840Z",TRUE,"pitch","318fa523-1452-4c9e-99d2-93eccea59ae4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.42,1.57,NA,101.19,136.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Corey Seager walks.",0,6,7,61,"bottom",7,"2023-08-05T22:10:49.041Z","2023-08-05T22:12:11.840Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",677960,"Ryan Weathers","/api/v1/people/677960","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.6,12,2,0.3924,5.7712,31.2342,-18.1076,8.5505,7.1285,0.4147,3.7947,-7.508,-139.5404,-2.369,2.0285,50.0026,5.8469,16.8715,39.6,4.8,24,2214,139,NA,NA,NA,NA,NA,NA,FALSE,-17.2,12.6,-13.9,NA,NA,NA,NA,FALSE,FALSE,608369,"Corey Seager","/api/v1/people/608369",NA,NA,NA,NA,NA,NA
717124,"2023-08-05",3,"2023-08-05T22:11:41.869Z","2023-08-05T22:11:47.617Z",TRUE,"pitch","38084da9-b2bb-44a8-9a76-65d025d43d59",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,1,0,NA,NA,3.55,1.57,NA,120.33,155.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Corey Seager walks.",0,6,7,61,"bottom",7,"2023-08-05T22:10:49.041Z","2023-08-05T22:12:11.840Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",677960,"Ryan Weathers","/api/v1/people/677960","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.6,2,2,0.3934,5.7674,30.6325,-15.6346,6.7532,8.4193,-0.0874,3.101,-7.9519,-139.1204,-4.6954,1.9279,50.0013,5.8439,13.2636,34.8,3.6,24,2092,137,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.5,-10.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",2,"2023-08-05T22:11:29.524Z","2023-08-05T22:11:33.631Z",TRUE,"pitch","932e5818-2135-41b1-b53b-d27388a5a001",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4633,1.57,NA,151.41,153.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Corey Seager walks.",0,6,7,61,"bottom",7,"2023-08-05T22:10:49.041Z","2023-08-05T22:12:11.840Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",677960,"Ryan Weathers","/api/v1/people/677960","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.9,11,0.9,0.3967,5.831,29.73,-15.0854,5.3308,8.8454,-0.9027,3.1738,-9.8623,-137.8927,-4.1874,2.0224,50.0043,5.7251,10.3016,27.6,3.6,24,2154,140,NA,NA,NA,NA,NA,NA,FALSE,-15,15.4,-7.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",1,"2023-08-05T22:11:15.414Z","2023-08-05T22:11:18.520Z",TRUE,"pitch","b7e12449-de54-4fba-bfff-6f1896faa021",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5218,1.622,NA,220.98,224.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Corey Seager walks.",0,6,7,61,"bottom",7,"2023-08-05T22:10:49.041Z","2023-08-05T22:12:11.840Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",677960,"Ryan Weathers","/api/v1/people/677960","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,76,13,0.9,0.4568,6.1064,29.1197,-35.0877,-8.4534,-2.0154,-2.7279,0.5201,-8.765,-121.0561,-5.0294,2.0718,50.0015,5.7834,-12.2317,21.6,10.8,24,2431,307,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-4.8,17.8,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",0,"2023-08-05T22:11:04.177Z","2023-08-05T22:11:07.896Z",TRUE,"pitch","71be1c22-5807-44ee-b9a1-b96b7ff4e501",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3548,1.57,NA,154.25,208.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Corey Seager walks.",0,6,7,61,"bottom",7,"2023-08-05T22:10:49.041Z","2023-08-05T22:12:11.840Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",677960,"Ryan Weathers","/api/v1/people/677960","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,73.7,13,0.9,0.4702,5.8057,25.9887,-37.2147,-7.2053,-3.6865,-0.9773,1.1164,-5.2914,-117.3269,-2.7471,2.2578,50.0004,5.8333,-9.8596,15.6,12,24,2376,316,NA,NA,NA,NA,NA,NA,FALSE,-49.8,-7.1,14.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",4,"2023-08-05T22:07:17.520Z","2023-08-05T22:07:21.781Z",TRUE,"pitch","e38091e0-7156-429b-85a7-346119a1b850",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.38,1.65,NA,66.46,190.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,6,7,60,"top",7,"2023-08-05T22:05:51.805Z","2023-08-05T22:07:21.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.5,14,0.91,0.4302,6.9082,25.5596,-27.348,3.1184,2.941,1.3258,1.8057,8.7232,-127.1985,-0.1972,-2.5503,50.0045,4.0486,5.1208,14.4,7.2,24,2474,134,NA,NA,NA,NA,NA,NA,TRUE,-30.2,5.5,-7.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",3,"2023-08-05T22:06:57.610Z","2023-08-05T22:07:00.760Z",TRUE,"pitch","49e63b34-79d9-49f1-b03c-9588ce2a3dcc",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3041,1.65,NA,114.82,180.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,6,7,60,"top",7,"2023-08-05T22:05:51.805Z","2023-08-05T22:07:21.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.8,5,0.91,0.4388,6.9201,24.1338,-26.2113,3.6974,3.7732,0.0571,2.1679,5.6717,-124.6378,0.7734,-2.7247,50.0003,4.0115,5.8387,14.4,7.2,24,2382,134,NA,NA,NA,NA,NA,NA,FALSE,-29.9,7.3,-7.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",2,"2023-08-05T22:06:37.157Z","2023-08-05T22:06:40.270Z",TRUE,"pitch","8c2e1aa5-24b8-4d4f-b60e-e3f4061456ce",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3033,1.65,NA,55.66,194.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,6,7,60,"top",7,"2023-08-05T22:05:51.805Z","2023-08-05T22:07:21.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.4,14,0.91,0.4308,6.9672,25.2582,-25.1189,1.7756,4.3035,1.6092,1.638,10.3014,-126.9958,-0.6423,-2.7249,50,3.8868,2.9075,10.8,6,24,2466,164,NA,NA,NA,NA,NA,NA,FALSE,-28,7.9,-5.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",1,"2023-08-05T22:06:17.089Z","2023-08-05T22:06:20.089Z",TRUE,"pitch","199cf298-539f-4369-b9c5-b6199f1e859a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.38,1.65,NA,76.28,168.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,6,7,60,"top",7,"2023-08-05T22:05:51.805Z","2023-08-05T22:07:21.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.6,12,0.91,0.4304,6.7576,23.7517,-26.2077,1.6366,3.6336,1.0683,2.594,9.2592,-126.8328,1.3207,-2.8292,50.0059,4.1429,2.6912,9.6,6,24,2452,142,NA,NA,NA,NA,NA,NA,FALSE,-28.7,7.1,-4.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",0,"2023-08-05T22:05:58.941Z","2023-08-05T22:06:02.713Z",TRUE,"pitch","1f231cef-4a54-4cc6-9d38-92922ed3df68",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4786,1.65,NA,60.56,186.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,6,7,60,"top",7,"2023-08-05T22:05:51.805Z","2023-08-05T22:07:21.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.9,14,0.9,0.4282,6.8806,24.963,-23.3965,0.2915,5.291,1.4806,1.9427,9.6394,-127.6502,-0.6724,-2.3741,50.004,4.0429,0.4812,6,6,24,2370,182,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9.7,-2.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717124,"2023-08-05",5,"2023-08-05T22:05:25.358Z","2023-08-05T22:05:34.561Z",TRUE,"pitch","13fa2b64-becf-4260-9c33-c65e0218af27",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.19,1.46,NA,148.02,158.8,"popup","medium","3",143.22,156.43,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Jake Burger pops out to first baseman Nathaniel Lowe on the infield fly rule.",0,6,7,59,"top",7,"2023-08-05T22:03:58.939Z","2023-08-05T22:05:34.561Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.2,1,0.9,0.3979,6.7445,32.4406,-31.0437,-10.8364,0.5877,-0.8138,2.9623,8.9838,-137.9741,1.2295,-2.714,50.0013,4.6124,-20.7644,31.2,7.2,24,2117,248,51.4,54,122,NA,NA,NA,TRUE,-29,1.6,17.6,NA,NA,NA,NA,TRUE,TRUE,605137,"Josh Bell","/api/v1/people/605137",624585,"Jorge Soler","/api/v1/people/624585",NA,NA,NA
717124,"2023-08-05",4,"2023-08-05T22:04:59.770Z","2023-08-05T22:05:03.861Z",TRUE,"pitch","4e0d6b48-a0a3-4296-a8a7-260b696c7821",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.19,1.46,NA,125.34,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Jake Burger pops out to first baseman Nathaniel Lowe on the infield fly rule.",0,6,7,59,"top",7,"2023-08-05T22:03:58.939Z","2023-08-05T22:05:34.561Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86,5,0.9,0.3989,6.8458,32.4148,-28.636,-11.8737,1.8553,-0.2187,2.5102,10.623,-137.665,-0.0253,-2.5971,50.0033,4.4685,-22.6434,34.8,7.2,24,2332,240,NA,NA,NA,NA,NA,NA,FALSE,-27.1,3.6,19.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
