"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745499,"2024-05-12",2,"2024-05-12T20:55:16.485Z","2024-05-12T20:55:23.508Z",TRUE,"pitch","ef18d622-f677-427b-a7db-8312a79ec790",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.51,1.63,NA,85.83,178.79,"line_drive","hard","8",126.84,81.89,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Lineout","field_out","Michael A. Taylor lines out sharply to center fielder Pete Crow-Armstrong.",0,5,4,88,"bottom",10,"2024-05-12T20:54:14.499Z","2024-05-12T20:55:23.508Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.8,6,0.9,0.4398,6.3254,25.4077,-30.9606,4.2462,0.772,0.8177,2.2218,4.7063,-124.6192,-2.9155,-1.648,50.0024,5.9684,6.6671,13.2,8.4,24,2556,115,102.2,18,294,NA,NA,NA,TRUE,-36.4,1,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745499,"2024-05-12",1,"2024-05-12T20:54:57.741Z","2024-05-12T20:55:01.999Z",TRUE,"pitch","8c0b003a-98ba-478d-a3c6-14a2cf49f5f5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5592,1.6127,NA,79.49,209.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Lineout","field_out","Michael A. Taylor lines out sharply to center fielder Pete Crow-Armstrong.",0,5,4,88,"bottom",10,"2024-05-12T20:54:14.499Z","2024-05-12T20:55:23.508Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.5,14,0.85,0.4428,6.317,24.9221,-29.8184,3.9235,1.5216,0.9841,1.0801,5.1262,-123.7468,-5.5657,-1.6249,50.0045,5.8595,6.0784,13.2,8.4,24,2446,116,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.7,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745499,"2024-05-12",0,"2024-05-12T20:54:35.557Z","2024-05-12T20:54:38.557Z",TRUE,"pitch","4f50c41b-60fd-4b14-bef5-78825e3dad51",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.51,1.63,NA,114.56,168.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Lineout","field_out","Michael A. Taylor lines out sharply to center fielder Pete Crow-Armstrong.",0,5,4,88,"bottom",10,"2024-05-12T20:54:14.499Z","2024-05-12T20:55:23.508Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.6,5,0.92,0.4338,6.1657,26.6679,-28.6568,3.7113,2.1819,0.0639,2.6008,3.1134,-126.4335,-2.8618,-1.6673,50.0036,6.056,5.9863,13.2,7.2,24,2389,154,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3.5,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745499,"2024-05-12",2,"2024-05-12T20:53:57.245Z","2024-05-12T20:54:09.764Z",TRUE,"pitch","bf39a6b4-6164-494a-a24a-ca6f73153f3b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.19,1.45,NA,105.75,147.9,"fly_ball","medium","8",134.97,102.96,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Flyout","field_out","Yasmani Grandal flies out to center fielder Pete Crow-Armstrong.",0,5,4,87,"bottom",10,"2024-05-12T20:53:05.797Z","2024-05-12T20:54:09.764Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.9,84.3,12,0.89,0.4091,6.3725,28.625,-20.1134,2.2082,6.6438,0.2951,3.3661,4.0043,-133.8327,-3.4786,-1.5069,50.0046,6.1216,4.0094,13.2,4.8,24,2406,189,82.6,52,244,NA,NA,NA,TRUE,-20.8,11.5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
745499,"2024-05-12",1,"2024-05-12T20:53:33.531Z","2024-05-12T20:53:36.861Z",TRUE,"pitch","71a16966-2abf-49ca-b5a0-0096247cc009",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.2831,1.5275,NA,100.86,221.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Flyout","field_out","Yasmani Grandal flies out to center fielder Pete Crow-Armstrong.",0,5,4,87,"bottom",10,"2024-05-12T20:53:05.797Z","2024-05-12T20:54:09.764Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80,14,0.89,0.4333,6.2216,26.2859,-22.9439,-10.2954,5.7063,0.4233,0.6414,8.1178,-126.5078,-8.2597,-1.4927,50.0022,5.7934,-16.6539,31.2,7.2,24,1846,236,NA,NA,NA,NA,NA,NA,FALSE,-27.7,8.5,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
745499,"2024-05-12",0,"2024-05-12T20:53:15.487Z","2024-05-12T20:53:18.776Z",TRUE,"pitch","fc3cf6b9-89bd-468f-b05d-9d10951378bf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2837,1.4886,NA,134.03,167.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Flyout","field_out","Yasmani Grandal flies out to center fielder Pete Crow-Armstrong.",0,5,4,87,"bottom",10,"2024-05-12T20:53:05.797Z","2024-05-12T20:54:09.764Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.2,4,0.92,0.398,6.3602,32.8349,-12.8281,-6.1765,10.1048,-0.4468,2.6565,4.9258,-137.9966,-6.9036,-1.4591,50.0005,6.0679,-11.8224,36,3.6,24,2345,218,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.9,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
745499,"2024-05-12",3,"2024-05-12T20:52:35.029Z","2024-05-12T20:52:43.541Z",TRUE,"pitch","3c4216e9-360c-48a8-8c4f-1f3c960c3a8c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.63,1.68,NA,141.42,186.82,"ground_ball","medium","5",102.36,158.74,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Forceout","force_out","Jared Triolo grounds into a force out, third baseman Nick Madrigal to second baseman Miles Mastrobuoni. Jack Suwinski out at 2nd. Jared Triolo to 1st.",0,5,4,86,"bottom",10,"2024-05-12T20:51:57.325Z","2024-05-12T20:52:43.541Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.5,7,0.68,0.3981,6.4215,31.764,-16.6765,-7.395,8.0932,-0.6407,1.9243,5.0185,-137.7909,-7.9528,-1.5285,50.006,5.9836,-14.1654,34.8,4.8,24,2161,218,88.5,-5,20,NA,NA,NA,TRUE,-17.5,13.1,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
745499,"2024-05-12",2,"2024-05-12T20:52:15.950Z","2024-05-12T20:52:18.950Z",TRUE,"pitch","4849d48c-b206-47e4-92c3-f362c9b120fa",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.6415,1.7261,NA,127.62,179.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Forceout","force_out","Jared Triolo grounds into a force out, third baseman Nick Madrigal to second baseman Miles Mastrobuoni. Jack Suwinski out at 2nd. Jared Triolo to 1st.",0,5,4,86,"bottom",10,"2024-05-12T20:51:57.325Z","2024-05-12T20:52:43.541Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.4,7,0.92,0.4263,6.1821,25.0851,-27.5673,3.4372,2.7564,-0.2787,2.1843,2.2626,-128.1942,-4.4357,-1.6178,50.0063,6.0748,5.7546,12,7.2,24,2294,161,NA,NA,NA,NA,NA,NA,FALSE,-30.8,4.3,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
745499,"2024-05-12",1,"2024-05-12T20:51:59.513Z","2024-05-12T20:52:03.662Z",TRUE,"pitch","49dc807f-ba2b-4b04-9981-4bf9a6c5a6fa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6151,1.7013,NA,93.52,197.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Forceout","force_out","Jared Triolo grounds into a force out, third baseman Nick Madrigal to second baseman Miles Mastrobuoni. Jack Suwinski out at 2nd. Jared Triolo to 1st.",0,5,4,86,"bottom",10,"2024-05-12T20:51:57.325Z","2024-05-12T20:52:43.541Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.5,14,0.91,0.4272,6.5252,24.6025,-27.8501,2.4345,2.5907,0.616,1.5206,4.7846,-127.8719,-5.7964,-1.5903,50.0025,5.9821,4.0588,9.6,7.2,24,2388,151,NA,NA,NA,NA,NA,NA,FALSE,-31.6,3.7,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
745499,"2024-05-12",0,"2024-05-12T20:51:05.615Z","2024-05-12T20:51:59.513Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"86","atBat","Forceout","force_out","Jared Triolo grounds into a force out, third baseman Nick Madrigal to second baseman Miles Mastrobuoni. Jack Suwinski out at 2nd. Jared Triolo to 1st.",0,5,4,86,"bottom",10,"2024-05-12T20:51:57.325Z","2024-05-12T20:52:43.541Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",640470,"Adbert Alzolay","/api/v1/people/640470","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
