"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718668,"2023-04-08",7,"2023-04-08T22:53:42.026Z","2023-04-08T22:53:50.262Z",TRUE,"pitch","5b9159c9-f0b3-4380-97f2-86c2d4a26ec6",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,1,NA,NA,3.25,1.52,NA,115.41,209.85,"ground_ball","medium","9",183.9,129.3,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Wil Myers. Brandon Marsh scores.",1,2,3,70,"bottom",9,"2023-04-08T22:50:42.877Z","2023-04-08T22:53:50.262Z",TRUE,TRUE,FALSE,FALSE,60,3,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.1,14,2,0.4473,6.917,27.0729,-29.1129,-8.4014,2.0224,0.0417,1.0715,6.1096,-123.0049,-4.5094,-1.3973,50.0033,5.4304,-12.7232,20.4,8.4,24,1681,247,95.5,-11,8,NA,NA,NA,FALSE,-35.9,2.8,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",6,"2023-04-08T22:53:04.079Z","2023-04-08T22:53:07.782Z",TRUE,"pitch","65639b34-d16d-41ed-90df-81f531134b17",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.25,1.52,NA,111.28,172.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Wil Myers. Brandon Marsh scores.",1,2,3,70,"bottom",9,"2023-04-08T22:50:42.877Z","2023-04-08T22:53:50.262Z",TRUE,TRUE,FALSE,FALSE,60,3,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,83.9,5,2,0.4071,7.293,33.4982,-11.5914,-4.8665,11.2668,0.15,2.4628,4.8205,-135.298,-5.9763,-1.035,50.0051,5.5362,-8.893,31.2,3.6,24,2183,211,NA,NA,NA,NA,NA,NA,FALSE,-13,19.1,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",5,"2023-04-08T22:52:39.496Z","2023-04-08T22:52:43.366Z",TRUE,"pitch","1081094c-9d14-4e21-9a8b-ac216bc45d4e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2912,1.4893,NA,180.26,131.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Wil Myers. Brandon Marsh scores.",1,2,3,70,"bottom",9,"2023-04-08T22:50:42.877Z","2023-04-08T22:53:50.262Z",TRUE,TRUE,FALSE,FALSE,60,3,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.7,11,2,0.3988,7.0483,34.0616,-14.0408,-4.1301,9.5152,-1.6595,3.99,0.4388,-137.9788,-2.3783,-1.2859,50.0001,5.8228,-7.8687,27.6,3.6,24,2274,207,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",3,"2023-04-08T22:51:59.930Z","2023-04-08T22:52:03.436Z",TRUE,"pitch","fd58ef69-d867-4cad-964d-257bdc54b0f6",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.2912,1.4893,NA,108.26,241.97,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Wil Myers. Brandon Marsh scores.",1,2,3,70,"bottom",9,"2023-04-08T22:50:42.877Z","2023-04-08T22:53:50.262Z",TRUE,TRUE,FALSE,FALSE,60,3,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.4,14,2,0.4418,7.3067,26.286,-25.7152,-10.927,4.1533,0.2294,-0.1183,7.2311,-124.2574,-7.9437,-1.3076,50.001,5.2753,-16.9831,30,8.4,24,1868,249,NA,NA,NA,NA,NA,NA,FALSE,-31.9,5.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",2,"2023-04-08T22:51:33.553Z","2023-04-08T22:51:37.395Z",TRUE,"pitch","a297084d-0afe-4b0d-8609-08a5e8799cbd",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.25,1.52,NA,116.57,169.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Wil Myers. Brandon Marsh scores.",1,2,3,70,"bottom",9,"2023-04-08T22:50:42.877Z","2023-04-08T22:53:50.262Z",TRUE,TRUE,FALSE,FALSE,60,3,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.7,5,2,0.3985,6.9012,35.2414,-12.318,-2.7043,10.4178,0.0112,2.5562,4.0688,-138.2607,-6.297,-1.1387,50.0044,5.7155,-5.1556,16.8,3.6,24,2299,202,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",1,"2023-04-08T22:51:10.119Z","2023-04-08T22:51:14.444Z",TRUE,"pitch","290174b9-e41e-4328-aef5-e7d6d6d0b93c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3924,1.5662,NA,60.21,199.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Wil Myers. Brandon Marsh scores.",1,2,3,70,"bottom",9,"2023-04-08T22:50:42.877Z","2023-04-08T22:53:50.262Z",TRUE,TRUE,FALSE,FALSE,60,3,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,84.2,14,2,0.4112,7.1829,28.0672,-19.6461,-0.0237,6.9707,1.4899,1.4731,7.3988,-133.1142,-6.749,-1.3205,50.0064,5.4596,-0.0429,3.6,4.8,24,2301,185,NA,NA,NA,NA,NA,NA,FALSE,-21.2,11.4,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",0,"2023-04-08T22:50:50.123Z","2023-04-08T22:50:55.550Z",TRUE,"pitch","cf77d438-61d5-41c0-ad11-7ed3004d0142",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3418,1.5662,NA,136.15,145.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Wil Myers. Brandon Marsh scores.",1,2,3,70,"bottom",9,"2023-04-08T22:50:42.877Z","2023-04-08T22:53:50.262Z",TRUE,TRUE,FALSE,FALSE,60,3,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,84.8,1,2,0.4024,6.9533,34.7266,-14.0758,-3.3818,9.6809,-0.5024,3.4372,2.8802,-136.9553,-3.8115,-1.1366,50.0026,5.832,-6.3223,20.4,3.6,24,2287,206,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.8,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",4,"2023-04-08T22:52:13.662Z","2023-04-08T22:52:39.496Z",FALSE,"action",NA,NA,"Brandon Marsh steals (1) 2nd base.","Stolen Base 2B",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,669016,"/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fd58ef69-d867-4cad-964d-257bdc54b0f6","stolen_base_2b",NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Wil Myers. Brandon Marsh scores.",1,2,3,70,"bottom",9,"2023-04-08T22:50:42.877Z","2023-04-08T22:53:50.262Z",TRUE,TRUE,FALSE,FALSE,60,3,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",2,"2023-04-08T22:50:06.233Z","2023-04-08T22:50:19.336Z",TRUE,"pitch","5a6f0fb4-eac9-4041-b5d4-7cd5ba911545",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.41,1.64,NA,148.44,160.06,"fly_ball","medium","8",131.59,60.97,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Sac Fly","sac_fly","Edmundo Sosa out on a sacrifice fly to center fielder TJ Friedl. Alec Bohm scores.",1,2,2,69,"bottom",9,"2023-04-08T22:50:03.943Z","2023-04-08T22:50:19.336Z",TRUE,TRUE,FALSE,TRUE,0,0,0,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74,1,2,0.466,6.8615,23.333,-31.1496,6.8427,0.7356,-0.8249,2.9156,-0.2363,-117.7369,0.1257,-1.6114,50.0042,5.7554,9.5621,16.8,9.6,24,2390,71,93.3,34,344,NA,NA,NA,TRUE,-40.3,1.7,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",0,"2023-04-08T22:47:15.122Z","2023-04-08T22:47:41.683Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Sac Fly","sac_fly","Edmundo Sosa out on a sacrifice fly to center fielder TJ Friedl. Alec Bohm scores.",1,2,2,69,"bottom",9,"2023-04-08T22:50:03.943Z","2023-04-08T22:50:19.336Z",TRUE,TRUE,FALSE,TRUE,0,0,0,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",1,"2023-04-08T22:47:41.683Z","2023-04-08T22:50:06.233Z",FALSE,"action",NA,NA,"Pitching Change: Ian Gibaut replaces Alexis Diaz.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664139,"/api/v1/people/664139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Sac Fly","sac_fly","Edmundo Sosa out on a sacrifice fly to center fielder TJ Friedl. Alec Bohm scores.",1,2,2,69,"bottom",9,"2023-04-08T22:50:03.943Z","2023-04-08T22:50:19.336Z",TRUE,TRUE,FALSE,TRUE,0,0,0,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",8,"2023-04-08T22:46:29.542Z","2023-04-08T22:46:41.081Z",TRUE,"pitch","840a2c31-09b5-4926-bf10-9c468380a279",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.15,1.51,NA,109.99,207.2,"ground_ball","medium","9",188.48,129.3,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Brandon Marsh singles on a ground ball to right fielder Wil Myers. Nick Castellanos scores. Alec Bohm to 3rd.",1,2,1,68,"bottom",9,"2023-04-08T22:44:06.409Z","2023-04-08T22:46:41.081Z",TRUE,TRUE,FALSE,FALSE,33,3,2,0,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.5,14,0.9,0.4363,7.6221,25.1369,-34.2507,3.6362,-1.3004,0.1838,1.1698,3.5772,-125.481,-2.1772,-1.7321,50.0035,4.8364,5.8042,10.8,8.4,24,2660,93,83.8,1,44,NA,NA,NA,FALSE,-39.4,-2.6,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,664761,"Alec Bohm","/api/v1/people/664761",NA,NA,NA,NA
718668,"2023-04-08",7,"2023-04-08T22:46:10.046Z","2023-04-08T22:46:13.687Z",TRUE,"pitch","3ba75810-5e87-4f62-bfc1-9849466e0354",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1646,1.5662,NA,134.64,126.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Brandon Marsh singles on a ground ball to right fielder Wil Myers. Nick Castellanos scores. Alec Bohm to 3rd.",1,2,1,68,"bottom",9,"2023-04-08T22:44:06.409Z","2023-04-08T22:46:41.081Z",TRUE,TRUE,FALSE,FALSE,33,3,2,0,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,11,0.9,0.4008,7.5803,30.0716,-19.418,-4.6236,6.7433,-0.4628,4.1594,4.7198,-136.6454,1.7833,-1.6116,50.0004,4.8324,-8.7437,21.6,4.8,24,2634,218,NA,NA,NA,NA,NA,NA,FALSE,-18.2,12.8,7.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",6,"2023-04-08T22:45:46.141Z","2023-04-08T22:45:50.057Z",TRUE,"pitch","bf940017-bd42-498b-b0a8-3e1f25823742",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.15,1.51,NA,90.78,158.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Brandon Marsh singles on a ground ball to right fielder Wil Myers. Nick Castellanos scores. Alec Bohm to 3rd.",1,2,1,68,"bottom",9,"2023-04-08T22:44:06.409Z","2023-04-08T22:46:41.081Z",TRUE,TRUE,FALSE,FALSE,33,3,2,0,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.4,3,0.9,0.4011,7.7713,32.5506,-19.1035,-2.3628,6.9351,0.6879,2.9767,7.1466,-136.9751,-1.3151,-1.6574,50.0019,4.7797,-4.4531,8.4,4.8,24,2638,220,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.5,2.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718668,"2023-04-08",4,"2023-04-08T22:45:10.807Z","2023-04-08T22:45:14.323Z",TRUE,"pitch","d6fa1595-becb-4ab0-8b1a-4c33567a847e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1512,1.515,NA,208.91,117.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Brandon Marsh singles on a ground ball to right fielder Wil Myers. Nick Castellanos scores. Alec Bohm to 3rd.",1,2,1,68,"bottom",9,"2023-04-08T22:44:06.409Z","2023-04-08T22:46:41.081Z",TRUE,TRUE,FALSE,FALSE,33,3,2,0,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.7,11,0.9,0.3997,7.4811,31.8763,-16.7826,-3.8345,8.1021,-2.4113,4.4881,-0.2455,-137.3079,1.9375,-1.8229,50.0015,4.9187,-7.2824,24,3.6,24,2746,216,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
