"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717579,"2023-06-29",0,"2023-06-29T04:10:55.246Z","2023-06-29T04:11:06.787Z",TRUE,"pitch","b6a4effb-9262-4e7e-b189-4333ac5ee9e0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.09,1.55,NA,88.37,177.63,"ground_ball","medium","5",106.86,162.09,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Esteury Ruiz grounds out, third baseman Josh Donaldson to first baseman Anthony Rizzo.",0,11,0,70,"bottom",9,"2023-06-29T04:10:39.066Z","2023-06-29T04:11:06.787Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,76,6,0.9,0.4559,6.0608,22.6036,-29.1685,-0.7607,2.0574,0.7512,2.2647,5.0358,-120.0073,-1.8938,-1.2731,50.0041,5.6551,-1.1127,0,8.4,24,2669,248,79.1,6,84,NA,NA,NA,TRUE,-36.6,3.5,0.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717579,"2023-06-29",0,"2023-06-29T04:10:18.699Z","2023-06-29T04:10:29.617Z",TRUE,"pitch","21d0fbd8-7416-4290-a16e-0f7365af81bf",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.25,1.48,NA,95.69,168.54,"fly_ball","medium","8",118.12,107.3,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Shea Langeliers flies out to center fielder Harrison Bader.",0,11,0,69,"bottom",9,"2023-06-29T04:10:00.355Z","2023-06-29T04:10:29.617Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,75.6,6,0.9,0.4588,6.0758,21.5063,-29.1666,-0.3204,2.083,0.5591,2.6015,4.5465,-119.0921,-1.1143,-1.328,50.0053,5.6986,-0.464,0,8.4,24,2595,256,93.1,54,233,NA,NA,NA,TRUE,-36.8,3.7,-0.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717579,"2023-06-29",3,"2023-06-29T04:09:44.398Z","2023-06-29T04:09:52.919Z",TRUE,"pitch","8e38041e-f201-4c02-847b-902ffe0de5ca",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.49,1.66,NA,78.93,145.98,"ground_ball","medium","6",122.29,172.81,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Aledmys Diaz grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,11,0,68,"bottom",9,"2023-06-29T04:08:54.155Z","2023-06-29T04:09:52.919Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.4,12,0.9,0.4111,6.2093,30.3951,-13.2382,-5.4915,10.5479,0.9987,3.437,7.5076,-133.5389,-2.8598,-1.1436,50.0009,5.4818,-9.8571,30,3.6,24,2589,223,76.2,-6,24,NA,NA,NA,TRUE,-14,18.6,8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717579,"2023-06-29",2,"2023-06-29T04:09:25.300Z","2023-06-29T04:09:30.739Z",TRUE,"pitch","1cbe886b-e09b-41ab-8411-f20457fb9463",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.49,1.66,NA,114.13,185.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Aledmys Diaz grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,11,0,68,"bottom",9,"2023-06-29T04:08:54.155Z","2023-06-29T04:09:52.919Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,75.3,8,0.9,0.4601,5.8594,22.4539,-28.8298,1.0767,2.3271,0.0752,1.9755,2.9757,-118.9768,-2.51,-1.3307,50.0028,5.6524,1.5453,3.6,8.4,24,2654,215,NA,NA,NA,NA,NA,NA,FALSE,-37,3.8,-2.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717579,"2023-06-29",1,"2023-06-29T04:09:12.232Z","2023-06-29T04:09:16.956Z",TRUE,"pitch","662b787e-9fb4-42b9-ae97-c27174680bd5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3942,1.6914,NA,92.08,157.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Aledmys Diaz grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,11,0,68,"bottom",9,"2023-06-29T04:08:54.155Z","2023-06-29T04:09:52.919Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.2,3,0.91,0.4723,5.9798,21.9518,-30.2207,-0.6992,1.4322,0.6537,3.0079,4.4083,-116.0234,0.0379,-1.181,50.0012,5.8742,-0.9526,0,9.6,24,2699,255,NA,NA,NA,NA,NA,NA,FALSE,-40.2,2.9,0.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717579,"2023-06-29",0,"2023-06-29T04:08:58.174Z","2023-06-29T04:09:02.340Z",TRUE,"pitch","0c6b006b-99b1-4ec0-9aca-602923c4197b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3623,1.5963,NA,50.55,167.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Aledmys Diaz grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,11,0,68,"bottom",9,"2023-06-29T04:08:54.155Z","2023-06-29T04:09:52.919Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.6,12,0.89,0.4514,6.2359,22.7621,-20.006,-10.0104,8.1487,1.7433,2.6532,9.8008,-121.1553,-2.9496,-1.0459,50.0003,5.6268,-14.9414,32.4,7.2,24,2422,226,NA,NA,NA,NA,NA,NA,FALSE,-25,14.3,16,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717579,"2023-06-29",3,"2023-06-29T04:06:41.169Z","2023-06-29T04:06:48.306Z",TRUE,"pitch","248089aa-47e5-4828-b198-bd95ffe9b8d0",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.49,1.63,NA,111.36,143.95,"line_drive","medium","9",196.08,99.03,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Kyle Higashioka lines out to right fielder Seth Brown.",0,11,0,67,"top",9,"2023-06-29T04:05:47.591Z","2023-06-29T04:06:48.306Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",669674,"Sam Long","/api/v1/people/669674","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.5,2,0.91,0.3982,5.9616,29.7694,-13.0791,2.5539,9.9594,0.148,3.5121,-2.3662,-137.4371,-4.1677,0.6873,50.0048,5.9331,4.898,18,3.6,24,2418,155,96.5,21,303,NA,NA,NA,TRUE,-13.2,17.4,-4.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717579,"2023-06-29",2,"2023-06-29T04:06:18.995Z","2023-06-29T04:06:23.464Z",TRUE,"pitch","893419a6-feea-42c5-b102-5fcd5d1c45dd",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.3305,1.5663,NA,158.76,248.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Kyle Higashioka lines out to right fielder Seth Brown.",0,11,0,67,"top",9,"2023-06-29T04:05:47.591Z","2023-06-29T04:06:48.306Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",669674,"Sam Long","/api/v1/people/669674","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,73.9,13,0.9,0.4757,6.0755,22.011,-44.2102,-2.1737,-8.968,-1.0957,-0.3602,-3.1082,-115.2671,-4.6377,0.5543,50.0053,5.9597,-2.9161,4.8,13.2,24,2757,350,NA,NA,NA,NA,NA,NA,FALSE,-60.8,-17.2,4.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717579,"2023-06-29",1,"2023-06-29T04:06:02.770Z","2023-06-29T04:06:07.318Z",TRUE,"pitch","65004b36-c81e-4e4b-9066-c98284b4c798",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4261,1.5663,NA,98.37,165.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Kyle Higashioka lines out to right fielder Seth Brown.",0,11,0,67,"top",9,"2023-06-29T04:05:47.591Z","2023-06-29T04:06:48.306Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",669674,"Sam Long","/api/v1/people/669674","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.1,6,0.91,0.3963,5.9832,29.2214,-13.7601,3.2405,9.5064,0.4887,2.6997,-2.4099,-137.9454,-6.0995,0.9504,50.002,5.8584,6.2767,21.6,3.6,24,2331,152,NA,NA,NA,NA,NA,NA,FALSE,-14,16.2,-5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717579,"2023-06-29",0,"2023-06-29T04:05:47.591Z","2023-06-29T04:05:52.144Z",TRUE,"pitch","a6a57146-c387-4e22-9c08-4349da6f144a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4261,1.5663,NA,91.38,173.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Kyle Higashioka lines out to right fielder Seth Brown.",0,11,0,67,"top",9,"2023-06-29T04:05:47.591Z","2023-06-29T04:06:48.306Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",669674,"Sam Long","/api/v1/people/669674","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.4,6,0.91,0.3998,5.9587,28.2621,-13.6821,4.0267,9.7129,0.6721,2.431,-2.1554,-136.644,-6.649,0.9453,50.0004,5.824,7.6633,25.2,3.6,24,2293,152,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.6,-6.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
