"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717427,"2023-07-09",3,"2023-07-09T20:15:16.647Z","2023-07-09T20:15:20.254Z",TRUE,"pitch","69d3fae3-b3bc-4a69-b1e4-8a54e5110e52",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.46,1.66,NA,106.48,217.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,0,1,65,"top",9,"2023-07-09T20:14:11.948Z","2023-07-09T20:15:20.254Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,458015,"Joey Votto","/api/v1/people/458015","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,77.5,14,0.91,0.446,7.7226,26.7459,-36.3091,-12.9278,-2.7161,0.276,0.7746,9.8125,-123.2809,-2.9449,-2.0955,50.0016,5.0796,-19.7036,25.2,10.8,24,2794,273,NA,NA,NA,NA,NA,NA,TRUE,-43.8,-5.4,20.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717427,"2023-07-09",2,"2023-07-09T20:14:56.694Z","2023-07-09T20:15:01.973Z",TRUE,"pitch","fd0763bd-6bf5-4baf-a555-2bdf6f3f8063",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3856,1.6575,NA,130.66,189.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,0,1,65,"top",9,"2023-07-09T20:14:11.948Z","2023-07-09T20:15:20.254Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,458015,"Joey Votto","/api/v1/people/458015","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.6,7,0.9,0.3962,8.0079,33.0196,-14.181,-8.3243,9.3108,-0.3583,1.8347,7.2139,-138.6185,-6.713,-1.922,50.0014,5.2472,-16.0847,42,4.8,24,2371,224,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.5,13.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717427,"2023-07-09",1,"2023-07-09T20:14:35.190Z","2023-07-09T20:14:43.601Z",TRUE,"pitch","eeca0f84-974f-40ef-883a-7f16b7661a8f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.46,1.66,NA,105.42,157.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,0,1,65,"top",9,"2023-07-09T20:14:11.948Z","2023-07-09T20:15:20.254Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,458015,"Joey Votto","/api/v1/people/458015","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82.1,3,0.86,0.4226,8.0865,23.9989,-24.106,1.4516,4.732,0.3039,3.015,5.9395,-129.0657,-1.2699,-2.2054,50.0056,5.3501,2.4776,8.4,6,24,2396,180,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8.5,-3.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717427,"2023-07-09",0,"2023-07-09T20:14:19.518Z","2023-07-09T20:14:25.291Z",TRUE,"pitch","01d9cff6-e7f1-42a0-8f27-53155a7680f2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2167,1.4632,NA,130.08,211.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Joey Votto strikes out swinging.",0,0,1,65,"top",9,"2023-07-09T20:14:11.948Z","2023-07-09T20:15:20.254Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,458015,"Joey Votto","/api/v1/people/458015","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76,13,0.9,0.456,7.8138,24.3754,-37.422,-10.9562,-3.5912,-0.3431,1.0032,7.8405,-120.3419,-1.8268,-2.2274,50.0045,5.1015,-15.9961,21.6,10.8,24,2753,283,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-6.7,17.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717427,"2023-07-09",9,"2023-07-09T20:13:50.181Z","2023-07-09T20:13:56.501Z",TRUE,"pitch","d1d8c2f0-b752-43a7-97d6-f0a98933dc6b",9,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.36,1.61,NA,121.96,190.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,1,64,"top",9,"2023-07-09T20:10:22.418Z","2023-07-09T20:13:56.501Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77.2,8,0.91,0.4467,7.6828,26.1593,-36.409,-10.9819,-2.7842,-0.13,1.8023,8.3053,-122.9719,-0.2571,-2.1373,50.0055,5.0174,-16.6911,22.8,10.8,24,2804,281,NA,NA,NA,NA,NA,NA,TRUE,-43.3,-4.8,17.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717427,"2023-07-09",8,"2023-07-09T20:13:09.287Z","2023-07-09T20:13:16.796Z",TRUE,"pitch","d37aac47-552e-424a-836f-a7b93f9db33d",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.36,1.61,NA,119.55,209.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,1,64,"top",9,"2023-07-09T20:10:22.418Z","2023-07-09T20:13:56.501Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.9,13,0.9,0.4397,7.4847,24.7781,-35.8724,-12.9354,-2.3481,-0.0668,1.0885,8.7856,-124.5227,-2.5044,-1.9584,50.0059,5.0724,-20.3372,27.6,10.8,24,2824,275,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-4.6,21.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717427,"2023-07-09",7,"2023-07-09T20:12:49.513Z","2023-07-09T20:12:56.027Z",TRUE,"pitch","23a20914-c6d0-4619-a8a5-16187ed49d1e",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.36,1.61,NA,149.06,160.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,1,64,"top",9,"2023-07-09T20:10:22.418Z","2023-07-09T20:13:56.501Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.1,11,0.9,0.3949,8.0879,30.9452,-14.9149,-7.8812,8.8571,-0.8411,2.8845,5.9407,-138.6889,-3.8459,-1.9867,50.0024,5.2836,-15.3565,42,4.8,24,2459,219,NA,NA,NA,NA,NA,NA,FALSE,-14.6,15.5,13.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717427,"2023-07-09",6,"2023-07-09T20:12:27.291Z","2023-07-09T20:12:30.479Z",TRUE,"pitch","3233e483-620b-403a-ae2a-c0a5c3e7c1b7",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1886,1.4632,NA,92.68,123.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,1,64,"top",9,"2023-07-09T20:10:22.418Z","2023-07-09T20:13:56.501Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.5,12,0.89,0.402,8.1948,29.1697,-13.7963,-6.7429,9.7698,0.6382,4.2538,9.0197,-136.1148,-0.4908,-1.8386,50.0032,5.3896,-12.6856,37.2,3.6,24,2268,213,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.8,10.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717427,"2023-07-09",5,"2023-07-09T20:12:02.893Z","2023-07-09T20:12:06.926Z",TRUE,"pitch","6882c35c-761b-41a3-8f96-6fa1e3d6872e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.36,1.61,NA,128.8,195.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,1,64,"top",9,"2023-07-09T20:10:22.418Z","2023-07-09T20:13:56.501Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.5,7,0.9,0.4406,7.9009,25.5781,-36.3752,-12.0872,-2.689,-0.3095,1.6063,8.102,-124.4386,-1.028,-2.0415,50,5.0451,-18.9039,25.2,10.8,24,2670,279,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-4.8,19.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717427,"2023-07-09",4,"2023-07-09T20:11:42.732Z","2023-07-09T20:11:48.188Z",TRUE,"pitch","384c31a8-61b0-471c-8bea-de2241b8026a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2449,1.5476,NA,90.81,139.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,0,1,64,"top",9,"2023-07-09T20:10:22.418Z","2023-07-09T20:13:56.501Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.6,12,0.9,0.3922,8.1038,31.6209,-14.9927,-7.2841,8.7037,0.6871,3.6796,9.6873,-139.6721,-1.8754,-1.8808,50.0066,5.3463,-14.3866,38.4,3.6,24,2313,224,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.6,11.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
