"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745027,"2024-04-25",3,"2024-04-25T20:56:27.993Z","2024-04-25T20:56:35.576Z",TRUE,"pitch","a8d9b9b2-e955-4252-bb5d-e20797ca6711",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.53,1.64,NA,167.72,177.92,"ground_ball","medium","5",105.34,158.29,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Jonah Heim grounds out, third baseman Luis Urías to first baseman Ty France.",0,4,3,67,"bottom",9,"2024-04-25T20:55:22.906Z","2024-04-25T20:56:35.576Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,89.7,13,0.9,0.3837,6.3702,33.4566,-27.1896,-11.5872,2.4196,-1.3307,2.254,7.18,-142.8448,-2.4184,-2.3737,50.0055,4.8242,-23.9063,38.4,7.2,24,2147,245,79.9,-28,4,NA,NA,NA,TRUE,-24.4,4.1,19.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745027,"2024-04-25",2,"2024-04-25T20:56:04.805Z","2024-04-25T20:56:09.458Z",TRUE,"pitch","ff46dee3-b5df-4568-836d-226b45fb2b77",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.53,1.64,NA,86.21,184.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Jonah Heim grounds out, third baseman Luis Urías to first baseman Ty France.",0,4,3,67,"bottom",9,"2024-04-25T20:55:22.906Z","2024-04-25T20:56:35.576Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.5,9,0.9,0.4201,6.2882,26.264,-28.5171,1.7469,2.1248,0.8078,1.9924,7.0688,-130.1759,-2.1175,-2.1654,50.006,4.9664,3.0098,8.4,7.2,24,2328,128,NA,NA,NA,NA,NA,NA,FALSE,-30.5,3.6,-4.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745027,"2024-04-25",1,"2024-04-25T20:55:48.307Z","2024-04-25T20:55:52.390Z",TRUE,"pitch","22524131-687c-406a-9fb8-604483fa26d7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6523,1.6365,NA,131.89,210.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Jonah Heim grounds out, third baseman Luis Urías to first baseman Ty France.",0,4,3,67,"bottom",9,"2024-04-25T20:55:22.906Z","2024-04-25T20:56:35.576Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.5,13,0.9,0.431,6.246,25.1557,-30.9194,1.9032,0.7642,-0.3905,1.0475,4.1895,-126.9122,-3.6865,-2.3077,50.0022,4.9727,3.1135,7.2,8.4,24,2273,128,NA,NA,NA,NA,NA,NA,FALSE,-35,0.8,-4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745027,"2024-04-25",0,"2024-04-25T20:55:33.045Z","2024-04-25T20:55:37.570Z",TRUE,"pitch","9a583d58-b1d1-4466-9ebb-abedd17f7edb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6968,1.8298,NA,177.82,135.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Jonah Heim grounds out, third baseman Luis Urías to first baseman Ty France.",0,4,3,67,"bottom",9,"2024-04-25T20:55:22.906Z","2024-04-25T20:56:35.576Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.3,11,2,0.3836,6.2209,34.7049,-24.0505,-8.7996,3.9435,-1.5956,3.8432,5.716,-143.0819,0.9608,-2.4815,50.007,5.0161,-18.1497,34.8,6,24,2206,246,NA,NA,NA,NA,NA,NA,FALSE,-20.9,7.6,14.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745027,"2024-04-25",1,"2024-04-25T20:55:02.296Z","2024-04-25T20:55:09.702Z",TRUE,"pitch","563f02fc-78fe-4caa-9c2e-c94260a7b29d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.58,1.7,NA,127.27,166.72,"ground_ball","medium","1",127.6,184.61,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Travis Jankowski grounds out, pitcher Andrés Muñoz to first baseman Ty France.",0,4,3,66,"bottom",9,"2024-04-25T20:55:00.036Z","2024-04-25T20:55:09.702Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.8,5,0.84,0.3832,6.1948,32.6341,-18.8395,-10.3817,6.4459,-0.2694,2.669,10.1665,-142.8791,-2.7785,-2.5233,50.0061,4.8367,-21.4888,44.4,4.8,24,2374,246,74,-42,3,NA,NA,NA,TRUE,-17,11.3,16.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745027,"2024-04-25",0,"2024-04-25T20:54:34.702Z","2024-04-25T20:55:02.296Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Travis Jankowski replaces Ezequiel Duran.","Offensive Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,608671,"/api/v1/people/608671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","66","atBat","Groundout","field_out","Travis Jankowski grounds out, pitcher Andrés Muñoz to first baseman Ty France.",0,4,3,66,"bottom",9,"2024-04-25T20:55:00.036Z","2024-04-25T20:55:09.702Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,677649,"/api/v1/people/677649",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745027,"2024-04-25",3,"2024-04-25T20:54:14.912Z","2024-04-25T20:54:24.096Z",TRUE,"pitch","388d7a3d-2d40-4040-a84b-274b0443b9ad",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.42,1.62,NA,109.74,167.37,"fly_ball","medium","4",167.02,134.04,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Wyatt Langford flies out to second baseman Jorge Polanco.",0,4,3,65,"bottom",9,"2024-04-25T20:53:42.878Z","2024-04-25T20:54:24.096Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.3,5,0.9,0.4269,6.7929,23.8217,-29.1447,1.952,1.8171,0.1905,2.6449,5.1621,-127.8044,-0.4715,-2.1011,50.0063,5.1007,3.2624,8.4,7.2,24,2261,112,79.1,57,195,NA,NA,NA,TRUE,-31.8,3.4,-4.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745027,"2024-04-25",2,"2024-04-25T20:53:59.458Z","2024-04-25T20:54:03.807Z",TRUE,"pitch","07b64070-08d0-48f7-bd63-d0eb56e02653",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.494,1.6224,NA,63.63,185.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Wyatt Langford flies out to second baseman Jorge Polanco.",0,4,3,65,"bottom",9,"2024-04-25T20:53:42.878Z","2024-04-25T20:54:24.096Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82.9,14,0.9,0.4199,6.3194,24.3107,-27.855,1.2639,2.5035,1.4002,1.9716,8.624,-129.8729,-2.5296,-2.1124,50.0051,5.0523,2.1841,7.2,7.2,24,2281,133,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4.2,-4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745027,"2024-04-25",1,"2024-04-25T20:53:45.133Z","2024-04-25T20:53:49.232Z",TRUE,"pitch","99bc8dbc-d626-472e-aea4-3c99f9646425",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5895,1.7476,NA,115.71,167.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Wyatt Langford flies out to second baseman Jorge Polanco.",0,4,3,65,"bottom",9,"2024-04-25T20:53:42.878Z","2024-04-25T20:54:24.096Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.4,5,2,0.3855,6.368,31.5317,-21.1935,-9.4728,5.3683,0.0337,2.6472,9.8315,-141.908,-2.6107,-2.2398,50.0043,4.9245,-19.382,38.4,6,24,2364,250,NA,NA,NA,NA,NA,NA,FALSE,-19.3,9.4,15.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745027,"2024-04-25",0,"2024-04-25T20:52:31.189Z","2024-04-25T20:53:45.133Z",FALSE,"action",NA,NA,"Pitching Change: Andrés Muñoz replaces Gabe Speier.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,662253,"/api/v1/people/662253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"65","atBat","Flyout","field_out","Wyatt Langford flies out to second baseman Jorge Polanco.",0,4,3,65,"bottom",9,"2024-04-25T20:53:42.878Z","2024-04-25T20:54:24.096Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
