"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745100,"2024-05-04",2,"2024-05-05T01:25:45.621Z","2024-05-05T01:25:52.267Z",TRUE,"pitch","5b7154d2-4247-4e07-8665-93d4263f067a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.563,1.6771,NA,148.3,143.39,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Francisco Lindor grounds out, second baseman Richie Palacios to first baseman Yandy Díaz. Starling Marte to 3rd.",0,1,1,55,"top",8,"2024-05-05T01:24:58.486Z","2024-05-05T01:26:31.639Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.6,1,0.9,0.4013,6.5106,30.6086,-12.8273,-4.7873,10.2598,-0.8211,3.5329,2.3949,-136.5779,-4.4918,-1.0883,50.0016,6.0836,-9.0265,31.2,3.6,24,2620,210,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.8,8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",1,"2024-05-05T01:25:26.664Z","2024-05-05T01:25:30.257Z",TRUE,"pitch","2202c4ab-d536-42ee-92fa-1f1ffb0bb400",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2958,1.4735,NA,106.87,147.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Francisco Lindor grounds out, second baseman Richie Palacios to first baseman Yandy Díaz. Starling Marte to 3rd.",0,1,1,55,"top",8,"2024-05-05T01:24:58.486Z","2024-05-05T01:26:31.639Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.3,2,0.91,0.4284,6.4722,27.6961,-28.4012,-8.5172,2.2795,0.2657,3.3697,5.993,-128.1009,-1.2699,-1.0034,50.0013,6.1024,-14.0835,24,7.2,24,2033,224,NA,NA,NA,NA,NA,NA,FALSE,-31.3,4.1,14,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",0,"2024-05-05T01:25:06.189Z","2024-05-05T01:25:09.245Z",TRUE,"pitch","9cf2f3a4-c766-411d-8903-109c3dc657b9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2884,1.5146,NA,57.01,187.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Francisco Lindor grounds out, second baseman Richie Palacios to first baseman Yandy Díaz. Starling Marte to 3rd.",0,1,1,55,"top",8,"2024-05-05T01:24:58.486Z","2024-05-05T01:26:31.639Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86,14,0.9,0.4013,6.557,30.0841,-10.4974,-3.5315,11.4882,1.5738,1.8836,7.4583,-136.5081,-8.8153,-0.7352,50.0043,5.8778,-6.6648,22.8,2.4,24,2715,206,NA,NA,NA,NA,NA,NA,FALSE,-12,19.1,4.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",3,"2024-05-05T01:25:58.496Z","2024-05-05T01:26:22.932Z",FALSE,"action",NA,NA,"Starling Marte steals (7) 2nd base.","Stolen Base 2B",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,0,1,516782,"/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5b7154d2-4247-4e07-8665-93d4263f067a","stolen_base_2b",NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Francisco Lindor grounds out, second baseman Richie Palacios to first baseman Yandy Díaz. Starling Marte to 3rd.",0,1,1,55,"top",8,"2024-05-05T01:24:58.486Z","2024-05-05T01:26:31.639Z",TRUE,FALSE,FALSE,TRUE,0,3,0,2,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",6,"2024-05-05T01:24:33.750Z","2024-05-05T01:24:36.845Z",TRUE,"pitch","e4cf80c7-fc05-4aa8-9c84-fb5e379ca924",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.5778,1.6168,NA,60.1,212.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Starling Marte walks.",0,1,1,54,"top",8,"2024-05-05T01:22:37.216Z","2024-05-05T01:24:36.845Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,516782,"Starling Marte","/api/v1/people/516782","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.3,14,2,0.4556,6.65,24.7205,-35.6968,1.8578,-2.4079,1.4927,0.9651,5.23,-120.4956,-4.0415,-0.9526,50.004,5.838,2.7154,6,9.6,24,2697,61,NA,NA,NA,NA,NA,NA,FALSE,-45.2,-5.2,-4.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA
745100,"2024-05-04",4,"2024-05-05T01:24:04.698Z","2024-05-05T01:24:08.023Z",TRUE,"pitch","ce735e51-a414-410f-8d8e-2573b087f28a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.6447,1.7141,NA,117.81,207.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Starling Marte walks.",0,1,1,54,"top",8,"2024-05-05T01:22:37.216Z","2024-05-05T01:24:36.845Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,516782,"Starling Marte","/api/v1/people/516782","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.5,13,0.9,0.3943,6.7634,32.0003,-10.5231,-5.4049,11.0869,-0.0214,1.1693,4.32,-139.0636,-11.0962,-0.8949,50.0045,5.9156,-10.5575,36,3.6,24,2627,206,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.9,8.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",3,"2024-05-05T01:23:41.995Z","2024-05-05T01:23:44.995Z",TRUE,"pitch","a130a61d-baa8-4deb-ab11-782786a0e7b3",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.52,1.62,NA,114.65,152.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Starling Marte walks.",0,1,1,54,"top",8,"2024-05-05T01:22:37.216Z","2024-05-05T01:24:36.845Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,516782,"Starling Marte","/api/v1/people/516782","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.3,69.8,2,0.9,0.4911,6.2735,24.4277,-31.7659,13.5232,0.3239,0.0617,3.1877,-0.6251,-112.4504,1.6295,-1.4046,50.0021,5.7278,16.9493,27.6,12,24,2574,61,NA,NA,NA,NA,NA,NA,FALSE,-45.1,1.4,-24.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",2,"2024-05-05T01:23:24.143Z","2024-05-05T01:23:27.143Z",TRUE,"pitch","adc1b0dc-3e25-42e6-8af3-351e5eda90b2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6224,1.6168,NA,105.55,100.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Starling Marte walks.",0,1,1,54,"top",8,"2024-05-05T01:22:37.216Z","2024-05-05T01:24:36.845Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,516782,"Starling Marte","/api/v1/people/516782","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.3,12,0.9,0.3948,6.6339,35.7424,-9.1506,-3.2351,11.8535,0.3005,5.1376,4.1095,-139.5269,-1.3697,-0.7815,50.0022,6.2485,-6.2839,28.8,2.4,24,2645,209,NA,NA,NA,NA,NA,NA,FALSE,-8.9,21.2,4.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",1,"2024-05-05T01:23:03.763Z","2024-05-05T01:23:06.763Z",TRUE,"pitch","33f55f88-0afc-4e87-bfb3-4f0b15f077d1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.5171,1.6168,NA,130.26,160.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Starling Marte walks.",0,1,1,54,"top",8,"2024-05-05T01:22:37.216Z","2024-05-05T01:24:36.845Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,516782,"Starling Marte","/api/v1/people/516782","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.8,4,0.9,0.3943,6.596,35.0796,-9.7605,-5.0558,11.5017,-0.348,2.9122,2.9243,-139.587,-7.0563,-0.7593,50.0013,6.1355,-9.8515,38.4,3.6,24,2664,212,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.3,8.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",0,"2024-05-05T01:22:47.080Z","2024-05-05T01:22:50.080Z",TRUE,"pitch","122c0c19-1e74-4cd8-a8c5-99dc631fd926",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6,1.6167,NA,59.87,213.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Starling Marte walks.",0,1,1,54,"top",8,"2024-05-05T01:22:37.216Z","2024-05-05T01:24:36.845Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,516782,"Starling Marte","/api/v1/people/516782","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,72.5,14,0.9,0.4775,6.3706,25.0555,-31.5234,11.2162,0.4859,1.4987,0.9284,3.2187,-115.4834,-3.6719,-1.3762,50.0004,5.6287,14.8779,25.2,10.8,24,2729,54,NA,NA,NA,NA,NA,NA,FALSE,-43.9,0.1,-21.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",5,"2024-05-05T01:24:17.232Z","2024-05-05T01:24:33.750Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,516782,"/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Starling Marte walks.",0,1,1,54,"top",8,"2024-05-05T01:22:37.216Z","2024-05-05T01:24:36.845Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,516782,"Starling Marte","/api/v1/people/516782","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",6,"2024-05-05T01:22:12.375Z","2024-05-05T01:22:20.689Z",TRUE,"pitch","c0d2b5b4-8bfa-40f4-884c-3269020e35f0",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.49,1.66,NA,91.67,189.11,"ground_ball","medium","1",134.15,182.42,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Brandon Nimmo grounds out, pitcher Jason Adam to first baseman Yandy Díaz.",0,1,1,53,"top",8,"2024-05-05T01:20:51.278Z","2024-05-05T01:22:20.689Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.6,70.4,9,0.9,0.4892,6.2361,24.723,-30.5792,12.8221,1.2615,0.6646,1.8397,1.2886,-112.9146,-1.4979,-1.5784,50.002,5.6513,16.1958,27.6,10.8,24,2675,57,75.1,-34,3,NA,NA,NA,TRUE,-44,2.2,-23.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",5,"2024-05-05T01:21:54.391Z","2024-05-05T01:21:57.391Z",TRUE,"pitch","c6988104-7c54-44db-8fb7-4cff7fd32a7c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5332,1.6567,NA,125.77,119.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Brandon Nimmo grounds out, pitcher Jason Adam to first baseman Yandy Díaz.",0,1,1,53,"top",8,"2024-05-05T01:20:51.278Z","2024-05-05T01:22:20.689Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,85.5,11,0.9,0.3979,6.5326,35.9337,-8.9025,-3.781,12.1787,-0.2301,4.4101,3.655,-138.5573,-2.6691,-1.0862,50.002,5.9964,-7.2248,33.6,2.4,24,2732,219,NA,NA,NA,NA,NA,NA,FALSE,-9,21.5,5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",4,"2024-05-05T01:21:31.283Z","2024-05-05T01:21:34.283Z",TRUE,"pitch","b50236d5-f2f4-4cca-a2a0-5465023902f9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.49,1.66,NA,135.82,164.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Brandon Nimmo grounds out, pitcher Jason Adam to first baseman Yandy Díaz.",0,1,1,53,"top",8,"2024-05-05T01:20:51.278Z","2024-05-05T01:22:20.689Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.3,4,0.9,0.3961,6.631,35.3308,-9.6464,-6.6628,11.6743,-0.4938,2.7409,3.3327,-139.0276,-7.1103,-0.8518,50.0019,5.9951,-12.8554,46.8,3.6,24,2618,211,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.6,11.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",3,"2024-05-05T01:21:12.428Z","2024-05-05T01:21:15.428Z",TRUE,"pitch","8b8d42ed-3763-4877-81e0-953594600e74",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5778,1.6567,NA,192.51,110.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Brandon Nimmo grounds out, pitcher Jason Adam to first baseman Yandy Díaz.",0,1,1,53,"top",8,"2024-05-05T01:20:51.278Z","2024-05-05T01:22:20.689Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,80.1,11,0.89,0.4275,6.2656,29.9225,-26.5615,-10.5052,3.3879,-1.981,4.7592,1.1486,-128.7538,1.1727,-1.0734,50.0037,6.3729,-17.413,33.6,7.2,24,2229,221,NA,NA,NA,NA,NA,NA,FALSE,-28.6,6.7,18.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",2,"2024-05-05T01:20:53.300Z","2024-05-05T01:20:56.300Z",TRUE,"pitch","381d710e-a4c8-47c8-834e-aa2a2a4c0fd4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.49,1.66,NA,98.89,188.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Brandon Nimmo grounds out, pitcher Jason Adam to first baseman Yandy Díaz.",0,1,1,53,"top",8,"2024-05-05T01:20:51.278Z","2024-05-05T01:22:20.689Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.3,9,0.91,0.4293,6.2997,28.4252,-27.4925,-9.2245,2.8443,0.4752,1.8765,6.6357,-127.9867,-4.9483,-0.9632,50.0034,6.0095,-15.1794,25.2,8.4,24,2166,227,NA,NA,NA,NA,NA,NA,FALSE,-31.4,4.2,15,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
