"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717229,"2023-07-29",6,"2023-07-29T02:56:31.696Z","2023-07-29T02:56:38.318Z",TRUE,"pitch","78cadc67-8886-4cb5-8cad-8ec3e27d3249",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.1709,1.5186,NA,91.48,149.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Mauricio Dubon called out on strikes.",0,4,3,75,"bottom",9,"2023-07-29T02:54:47.245Z","2023-07-29T02:56:38.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.6,12,0.89,0.4251,6.4162,25.9995,-37.4518,2.2903,-3.1382,0.6694,3.3055,0.4482,-128.7138,-2.4584,0.1955,50.0017,7.1649,3.8534,6,9.6,24,2624,68,NA,NA,NA,NA,NA,NA,TRUE,-40.9,-6,-4.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717229,"2023-07-29",5,"2023-07-29T02:56:10.352Z","2023-07-29T02:56:14.814Z",TRUE,"pitch","93c9f6c8-60bc-47d8-9d44-3d8edaa2f2a8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.33,1.62,NA,129,147.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Mauricio Dubon called out on strikes.",0,4,3,75,"bottom",9,"2023-07-29T02:54:47.245Z","2023-07-29T02:56:38.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.1,90.6,1,0.92,0.3778,6.6807,37.2107,-5.7514,-0.6532,12.4371,-0.3147,3.3661,-0.0313,-145.5291,-8.5631,-0.219,50.001,6.7098,-1.3873,9.6,1.2,24,2474,190,NA,NA,NA,NA,NA,NA,FALSE,-6.7,20.8,1.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717229,"2023-07-29",4,"2023-07-29T02:55:46.602Z","2023-07-29T02:55:50.505Z",TRUE,"pitch","0a38b693-7588-45d5-bbc0-c6bc4e13fd4c",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.0767,1.5336,NA,64.12,208.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Mauricio Dubon called out on strikes.",0,4,3,75,"bottom",9,"2023-07-29T02:54:47.245Z","2023-07-29T02:56:38.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.3,14,0.88,0.4233,7.0435,27.7315,-36.4137,2.259,-2.4974,1.3872,1.1249,2.203,-129.5243,-7.5648,0.2312,50.0064,6.8776,3.8285,6,9.6,24,2592,63,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-6,-4.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717229,"2023-07-29",3,"2023-07-29T02:55:24.758Z","2023-07-29T02:55:29.257Z",TRUE,"pitch","a6c0ed2b-b114-40de-bb96-0f2bdd13f804",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.33,1.62,NA,111.14,180.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Mauricio Dubon called out on strikes.",0,4,3,75,"bottom",9,"2023-07-29T02:54:47.245Z","2023-07-29T02:56:38.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.2,5,0.9,0.4288,6.4338,25.8771,-37.9464,2.7141,-3.4931,0.1538,2.1636,-0.698,-127.667,-4.669,0.0778,50.0023,6.9975,4.4873,6,9.6,24,2608,60,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-7.1,-4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717229,"2023-07-29",2,"2023-07-29T02:55:07.393Z","2023-07-29T02:55:11.496Z",TRUE,"pitch","2cb4470b-ec70-4359-b753-a80ef210d81b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1049,1.5336,NA,105.86,178.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Mauricio Dubon called out on strikes.",0,4,3,75,"bottom",9,"2023-07-29T02:54:47.245Z","2023-07-29T02:56:38.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.3,6,0.91,0.3844,6.6244,36.1862,-7.8006,0.5044,11.879,0.2923,2.2306,1.1155,-143.0716,-10.8412,-0.1698,50.0046,6.5789,1.0346,7.2,2.4,24,2435,194,NA,NA,NA,NA,NA,NA,FALSE,-9.2,19.2,-1.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717229,"2023-07-29",1,"2023-07-29T02:54:49.544Z","2023-07-29T02:54:54.318Z",TRUE,"pitch","9bc99549-b543-4794-908b-b526f3490ced",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1331,1.5622,NA,96.81,211.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Mauricio Dubon called out on strikes.",0,4,3,75,"bottom",9,"2023-07-29T02:54:47.245Z","2023-07-29T02:56:38.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.6,14,0.9,0.4279,6.5618,26.2811,-37.2565,3.4421,-3.061,0.5296,1.0068,0.4503,-127.9629,-7.5107,-0.0959,50.0052,6.8971,5.7116,8.4,9.6,24,2604,56,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-7,-6.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717229,"2023-07-29",0,"2023-07-29T02:54:20.907Z","2023-07-29T02:54:49.544Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Mauricio Dubon replaces Martin Maldonado.","Offensive Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,643289,"/api/v1/people/643289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","75","atBat","Strikeout","strikeout","Mauricio Dubon called out on strikes.",0,4,3,75,"bottom",9,"2023-07-29T02:54:47.245Z","2023-07-29T02:56:38.318Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,455117,"/api/v1/people/455117",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717229,"2023-07-29",6,"2023-07-29T02:53:52.356Z","2023-07-29T02:54:01.761Z",TRUE,"pitch","cf9859b2-0681-4842-9a0f-243229a0f96e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.23,1.49,NA,96.05,212.72,"ground_ball","medium","6",99.29,136.87,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Forceout","force_out","Yainer Diaz grounds into a force out, shortstop Wander Franco to second baseman Brandon Lowe. Chas McCormick out at 2nd. Yainer Diaz to 1st.",0,4,3,74,"bottom",9,"2023-07-29T02:52:26.639Z","2023-07-29T02:54:01.761Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.4,14,0.86,0.4231,6.7612,27.1366,-34.06,3.1501,-1.1142,0.5495,0.9652,0.2131,-129.4883,-8.1863,0.057,50.0024,6.7751,5.3465,8.4,8.4,24,2602,69,80.5,9,119,NA,NA,NA,TRUE,-38.2,-3.6,-5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,673237,"Yainer Diaz","/api/v1/people/673237",NA,NA,NA
717229,"2023-07-29",5,"2023-07-29T02:53:33.057Z","2023-07-29T02:53:36.953Z",TRUE,"pitch","14b52b40-acca-4ab3-9b00-5606468da553",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.058,1.4615,NA,102.44,197.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Forceout","force_out","Yainer Diaz grounds into a force out, shortstop Wander Franco to second baseman Brandon Lowe. Chas McCormick out at 2nd. Yainer Diaz to 1st.",0,4,3,74,"bottom",9,"2023-07-29T02:52:26.639Z","2023-07-29T02:54:01.761Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,90.4,9,0.92,0.3805,6.7615,35.8922,-5.8005,-0.535,12.5868,0.382,1.5114,1.8087,-144.3592,-13.357,-0.1852,50.0041,6.572,-1.1214,4.8,1.2,24,2471,194,NA,NA,NA,NA,NA,NA,FALSE,-7.9,20,0.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717229,"2023-07-29",4,"2023-07-29T02:53:09.586Z","2023-07-29T02:53:13.409Z",TRUE,"pitch","848df022-fe5e-48d9-983a-d59169340e92",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.23,1.49,NA,94.29,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Forceout","force_out","Yainer Diaz grounds into a force out, shortstop Wander Franco to second baseman Brandon Lowe. Chas McCormick out at 2nd. Yainer Diaz to 1st.",0,4,3,74,"bottom",9,"2023-07-29T02:52:26.639Z","2023-07-29T02:54:01.761Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.8,3,0.88,0.4248,6.4141,25.5113,-34.2249,3.0586,-1.2183,0.5958,2.7698,0.7741,-128.6957,-4.0435,-0.1059,50.0014,6.9984,5.1546,8.4,8.4,24,2622,75,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-2.9,-5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
