"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716437,"2023-09-27",1,"2023-09-27T03:32:06.481Z","2023-09-27T03:32:10.641Z",TRUE,"pitch","970d0f0b-a8af-4bcb-861c-b6f7db5b212e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5505,1.7928,NA,74.69,173.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Garrett Cooper walks.",0,4,0,56,"top",8,"2023-09-27T03:32:04.151Z","2023-09-27T03:33:18.213Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87,14,0.94,0.398,6.5084,29.4161,-22.7307,-11.2442,4.9185,1.1101,2.4185,10.1297,-137.4321,-6.8757,-1.1561,50.0038,6.4882,-21.5894,38.4,6,24,2155,221,NA,NA,NA,NA,NA,NA,FALSE,-22.9,7.7,18.4,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",0,"2023-09-27T03:30:07.227Z","2023-09-27T03:32:06.481Z",FALSE,"action",NA,NA,"Pitching Change: Sean Hjelle replaces Ryan Walker.","Pitching Substitution",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663546,"/api/v1/people/663546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Walk","walk","Garrett Cooper walks.",0,4,0,56,"top",8,"2023-09-27T03:32:04.151Z","2023-09-27T03:33:18.213Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",5,"2023-09-27T03:29:27.790Z","2023-09-27T03:29:35.021Z",TRUE,"pitch","48306e3b-0a5c-4bff-b912-742c2f08caba",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.5,1.65,NA,101.86,159.51,"ground_ball","medium","6",106.08,155.98,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Marco Luciano grounds out, shortstop Xander Bogaerts to first baseman Garrett Cooper.",0,4,0,55,"bottom",7,"2023-09-27T03:28:01.361Z","2023-09-27T03:29:35.021Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682617,"Marco Luciano","/api/v1/people/682617","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.7,3,0.9,0.4062,6.3384,29.7908,-24.913,-9.4285,3.9456,0.3971,2.9359,6.0366,-134.9329,-2.012,-0.6459,50.0039,5.4493,-17.3595,32.4,7.2,24,2328,217,89.8,-41,4,NA,NA,NA,TRUE,-25,7,15.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",4,"2023-09-27T03:29:10.753Z","2023-09-27T03:29:15.199Z",TRUE,"pitch","8659ab89-d7ba-4d29-924b-93efb0789bca",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.5,1.65,NA,95.9,198.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Marco Luciano grounds out, shortstop Xander Bogaerts to first baseman Garrett Cooper.",0,4,0,55,"bottom",7,"2023-09-27T03:28:01.361Z","2023-09-27T03:29:35.021Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682617,"Marco Luciano","/api/v1/people/682617","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,73,14,2,0.4727,5.9763,26.4489,-41.8492,7.5611,-7.1469,0.5535,1.5098,1.4685,-116.8423,-0.6173,-1.0679,50.0053,5.7844,10.2298,14.4,13.2,24,3281,35,NA,NA,NA,NA,NA,NA,FALSE,-55.8,-12.7,-14,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",2,"2023-09-27T03:28:48.464Z","2023-09-27T03:28:51.780Z",TRUE,"pitch","57cc19f7-d09c-4cfc-b55f-68e2d6391d51",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5005,1.6152,NA,63.32,150.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Marco Luciano grounds out, shortstop Xander Bogaerts to first baseman Garrett Cooper.",0,4,0,55,"bottom",7,"2023-09-27T03:28:01.361Z","2023-09-27T03:29:35.021Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682617,"Marco Luciano","/api/v1/people/682617","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.3,12,0.9,0.4094,6.3074,26.8367,-14.8699,-2.8634,9.5297,1.4084,3.2551,6.9315,-133.4413,-3.1066,-0.8428,50.0049,5.4961,-5.2015,14.4,3.6,24,2319,196,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.8,3.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",1,"2023-09-27T03:28:36.576Z","2023-09-27T03:28:40.562Z",TRUE,"pitch","07046887-834a-4ace-8d1a-99da19b67803",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5005,1.5797,NA,138.04,156.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Marco Luciano grounds out, shortstop Xander Bogaerts to first baseman Garrett Cooper.",0,4,0,55,"bottom",7,"2023-09-27T03:28:01.361Z","2023-09-27T03:29:35.021Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682617,"Marco Luciano","/api/v1/people/682617","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,73,1,2,0.473,5.9698,23.5297,-41.7119,8.8497,-7.0399,-0.5519,3.0553,-0.8623,-116.191,2.7537,-1.3225,50.0012,5.8429,11.9937,15.6,13.2,24,3145,46,NA,NA,NA,NA,NA,NA,FALSE,-54.8,-11.6,-15.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",0,"2023-09-27T03:28:25.430Z","2023-09-27T03:28:29.676Z",TRUE,"pitch","7dd2bc19-38db-46f1-9927-8a0d53589766",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5005,1.5797,NA,115,193.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Marco Luciano grounds out, shortstop Xander Bogaerts to first baseman Garrett Cooper.",0,4,0,55,"bottom",7,"2023-09-27T03:28:01.361Z","2023-09-27T03:29:35.021Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682617,"Marco Luciano","/api/v1/people/682617","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84.7,8,0.9,0.4089,6.2723,26.1032,-18.789,-8.4597,7.3496,0.0526,1.684,5.8395,-133.4676,-5.8794,-1.0538,50.0051,5.2488,-15.4134,36,6,24,2394,209,NA,NA,NA,NA,NA,NA,FALSE,-19.9,12.4,14.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",3,"2023-09-27T03:28:58.262Z","2023-09-27T03:29:10.753Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,682617,"/api/v1/people/682617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Marco Luciano grounds out, shortstop Xander Bogaerts to first baseman Garrett Cooper.",0,4,0,55,"bottom",7,"2023-09-27T03:28:01.361Z","2023-09-27T03:29:35.021Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682617,"Marco Luciano","/api/v1/people/682617","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",1,"2023-09-27T03:27:53.500Z","2023-09-27T03:28:01.823Z",TRUE,"pitch","d8e54764-3cc8-4e61-9c9c-ed67883dfc48",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.26,1.58,NA,120.26,165.54,"fly_ball","medium","8",143.64,70.56,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Michael Conforto flies out to center fielder Jose Azocar.",0,4,0,54,"bottom",7,"2023-09-27T03:27:21.531Z","2023-09-27T03:28:01.823Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,73.1,5,2,0.4723,6.0084,24.3269,-41.9387,8.2346,-7.1951,-0.0856,2.7126,0.3978,-116.5129,2.0345,-1.3269,50.0002,5.8267,11.1835,15.6,13.2,24,3321,42,92.2,27,323,NA,NA,NA,TRUE,-55.2,-12.1,-15,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",0,"2023-09-27T03:27:41.286Z","2023-09-27T03:27:45.579Z",TRUE,"pitch","205a9afd-56db-48da-8c64-2488516e1c35",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2604,1.5797,NA,144.76,166.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Michael Conforto flies out to center fielder Jose Azocar.",0,4,0,54,"bottom",7,"2023-09-27T03:27:21.531Z","2023-09-27T03:28:01.823Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,71.6,4,2,0.4819,5.7193,24.3445,-46.1296,7.718,-10.7035,-0.7282,2.69,-0.8656,-114.38,2.9219,-1.3423,50.0056,5.9733,10.0589,12,14.4,24,3211,43,NA,NA,NA,NA,NA,NA,FALSE,-62.9,-18.1,-13.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",2,"2023-09-27T03:27:11.027Z","2023-09-27T03:27:19.156Z",TRUE,"pitch","232f1ec0-8ad4-4b5e-a8a7-2cbbe43e8407",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.36,1.65,NA,71.65,200.88,"line_drive","medium","4",131.61,143.02,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Thairo Estrada lines out to second baseman Ha-Seong Kim.",0,4,0,53,"bottom",7,"2023-09-27T03:26:20.323Z","2023-09-27T03:27:19.156Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,79.8,14,0.9,0.4328,6.0884,27.1078,-24.3699,2.186,4.8206,1.1898,1.4039,4.5687,-126.799,-5.1753,-0.923,50.006,5.428,3.5432,9.6,6,24,2564,146,62.9,16,148,NA,NA,NA,TRUE,-28.4,7.7,-5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",1,"2023-09-27T03:26:55.288Z","2023-09-27T03:26:59.312Z",TRUE,"pitch","6ccbf68f-049b-425e-942f-5cb20e6bae45",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3605,1.6862,NA,60.16,153.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Thairo Estrada lines out to second baseman Ha-Seong Kim.",0,4,0,53,"bottom",7,"2023-09-27T03:26:20.323Z","2023-09-27T03:27:19.156Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",79.3,71.9,12,2,0.4786,6.155,25.1112,-38.0038,10.2871,-4.4129,1.4912,3.1737,2.6815,-115.261,2.2512,-1.0289,50.004,5.9037,13.5853,20.4,12,24,3087,38,NA,NA,NA,NA,NA,NA,FALSE,-51.1,-7,-19.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",0,"2023-09-27T03:26:41.061Z","2023-09-27T03:26:45.378Z",TRUE,"pitch","bab548a7-fe08-407b-8e71-53703df8e4c6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3773,1.6508,NA,89.88,148.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Thairo Estrada lines out to second baseman Ha-Seong Kim.",0,4,0,53,"bottom",7,"2023-09-27T03:26:20.323Z","2023-09-27T03:27:19.156Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,83.4,3,0.89,0.4138,6.2494,26.1616,-18.3179,-3.8253,7.7964,0.7116,3.3572,5.3477,-131.9873,-2.4292,-0.8369,50.0031,5.6275,-6.7992,16.8,4.8,24,2168,193,NA,NA,NA,NA,NA,NA,FALSE,-19.2,13.8,5.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",4,"2023-09-27T03:24:30.580Z","2023-09-27T03:24:35.087Z",TRUE,"pitch","3eeda48e-4826-41f2-bae3-b9d859976d56",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.7854,1.7219,NA,153.02,177.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Fernando Tatis Jr. called out on strikes.",0,4,0,52,"top",7,"2023-09-27T03:23:15.207Z","2023-09-27T03:24:35.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88,13,0.91,0.392,6.0924,30.2435,-21.7494,-10.2109,5.2691,-0.9448,2.2648,10.0152,-139.5164,-3.9724,-3.2477,50.0059,5.1337,-20.2122,38.4,6,24,2206,238,NA,NA,NA,NA,NA,NA,TRUE,-20.8,8.9,16.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",3,"2023-09-27T03:24:08.702Z","2023-09-27T03:24:12.691Z",TRUE,"pitch","88369e1d-055d-49da-912a-c25f1b8e1e1f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.82,1.85,NA,143.47,171.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Fernando Tatis Jr. called out on strikes.",0,4,0,52,"top",7,"2023-09-27T03:23:15.207Z","2023-09-27T03:24:35.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.2,4,0.9,0.4599,5.9051,24.4517,-30.21,9.4329,1.3738,-0.6945,2.4752,3.5462,-119.4175,-0.4902,-3.4274,50.0052,5.4166,13.5339,25.2,9.6,24,2487,65,NA,NA,NA,NA,NA,NA,FALSE,-38.2,2.6,-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",2,"2023-09-27T03:23:53.394Z","2023-09-27T03:23:58.060Z",TRUE,"pitch","e3007c0e-8a32-446f-8a9a-e7b18ec9388c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.8206,1.8283,NA,120,200.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Fernando Tatis Jr. called out on strikes.",0,4,0,52,"top",7,"2023-09-27T03:23:15.207Z","2023-09-27T03:24:35.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.6,13,0.9,0.3991,6.0183,30.3447,-27.4555,-10.7692,2.472,-0.0788,1.4073,11.7572,-137.254,-5.2435,-3.0185,50.0035,5.212,-20.5516,32.4,7.2,24,2317,234,NA,NA,NA,NA,NA,NA,FALSE,-27.2,3.5,17,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716437,"2023-09-27",1,"2023-09-27T03:23:38.648Z","2023-09-27T03:23:42.785Z",TRUE,"pitch","d15c2a4f-19be-4be4-926c-b154e2d0914c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.8206,1.7928,NA,143.86,157.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Fernando Tatis Jr. called out on strikes.",0,4,0,52,"top",7,"2023-09-27T03:23:15.207Z","2023-09-27T03:24:35.087Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,75.8,4,0.91,0.4549,5.9547,25.4158,-29.9044,8.5064,1.5465,-0.7046,3.0135,3.9277,-120.811,0.4724,-3.4606,50.0004,5.4619,12.4646,24,9.6,24,2441,64,NA,NA,NA,NA,NA,NA,FALSE,-36.7,3.2,-16.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
