"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746484,"2024-04-27",2,"2024-04-28T00:40:16.337Z","2024-04-28T00:40:25.945Z",TRUE,"pitch","b9fb306c-030c-44c4-939c-61935149814a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.47,1.63,NA,102.55,149.52,"fly_ball","hard","8",125.55,46.52,NA,NA,TRUE,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Vinnie Pasquantino flies out sharply to center fielder Parker Meadows.",0,5,6,77,"top",9,"2024-04-28T00:39:55.222Z","2024-04-28T00:40:25.945Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.4,3,0.78,0.3904,6.4658,29.9489,-20.748,-6.4485,5.7253,0.3791,3.306,7.4124,-140.015,-2.6581,-1.4578,50.0055,5.6168,-12.8774,27.6,4.8,24,2135,232,101,27,378,NA,NA,NA,TRUE,-19.4,10.1,10.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746484,"2024-04-27",1,"2024-04-28T00:39:57.490Z","2024-04-28T00:40:01.935Z",TRUE,"pitch","c84f7dd6-c5bd-4fbc-9355-01b50136a289",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4746,1.6001,NA,144.21,172.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Vinnie Pasquantino flies out sharply to center fielder Parker Meadows.",0,5,6,77,"top",9,"2024-04-28T00:39:55.222Z","2024-04-28T00:40:25.945Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.9,4,0.91,0.4326,6.6793,25.6762,-29.6609,1.4576,1.5525,-0.7139,2.4393,1.9872,-126.5849,-2.3747,-1.6984,50.006,5.7626,2.3677,4.8,7.2,24,2187,104,NA,NA,NA,NA,NA,NA,FALSE,-33.6,2.5,-3.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746484,"2024-04-27",0,"2024-04-28T00:39:33.839Z","2024-04-28T00:39:57.490Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Vinnie Pasquantino flies out sharply to center fielder Parker Meadows.",0,5,6,77,"top",9,"2024-04-28T00:39:55.222Z","2024-04-28T00:40:25.945Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746484,"2024-04-27",0,"2024-04-28T00:38:44.396Z","2024-04-28T00:38:54.713Z",TRUE,"pitch","d5bc5c09-fdcb-41f3-86d9-9cfcc50c3227",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.52,1.68,NA,116.72,153.8,"ground_ball","medium","8",135.14,76.6,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to center fielder Parker Meadows. Dairon Blanco scores.",1,5,6,76,"top",9,"2024-04-28T00:38:31.801Z","2024-04-28T00:38:54.713Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,90.3,5,0.89,0.3839,6.5122,28.631,-24.5172,-8.4583,3.7023,-0.2434,2.8022,6.4635,-141.9973,-3.2135,-1.4357,50.0035,5.4861,-17.4939,32.4,6,24,2045,231,109.8,-6,24,NA,NA,NA,FALSE,-22.1,6.4,14.3,NA,NA,NA,NA,NA,FALSE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746484,"2024-04-27",3,"2024-04-28T00:37:34.852Z","2024-04-28T00:37:41.277Z",TRUE,"pitch","b771648f-ec8f-4672-9890-cd89accda01e",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.65,1.74,NA,117.28,183.81,"ground_ball","medium","6",108.72,157.53,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Javier Báez to first baseman Spencer Torkelson. Michael Massey scores. Dairon Blanco to 3rd.",1,4,6,75,"top",9,"2024-04-28T00:36:43.728Z","2024-04-28T00:37:41.277Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,90.1,8,0.89,0.3838,6.6119,30.7072,-22.4424,-9.0984,4.7107,-0.0073,2.036,7.7033,-142.3478,-5.4254,-1.5579,50.0006,5.3746,-18.7894,36,6,24,2136,235,97.4,-38,3,NA,NA,NA,TRUE,-20.8,7.7,15,NA,NA,NA,NA,NA,TRUE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",680118,"Dairon Blanco","/api/v1/people/680118",NA,NA,NA,NA,NA,NA,NA
746484,"2024-04-27",2,"2024-04-28T00:37:17.084Z","2024-04-28T00:37:21.543Z",TRUE,"pitch","0cf6f303-b7ae-4f85-ad16-fca4e553c6af",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.666,1.7561,NA,88.69,180.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Javier Báez to first baseman Spencer Torkelson. Michael Massey scores. Dairon Blanco to 3rd.",1,4,6,75,"top",9,"2024-04-28T00:36:43.728Z","2024-04-28T00:37:41.277Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.5,9,0.89,0.3901,6.596,31.1823,-23.9983,-10.0967,4.0941,0.7428,2.1524,9.9663,-140.2963,-4.4847,-1.5406,50.0023,5.3319,-20.1647,36,6,24,2094,231,NA,NA,NA,NA,NA,NA,FALSE,-22.7,6.6,16.3,NA,NA,NA,NA,NA,TRUE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746484,"2024-04-27",1,"2024-04-28T00:36:59.698Z","2024-04-28T00:37:04.246Z",TRUE,"pitch","13c44eb6-ffda-4313-89e8-e7e370e2e2fe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6659,1.756,NA,173.11,177.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Javier Báez to first baseman Spencer Torkelson. Michael Massey scores. Dairon Blanco to 3rd.",1,4,6,75,"top",9,"2024-04-28T00:36:43.728Z","2024-04-28T00:37:41.277Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88,13,0.87,0.3921,6.6308,30.6837,-23.4919,-9.3987,4.3905,-1.4719,2.2524,4.1307,-139.552,-4.2303,-1.7481,50.0034,5.3307,-18.5832,36,6,24,2097,236,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.3,16.2,NA,NA,NA,NA,NA,TRUE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746484,"2024-04-27",0,"2024-04-28T00:36:43.728Z","2024-04-28T00:36:47.892Z",TRUE,"pitch","d6f26dbc-090a-4318-b7b9-37e25048564f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7144,1.7696,NA,137.46,133.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Javier Báez to first baseman Spencer Torkelson. Michael Massey scores. Dairon Blanco to 3rd.",1,4,6,75,"top",9,"2024-04-28T00:36:43.728Z","2024-04-28T00:37:41.277Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.7,11,0.89,0.3876,6.5262,31.9853,-25.9274,-8.806,3.0871,-0.5367,3.9021,6.3943,-141.2779,0.0098,-1.6845,50.0016,5.5641,-17.8116,32.4,6,24,1941,236,NA,NA,NA,NA,NA,NA,FALSE,-23.2,5.8,14.6,NA,NA,NA,NA,NA,TRUE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746484,"2024-04-27",1,"2024-04-28T00:35:16.116Z","2024-04-28T00:35:23.813Z",TRUE,"pitch","4ba7f143-4bf1-4e9c-bbed-fc44eb5af8aa",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.41,1.59,NA,120.75,172.8,"ground_ball","medium","6",121.42,143.79,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Royals challenged (play at 1st), call on the field was upheld: Kyle Isbel grounds out, shortstop Javier Báez to first baseman Spencer Torkelson. Michael Massey to 3rd. Dairon Blanco to 2nd.",0,3,6,74,"top",9,"2024-04-28T00:35:00.690Z","2024-04-28T00:35:23.813Z",TRUE,FALSE,TRUE,TRUE,0,1,0,1,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.7,5,0.88,0.3938,6.5383,30.099,-27.423,-9.9481,2.4198,-0.0985,2.4435,7.9721,-138.9162,-3.104,-1.708,50.0007,5.3914,-19.509,32.4,7.2,24,2021,237,109,-12,12,NA,NA,NA,TRUE,-26,4,16.4,NA,NA,NA,NA,NA,TRUE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",686681,"Michael Massey","/api/v1/people/686681",680118,"Dairon Blanco","/api/v1/people/680118",FALSE,FALSE,"MF",118
746484,"2024-04-27",0,"2024-04-28T00:35:00.690Z","2024-04-28T00:35:05.514Z",TRUE,"pitch","68bff56b-4732-4d0e-a426-09e90fe37427",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4164,1.6105,NA,106.23,204.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Royals challenged (play at 1st), call on the field was upheld: Kyle Isbel grounds out, shortstop Javier Báez to first baseman Spencer Torkelson. Michael Massey to 3rd. Dairon Blanco to 2nd.",0,3,6,74,"top",9,"2024-04-28T00:35:00.690Z","2024-04-28T00:35:23.813Z",TRUE,FALSE,TRUE,TRUE,0,1,0,1,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,85.1,14,0.91,0.4109,6.837,21.4047,-27.934,-8.6876,2.3419,0.2826,1.2686,8.8294,-132.0215,-4.8385,-1.9364,50.0033,5.1195,-15.7269,26.4,7.2,24,1552,250,NA,NA,NA,NA,NA,NA,FALSE,-29,3.6,14.4,NA,NA,NA,NA,NA,TRUE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
