"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717781,"2023-06-13",5,"2023-06-14T02:18:16.165Z","2023-06-14T02:18:38.037Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,666165,"/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Blake Sabol walks.",0,9,2,66,"top",7,"2023-06-14T02:16:27.202Z","2023-06-14T02:19:09.133Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",3,"2023-06-14T02:15:57.849Z","2023-06-14T02:16:10.863Z",TRUE,"pitch","d77e4a3f-0ac3-444e-966f-fa6c3a76a2b0",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.12,1.48,NA,106.79,175.96,"line_drive","hard","8",156.22,38.51,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Double","double","Wilmer Flores doubles (9) on a sharp line drive to center fielder Tommy Edman.",0,9,2,65,"top",7,"2023-06-14T02:15:03.275Z","2023-06-14T02:16:10.863Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.6,5,0.88,0.4003,6.7583,26.4722,-22.9987,-7.2126,4.8237,0.2677,2.3268,6.9271,-136.1954,-3.5447,-1.3566,50.0021,5.213,-13.7161,27.6,6,24,2070,218,104.1,17,352,NA,NA,NA,FALSE,-22.7,8.3,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA
717781,"2023-06-13",2,"2023-06-14T02:15:41.182Z","2023-06-14T02:15:45.424Z",TRUE,"pitch","ffeadaec-449d-42d8-8781-23bcf5ff378f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.0959,1.4742,NA,105.34,202.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Double","double","Wilmer Flores doubles (9) on a sharp line drive to center fielder Tommy Edman.",0,9,2,65,"top",7,"2023-06-14T02:15:03.275Z","2023-06-14T02:16:10.863Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85.8,14,0.9,0.404,6.8482,26.9578,-22.5479,-7.6947,5.1568,0.3059,1.3366,7.1428,-135.109,-6.1217,-1.3609,50.0007,5.1961,-14.3526,28.8,6,24,2015,224,NA,NA,NA,NA,NA,NA,FALSE,-23.2,8.3,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",1,"2023-06-14T02:15:27.784Z","2023-06-14T02:15:31.280Z",TRUE,"pitch","9b8056fa-efe1-4a15-8bbf-8823b010ba72",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0969,1.4274,NA,75.12,136.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Double","double","Wilmer Flores doubles (9) on a sharp line drive to center fielder Tommy Edman.",0,9,2,65,"top",7,"2023-06-14T02:15:03.275Z","2023-06-14T02:16:10.863Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87,12,0.91,0.3963,6.6902,29.1817,-16.3908,-3.2019,8.1506,1.0986,3.7822,7.1496,-137.9221,-1.7272,-1.1052,50.0035,5.5158,-6.2017,15.6,3.6,24,2156,215,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",0,"2023-06-14T02:15:12.577Z","2023-06-14T02:15:16.414Z",TRUE,"pitch","b426cc08-2763-493b-a03e-eea5fce5ca94",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2671,1.5242,NA,82.11,185.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Double","double","Wilmer Flores doubles (9) on a sharp line drive to center fielder Tommy Edman.",0,9,2,65,"top",7,"2023-06-14T02:15:03.275Z","2023-06-14T02:16:10.863Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87.4,14,0.9,0.3975,6.8099,26.5347,-24.1887,-7.2237,4.1374,0.9153,1.9888,9.2315,-137.1122,-4.4774,-1.5358,50.0009,5.2664,-13.9361,26.4,6,24,2109,215,NA,NA,NA,NA,NA,NA,FALSE,-23.6,6.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",5,"2023-06-14T02:14:41.425Z","2023-06-14T02:14:46.922Z",TRUE,"pitch","a4e0799b-b1a7-49a4-b07e-e2f355549e12",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.29,1.61,NA,83.26,191.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,9,2,64,"top",7,"2023-06-14T02:12:39.834Z","2023-06-14T02:14:46.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,73.3,14,0.89,0.4742,6.6441,23.0936,-42.7503,3.2008,-7.8421,0.8852,1.738,3.9601,-115.8331,0.4147,-1.267,50.0022,5.6682,4.317,7.2,13.2,24,2472,32,NA,NA,NA,NA,NA,NA,TRUE,-57.1,-13.8,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",4,"2023-06-14T02:14:19.634Z","2023-06-14T02:14:23.331Z",TRUE,"pitch","1c2fa9dc-e30b-4669-b806-f68fe83e3bc2",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.29,1.61,NA,97.31,128.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,9,2,64,"top",7,"2023-06-14T02:12:39.834Z","2023-06-14T02:14:46.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.4,12,0.91,0.399,6.6885,28.4421,-19.2694,-3.0763,6.7529,0.5165,4.0827,6.1767,-136.9433,-0.5628,-1.3622,50.0055,5.6017,-5.882,13.2,4.8,24,2163,212,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.4,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",3,"2023-06-14T02:13:47.473Z","2023-06-14T02:13:52.794Z",TRUE,"pitch","20083b83-6523-4227-b8d0-2f3469733cd8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.29,1.61,NA,64.1,191.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,9,2,64,"top",7,"2023-06-14T02:12:39.834Z","2023-06-14T02:14:46.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,72.4,14,0.9,0.4789,6.6011,24.0929,-43.4289,3.7067,-8.5269,1.3878,1.7605,4.715,-114.9777,0.9391,-1.182,50.0025,5.6082,4.8924,7.2,13.2,24,2505,31,NA,NA,NA,NA,NA,NA,FALSE,-59,-14.8,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",2,"2023-06-14T02:13:23.088Z","2023-06-14T02:13:28.374Z",TRUE,"pitch","57d1af42-789f-4052-b188-55aba6b6cf57",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.29,1.61,NA,107.18,204.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,9,2,64,"top",7,"2023-06-14T02:12:39.834Z","2023-06-14T02:14:46.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.2,14,0.91,0.4015,6.7608,28.4095,-23.6186,-8.0446,4.5305,0.2577,1.2707,7.2431,-136.1544,-6.1245,-1.385,50.002,5.1715,-15.1836,28.8,6,24,1972,220,NA,NA,NA,NA,NA,NA,FALSE,-24,7.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",1,"2023-06-14T02:13:08.484Z","2023-06-14T02:13:13.787Z",TRUE,"pitch","c5bacc59-d48f-434a-84a4-0d0cb92c3723",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3651,1.6231,NA,85.74,211.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,9,2,64,"top",7,"2023-06-14T02:12:39.834Z","2023-06-14T02:14:46.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.5,14,0.9,0.3955,6.8115,29.7811,-21.7553,-9.3583,5.3617,0.82,1.0123,9.1226,-138.298,-7.2765,-1.2997,50.006,5.1283,-18.198,34.8,6,24,2141,214,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",0,"2023-06-14T02:12:52.623Z","2023-06-14T02:12:56.592Z",TRUE,"pitch","95c057c5-3ec8-4c52-8d8c-1d4f8741500b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3895,1.5986,NA,94.22,170.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,9,2,64,"top",7,"2023-06-14T02:12:39.834Z","2023-06-14T02:14:46.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.8,6,0.9,0.4025,6.8055,28.561,-24.232,-8.3237,4.2313,0.5976,2.5263,7.9374,-135.8506,-3.3288,-1.2745,50.0034,5.4437,-15.626,28.8,6,24,1920,214,NA,NA,NA,NA,NA,NA,FALSE,-24.1,7.2,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",7,"2023-06-14T02:12:25.356Z","2023-06-14T02:12:31.307Z",TRUE,"pitch","a2e352d0-f686-4225-a818-340e2ad6fb5c",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.18,1.56,NA,119.75,161.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,9,2,63,"top",7,"2023-06-14T02:10:47.402Z","2023-06-14T02:12:31.307Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.9,2,0.89,0.4019,6.6818,28.6062,-23.2844,-9.4346,4.7223,-0.0721,2.8546,6.7674,-136.054,-2.5319,-1.3603,50.0052,5.4033,-17.7685,34.8,6,24,2125,215,NA,NA,NA,NA,NA,NA,TRUE,-22.9,8.3,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",5,"2023-06-14T02:11:57.451Z","2023-06-14T02:12:01.086Z",TRUE,"pitch","af079d27-d163-442b-8efd-07f5082e76a9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.18,1.56,NA,120.13,192.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,9,2,63,"top",7,"2023-06-14T02:10:47.402Z","2023-06-14T02:12:31.307Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.9,8,0.9,0.3991,6.8373,26.841,-24.1776,-8.4934,4.1798,-0.082,1.6986,6.8093,-136.6318,-4.7477,-1.4888,50.0028,5.0961,-16.2446,31.2,6,24,2004,222,NA,NA,NA,NA,NA,NA,FALSE,-23.9,6.8,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",4,"2023-06-14T02:11:40.839Z","2023-06-14T02:11:45.027Z",TRUE,"pitch","5bc55e4b-35d0-4bde-a4a7-92b15b007b1b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.1701,1.5252,NA,69.8,172.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,9,2,63,"top",7,"2023-06-14T02:10:47.402Z","2023-06-14T02:12:31.307Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,71.8,12,0.91,0.483,6.7723,22.6531,-43.7825,5.3644,-8.9272,1.2384,2.4544,4.5212,-113.7853,2.6811,-1.4781,50.0054,5.6274,6.9715,9.6,13.2,24,2460,41,NA,NA,NA,NA,NA,NA,FALSE,-60.1,-15,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",3,"2023-06-14T02:11:23.789Z","2023-06-14T02:11:28.273Z",TRUE,"pitch","aa69b5ad-9309-4faa-a19e-843c53d519d6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2432,1.5497,NA,108.79,220.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,9,2,63,"top",7,"2023-06-14T02:10:47.402Z","2023-06-14T02:12:31.307Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.9,14,0.63,0.4276,6.7901,26.815,-21.9073,-7.894,6.1831,0.2153,0.6762,6.6251,-128.1589,-7.0826,-1.3793,50.0057,5.1903,-13.1162,26.4,6,24,1676,229,NA,NA,NA,NA,NA,NA,FALSE,-25.6,9.7,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",2,"2023-06-14T02:11:12.776Z","2023-06-14T02:11:17.680Z",TRUE,"pitch","af6e2dcd-b791-452a-b2f5-c422883ef7a2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1701,1.5986,NA,163.98,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,9,2,63,"top",7,"2023-06-14T02:10:47.402Z","2023-06-14T02:12:31.307Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.4,11,0.9,0.404,6.8888,28.9474,-26.5002,-8.981,3.045,-1.2326,2.6215,4.0755,-135.4674,-2.525,-1.5878,50.0018,5.4136,-16.7299,30,7.2,24,1966,221,NA,NA,NA,NA,NA,NA,FALSE,-26.3,5.2,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
