"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718417,"2023-04-26",1,"2023-04-26T19:38:48.369Z","2023-04-26T19:38:55.660Z",TRUE,"pitch","e7aeb56b-5e84-45b2-8be1-dc7098a9a2f6",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.17,1.5,NA,127.79,201.04,"line_drive","medium","9",183.22,82.54,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Christian Vazquez lines out to right fielder Franchy Cordero.",0,12,6,78,"bottom",9,"2023-04-26T19:38:35.443Z","2023-04-26T19:38:55.660Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85,7,0.94,0.4058,5.7111,32.5721,-25.0101,-11.2689,3.8925,-0.2831,1.3976,5.237,-135.541,-8.3339,-0.7875,50.0054,6.2884,-20.7463,36,7.2,24,2143,234,95.5,21,323,NA,NA,NA,TRUE,-26.5,5.3,19.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718417,"2023-04-26",0,"2023-04-26T19:38:35.443Z","2023-04-26T19:38:39.344Z",TRUE,"pitch","567fd58b-69cc-4e79-a37c-ee3b6173d344",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1304,1.5926,NA,114.44,147.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Christian Vazquez lines out to right fielder Franchy Cordero.",0,12,6,78,"bottom",9,"2023-04-26T19:38:35.443Z","2023-04-26T19:38:55.660Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.4,12,0.91,0.3971,5.7583,34.0036,-29.6605,-10.3856,1.311,0.0673,3.3925,5.8586,-138.4862,-2.9935,-0.7382,50.0065,6.4942,-19.9615,31.2,7.2,24,2133,230,NA,NA,NA,NA,NA,NA,FALSE,-28.6,1.9,17.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718417,"2023-04-26",3,"2023-04-26T19:37:59.329Z","2023-04-26T19:38:08.401Z",TRUE,"pitch","af30a79b-8d24-45ae-98ab-a7f3ea4d2717",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.62,1.78,NA,118.5,194.89,"fly_ball","medium","9",193.03,80.79,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Nick Gordon flies out to right fielder Franchy Cordero.",0,12,6,77,"bottom",9,"2023-04-26T19:37:20.053Z","2023-04-26T19:38:08.401Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,624503,"Nick Gordon","/api/v1/people/624503","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.3,13,0.86,0.4277,5.6903,25.9131,-34.0992,2.5783,-1.1573,-0.0394,1.6254,1.2628,-127.9715,-5.6179,-0.874,50.0053,6.5142,4.2848,7.2,8.4,24,2546,43,88.8,34,337,NA,NA,NA,TRUE,-38.4,-3.1,-4.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718417,"2023-04-26",2,"2023-04-26T19:37:38.730Z","2023-04-26T19:37:44.523Z",TRUE,"pitch","1704b811-840d-4acd-8c5c-c240d958dca8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.62,1.78,NA,138.82,174.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Nick Gordon flies out to right fielder Franchy Cordero.",0,12,6,77,"bottom",9,"2023-04-26T19:37:20.053Z","2023-04-26T19:38:08.401Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,624503,"Nick Gordon","/api/v1/people/624503","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.6,4,0.9,0.3898,5.6981,32.3883,-26.2542,-9.7813,2.9671,-0.5725,2.3629,4.4929,-140.5896,-6.2304,-0.9219,50.0069,6.3159,-19.5513,33.6,7.2,24,2194,233,NA,NA,NA,NA,NA,NA,FALSE,-25.1,4.2,16.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718417,"2023-04-26",1,"2023-04-26T19:37:22.052Z","2023-04-26T19:37:26.004Z",TRUE,"pitch","271238dd-cdeb-4700-ab50-8a30d407c6e4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7685,1.8515,NA,122.52,194.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Nick Gordon flies out to right fielder Franchy Cordero.",0,12,6,77,"bottom",9,"2023-04-26T19:37:20.053Z","2023-04-26T19:38:08.401Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,624503,"Nick Gordon","/api/v1/people/624503","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87.3,13,0.93,0.3975,5.7376,29.7603,-28.3968,-8.9694,1.9661,-0.1447,1.6251,4.8968,-137.6389,-7.5121,-0.7788,50.0058,6.3053,-17.2597,28.8,7.2,24,2002,217,NA,NA,NA,NA,NA,NA,FALSE,-28.3,2.2,15.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718417,"2023-04-26",0,"2023-04-26T19:36:49.783Z","2023-04-26T19:37:22.052Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",12,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Nick Gordon flies out to right fielder Franchy Cordero.",0,12,6,77,"bottom",9,"2023-04-26T19:37:20.053Z","2023-04-26T19:38:08.401Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,624503,"Nick Gordon","/api/v1/people/624503","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718417,"2023-04-26",5,"2023-04-26T19:36:30.354Z","2023-04-26T19:36:34.291Z",TRUE,"pitch","5abda965-a6da-41bc-bf07-d6120afbc325",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.1,1.44,NA,99.59,179.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,12,6,76,"bottom",9,"2023-04-26T19:35:36.956Z","2023-04-26T19:36:34.291Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.2,6,0.92,0.4332,5.6149,25.7363,-36.3794,0.5111,-2.5975,0.4566,2.1773,2.6601,-126.4231,-3.6286,-0.6756,50.0041,6.5509,0.8268,2.4,9.6,24,2491,49,NA,NA,NA,NA,NA,NA,TRUE,-41.5,-5.3,-1.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718417,"2023-04-26",4,"2023-04-26T19:36:12.169Z","2023-04-26T19:36:15.943Z",TRUE,"pitch","5b51b199-b1b1-470e-a3fb-8b95016590d0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0722,1.4184,NA,69.94,192.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,12,6,76,"bottom",9,"2023-04-26T19:35:36.956Z","2023-04-26T19:36:34.291Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88.4,14,0.91,0.3922,5.7774,29.559,-23.3888,-9.8943,4.4416,1.2346,1.6989,8.6567,-139.3263,-8.3774,-0.6182,50.0032,6.2753,-19.5688,36,6,24,2312,231,NA,NA,NA,NA,NA,NA,FALSE,-23.2,6.5,16.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718417,"2023-04-26",3,"2023-04-26T19:35:56.238Z","2023-04-26T19:35:59.746Z",TRUE,"pitch","57109c85-06af-4d42-bceb-c817b1c6f806",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.1,1.44,NA,89.62,188.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,12,6,76,"bottom",9,"2023-04-26T19:35:36.956Z","2023-04-26T19:36:34.291Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.9,9,0.91,0.4312,5.795,23.9816,-36.5634,2.143,-2.678,0.7184,1.8755,3.1495,-126.6591,-4.3587,-0.816,50.0057,6.5182,3.5088,6,9.6,24,2510,37,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-5.5,-4.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718417,"2023-04-26",2,"2023-04-26T19:35:39.229Z","2023-04-26T19:35:42.963Z",TRUE,"pitch","ac9ceade-78b0-4b29-bb1f-f4e9a787bc25",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1013,1.3893,NA,128.63,189.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,12,6,76,"bottom",9,"2023-04-26T19:35:36.956Z","2023-04-26T19:36:34.291Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.6,7,0.95,0.4092,5.679,29.1783,-28.2233,-9.2904,2.177,-0.3052,1.833,4.8921,-133.9113,-6.4454,-0.9497,50.002,6.2926,-16.8556,28.8,7.2,24,2105,237,NA,NA,NA,NA,NA,NA,FALSE,-29.6,2.8,15.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
