"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718032,"2023-05-25",1,"2023-05-25T19:46:24.853Z","2023-05-25T19:46:31.547Z",TRUE,"pitch","2e22242c-30e5-442a-84e1-efafbe5a1be9",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.66,1.65,NA,158.97,168.67,"ground_ball","medium","5",104.53,164.13,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Forceout","force_out","Vladimir Guerrero Jr. grounds into a force out, third baseman Taylor Walls to second baseman Brandon Lowe. Bo Bichette out at 2nd.",0,3,6,74,"top",9,"2023-05-25T19:46:22.523Z","2023-05-25T19:46:31.547Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.9,13,0.91,0.4354,7.3052,23.0872,-28.157,-1.3112,2.5015,-1.1011,2.5965,-4.9556,-125.3579,-3.3543,1.0641,50.0043,6.2272,-2.106,6,7.2,24,2552,231,56.4,-7,18,NA,NA,NA,TRUE,-32.5,4.1,3.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718032,"2023-05-25",0,"2023-05-25T19:45:35.813Z","2023-05-25T19:46:24.853Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Forceout","force_out","Vladimir Guerrero Jr. grounds into a force out, third baseman Taylor Walls to second baseman Brandon Lowe. Bo Bichette out at 2nd.",0,3,6,74,"top",9,"2023-05-25T19:46:22.523Z","2023-05-25T19:46:31.547Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718032,"2023-05-25",2,"2023-05-25T19:44:58.970Z","2023-05-25T19:45:11.581Z",TRUE,"pitch","7fb4f6b0-7225-4e00-a1eb-e5fdacdd7be5",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.36,1.56,NA,141.78,164.57,"fly_ball","medium","8",137.59,78.32,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Sac Fly","sac_fly","Ernie Clement out on a sacrifice fly to center fielder Manuel Margot. Kevin Kiermaier scores.",1,3,6,73,"top",9,"2023-05-25T19:44:40.338Z","2023-05-25T19:45:11.581Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,676391,"Ernie Clement","/api/v1/people/676391","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.3,4,0.91,0.4079,7.1662,29.9206,-7.2754,-0.5793,13.6431,-0.6501,2.7485,-4.4564,-134.4378,-7.5084,1.1064,50.0061,6.0988,-1.0575,13.2,2.4,24,2465,179,82.3,35,303,NA,NA,NA,TRUE,-8.9,23.3,2,NA,NA,NA,NA,NA,TRUE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA
718032,"2023-05-25",1,"2023-05-25T19:44:42.645Z","2023-05-25T19:44:49.388Z",TRUE,"pitch","c04dc41a-9a1e-4de6-85f9-4db51639b11d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3421,1.5153,NA,142.54,173.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Sac Fly","sac_fly","Ernie Clement out on a sacrifice fly to center fielder Manuel Margot. Kevin Kiermaier scores.",1,3,6,73,"top",9,"2023-05-25T19:44:40.338Z","2023-05-25T19:45:11.581Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,676391,"Ernie Clement","/api/v1/people/676391","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.5,4,0.91,0.447,7.2993,24.0068,-28.937,-2.0315,2.1292,-0.6701,2.4177,-3.6656,-122.506,-3.0711,1.1091,50.0043,6.159,-3.09,7.2,8.4,24,2643,247,NA,NA,NA,NA,NA,NA,FALSE,-35.2,3.4,4.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718032,"2023-05-25",0,"2023-05-25T19:44:25.602Z","2023-05-25T19:44:42.645Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Ernie Clement replaces Daulton Varsho.","Offensive Substitution",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,676391,"/api/v1/people/676391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","201","73","atBat","Sac Fly","sac_fly","Ernie Clement out on a sacrifice fly to center fielder Manuel Margot. Kevin Kiermaier scores.",1,3,6,73,"top",9,"2023-05-25T19:44:40.338Z","2023-05-25T19:45:11.581Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,676391,"Ernie Clement","/api/v1/people/676391","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,662139,"/api/v1/people/662139",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718032,"2023-05-25",5,"2023-05-25T19:44:09.590Z","2023-05-25T19:44:18.144Z",TRUE,"pitch","16cc7431-5d35-40fc-b370-e0e89990c359",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.7517,1.6992,NA,114.15,129.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Bo Bichette walks. Alejandro Kirk scores. Kevin Kiermaier to 3rd. George Springer to 2nd.",1,2,6,72,"top",9,"2023-05-25T19:43:12.623Z","2023-05-25T19:44:18.144Z",TRUE,TRUE,FALSE,FALSE,0,4,0,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.8,12,0.89,0.4104,6.9222,28.6085,-13.509,0.0385,10.3482,0.0747,4.0628,-3.1245,-133.4346,-2.8947,1.2556,50.0042,6.1346,0.0697,2.4,3.6,24,2265,183,NA,NA,NA,NA,NA,NA,FALSE,-14.2,18.4,0.6,NA,NA,NA,NA,NA,FALSE,TRUE,666182,"Bo Bichette","/api/v1/people/666182",595281,"Kevin Kiermaier","/api/v1/people/595281",543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA
718032,"2023-05-25",4,"2023-05-25T19:43:48.736Z","2023-05-25T19:43:53.381Z",TRUE,"pitch","7674b1f1-5600-4c5c-8e4c-eaef76a10013",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.7517,1.6992,NA,125.37,112.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Bo Bichette walks. Alejandro Kirk scores. Kevin Kiermaier to 3rd. George Springer to 2nd.",1,2,6,72,"top",9,"2023-05-25T19:43:12.623Z","2023-05-25T19:44:18.144Z",TRUE,TRUE,FALSE,FALSE,0,4,0,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.7,11,0.89,0.4104,7.2605,28.9546,-13.1443,-0.4526,10.5514,-0.2196,4.6599,-3.5786,-133.4984,-1.6909,1.1974,50.0012,6.2485,-0.8162,7.2,3.6,24,2242,179,NA,NA,NA,NA,NA,NA,FALSE,-13.6,19,1.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718032,"2023-05-25",3,"2023-05-25T19:43:31.176Z","2023-05-25T19:43:37.078Z",TRUE,"pitch","eeb859dd-ce6f-41e4-add5-e7d3bcbf5020",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6896,1.6788,NA,79.62,154.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Bo Bichette walks. Alejandro Kirk scores. Kevin Kiermaier to 3rd. George Springer to 2nd.",1,2,6,72,"top",9,"2023-05-25T19:43:12.623Z","2023-05-25T19:44:18.144Z",TRUE,TRUE,FALSE,FALSE,0,4,0,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.8,12,0.9,0.4104,7.3413,29.3017,-10.3476,-1.9305,12.1065,0.9806,3.1127,-0.3238,-133.5642,-5.8989,1.3542,50.0061,6.0972,-3.4817,16.8,2.4,24,2237,175,NA,NA,NA,NA,NA,NA,FALSE,-11.6,20.9,3.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718032,"2023-05-25",2,"2023-05-25T19:43:14.981Z","2023-05-25T19:43:19.682Z",TRUE,"pitch","f35ea617-cde3-4a02-ad88-6c81363fdc8d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7107,1.6175,NA,110.22,124.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Bo Bichette walks. Alejandro Kirk scores. Kevin Kiermaier to 3rd. George Springer to 2nd.",1,2,6,72,"top",9,"2023-05-25T19:43:12.623Z","2023-05-25T19:44:18.144Z",TRUE,TRUE,FALSE,FALSE,0,4,0,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.2,12,0.9,0.4075,7.087,30.3418,-11.1631,-2.7155,11.4955,0.178,4.2499,-1.8268,-134.6245,-3.1115,1.2192,50.0067,6.2156,-4.9647,24,2.4,24,2247,179,NA,NA,NA,NA,NA,NA,FALSE,-11.8,20.3,5.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718032,"2023-05-25",0,"2023-05-25T19:40:38.085Z","2023-05-25T19:41:32.016Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Bo Bichette walks. Alejandro Kirk scores. Kevin Kiermaier to 3rd. George Springer to 2nd.",1,2,6,72,"top",9,"2023-05-25T19:43:12.623Z","2023-05-25T19:44:18.144Z",TRUE,TRUE,FALSE,FALSE,0,4,0,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
