"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
744851,"2024-05-25",3,"2024-05-25T22:04:16.472Z","2024-05-25T22:04:29.303Z",FALSE,"action",NA,NA,"Pitching Change: Hunter Harvey replaces Dylan Floro.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,640451,"/api/v1/people/640451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Lineout","field_out","Josh Rojas lines out to center fielder Jacob Young.",0,1,3,53,"top",8,"2024-05-25T22:04:26.942Z","2024-05-25T22:04:37.035Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,668942,"Josh Rojas","/api/v1/people/668942","L","Left",640451,"Hunter Harvey","/api/v1/people/640451","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",2,"2024-05-25T22:01:24.842Z","2024-05-25T22:01:30.151Z",TRUE,"pitch","8cafe11b-5e63-45a5-abde-26a9b5d5a48d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.39,1.53,NA,150.53,177.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pickoff Caught Stealing 2B","pickoff_caught_stealing_2b","With Jacob Young batting, Joey Gallo picked off and caught stealing 2nd base, shortstop J. P. Crawford.",0,1,3,52,"bottom",7,"2024-05-25T22:00:35.054Z","2024-05-25T22:01:53.383Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.9,13,2,0.399,6.2689,26.723,-22.6563,-8.0854,4.9721,-0.8795,2.2584,6.3028,-136.6632,-4.1555,-2.1515,50.0017,5.3317,-15.4772,31.2,6,24,2379,206,NA,NA,NA,NA,NA,NA,FALSE,-22.3,8.4,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",1,"2024-05-25T22:01:09.057Z","2024-05-25T22:01:12.529Z",TRUE,"pitch","d8286798-473c-47b6-bc21-963ecbecd542",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3379,1.5507,NA,52.25,214.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pickoff Caught Stealing 2B","pickoff_caught_stealing_2b","With Jacob Young batting, Joey Gallo picked off and caught stealing 2nd base, shortstop J. P. Crawford.",0,1,3,52,"bottom",7,"2024-05-25T22:00:35.054Z","2024-05-25T22:01:53.383Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,77,14,2,0.4513,6.4526,24.5613,-28.5585,6.5666,2.4295,1.6986,0.8862,8.2634,-121.5129,-3.1386,-2.6039,50.0054,4.6847,9.7875,21.6,8.4,24,2989,63,NA,NA,NA,NA,NA,NA,FALSE,-35.4,3.8,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",0,"2024-05-25T22:00:35.054Z","2024-05-25T22:00:44.817Z",TRUE,"pitch","f6d941c7-1e19-4f44-834f-232929432c43",1,"Missed Bunt",NA,NA,NA,NA,FALSE,"M","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"M","Missed Bunt",0,1,2,NA,NA,3.39,1.53,NA,166.51,194.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pickoff Caught Stealing 2B","pickoff_caught_stealing_2b","With Jacob Young batting, Joey Gallo picked off and caught stealing 2nd base, shortstop J. P. Crawford.",0,1,3,52,"bottom",7,"2024-05-25T22:00:35.054Z","2024-05-25T22:01:53.383Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,87.1,13,2,0.3984,6.168,27.319,-23.273,-8.2167,4.6371,-1.299,1.6443,5.1225,-136.9428,-5.7314,-2.1164,50.0004,5.3336,-15.7649,31.2,6,24,2382,206,NA,NA,NA,NA,NA,NA,FALSE,-23.2,7.6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",3,"2024-05-25T22:01:45.535Z","2024-05-25T22:01:53.383Z",FALSE,"pickoff","a3637885-b380-4441-b398-02dc89b54478",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pickoff Caught Stealing 2B","pickoff_caught_stealing_2b","With Jacob Young batting, Joey Gallo picked off and caught stealing 2nd base, shortstop J. P. Crawford.",0,1,3,52,"bottom",7,"2024-05-25T22:00:35.054Z","2024-05-25T22:01:53.383Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,696285,"Jacob Young","/api/v1/people/696285","R","Right",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",0,"2024-05-25T21:59:47.630Z","2024-05-25T21:59:58.286Z",TRUE,"pitch","96e7b499-4546-4afa-833e-ede6f1268a8d",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.66,1.69,NA,105.48,168.7,"line_drive","medium","9",189.16,109.69,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Joey Gallo singles on a line drive to right fielder Luke Raley. Keibert Ruiz scores.",1,1,3,51,"bottom",7,"2024-05-25T21:59:47.630Z","2024-05-25T21:59:58.286Z",TRUE,TRUE,FALSE,FALSE,70,0,0,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,89.2,6,2,0.389,6.2293,27.1035,-14.2779,-2.142,8.8825,0.3023,2.5954,7.0611,-139.9935,-5.3863,-1.9578,50.0057,5.4553,-4.3178,10.8,3.6,24,2551,205,98.1,12,186,NA,NA,NA,FALSE,-13.9,15.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
744851,"2024-05-25",6,"2024-05-25T21:59:10.666Z","2024-05-25T21:59:18.390Z",TRUE,"pitch","21f3bdb6-aa78-40d6-b854-bc624f7aa717",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.39,1.51,NA,139.16,184.1,"ground_ball","medium","6",117.71,159.11,NA,NA,TRUE,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ildemaro Vargas grounds out, shortstop J. P. Crawford to first baseman Ty France. Victor Robles scores. Keibert Ruiz to 2nd.",1,1,2,50,"bottom",7,"2024-05-25T21:58:48.705Z","2024-05-25T21:59:18.390Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74,7,2,0.4678,6.2015,24.9108,-45.444,6.0036,-9.5887,-0.5814,2.0253,2.1553,-117.6483,1.4658,-2.2925,50.0015,5.6469,8.3098,10.8,13.2,24,3360,41,56.3,-3,24,NA,NA,NA,TRUE,-58.8,-16.6,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,660688,"Keibert Ruiz","/api/v1/people/660688"
744851,"2024-05-25",5,"2024-05-25T21:58:51.015Z","2024-05-25T21:58:54.964Z",TRUE,"pitch","135d6583-96a1-4c08-88c7-83b0a133640c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1073,1.4058,NA,132.34,169.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ildemaro Vargas grounds out, shortstop J. P. Crawford to first baseman Ty France. Victor Robles scores. Keibert Ruiz to 2nd.",1,1,2,50,"bottom",7,"2024-05-25T21:58:48.705Z","2024-05-25T21:59:18.390Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,75.9,4,2,0.4559,6.3832,23.3593,-30.1137,7.7,1.4119,-0.4024,2.5566,3.2588,-120.1572,0.609,-2.7769,50.0039,4.9762,11.2558,21.6,8.4,24,2948,76,NA,NA,NA,NA,NA,NA,FALSE,-37.2,3,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",0,"2024-05-25T21:54:41.103Z","2024-05-25T21:55:28.547Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ildemaro Vargas grounds out, shortstop J. P. Crawford to first baseman Ty France. Victor Robles scores. Keibert Ruiz to 2nd.",1,1,2,50,"bottom",7,"2024-05-25T21:58:48.705Z","2024-05-25T21:59:18.390Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",1,"2024-05-25T21:55:28.547Z","2024-05-25T21:56:37.567Z",FALSE,"action",NA,NA,"Pitching Change: Trent Thornton replaces Gabe Speier.","Pitching Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663423,"/api/v1/people/663423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Groundout","field_out","Ildemaro Vargas grounds out, shortstop J. P. Crawford to first baseman Ty France. Victor Robles scores. Keibert Ruiz to 2nd.",1,1,2,50,"bottom",7,"2024-05-25T21:58:48.705Z","2024-05-25T21:59:18.390Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",2,"2024-05-25T21:56:37.567Z","2024-05-25T21:57:25.102Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Ildemaro Vargas replaces Nick Senzel.","Offensive Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,545121,"/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","50","atBat","Groundout","field_out","Ildemaro Vargas grounds out, shortstop J. P. Crawford to first baseman Ty France. Victor Robles scores. Keibert Ruiz to 2nd.",1,1,2,50,"bottom",7,"2024-05-25T21:58:48.705Z","2024-05-25T21:59:18.390Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,669222,"/api/v1/people/669222",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",3,"2024-05-25T21:57:25.102Z","2024-05-25T21:58:49.550Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Victor Robles replaces Jesse Winker.","Offensive Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,645302,"/api/v1/people/645302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","501","50","atBat","Groundout","field_out","Ildemaro Vargas grounds out, shortstop J. P. Crawford to first baseman Ty France. Victor Robles scores. Keibert Ruiz to 2nd.",1,1,2,50,"bottom",7,"2024-05-25T21:58:48.705Z","2024-05-25T21:59:18.390Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,608385,"/api/v1/people/608385",3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",4,"2024-05-25T21:58:49.550Z","2024-05-25T21:58:51.015Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,545121,"/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ildemaro Vargas grounds out, shortstop J. P. Crawford to first baseman Ty France. Victor Robles scores. Keibert Ruiz to 2nd.",1,1,2,50,"bottom",7,"2024-05-25T21:58:48.705Z","2024-05-25T21:59:18.390Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",5,"2024-05-25T21:54:02.035Z","2024-05-25T21:54:14.913Z",TRUE,"pitch","2f287c27-f10a-41cb-b4c0-355db5c45564",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.32,1.53,NA,131.96,222.22,"fly_ball","soft","7",102.02,113.77,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Keibert Ruiz singles on a soft fly ball to left fielder Dylan Moore. Jesse Winker to 3rd.",0,1,1,49,"bottom",7,"2024-05-25T21:52:13.262Z","2024-05-25T21:54:14.913Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,75.9,13,2,0.4605,6.1148,20.528,-32.4569,-2.2828,-0.1978,-0.3924,0.6134,-3.5691,-118.4912,-3.9795,1.4241,50.0031,5.249,-3.2776,6,9.6,24,1975,286,73,37,242,NA,NA,NA,FALSE,-41.9,-1,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",608385,"Jesse Winker","/api/v1/people/608385",NA,NA,NA
744851,"2024-05-25",3,"2024-05-25T21:53:19.716Z","2024-05-25T21:53:29.298Z",TRUE,"pitch","909a7221-f3bd-4d6a-a5cf-a6f58ef161c9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1246,1.4411,NA,53.59,116.41,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"49","atBat","Single","single","Keibert Ruiz singles on a soft fly ball to left fielder Dylan Moore. Jesse Winker to 3rd.",0,1,1,49,"bottom",7,"2024-05-25T21:52:13.262Z","2024-05-25T21:54:14.913Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.6,12,2,0.4013,6.0701,30.3509,-18.9475,5.9866,7.0123,1.6635,4.5323,-1.8342,-136.5494,0.5654,1.5665,50.0041,5.6271,11.2942,30,4.8,24,2111,140,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.1,-10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744851,"2024-05-25",1,"2024-05-25T21:52:40.645Z","2024-05-25T21:52:44.987Z",TRUE,"pitch","8b5c66a1-563f-42aa-93b0-94639ae7ab98",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.32,1.53,NA,105.04,161.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Keibert Ruiz singles on a soft fly ball to left fielder Dylan Moore. Jesse Winker to 3rd.",0,1,1,49,"bottom",7,"2024-05-25T21:52:13.262Z","2024-05-25T21:54:14.913Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.8,3,2,0.4013,5.7708,29.588,-22.2953,10.4448,5.2344,0.3137,2.8453,-6.5807,-136.4023,-2.5287,1.3987,50.0022,5.3192,19.7099,38.4,6,24,1968,134,NA,NA,NA,NA,NA,NA,FALSE,-22,9.1,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
