"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747043,"2024-05-10",2,"2024-05-11T01:41:07.695Z","2024-05-11T01:41:15.488Z",TRUE,"pitch","c7765a5e-074a-46c5-9846-fc4888172eb3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.63,1.71,NA,137.39,186.83,"ground_ball","medium","1",125.88,183.45,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ketel Marte grounds out, pitcher Yennier Cano to first baseman Ryan Mountcastle.",0,2,4,71,"top",9,"2024-05-11T01:40:36.363Z","2024-05-11T01:41:15.488Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,606466,"Ketel Marte","/api/v1/people/606466","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,83,7,2,0.4174,6.0473,27.1124,-33.427,-8.8275,-0.7174,-0.5348,1.924,6.4954,-131.1052,-3.3705,-1.8947,50.0027,5.7148,-15.4029,22.8,8.4,24,1672,262,89.3,2,60,NA,NA,NA,TRUE,-35.4,-1.8,14.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747043,"2024-05-10",1,"2024-05-11T01:40:50.854Z","2024-05-11T01:40:54.986Z",TRUE,"pitch","17d8aa1f-ef9d-477e-81ac-ae5f4fe9cbaf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5149,1.7394,NA,132.96,198.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ketel Marte grounds out, pitcher Yennier Cano to first baseman Ryan Mountcastle.",0,2,4,71,"top",9,"2024-05-11T01:40:36.363Z","2024-05-11T01:41:15.488Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,606466,"Ketel Marte","/api/v1/people/606466","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,82.9,13,2,0.4173,5.8906,28.4797,-30.9995,-10.2213,0.6708,-0.4187,1.4896,7.1503,-131.3861,-4.7,-1.8509,50.0007,5.6119,-17.8236,27.6,8.4,24,1672,264,NA,NA,NA,NA,NA,NA,FALSE,-33.2,0.4,16.9,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747043,"2024-05-10",0,"2024-05-11T01:40:36.363Z","2024-05-11T01:40:41.363Z",FALSE,"stepoff","094b8d2f-7b47-41ae-8b8d-ac4ab4f9bd82",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Ketel Marte grounds out, pitcher Yennier Cano to first baseman Ryan Mountcastle.",0,2,4,71,"top",9,"2024-05-11T01:40:36.363Z","2024-05-11T01:41:15.488Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,606466,"Ketel Marte","/api/v1/people/606466","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747043,"2024-05-10",6,"2024-05-11T01:40:02.024Z","2024-05-11T01:40:09.355Z",TRUE,"pitch","c3f98421-12aa-46dd-b1eb-0987b0b8aa11",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.43,1.63,NA,126.67,195.48,"ground_ball","medium","3",155.32,167.17,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Pavin Smith grounds out, first baseman Ryan Mountcastle to pitcher Yennier Cano. Gabriel Moreno to 3rd.",0,2,4,70,"top",9,"2024-05-11T01:38:24.332Z","2024-05-11T01:40:09.355Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656976,"Pavin Smith","/api/v1/people/656976","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.8,84.3,8,2,0.4106,6.1978,28.5759,-29.0325,-9.1979,1.7475,-0.2537,1.6038,7.6569,-133.3717,-5.276,-1.9662,50.0064,5.7005,-16.5807,26.4,7.2,24,1683,258,82,2,46,NA,NA,NA,TRUE,-30.4,2.2,15,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,672515,"Gabriel Moreno","/api/v1/people/672515"
747043,"2024-05-10",5,"2024-05-11T01:39:44.435Z","2024-05-11T01:39:48.243Z",TRUE,"pitch","af759dc5-5f0d-4e84-a3f0-5525bcd15e88",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.1952,1.5777,NA,141.71,192.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Pavin Smith grounds out, first baseman Ryan Mountcastle to pitcher Yennier Cano. Gabriel Moreno to 3rd.",0,2,4,70,"top",9,"2024-05-11T01:38:24.332Z","2024-05-11T01:40:09.355Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656976,"Pavin Smith","/api/v1/people/656976","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,82.3,7,2,0.4183,6.2562,30.3012,-27.742,-10.181,2.5604,-0.6484,1.7084,6.31,-131.4099,-5.0512,-1.7696,50.0056,5.7406,-17.6406,30,7.2,24,1786,260,NA,NA,NA,NA,NA,NA,FALSE,-30.1,3.6,16.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747043,"2024-05-10",4,"2024-05-11T01:39:22.749Z","2024-05-11T01:39:26.291Z",TRUE,"pitch","096870e9-e523-402c-bcb1-78f20b6c23ee",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4293,1.7404,NA,96.9,206.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Pavin Smith grounds out, first baseman Ryan Mountcastle to pitcher Yennier Cano. Gabriel Moreno to 3rd.",0,2,4,70,"top",9,"2024-05-11T01:38:24.332Z","2024-05-11T01:40:09.355Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656976,"Pavin Smith","/api/v1/people/656976","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,82.4,14,2,0.4193,6.2439,29.8714,-33.1461,-11.62,-0.5616,0.5274,1.2101,9.6591,-131.0463,-5.1075,-1.7119,50.0042,5.6848,-20.0417,27.6,9.6,24,1647,259,NA,NA,NA,NA,NA,NA,FALSE,-36,-2,18.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747043,"2024-05-10",3,"2024-05-11T01:39:03.653Z","2024-05-11T01:39:08.212Z",TRUE,"pitch","9d034aa0-6cb7-4896-9e59-fc1369b9cc8c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5787,1.775,NA,144.43,212.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Pavin Smith grounds out, first baseman Ryan Mountcastle to pitcher Yennier Cano. Gabriel Moreno to 3rd.",0,2,4,70,"top",9,"2024-05-11T01:38:24.332Z","2024-05-11T01:40:09.355Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656976,"Pavin Smith","/api/v1/people/656976","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,81.8,13,2,0.4208,6.0493,31.05,-28.7689,-11.6114,1.9937,-0.7197,0.9834,6.9388,-130.8203,-6.3416,-1.9164,50.0043,5.6336,-19.8576,31.2,8.4,24,1722,260,NA,NA,NA,NA,NA,NA,FALSE,-31.9,2.2,19.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747043,"2024-05-10",2,"2024-05-11T01:38:41.845Z","2024-05-11T01:38:46.512Z",TRUE,"pitch","c785850f-d488-4886-a354-99a7df25aad8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.43,1.63,NA,147,181.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Pavin Smith grounds out, first baseman Ryan Mountcastle to pitcher Yennier Cano. Gabriel Moreno to 3rd.",0,2,4,70,"top",9,"2024-05-11T01:38:24.332Z","2024-05-11T01:40:09.355Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656976,"Pavin Smith","/api/v1/people/656976","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,82.7,7,2,0.417,6.0667,28.9997,-26.2386,-10.6568,3.3993,-0.787,2.1361,6.4285,-131.5733,-4.3307,-1.8827,50.0024,5.7573,-18.6063,32.4,7.2,24,1639,257,NA,NA,NA,NA,NA,NA,FALSE,-28.2,5.4,17.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747043,"2024-05-10",1,"2024-05-11T01:38:26.712Z","2024-05-11T01:38:29.971Z",TRUE,"pitch","c54662e7-5c58-44ce-b8ef-53e7cd406063",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3452,1.6633,NA,177.47,209.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Pavin Smith grounds out, first baseman Ryan Mountcastle to pitcher Yennier Cano. Gabriel Moreno to 3rd.",0,2,4,70,"top",9,"2024-05-11T01:38:24.332Z","2024-05-11T01:40:09.355Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656976,"Pavin Smith","/api/v1/people/656976","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,81.7,13,2,0.422,5.858,30.6052,-30.5453,-10.7382,0.9583,-1.5864,1.0972,4.3161,-130.4111,-5.837,-1.8795,50.0031,5.7043,-18.2664,28.8,8.4,24,1624,263,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.5,18.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747043,"2024-05-10",0,"2024-05-11T01:37:58.929Z","2024-05-11T01:38:26.712Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Pavin Smith replaces Kevin Newman.","Offensive Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,656976,"/api/v1/people/656976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","70","atBat","Groundout","field_out","Pavin Smith grounds out, first baseman Ryan Mountcastle to pitcher Yennier Cano. Gabriel Moreno to 3rd.",0,2,4,70,"top",9,"2024-05-11T01:38:24.332Z","2024-05-11T01:40:09.355Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656976,"Pavin Smith","/api/v1/people/656976","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,621028,"/api/v1/people/621028",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
