"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717685,"2023-06-20",3,"2023-06-21T02:01:37.203Z","2023-06-21T02:01:41.765Z",TRUE,"pitch","5ed4a54a-28d2-476b-8b98-c6a588bcecd0",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.47,1.63,NA,164.12,178.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Jorge Alfaro strikes out swinging.",0,6,8,80,"top",9,"2023-06-21T02:00:37.539Z","2023-06-21T02:01:41.765Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,595751,"Jorge Alfaro","/api/v1/people/595751","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.3,13,0.9,0.432,7.3353,23.2711,-30.9811,2.9358,0.7299,-1.2361,2.2336,1.7859,-126.301,0.0283,-2.3314,50.0029,4.693,4.7903,9.6,7.2,24,2678,115,NA,NA,NA,NA,NA,NA,TRUE,-34.4,1.6,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717685,"2023-06-20",2,"2023-06-21T02:01:09.453Z","2023-06-21T02:01:15.128Z",TRUE,"pitch","40564968-8343-443b-a6be-4e8f05a12f0f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.47,1.63,NA,92.35,205.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Jorge Alfaro strikes out swinging.",0,6,8,80,"top",9,"2023-06-21T02:00:37.539Z","2023-06-21T02:01:41.765Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,595751,"Jorge Alfaro","/api/v1/people/595751","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.5,14,0.9,0.422,7.3455,23.9044,-30.5743,2.3002,0.9397,0.6468,1.2395,6.4521,-129.193,-2.6203,-2.1702,50.0064,4.5887,3.9353,9.6,7.2,24,2641,143,NA,NA,NA,NA,NA,NA,FALSE,-33,1.3,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717685,"2023-06-20",1,"2023-06-21T02:00:39.901Z","2023-06-21T02:00:43.640Z",TRUE,"pitch","35f3131f-b3aa-40a8-9f5f-b83880213ca0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.47,1.63,NA,120.19,151.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Jorge Alfaro strikes out swinging.",0,6,8,80,"top",9,"2023-06-21T02:00:37.539Z","2023-06-21T02:01:41.765Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,595751,"Jorge Alfaro","/api/v1/people/595751","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.2,2,0.9,0.3997,7.489,28.5324,-16.2669,-3.4946,8.3544,-0.0838,3.227,6.8493,-136.7396,-0.797,-2.1607,50.0052,4.6323,-6.6565,18,3.6,24,2515,224,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.2,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717685,"2023-06-20",0,"2023-06-21T02:00:21.217Z","2023-06-21T02:00:39.901Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Connor Kaiser replaces Mike Moustakas.","Offensive Substitution",6,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663731,"/api/v1/people/663731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","501","80","atBat","Strikeout","strikeout","Jorge Alfaro strikes out swinging.",0,6,8,80,"top",9,"2023-06-21T02:00:37.539Z","2023-06-21T02:01:41.765Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,595751,"Jorge Alfaro","/api/v1/people/595751","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,519058,"/api/v1/people/519058",1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717685,"2023-06-20",6,"2023-06-21T01:59:49.296Z","2023-06-21T01:59:56.429Z",TRUE,"pitch","1e4ad640-4367-43ec-bf74-12d04ee75213",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4471,1.6798,NA,173.94,201.01,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Mike Moustakas walks. Nolan Jones to 3rd. Ryan McMahon to 2nd.",0,6,8,79,"top",9,"2023-06-21T01:57:01.835Z","2023-06-21T01:59:56.429Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81.1,13,0.9,0.4285,7.2339,23.5362,-32.6533,2.8625,-0.2897,-1.4938,1.3989,1.2222,-127.3005,-1.6893,-2.3505,50.0026,4.6305,4.7474,8.4,8.4,24,2724,132,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-0.6,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,519058,"Mike Moustakas","/api/v1/people/519058",641857,"Ryan McMahon","/api/v1/people/641857",666134,"Nolan Jones","/api/v1/people/666134"
717685,"2023-06-20",5,"2023-06-21T01:59:26.404Z","2023-06-21T01:59:31.283Z",TRUE,"pitch","d96dda46-73c8-44ef-90bd-903f30049401",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4414,1.6798,NA,178.96,135.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Mike Moustakas walks. Nolan Jones to 3rd. Ryan McMahon to 2nd.",0,6,8,79,"top",9,"2023-06-21T01:57:01.835Z","2023-06-21T01:59:56.429Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.6,11,0.9,0.402,7.3755,28.2248,-17.9864,-5.142,7.5343,-1.6255,3.8401,3.4005,-135.9619,1.0124,-2.2207,50.0001,4.7062,-9.68,26.4,4.8,24,2450,234,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717685,"2023-06-20",4,"2023-06-21T01:59:03.050Z","2023-06-21T01:59:06.274Z",TRUE,"pitch","153380f7-5a0b-46d3-97ad-e69509a74e43",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4414,1.6798,NA,146.58,108.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Mike Moustakas walks. Nolan Jones to 3rd. Ryan McMahon to 2nd.",0,6,8,79,"top",9,"2023-06-21T01:57:01.835Z","2023-06-21T01:59:56.429Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.2,11,0.9,0.3984,7.3399,30.1535,-18.9378,-4.0971,6.9133,-0.776,4.8399,5.1173,-137.4318,3.6973,-2.1289,50.004,4.7628,-7.8466,20.4,3.6,24,2613,227,NA,NA,NA,NA,NA,NA,FALSE,-17.2,13.6,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717685,"2023-06-20",3,"2023-06-21T01:58:27.611Z","2023-06-21T01:58:33.935Z",TRUE,"pitch","628749a3-c106-4219-9f12-cb50f26511ad",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.61,NA,153.57,136.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Mike Moustakas walks. Nolan Jones to 3rd. Ryan McMahon to 2nd.",0,6,8,79,"top",9,"2023-06-21T01:57:01.835Z","2023-06-21T01:59:56.429Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.3,11,0.9,0.3953,7.4486,27.5164,-18.1284,-5.6464,7.2074,-0.9595,3.7846,5.6305,-137.9629,0.7972,-2.2824,50.003,4.7039,-11.0051,28.8,4.8,24,2663,230,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717685,"2023-06-20",2,"2023-06-21T01:57:56.403Z","2023-06-21T01:58:02.399Z",TRUE,"pitch","b04cf360-b7bd-41c7-9a6f-f0bee8ee0315",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.4414,1.7062,NA,149.34,230.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Mike Moustakas walks. Nolan Jones to 3rd. Ryan McMahon to 2nd.",0,6,8,79,"top",9,"2023-06-21T01:57:01.835Z","2023-06-21T01:59:56.429Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.7,13,0.9,0.4264,7.3895,23.9886,-31.0109,3.0332,0.6917,-0.8485,0.318,2.6965,-127.9667,-4.6717,-2.3062,50.0002,4.5695,5.0786,9.6,8.4,24,2750,127,NA,NA,NA,NA,NA,NA,FALSE,-34.6,0.5,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717685,"2023-06-20",1,"2023-06-21T01:57:31.171Z","2023-06-21T01:57:35.989Z",TRUE,"pitch","f7483bcc-ec9a-47bb-8442-21c41cc52fe6",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,2,2,NA,NA,3.44,1.61,NA,101.08,223.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Mike Moustakas walks. Nolan Jones to 3rd. Ryan McMahon to 2nd.",0,6,8,79,"top",9,"2023-06-21T01:57:01.835Z","2023-06-21T01:59:56.429Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.3,14,0.9,0.4281,7.5293,24.1094,-30.2333,2.1718,1.1699,0.4178,0.5798,5.9311,-127.5276,-4.1733,-2.2123,50.0032,4.5993,3.6084,8.4,7.2,24,2775,118,NA,NA,NA,NA,NA,NA,FALSE,-34,1.4,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
