"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718513,"2023-04-19",2,"2023-04-19T19:06:56.523Z","2023-04-19T19:07:00.963Z",TRUE,"pitch","d66070bf-f865-49fa-8d47-a6a283d77ac1",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,2,2,NA,NA,3.13,1.52,NA,89.12,222.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Josh Naylor strikes out swinging.",0,3,1,57,"top",8,"2023-04-19T19:05:47.474Z","2023-04-19T19:07:30.465Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.2,81.2,14,2,0.428,6.5538,27.3075,-34.0933,-0.9488,-1.1548,0.7315,0.6204,8.0528,-128.1394,-5.5251,-2.3333,50.0056,5.4788,-1.5736,0,8.4,24,2212,38,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-3.2,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",1,"2023-04-19T19:06:34.609Z","2023-04-19T19:06:40.522Z",TRUE,"pitch","859f9f9d-ce4c-4f9b-a2f3-ebf6dd27889e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2141,1.5524,NA,147.3,212.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Josh Naylor strikes out swinging.",0,3,1,57,"top",8,"2023-04-19T19:05:47.474Z","2023-04-19T19:07:30.465Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81.4,13,0.9,0.4251,6.488,28.1521,-33.5952,-12.1419,-0.8499,-0.7949,0.9673,8.5348,-129.1081,-4.6795,-2.5744,50.0011,5.4037,-20.3924,28.8,9.6,24,1580,251,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-2.4,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",0,"2023-04-19T19:06:04.062Z","2023-04-19T19:06:09.261Z",TRUE,"pitch","2179d6f1-a2c4-4996-995c-b253a404019f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.13,1.52,NA,171.68,168.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Josh Naylor strikes out swinging.",0,3,1,57,"top",8,"2023-04-19T19:05:47.474Z","2023-04-19T19:07:30.465Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,86.8,11,0.91,0.394,6.2894,36.2344,-21.8882,-10.5085,5.2772,-1.4346,2.6079,6.3711,-139.8831,-3.9812,-2.3955,50.0056,5.5136,-20.4975,39.6,6,24,2142,228,NA,NA,NA,NA,NA,NA,FALSE,-21.2,8.8,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",6,"2023-04-19T19:05:30.554Z","2023-04-19T19:05:37.835Z",TRUE,"pitch","865942e7-4fe6-456a-9cfa-e5a6b2c30d02",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.6606,1.815,NA,144.49,155.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,3,1,56,"top",8,"2023-04-19T19:03:14.838Z","2023-04-19T19:05:37.835Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.9,79.3,4,2,0.4343,6.349,27.8704,-37.2343,3.0275,-3.1516,-0.7212,3.0846,3.7328,-126.529,0.7862,-2.6135,50.0012,5.7737,4.8649,8.4,9.6,24,2123,39,NA,NA,NA,NA,NA,NA,TRUE,-41.6,-5.3,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",5,"2023-04-19T19:05:01.978Z","2023-04-19T19:05:06.184Z",TRUE,"pitch","f0c4287c-51a9-431d-8e27-ffed500d2def",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.69,1.79,NA,124.66,186.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,3,1,56,"top",8,"2023-04-19T19:03:14.838Z","2023-04-19T19:05:37.835Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.2,79.4,8,2,0.4339,6.556,28.7632,-36.2621,-2.3772,-2.5389,-0.201,1.9351,6.6379,-126.7937,-1.6368,-2.5578,50.0047,5.5144,-3.8265,3.6,9.6,24,2263,29,NA,NA,NA,NA,NA,NA,FALSE,-41,-4.7,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",4,"2023-04-19T19:04:37.546Z","2023-04-19T19:04:42.710Z",TRUE,"pitch","4fe5e52b-2994-4261-8b16-69da76994964",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,1,NA,NA,3.69,1.8412,NA,86.36,234.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,3,1,56,"top",8,"2023-04-19T19:03:14.838Z","2023-04-19T19:05:37.835Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.9,80.1,14,2,0.4346,6.4682,26.9301,-36.3682,-1.5459,-2.614,0.8037,0.1513,8.0736,-126.2776,-5.893,-2.241,50.0021,5.4585,-2.4859,1.2,9.6,24,2284,22,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-5.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",3,"2023-04-19T19:04:20.870Z","2023-04-19T19:04:25.865Z",TRUE,"pitch","b449d302-e6f7-4f9d-a5aa-488a6e53bae5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.69,1.815,NA,136.97,213.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,3,1,56,"top",8,"2023-04-19T19:03:14.838Z","2023-04-19T19:05:37.835Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.3,13,0.9,0.4257,6.7714,27.493,-28.0282,-11.2724,2.4738,-0.524,0.9185,8.8208,-128.8225,-5.7949,-2.5329,50.0031,5.3719,-18.891,30,8.4,24,1613,250,NA,NA,NA,NA,NA,NA,FALSE,-31.7,3.4,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",2,"2023-04-19T19:03:59.948Z","2023-04-19T19:04:04.360Z",TRUE,"pitch","de41c2f4-3c0b-47f2-944f-101f6f865e7d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.7132,1.8412,NA,106.02,206.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,3,1,56,"top",8,"2023-04-19T19:03:14.838Z","2023-04-19T19:05:37.835Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.3,79,14,2,0.4381,6.5619,27.679,-36.7506,-1.1483,-2.8971,0.288,1.1894,7.2666,-125.4784,-2.8818,-2.5085,50.004,5.3762,-1.8146,1.2,9.6,24,2160,24,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-5.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",0,"2023-04-19T19:03:25.525Z","2023-04-19T19:03:31.364Z",TRUE,"pitch","b39f951b-e2a3-4a60-9aff-c5df61af9ff3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8708,1.8675,NA,149.24,179.75,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,3,1,56,"top",8,"2023-04-19T19:03:14.838Z","2023-04-19T19:05:37.835Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.4,77.7,13,2,0.4434,6.3679,27.9892,-38.7563,-0.8602,-4.2746,-0.8458,2.1865,4.5321,-124.1853,-0.4843,-2.5933,50.0022,5.6456,-1.3265,0,10.8,24,2055,43,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-7.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",1,"2023-04-19T19:03:47.043Z","2023-04-19T19:03:59.948Z",FALSE,"action",NA,NA,"Andres Gimenez steals (6) 2nd base.","Stolen Base 2B",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,665926,"/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b39f951b-e2a3-4a60-9aff-c5df61af9ff3","stolen_base_2b",NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Josh Bell called out on strikes.",0,3,1,56,"top",8,"2023-04-19T19:03:14.838Z","2023-04-19T19:05:37.835Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",4,"2023-04-19T19:02:45.818Z","2023-04-19T19:02:56.543Z",TRUE,"pitch","fd2bbe90-604c-44da-9141-eb0385ecd0fa",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.34,1.59,NA,147.45,185.02,"fly_ball","medium","7",93.6,91.98,NA,NA,TRUE,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Akil Baddoo.",0,3,1,55,"top",8,"2023-04-19T19:01:03.645Z","2023-04-19T19:02:56.543Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.7,80.2,7,2,0.4331,6.6723,24.6798,-34.363,-0.8912,-1.3475,-0.7988,1.9912,4.947,-126.2685,-2.2499,-2.664,50.0039,5.6472,-1.4454,1.2,8.4,24,2208,26,89.5,37,280,NA,NA,NA,TRUE,-38.9,-2.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",3,"2023-04-19T19:02:21.066Z","2023-04-19T19:02:27.837Z",TRUE,"pitch","ce2921bf-f65a-40b5-9169-04769403834c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,1,0,NA,NA,3.34,1.59,NA,164.11,188.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Akil Baddoo.",0,3,1,55,"top",8,"2023-04-19T19:01:03.645Z","2023-04-19T19:02:56.543Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.1,13,0.9,0.3975,6.4947,28.1746,-20.0747,-9.7315,6.2788,-1.236,1.8508,7.0551,-137.3814,-6.0282,-2.5628,50.0007,5.4216,-18.747,39.6,6,24,2182,223,NA,NA,NA,NA,NA,NA,FALSE,-20.2,10.4,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",2,"2023-04-19T19:02:04.734Z","2023-04-19T19:02:10.751Z",TRUE,"pitch","c55194be-981f-46da-a960-ab5c2b22c1c2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4768,1.6574,NA,165.14,172.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Akil Baddoo.",0,3,1,55,"top",8,"2023-04-19T19:01:03.645Z","2023-04-19T19:02:56.543Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,85.7,13,0.9,0.4001,6.3902,33.5234,-23.6199,-10.671,4.5178,-1.263,2.4426,6.9207,-137.4491,-3.8234,-2.4412,50.0015,5.4763,-20.1966,37.2,7.2,24,2159,225,NA,NA,NA,NA,NA,NA,FALSE,-23.4,7.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",1,"2023-04-19T19:01:41.821Z","2023-04-19T19:01:45.183Z",TRUE,"pitch","20fa7aaf-a947-4063-9b9f-ac11c0bea6f0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4242,1.6312,NA,183.22,196.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Akil Baddoo.",0,3,1,55,"top",8,"2023-04-19T19:01:03.645Z","2023-04-19T19:02:56.543Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,79.4,13,0.92,0.4336,6.5319,29.1417,-33.824,-10.0285,-1.0288,-1.7372,1.5609,5.3478,-126.9506,-3.1757,-2.5828,50.0001,5.5568,-16.1535,24,9.6,24,1548,246,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-2.4,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",0,"2023-04-19T19:01:23.873Z","2023-04-19T19:01:34.953Z",TRUE,"pitch","6b64c924-adcd-4fd1-8bec-1d7188b9c101",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.503,1.6574,NA,93.95,206.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Akil Baddoo.",0,3,1,55,"top",8,"2023-04-19T19:01:03.645Z","2023-04-19T19:02:56.543Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.3,78.3,14,2,0.4427,6.5706,26.2627,-33.7696,-1.0131,-1.0315,0.6047,1.1947,7.5058,-124.0244,-3.8678,-2.3374,50.0016,5.6096,-1.5683,0,9.6,24,2259,42,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-2.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",6,"2023-04-19T19:00:52.306Z","2023-04-19T19:00:57.365Z",TRUE,"pitch","6a7c1e5b-4928-49ad-953f-abd0a1682da1",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2201,1.4474,NA,143.96,145.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Andres Gimenez walks.",0,3,1,54,"top",8,"2023-04-19T18:59:22.954Z","2023-04-19T19:00:57.365Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.7,77.6,11,2,0.4419,6.3459,28.4123,-35.7966,-0.4116,-2.3314,-0.7073,3.4666,4.5458,-124.6384,1.521,-2.5127,50.0055,5.8365,-0.6384,0,9.6,24,2197,30,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-3.5,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
