"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717554,"2023-07-01",1,"2023-07-01T01:57:24.559Z","2023-07-01T01:57:29.039Z",TRUE,"pitch","cf3a88ee-c156-4e72-b684-7fc180609a28",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4092,1.6563,NA,164.56,158.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jose Abreu flies out to right fielder Adolis Garcia.",0,5,3,55,"top",7,"2023-07-01T01:56:55.909Z","2023-07-01T01:58:18.017Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,547989,"José Abreu","/api/v1/people/547989","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.4,11,0.91,0.3901,6.9929,30.4769,-14.3673,5.7582,8.9114,-1.2477,2.9856,-9.4814,-140.1735,-5.3401,1.4241,50.0004,5.8468,11.5039,31.2,3.6,24,2269,135,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.2,-8.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",0,"2023-07-01T01:57:05.036Z","2023-07-01T01:57:08.639Z",TRUE,"pitch","65159799-bf5d-48a6-9375-de9e35aa7ca4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4092,1.6284,NA,120.12,156.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jose Abreu flies out to right fielder Adolis Garcia.",0,5,3,55,"top",7,"2023-07-01T01:56:55.909Z","2023-07-01T01:58:18.017Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,547989,"José Abreu","/api/v1/people/547989","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.1,2,0.91,0.3955,7.0839,30.8169,-15.5859,5.3366,8.5403,-0.0817,3.0313,-6.5596,-138.4845,-4.9856,1.6239,50.0068,5.897,10.3715,28.8,3.6,24,2131,136,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.6,-8.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",3,"2023-07-01T01:56:26.012Z","2023-07-01T01:56:38.669Z",TRUE,"pitch","1646c4d0-ab96-4532-ad41-47fad34e0774",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.62,1.71,NA,121.44,162.44,"line_drive","medium","8",96.14,65.43,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Kyle Tucker singles on a line drive to center fielder Leody Taveras.",0,5,3,54,"top",7,"2023-07-01T01:55:10.649Z","2023-07-01T01:56:38.669Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82,5,0.9,0.423,7.0293,24.7676,-26.6653,0.8443,3.2376,-0.1165,2.8272,-4.9616,-129.0731,-3.1176,1.7142,50.0034,6.0858,1.4374,1.2,6,24,2250,187,95,17,302,NA,NA,NA,FALSE,-29.2,5.4,-0.5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
717554,"2023-07-01",2,"2023-07-01T01:56:09.470Z","2023-07-01T01:56:14.676Z",TRUE,"pitch","dd55d169-8a26-42a9-b718-ff1c0743f6f2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6192,1.74,NA,153.23,217.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Kyle Tucker singles on a line drive to center fielder Leody Taveras.",0,5,3,54,"top",7,"2023-07-01T01:55:10.649Z","2023-07-01T01:56:38.669Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,83.2,13,0.89,0.4196,7.0775,24.4311,-26.1602,0.8274,3.4755,-0.9506,0.7931,-6.8151,-129.976,-8.0898,1.5856,50.0017,5.8999,1.4317,1.2,6,24,2137,162,NA,NA,NA,NA,NA,NA,FALSE,-29.2,4.9,-0.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",1,"2023-07-01T01:55:45.851Z","2023-07-01T01:55:50.110Z",TRUE,"pitch","77734859-5c8a-4cbc-9d76-fa3fde353a1d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6192,1.7957,NA,91.22,223.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Kyle Tucker singles on a line drive to center fielder Leody Taveras.",0,5,3,54,"top",7,"2023-07-01T01:55:10.649Z","2023-07-01T01:56:38.669Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.8,14,0.78,0.3984,7.0539,32.2852,-26.9319,10.1772,2.747,0.6763,0.5738,-6.0913,-137.7747,-9.3278,1.6003,50.0062,5.8409,19.4544,32.4,7.2,24,1905,139,NA,NA,NA,NA,NA,NA,FALSE,-27.6,3,-17,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",0,"2023-07-01T01:55:26.540Z","2023-07-01T01:55:33.015Z",TRUE,"pitch","41353c0d-7323-4c20-b719-a9f50862d2da",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.62,1.71,NA,152.1,165.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Kyle Tucker singles on a line drive to center fielder Leody Taveras.",0,5,3,54,"top",7,"2023-07-01T01:55:10.649Z","2023-07-01T01:56:38.669Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.4,11,0.9,0.3887,7.0229,33.5856,-12.2609,5.1425,9.9111,-0.9209,2.728,-8.5409,-141.1861,-6.5992,1.482,50.0047,5.8928,10.3347,31.2,3.6,24,2272,136,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16.7,-7.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",4,"2023-07-01T01:54:49.008Z","2023-07-01T01:54:59.105Z",TRUE,"pitch","062bcca6-2786-4edc-9799-c1ae149b894e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.33,1.58,NA,134.6,197.33,"popup","medium","3",142.13,178.87,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Alex Bregman pops out to first baseman Nathaniel Lowe.",0,5,3,53,"top",7,"2023-07-01T01:53:39.021Z","2023-07-01T01:54:59.105Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.1,7,0.91,0.4277,6.8725,26.2392,-27.4085,-0.9149,2.8708,-0.4616,1.5351,-5.0879,-128.0229,-5.6283,1.6698,50.0047,5.9053,-1.5197,4.8,7.2,24,2189,170,82.6,77,62,NA,NA,NA,TRUE,-31.2,4.2,2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",2,"2023-07-01T01:54:26.857Z","2023-07-01T01:54:31.335Z",TRUE,"pitch","4ca3b41f-2f0c-435a-96d5-8b77e7151480",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.33,1.58,NA,151.9,180.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Alex Bregman pops out to first baseman Nathaniel Lowe.",0,5,3,53,"top",7,"2023-07-01T01:53:39.021Z","2023-07-01T01:54:59.105Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.3,13,0.91,0.3947,7.0793,31.8483,-13.5123,3.7802,9.5776,-0.9156,2.1531,-8.2734,-138.8882,-7.8473,1.6142,50.0026,5.9187,7.366,20.4,3.6,24,2163,141,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.8,-5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",1,"2023-07-01T01:54:11.037Z","2023-07-01T01:54:15.653Z",TRUE,"pitch","62dd1457-6ced-4b8b-9fdf-97634db20c9b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3292,1.6006,NA,142.42,130.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Alex Bregman pops out to first baseman Nathaniel Lowe.",0,5,3,53,"top",7,"2023-07-01T01:53:39.021Z","2023-07-01T01:54:59.105Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.8,11,0.91,0.3903,7.048,34.0259,-13.412,4.2633,9.4231,-0.6669,3.9996,-7.8953,-140.7147,-3.0978,1.6304,50.0045,5.9921,8.4909,25.2,3.6,24,2166,140,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.6,-6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",0,"2023-07-01T01:53:52.523Z","2023-07-01T01:53:57.747Z",TRUE,"pitch","26360d2c-835b-474f-b940-0ebea3ce9f30",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.33,1.58,NA,113.8,190.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Alex Bregman pops out to first baseman Nathaniel Lowe.",0,5,3,53,"top",7,"2023-07-01T01:53:39.021Z","2023-07-01T01:54:59.105Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.2,8,0.73,0.4011,6.9891,29.7464,-26.2477,8.2923,3.1409,0.0839,1.8041,-7.0352,-136.4927,-6.1413,1.6161,50.0059,5.8882,15.6655,27.6,7.2,24,1790,137,NA,NA,NA,NA,NA,NA,FALSE,-26.5,4.6,-13.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",3,"2023-07-01T01:54:38.189Z","2023-07-01T01:54:49.008Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,608324,"/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Alex Bregman pops out to first baseman Nathaniel Lowe.",0,5,3,53,"top",7,"2023-07-01T01:53:39.021Z","2023-07-01T01:54:59.105Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",6,"2023-07-01T01:53:20.214Z","2023-07-01T01:53:28.270Z",TRUE,"pitch","ab129363-d725-45dc-a8eb-14a90e1e2c65",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,2.93,1.32,NA,108.31,189.95,"ground_ball","medium","5",89.39,161.24,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,5,3,52,"top",7,"2023-07-01T01:51:54.756Z","2023-07-01T01:53:28.270Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.6,8,0.9,0.4252,6.8741,25.5392,-27.1634,1.4243,2.9817,0.228,1.8085,-4.1513,-128.5877,-5.2489,1.6752,50.0062,5.9722,2.3969,3.6,7.2,24,2174,172,75.6,-26,6,NA,NA,NA,TRUE,-30.4,4.4,-1.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",5,"2023-07-01T01:53:03.023Z","2023-07-01T01:53:07.518Z",TRUE,"pitch","d4b9c7f3-38b1-43ca-9b54-f28b4b94ac2b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,2.93,1.32,NA,138.18,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,5,3,52,"top",7,"2023-07-01T01:51:54.756Z","2023-07-01T01:53:28.270Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.7,4,0.91,0.3938,7.4158,29.9954,-12.6937,4.2452,9.9311,-0.5556,2.3622,-7.3523,-138.8945,-7.3567,1.5696,50.0025,5.8824,8.3272,25.2,3.6,24,2170,139,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.7,-6.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",4,"2023-07-01T01:52:46.656Z","2023-07-01T01:52:52.202Z",TRUE,"pitch","cc32678b-058d-4f7a-9705-62e2e8578601",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,2.9292,1.3217,NA,164.78,168.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,5,3,52,"top",7,"2023-07-01T01:51:54.756Z","2023-07-01T01:53:28.270Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.8,11,0.91,0.3848,7.098,30.8432,-13.5434,4.3043,9.065,-1.2536,2.586,-9.2817,-142.0531,-6.8603,1.4887,50.0009,5.8836,8.8452,25.2,3.6,24,2144,136,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.2,-6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",3,"2023-07-01T01:52:28.681Z","2023-07-01T01:52:33.179Z",TRUE,"pitch","9a3468da-c8e3-44e4-928b-69fb6415ea8d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,2.93,1.32,NA,130.76,188.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,5,3,52,"top",7,"2023-07-01T01:51:54.756Z","2023-07-01T01:53:28.270Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.4,4,0.91,0.4322,6.9922,23.5194,-24.5736,0.7821,4.6651,-0.361,1.8525,-5.2751,-126.2795,-5.3841,1.6453,50.0046,5.9662,1.2753,1.2,6,24,2115,164,NA,NA,NA,NA,NA,NA,FALSE,-28.6,7.6,-0.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",2,"2023-07-01T01:52:13.044Z","2023-07-01T01:52:17.566Z",TRUE,"pitch","3b85dd8e-ce0a-41e9-b88f-0a63cab552f3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,2.9505,1.2659,NA,143.66,168.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,5,3,52,"top",7,"2023-07-01T01:51:54.756Z","2023-07-01T01:53:28.270Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87,1,0.91,0.3971,7.1933,29.1786,-14.4984,3.3993,9.1647,-0.6995,2.5942,-7.3855,-137.664,-6.4161,1.5707,50.0045,5.928,6.5581,18,3.6,24,2181,139,NA,NA,NA,NA,NA,NA,FALSE,-15,15.5,-4.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",1,"2023-07-01T01:51:57.014Z","2023-07-01T01:52:02.372Z",TRUE,"pitch","4f3644b5-dac6-44e1-83f3-71f7d0eec1fe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9227,1.2659,NA,170.79,137.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,5,3,52,"top",7,"2023-07-01T01:51:54.756Z","2023-07-01T01:53:28.270Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.6,11,0.91,0.3985,7.1115,29.1652,-14.3933,4.3203,9.2838,-1.4111,3.7384,-9.1842,-137.2342,-3.5154,1.4113,50.0048,6.0107,8.2774,22.8,3.6,24,2142,137,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.3,-6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
