"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717536,"2023-07-01",6,"2023-07-01T22:42:15.911Z","2023-07-01T22:42:25.462Z",TRUE,"pitch","dd581c34-f1cd-4fe6-9ab2-d97763063d2a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.07,1.48,NA,82.15,161.84,"line_drive","medium","9",192.82,97.36,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Jean Segura lines out to right fielder Ronald Acuna Jr.",0,0,7,69,"top",9,"2023-07-01T22:40:31.294Z","2023-07-01T22:42:25.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.6,12,0.9,0.3898,7.2875,30.2807,-13.2842,-6.68,9.4396,0.9144,2.8496,10.629,-140.2448,-5.9128,-2.0485,50.0056,5.844,-13.3727,37.2,3.6,24,2388,210,93.9,18,302,NA,NA,NA,TRUE,-13.3,16.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717536,"2023-07-01",4,"2023-07-01T22:41:40.788Z","2023-07-01T22:41:45.254Z",TRUE,"pitch","b9a69dc0-10c4-4f22-822f-8c0c0fda78bb",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.07,1.48,NA,108.07,186.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Jean Segura lines out to right fielder Ronald Acuna Jr.",0,0,7,69,"top",9,"2023-07-01T22:40:31.294Z","2023-07-01T22:42:25.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.9,8,0.91,0.3933,7.1872,29.0451,-9.6388,-6.1199,11.4531,0.2343,1.9437,8.3982,-138.8936,-8.7706,-2.0235,50.0039,5.7703,-12.0432,42,3.6,24,2497,210,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717536,"2023-07-01",3,"2023-07-01T22:41:23.756Z","2023-07-01T22:41:28.632Z",TRUE,"pitch","fe091965-a30e-49d7-9785-23535779acb7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.0687,1.4623,NA,127.8,186.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Jean Segura lines out to right fielder Ronald Acuna Jr.",0,0,7,69,"top",9,"2023-07-01T22:40:31.294Z","2023-07-01T22:42:25.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.7,7,0.9,0.4243,7.4317,24.7607,-22.0972,-9.394,5.9588,-0.2832,1.9395,8.1303,-128.7154,-5.1383,-2.2504,50.0022,5.655,-15.8855,32.4,6,24,2206,224,NA,NA,NA,NA,NA,NA,FALSE,-24.8,10,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717536,"2023-07-01",2,"2023-07-01T22:41:08.374Z","2023-07-01T22:41:12.870Z",TRUE,"pitch","b684f7b2-2e2e-4c99-9309-7b5ad9d6cdd4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,2.9715,1.3942,NA,114.36,162.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Jean Segura lines out to right fielder Ronald Acuna Jr.",0,0,7,69,"top",9,"2023-07-01T22:40:31.294Z","2023-07-01T22:42:25.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.8,2,0.86,0.399,7.1665,26.922,-13.4661,-7.6091,9.7731,0.0694,2.8253,8.6945,-136.6934,-5.6567,-2.1469,50.0011,5.8276,-14.5627,42,3.6,24,2419,216,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.8,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717536,"2023-07-01",1,"2023-07-01T22:40:51.456Z","2023-07-01T22:40:56.914Z",TRUE,"pitch","e22e89e7-2839-45a1-bef5-1d576e234ac4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9261,1.3489,NA,109.11,199.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Jean Segura lines out to right fielder Ronald Acuna Jr.",0,0,7,69,"top",9,"2023-07-01T22:40:31.294Z","2023-07-01T22:42:25.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.4,8,0.91,0.3917,7.3012,29.2205,-10.353,-7.0232,10.9948,0.207,1.4366,8.7315,-139.466,-10.0296,-2.0411,50.0011,5.7471,-13.9361,44.4,3.6,24,2476,215,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717536,"2023-07-01",0,"2023-07-01T22:40:36.868Z","2023-07-01T22:40:42.440Z",TRUE,"pitch","bb25f5e1-c1a3-49d9-8d0c-b6bcaed53d31",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9702,1.3475,NA,88.53,191.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Jean Segura lines out to right fielder Ronald Acuna Jr.",0,0,7,69,"top",9,"2023-07-01T22:40:31.294Z","2023-07-01T22:42:25.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,77.1,9,0.9,0.4523,7.2609,22.4964,-33.0383,4.4915,-0.5783,0.747,1.7381,6.1916,-120.8674,-2.7142,-2.4268,50.0045,5.7629,6.6778,13.2,9.6,24,2125,108,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-1.4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717536,"2023-07-01",5,"2023-07-01T22:41:58.037Z","2023-07-01T22:42:15.911Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,516416,"/api/v1/people/516416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Jean Segura lines out to right fielder Ronald Acuna Jr.",0,0,7,69,"top",9,"2023-07-01T22:40:31.294Z","2023-07-01T22:42:25.462Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717536,"2023-07-01",4,"2023-07-01T22:40:06.895Z","2023-07-01T22:40:17.602Z",TRUE,"pitch","a06d84e7-2646-4d53-bb13-40d40a07e42a",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.34,1.58,NA,136.99,172.34,"line_drive","medium","7",50.17,83.26,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Lineout","field_out","Joey Wendle lines out to left fielder Kevin Pillar.",0,0,7,68,"top",9,"2023-07-01T22:38:50.360Z","2023-07-01T22:40:17.602Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.7,4,0.88,0.3986,7.1518,27.8001,-12.4017,-6.9054,10.3187,-0.5244,2.4608,7.2443,-136.9692,-6.5083,-2.2955,50.0051,5.7011,-13.236,40.8,3.6,24,2430,215,95.5,24,342,NA,NA,NA,TRUE,-13.1,17.6,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,493329,"Yuli Gurriel","/api/v1/people/493329"
717536,"2023-07-01",3,"2023-07-01T22:39:50.900Z","2023-07-01T22:39:54.986Z",TRUE,"pitch","13b72c6b-9e01-4c1d-bac9-ea147cddbcc5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2888,1.485,NA,168.1,161.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Lineout","field_out","Joey Wendle lines out to left fielder Kevin Pillar.",0,0,7,68,"top",9,"2023-07-01T22:38:50.360Z","2023-07-01T22:40:17.602Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.6,11,0.9,0.394,7.0528,29.1926,-11.492,-6.7542,10.5473,-1.3407,2.8591,4.8405,-138.701,-6.0664,-2.2254,50.0015,5.8311,-13.2417,44.4,3.6,24,2408,217,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.1,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717536,"2023-07-01",2,"2023-07-01T22:39:32.792Z","2023-07-01T22:39:37.542Z",TRUE,"pitch","ae743996-21b9-45e2-a271-bb31646fbfd8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.2888,1.6439,NA,115,188.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Lineout","field_out","Joey Wendle lines out to left fielder Kevin Pillar.",0,0,7,68,"top",9,"2023-07-01T22:38:50.360Z","2023-07-01T22:40:17.602Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.8,8,0.9,0.3941,7.1882,28.8514,-10.9395,-8.025,10.8393,0.0525,1.8524,9.3564,-138.5899,-8.6072,-2.313,50.0062,5.7152,-15.7279,48,3.6,24,2414,214,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
