"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717074,"2023-08-08",4,"2023-08-09T01:25:12.404Z","2023-08-09T01:25:22.635Z",TRUE,"pitch","aef7d80c-d435-49bf-a736-44f3e50c9574",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,2.93,1.39,NA,113.89,162.52,"fly_ball","medium","8",168.28,74.27,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Myles Straw.",0,0,1,63,"top",9,"2023-08-09T01:24:33.223Z","2023-08-09T01:25:22.635Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.2,91.3,2,0.9,0.3782,6.9028,31.791,-18.5051,0.4729,6.4282,0.0815,2.8246,1.7953,-144.4809,-5.8119,-0.6079,50.0036,5.9888,1.0058,3.6,3.6,24,2528,174,94.4,40,328,NA,NA,NA,TRUE,-16.9,10.7,-1.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717074,"2023-08-08",3,"2023-08-09T01:24:53.013Z","2023-08-09T01:24:56.791Z",TRUE,"pitch","17ffb48b-1a7a-4a8f-ba1b-ab1459f8a5cd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.0307,1.4154,NA,140.04,162.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Myles Straw.",0,0,1,63,"top",9,"2023-08-09T01:24:33.223Z","2023-08-09T01:25:22.635Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.1,91.8,1,0.91,0.3754,6.5054,33.7451,-19.4352,1.7448,5.9046,-0.6043,2.8364,-0.7337,-145.8116,-5.9403,-0.5763,50.0004,6.0695,3.7629,9.6,3.6,24,2549,179,NA,NA,NA,NA,NA,NA,FALSE,-17.5,9.7,-3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717074,"2023-08-08",2,"2023-08-09T01:24:35.646Z","2023-08-09T01:24:39.113Z",TRUE,"pitch","4a233307-c740-4a11-b02b-d92ba5ce980f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9805,1.3904,NA,67.15,173.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Myles Straw.",0,0,1,63,"top",9,"2023-08-09T01:24:33.223Z","2023-08-09T01:25:22.635Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.2,91.9,12,0.9,0.3756,6.6036,33.7677,-19.3036,1.3112,5.9745,1.3078,2.4331,4.567,-145.7304,-6.8028,-0.4491,50.0042,5.961,2.8231,10.8,3.6,24,2625,178,NA,NA,NA,NA,NA,NA,FALSE,-17.5,9.7,-3.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717074,"2023-08-08",0,"2023-08-09T01:23:26.003Z","2023-08-09T01:23:39.876Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Alejandro Kirk replaces Paul DeJong.","Offensive Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,672386,"/api/v1/people/672386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","63","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Myles Straw.",0,0,1,63,"top",9,"2023-08-09T01:24:33.223Z","2023-08-09T01:25:22.635Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,657557,"/api/v1/people/657557",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717074,"2023-08-08",1,"2023-08-09T01:23:39.876Z","2023-08-09T01:24:35.646Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Myles Straw.",0,0,1,63,"top",9,"2023-08-09T01:24:33.223Z","2023-08-09T01:25:22.635Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717074,"2023-08-08",2,"2023-08-09T01:22:43.070Z","2023-08-09T01:22:52.146Z",TRUE,"pitch","6f899c87-dde3-41ea-93fd-df4906fae9f2",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.48,1.67,NA,95.48,187.22,"ground_ball","medium","5",117.71,173.52,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Matt Chapman singles on a ground ball to third baseman Jose Ramirez. Daulton Varsho to 3rd.",0,0,1,62,"top",9,"2023-08-09T01:22:23.341Z","2023-08-09T01:22:52.146Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.4,91.9,9,0.91,0.3772,6.6957,30.6503,-17.1608,2.4957,7.0139,0.5646,1.9097,2.2102,-144.6851,-8.3816,-0.531,50.0052,5.8755,5.3437,16.8,3.6,24,2536,171,NA,-88,1,NA,NA,NA,FALSE,-16.1,11.4,-4.9,NA,NA,NA,NA,NA,FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA
717074,"2023-08-08",1,"2023-08-09T01:22:25.721Z","2023-08-09T01:22:29.053Z",TRUE,"pitch","217c1314-6cbc-47a6-be51-219df5082537",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5557,1.6202,NA,147.69,127.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Matt Chapman singles on a ground ball to third baseman Jose Ramirez. Daulton Varsho to 3rd.",0,0,1,62,"top",9,"2023-08-09T01:22:23.341Z","2023-08-09T01:22:52.146Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.5,92,11,0.91,0.3757,6.5277,30.0919,-18.6813,2.5163,6.2531,-0.8051,4.1211,-1.0448,-145.11,-2.44,-0.7698,50.0073,6.0954,5.4327,15.6,3.6,24,2561,174,NA,NA,NA,NA,NA,NA,FALSE,-16.2,11,-4.4,NA,NA,NA,NA,NA,FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717074,"2023-08-08",0,"2023-08-09T01:21:56.241Z","2023-08-09T01:22:25.721Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Matt Chapman replaces Santiago Espinal.","Offensive Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,656305,"/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","62","atBat","Single","single","Matt Chapman singles on a ground ball to third baseman Jose Ramirez. Daulton Varsho to 3rd.",0,0,1,62,"top",9,"2023-08-09T01:22:23.341Z","2023-08-09T01:22:52.146Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,669289,"/api/v1/people/669289",FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717074,"2023-08-08",4,"2023-08-09T01:21:38.614Z","2023-08-09T01:21:43.716Z",TRUE,"pitch","5e0a39ec-2f10-49d2-9dc5-3c2a7ae8cdb5",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,1,NA,NA,3.41,1.58,NA,81.04,155.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Cavan Biggio strikes out on a foul tip.",0,0,1,61,"top",9,"2023-08-09T01:19:59.980Z","2023-08-09T01:21:43.716Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.8,91.5,12,0.91,0.3786,6.3765,29.7758,-20.6052,2.1773,5.443,0.9435,3.0681,3.7416,-144.0186,-4.7958,-0.6495,50.0027,6.0089,4.6262,14.4,4.8,24,2528,180,NA,NA,NA,NA,NA,NA,TRUE,-18.5,9.2,-4.6,NA,NA,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA
717074,"2023-08-08",3,"2023-08-09T01:21:15.837Z","2023-08-09T01:21:19.602Z",TRUE,"pitch","6b34ed9b-50b3-4d11-96b2-485667a15201",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.41,1.58,NA,84.29,184.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Cavan Biggio strikes out on a foul tip.",0,0,1,61,"top",9,"2023-08-09T01:19:59.980Z","2023-08-09T01:21:43.716Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.8,92,14,0.9,0.3762,6.6034,32.0823,-20.0462,0.9324,5.6383,0.858,1.9966,3.2348,-145.2646,-7.7064,-0.3883,50.0021,5.8897,2.0035,7.2,3.6,24,2542,172,NA,NA,NA,NA,NA,NA,FALSE,-18.4,9,-2.3,NA,NA,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
