"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717524,"2023-07-02",1,"2023-07-02T20:53:52.371Z","2023-07-02T20:54:00.346Z",TRUE,"pitch","a5166755-9fcd-4553-9b93-1141deae961f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.51,1.65,NA,123.22,189.72,"ground_ball","medium","5",95.93,168.19,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Kyle Higashioka grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,1,5,71,"top",9,"2023-07-02T20:53:16.895Z","2023-07-02T20:54:00.346Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",102.2,94.7,8,0.9,0.3668,6.6458,30.852,-19.7442,-9.1517,5.4809,-0.1631,1.8171,7.5335,-148.5483,-8.2733,-1.5252,50.0005,5.7563,-20.7405,42,4.8,24,2093,216,90.6,-41,3,NA,NA,NA,TRUE,-17.3,8.6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717524,"2023-07-02",0,"2023-07-02T20:53:32.777Z","2023-07-02T20:53:37.630Z",TRUE,"pitch","4c93578f-0e3d-4bde-b289-1b8560cd1f2b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4189,1.6772,NA,98.98,198.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Kyle Higashioka grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,1,5,71,"top",9,"2023-07-02T20:53:16.895Z","2023-07-02T20:54:00.346Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",102,94.4,14,0.9,0.3679,6.5597,31.4033,-23.8589,-8.9622,3.6915,0.4728,1.479,9.5395,-148.2171,-8.1353,-1.6044,50.0026,5.6249,-20.1822,36,6,24,2138,218,NA,NA,NA,NA,NA,NA,FALSE,-20.8,5.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717524,"2023-07-02",6,"2023-07-02T20:52:59.167Z","2023-07-02T20:53:05.316Z",TRUE,"pitch","c086a436-6941-4253-b346-6081c79ae53c",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4189,1.6394,NA,167.16,182.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jake Bauers walks.",0,1,5,70,"top",9,"2023-07-02T20:50:51.516Z","2023-07-02T20:53:05.316Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.4,94.3,13,0.91,0.3666,6.5036,33.3062,-11.9552,-4.4159,8.9262,-1.316,2.0734,2.4193,-148.9847,-9.1534,-1.5616,50.0019,5.8628,-9.9999,33.6,3.6,24,2407,215,NA,NA,NA,NA,NA,NA,FALSE,-11.3,14.8,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641343,"Jake Bauers","/api/v1/people/641343",683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA
717524,"2023-07-02",5,"2023-07-02T20:52:36.659Z","2023-07-02T20:52:41.924Z",TRUE,"pitch","da92c6c0-1b41-4679-90a7-f0d100e9422a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4189,1.6772,NA,101.07,199.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jake Bauers walks.",0,1,5,70,"top",9,"2023-07-02T20:50:51.516Z","2023-07-02T20:53:05.316Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.4,93.8,14,0.92,0.37,6.5143,30.7209,-11.2881,-3.1103,9.3848,0.4179,1.4592,6.052,-147.2948,-10.9213,-1.2473,50.005,5.8553,-6.9241,22.8,2.4,24,2266,213,NA,NA,NA,NA,NA,NA,FALSE,-11.2,15.4,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717524,"2023-07-02",4,"2023-07-02T20:52:12.606Z","2023-07-02T20:52:16.086Z",TRUE,"pitch","0a9947ba-788a-4e9d-9188-e60bfdeffcb8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.48,1.64,NA,142,167.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jake Bauers walks.",0,1,5,70,"top",9,"2023-07-02T20:50:51.516Z","2023-07-02T20:53:05.316Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.9,93.2,4,0.9,0.3716,6.366,31.6205,-24.4226,-8.5109,3.5142,-0.6559,2.6379,6.5477,-146.8459,-5.1038,-1.798,50.0023,5.8328,-18.7669,34.8,6,24,2026,218,NA,NA,NA,NA,NA,NA,FALSE,-21,5.6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717524,"2023-07-02",3,"2023-07-02T20:51:49.646Z","2023-07-02T20:51:56.638Z",TRUE,"pitch","3721dd5c-892d-436a-8951-ac0e716ecd34",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4676,1.7016,NA,152.53,193.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jake Bauers walks.",0,1,5,70,"top",9,"2023-07-02T20:50:51.516Z","2023-07-02T20:53:05.316Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,79.1,13,0.89,0.4401,6.2119,23.3488,-32.1057,8.4372,0.0473,-0.9321,1.6904,0.2374,-124.1443,-3.5513,-2.1262,50.0047,5.7937,13.2563,21.6,9.6,24,2582,49,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-0.5,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717524,"2023-07-02",1,"2023-07-02T20:51:31.776Z","2023-07-02T20:51:35.588Z",TRUE,"pitch","399306f3-52b4-40e7-ae8a-1c29e0315a0a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4433,1.6394,NA,116.41,178.87,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jake Bauers walks.",0,1,5,70,"top",9,"2023-07-02T20:50:51.516Z","2023-07-02T20:53:05.316Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.9,92.9,5,0.9,0.3743,6.4746,28.3216,-23.9209,-8.6158,3.788,0.0154,2.2188,8.2587,-145.3397,-5.913,-1.719,50.0023,5.6959,-18.7639,34.8,6,24,2021,224,NA,NA,NA,NA,NA,NA,FALSE,-21,6,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717524,"2023-07-02",0,"2023-07-02T20:51:11.993Z","2023-07-02T20:51:17.021Z",TRUE,"pitch","1ed74349-cdf5-423a-bef1-65b119a779c2",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.5163,1.7016,NA,87.55,224.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jake Bauers walks.",0,1,5,70,"top",9,"2023-07-02T20:50:51.516Z","2023-07-02T20:53:05.316Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.1,92.9,14,0.9,0.3752,6.7918,29.7139,-21.2925,-8.6128,5.0273,0.7726,0.5345,10.1507,-145.2546,-10.7006,-1.626,50.0052,5.5257,-18.6557,36,4.8,24,1999,217,NA,NA,NA,NA,NA,NA,FALSE,-19.8,7.3,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717524,"2023-07-02",2,"2023-07-02T20:51:45.063Z","2023-07-02T20:51:49.646Z",FALSE,"action",NA,NA,"Anthony Volpe advances to 2nd on defensive indifference.","Defensive Indiff",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,683011,"/api/v1/people/683011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"399306f3-52b4-40e7-ae8a-1c29e0315a0a","defensive_indiff",NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jake Bauers walks.",0,1,5,70,"top",9,"2023-07-02T20:50:51.516Z","2023-07-02T20:53:05.316Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717524,"2023-07-02",1,"2023-07-02T20:50:34.109Z","2023-07-02T20:50:44.518Z",TRUE,"pitch","deefa038-6a47-4611-b9c6-310d97e7d6b0",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.24,1.58,NA,117.97,193.45,"ground_ball","hard","9",175.12,109.7,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Anthony Volpe singles on a sharp ground ball to right fielder Dylan Carlson.",0,1,5,69,"top",9,"2023-07-02T20:50:03.699Z","2023-07-02T20:50:44.518Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.4,92.7,8,0.9,0.3738,6.571,31.5194,-21.0359,-7.935,5.1116,-0.0256,1.6788,7.6243,-146.0286,-7.9435,-1.6281,50.0028,5.6803,-17.2902,34.8,4.8,24,2190,232,106.6,-2,29,NA,NA,NA,FALSE,-19,7.9,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
