"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745993,"2024-05-11",2,"2024-05-11T02:16:00.423Z","2024-05-11T02:16:05.592Z",TRUE,"pitch","97f1e5a5-325e-4133-b338-2e86089b5066",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.41,1.61,NA,101.99,144.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Triple","triple","Jake Bauers triples (1) on a sharp line drive to center fielder Michael Siani. Jackson Chourio scores. Sal Frelick scores.",2,1,11,59,"bottom",7,"2024-05-11T02:15:01.460Z","2024-05-11T02:19:14.938Z",TRUE,TRUE,FALSE,FALSE,35,2,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.6,3,2,0.3892,7.1247,30.9439,-21.2312,-4.1782,5.4524,0.3937,3.4743,11.1515,-140.551,-0.8398,-3.077,50.002,5.1518,-8.3858,15.6,4.8,24,2180,237,NA,NA,NA,NA,NA,NA,FALSE,-19.3,10,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",1,"2024-05-11T02:15:36.518Z","2024-05-11T02:15:40.716Z",TRUE,"pitch","2a3150aa-73f2-4465-838c-07bade196547",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3963,1.661,NA,92.98,126.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Triple","triple","Jake Bauers triples (1) on a sharp line drive to center fielder Michael Siani. Jackson Chourio scores. Sal Frelick scores.",2,1,11,59,"bottom",7,"2024-05-11T02:15:01.460Z","2024-05-11T02:19:14.938Z",TRUE,TRUE,FALSE,FALSE,35,2,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.6,12,2,0.389,6.9362,31.1664,-22.1019,-4.0859,5.0145,0.6301,4.1648,11.373,-140.6827,1.099,-2.9297,50.0059,5.1991,-8.2138,14.4,4.8,24,2158,238,NA,NA,NA,NA,NA,NA,FALSE,-19.7,9.5,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",0,"2024-05-11T02:15:16.745Z","2024-05-11T02:15:20.956Z",TRUE,"pitch","a2e9f85e-270a-4bd1-80dc-d2153a2be5d2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.41,1.61,NA,96.57,158.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Triple","triple","Jake Bauers triples (1) on a sharp line drive to center fielder Michael Siani. Jackson Chourio scores. Sal Frelick scores.",2,1,11,59,"bottom",7,"2024-05-11T02:15:01.460Z","2024-05-11T02:19:14.938Z",TRUE,TRUE,FALSE,FALSE,35,2,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.6,3,2,0.3863,7.2304,29.4617,-25.3051,-7.2298,3.3677,0.536,2.9853,12.8766,-141.3016,-1.3739,-3.1221,50.0033,5.0896,-14.7523,25.2,6,24,2205,237,NA,NA,NA,NA,NA,NA,FALSE,-22.8,6,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",4,"2024-05-11T02:16:44.048Z","2024-05-11T02:17:34.670Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",1,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,641343,"/api/v1/people/641343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"59","atBat","Triple","triple","Jake Bauers triples (1) on a sharp line drive to center fielder Michael Siani. Jackson Chourio scores. Sal Frelick scores.",2,1,11,59,"bottom",7,"2024-05-11T02:15:01.460Z","2024-05-11T02:19:14.938Z",TRUE,TRUE,FALSE,FALSE,35,2,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",8,"2024-05-11T02:18:41.169Z","2024-05-11T02:18:58.857Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,641343,"/api/v1/people/641343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"59","atBat","Triple","triple","Jake Bauers triples (1) on a sharp line drive to center fielder Michael Siani. Jackson Chourio scores. Sal Frelick scores.",2,1,11,59,"bottom",7,"2024-05-11T02:15:01.460Z","2024-05-11T02:19:14.938Z",TRUE,TRUE,FALSE,FALSE,35,2,2,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",7,"2024-05-11T02:14:35.530Z","2024-05-11T02:14:45.173Z",TRUE,"pitch","5ec406fe-7ab7-42d2-b0ac-c302d4176471",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.32,1.62,NA,81.45,160.65,"ground_ball","soft","1",125.39,173.48,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Chris Roycroft to first baseman Paul Goldschmidt. Sal Frelick to 2nd.",0,1,9,58,"bottom",7,"2024-05-11T02:13:10.795Z","2024-05-11T02:14:45.173Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,663368,"Blake Perkins","/api/v1/people/663368","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.8,12,2,0.3861,7.016,28.662,-24.9574,-5.0868,3.5322,0.9327,2.8936,13.0646,-141.2354,-1.5413,-3.0684,50.0045,5.0334,-10.3987,16.8,4.8,24,2222,248,48.9,-9,14,NA,NA,NA,TRUE,-22.4,6.2,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,686217,"Sal Frelick","/api/v1/people/686217",694192,"Jackson Chourio","/api/v1/people/694192"
745993,"2024-05-11",5,"2024-05-11T02:14:13.509Z","2024-05-11T02:14:17.814Z",TRUE,"pitch","e3849b02-4358-444a-8b85-82286500f672",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.2282,1.6084,NA,113.36,169.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Chris Roycroft to first baseman Paul Goldschmidt. Sal Frelick to 2nd.",0,1,9,58,"bottom",7,"2024-05-11T02:13:10.795Z","2024-05-11T02:14:45.173Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,663368,"Blake Perkins","/api/v1/people/663368","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,89.6,5,2,0.3867,7.1165,28.9781,-27.6235,-7.7216,2.2335,0.0955,2.5515,12.1035,-141.0735,-2.3034,-3.2268,50.002,5.1405,-15.7256,25.2,6,24,2301,237,NA,NA,NA,NA,NA,NA,FALSE,-25.1,3.8,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",4,"2024-05-11T02:13:51.617Z","2024-05-11T02:13:55.883Z",TRUE,"pitch","15c859cf-6211-48df-9c2b-c54e54b3ef66",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.3088,1.6444,NA,72.62,175.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Chris Roycroft to first baseman Paul Goldschmidt. Sal Frelick to 2nd.",0,1,9,58,"bottom",7,"2024-05-11T02:13:10.795Z","2024-05-11T02:14:45.173Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,663368,"Blake Perkins","/api/v1/people/663368","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.9,14,2,0.3933,7.1634,29.8181,-24.9027,-12.403,3.7015,1.1642,2.3446,16.1773,-139.0175,-2.8872,-3.1066,50.0062,5.0414,-24.3931,39.6,7.2,24,2120,251,NA,NA,NA,NA,NA,NA,FALSE,-23.6,6.2,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",3,"2024-05-11T02:13:31.481Z","2024-05-11T02:13:37.035Z",TRUE,"pitch","9daf511d-1cfb-4248-8027-e26d6eac9726",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3164,1.6355,NA,97.26,141.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Chris Roycroft to first baseman Paul Goldschmidt. Sal Frelick to 2nd.",0,1,9,58,"bottom",7,"2024-05-11T02:13:10.795Z","2024-05-11T02:14:45.173Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,663368,"Blake Perkins","/api/v1/people/663368","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.2,12,2,0.3916,7.1306,29.307,-29.2724,-11.8279,1.4658,0.518,3.6169,14.2344,-139.4941,0.9872,-3.0974,50.0065,5.178,-23.4798,34.8,7.2,24,2166,250,NA,NA,NA,NA,NA,NA,FALSE,-26.5,3.1,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",2,"2024-05-11T02:13:13.166Z","2024-05-11T02:13:17.531Z",TRUE,"pitch","37de3b90-6012-4455-947d-40060a458781",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2764,1.6539,NA,85.44,160.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Chris Roycroft to first baseman Paul Goldschmidt. Sal Frelick to 2nd.",0,1,9,58,"bottom",7,"2024-05-11T02:13:10.795Z","2024-05-11T02:14:45.173Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,663368,"Blake Perkins","/api/v1/people/663368","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.1,3,2,0.3972,7.2184,28.2789,-28.9204,-11.7922,1.688,0.828,2.8894,15.3005,-137.4799,-0.8801,-3.2575,50.0037,5.163,-22.7488,33.6,7.2,24,2124,252,NA,NA,NA,NA,NA,NA,FALSE,-27.4,3.1,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",0,"2024-05-11T02:11:13.957Z","2024-05-11T02:11:36.769Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Chris Roycroft to first baseman Paul Goldschmidt. Sal Frelick to 2nd.",0,1,9,58,"bottom",7,"2024-05-11T02:13:10.795Z","2024-05-11T02:14:45.173Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,663368,"Blake Perkins","/api/v1/people/663368","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",1,"2024-05-11T02:11:36.769Z","2024-05-11T02:13:13.166Z",FALSE,"action",NA,NA,"Pitching Change: Chris Roycroft replaces Kyle Leahy.","Pitching Substitution",1,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,688297,"/api/v1/people/688297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Chris Roycroft to first baseman Paul Goldschmidt. Sal Frelick to 2nd.",0,1,9,58,"bottom",7,"2024-05-11T02:13:10.795Z","2024-05-11T02:14:45.173Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,663368,"Blake Perkins","/api/v1/people/663368","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",6,"2024-05-11T02:14:23.092Z","2024-05-11T02:14:35.530Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,1,663368,"/api/v1/people/663368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Chris Roycroft to first baseman Paul Goldschmidt. Sal Frelick to 2nd.",0,1,9,58,"bottom",7,"2024-05-11T02:13:10.795Z","2024-05-11T02:14:45.173Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,663368,"Blake Perkins","/api/v1/people/663368","L","Left",688297,"Chris Roycroft","/api/v1/people/688297","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",6,"2024-05-11T02:10:05.412Z","2024-05-11T02:10:17.188Z",TRUE,"pitch","85b84ff9-9477-48f2-abe7-4242daab3d9f",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,1,NA,NA,2.98,1.38,NA,128.22,169.34,"ground_ball","medium","4",130.66,110.36,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Sal Frelick singles on a ground ball to center fielder Michael Siani, deflected by second baseman José Fermín. William Contreras scores. Willy Adames scores. Jackson Chourio to 3rd.",2,1,9,57,"bottom",7,"2024-05-11T02:09:00.145Z","2024-05-11T02:10:17.188Z",TRUE,TRUE,FALSE,FALSE,33,3,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",681517,"Kyle Leahy","/api/v1/people/681517","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.5,1,2,0.3926,7.3231,32.2765,-14.2866,-4.2759,9.0821,-0.2943,2.5719,4.6182,-139.6565,-5.5407,-1.4161,50.0057,5.526,-8.4243,25.2,3.6,24,2289,206,103.6,-9,16,NA,NA,NA,FALSE,-14.3,15.5,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686217,"Sal Frelick","/api/v1/people/686217",NA,NA,NA,694192,"Jackson Chourio","/api/v1/people/694192"
745993,"2024-05-11",5,"2024-05-11T02:09:50.536Z","2024-05-11T02:09:54.906Z",TRUE,"pitch","a339551d-85f1-48f4-b506-3e65e78427ef",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,2.9855,1.4247,NA,115.73,189.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Sal Frelick singles on a ground ball to center fielder Michael Siani, deflected by second baseman José Fermín. William Contreras scores. Willy Adames scores. Jackson Chourio to 3rd.",2,1,9,57,"bottom",7,"2024-05-11T02:09:00.145Z","2024-05-11T02:10:17.188Z",TRUE,TRUE,FALSE,FALSE,33,3,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",681517,"Kyle Leahy","/api/v1/people/681517","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.4,8,2,0.3934,7.3875,33.0303,-12.9596,-4.8254,9.7973,0.0332,1.8166,5.8595,-139.5403,-7.7661,-1.4724,50.0024,5.5002,-9.4631,28.8,3.6,24,2314,211,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.2,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",4,"2024-05-11T02:09:35.984Z","2024-05-11T02:09:40.337Z",TRUE,"pitch","c240136b-66ea-4052-bf99-58caeae65499",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,2.8414,1.3654,NA,112.87,209.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Sal Frelick singles on a ground ball to center fielder Michael Siani, deflected by second baseman José Fermín. William Contreras scores. Willy Adames scores. Jackson Chourio to 3rd.",2,1,9,57,"bottom",7,"2024-05-11T02:09:00.145Z","2024-05-11T02:10:17.188Z",TRUE,TRUE,FALSE,FALSE,33,3,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",681517,"Kyle Leahy","/api/v1/people/681517","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.9,84.5,14,2,0.4097,7.4129,28.7107,-25.0326,0.292,3.9452,0.1083,1.0675,4.1095,-133.6678,-6.943,-1.4868,50.003,5.495,0.5282,2.4,6,24,2418,176,NA,NA,NA,NA,NA,NA,FALSE,-26.5,5.9,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
