"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745917,"2024-04-23",5,"2024-04-24T02:28:00.745Z","2024-04-24T02:28:07.810Z",TRUE,"pitch","6c12c586-f90a-47ed-8fdb-16bbe3743afd",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.34,1.63,NA,118.3,195.83,"ground_ball","medium","9",184.85,111.91,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Alex Kirilloff singles on a ground ball to right fielder Robbie Grossman. Austin Martin scores. Ryan Jeffers to 3rd.",1,5,6,74,"bottom",9,"2024-04-24T02:25:16.865Z","2024-04-24T02:28:07.810Z",TRUE,TRUE,FALSE,FALSE,60,3,2,2,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83,8,2,0.4121,7.0368,33.3948,-9.7901,-4.5397,12.5613,-0.0342,1.5907,5.8217,-133.7843,-8.1129,-1.666,50.0039,5.3959,-8.091,30,3.6,24,2338,214,100.6,2,55,NA,NA,NA,FALSE,-12,20.8,6.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,666135,"Alex Kirilloff","/api/v1/people/666135",680777,"Ryan Jeffers","/api/v1/people/680777"
745917,"2024-04-23",4,"2024-04-24T02:27:15.383Z","2024-04-24T02:27:20.117Z",TRUE,"pitch","fda84ae2-20b1-4e68-8a51-854d7d4b382e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.34,1.63,NA,100.71,183.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Alex Kirilloff singles on a ground ball to right fielder Robbie Grossman. Austin Martin scores. Ryan Jeffers to 3rd.",1,5,6,74,"bottom",9,"2024-04-24T02:25:16.865Z","2024-04-24T02:28:07.810Z",TRUE,TRUE,FALSE,FALSE,60,3,2,2,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,73.4,9,2,0.4672,6.6999,26.598,-24.2666,7.1606,5.7036,0.4274,2.0317,3.3493,-118.1273,-2.547,-1.9476,50.0005,5.4007,9.9197,22.8,8.4,24,2509,88,NA,NA,NA,NA,NA,NA,FALSE,-32.3,9.8,-13.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745917,"2024-04-23",3,"2024-04-24T02:26:49.843Z","2024-04-24T02:26:52.916Z",TRUE,"pitch","1f5b4862-a52c-4077-a7f5-36af1b932b07",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4191,1.6185,NA,217.44,159.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Alex Kirilloff singles on a ground ball to right fielder Robbie Grossman. Austin Martin scores. Ryan Jeffers to 3rd.",1,5,6,74,"bottom",9,"2024-04-24T02:25:16.865Z","2024-04-24T02:28:07.810Z",TRUE,TRUE,FALSE,FALSE,60,3,2,2,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,72.9,11,2,0.468,6.9873,27.583,-25.2135,-10.1443,5.0498,-2.6351,2.953,1.2045,-118.1289,-0.0386,-1.8442,50.0054,5.3354,-13.9905,28.8,8.4,24,2030,232,NA,NA,NA,NA,NA,NA,FALSE,-32.9,9.4,17.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745917,"2024-04-23",2,"2024-04-24T02:26:26.714Z","2024-04-24T02:26:30.841Z",TRUE,"pitch","161b3492-457a-40f1-bc41-50dbe5eff4cd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.447,1.6134,NA,131.17,209.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Alex Kirilloff singles on a ground ball to right fielder Robbie Grossman. Austin Martin scores. Ryan Jeffers to 3rd.",1,5,6,74,"bottom",9,"2024-04-24T02:25:16.865Z","2024-04-24T02:28:07.810Z",TRUE,TRUE,FALSE,FALSE,60,3,2,2,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,75.5,13,2,0.4562,6.7307,26.4994,-24.2845,6.6542,5.4205,-0.3718,1.0708,1.878,-120.6891,-4.8377,-2.027,50.0024,5.2766,9.6797,21.6,7.2,24,2513,98,NA,NA,NA,NA,NA,NA,FALSE,-31.4,8.8,-12.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745917,"2024-04-23",1,"2024-04-24T02:26:04.702Z","2024-04-24T02:26:08.145Z",TRUE,"pitch","8059cfc7-8f6a-4be3-9bac-03fa933e020a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.34,1.63,NA,132.86,175.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Alex Kirilloff singles on a ground ball to right fielder Robbie Grossman. Austin Martin scores. Ryan Jeffers to 3rd.",1,5,6,74,"bottom",9,"2024-04-24T02:25:16.865Z","2024-04-24T02:28:07.810Z",TRUE,TRUE,FALSE,FALSE,60,3,2,2,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,74.9,4,2,0.4588,6.6578,25.5553,-24.5609,7.084,5.2876,-0.416,2.3383,1.8227,-119.885,-2.0035,-2.1083,50.0015,5.4011,10.1972,22.8,7.2,24,2470,88,NA,NA,NA,NA,NA,NA,FALSE,-31.3,9.4,-13.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745917,"2024-04-23",0,"2024-04-24T02:25:32.199Z","2024-04-24T02:25:36.388Z",TRUE,"pitch","cfb7d729-6921-4c56-a46d-e5de92ddb11c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2693,1.4532,NA,137.51,195.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Alex Kirilloff singles on a ground ball to right fielder Robbie Grossman. Austin Martin scores. Ryan Jeffers to 3rd.",1,5,6,74,"bottom",9,"2024-04-24T02:25:16.865Z","2024-04-24T02:28:07.810Z",TRUE,TRUE,FALSE,FALSE,60,3,2,2,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,75.3,7,2,0.4535,6.6617,30.4193,-24.8798,6.6783,4.9685,-0.5381,1.6205,1.6462,-122.1106,-3.768,-2.0925,50.0009,5.395,9.796,21.6,7.2,24,2542,105,NA,NA,NA,NA,NA,NA,FALSE,-31.6,8.2,-12.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745917,"2024-04-23",5,"2024-04-24T02:24:59.434Z","2024-04-24T02:25:03.278Z",TRUE,"pitch","518f0deb-4d7b-4ec4-973f-d4c5c85ee9ad",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.24,1.59,NA,63.42,206.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christian Vázquez strikes out swinging.",0,5,5,73,"bottom",9,"2024-04-24T02:23:35.878Z","2024-04-24T02:25:03.278Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,76.3,14,2,0.4493,6.773,30.5088,-24.898,4.6362,4.8664,1.4057,1.198,6.1663,-123.1549,-5.0416,-1.7587,50.0033,5.4486,6.932,18,7.2,24,2614,92,NA,NA,NA,NA,NA,NA,TRUE,-31.4,7.6,-10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680777,"Ryan Jeffers","/api/v1/people/680777",NA,NA,NA,668885,"Austin Martin","/api/v1/people/668885"
745917,"2024-04-23",3,"2024-04-24T02:24:22.191Z","2024-04-24T02:24:25.686Z",TRUE,"pitch","53a6032e-c780-4dbb-abe8-2ca1bd119414",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.24,1.59,NA,138.5,180.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christian Vázquez strikes out swinging.",0,5,5,73,"bottom",9,"2024-04-24T02:23:35.878Z","2024-04-24T02:25:03.278Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,82.6,4,2,0.4127,6.8824,33.8745,-8.1481,-6.8845,13.5322,-0.564,2.165,4.4355,-133.6771,-7.5009,-1.3664,50.0064,5.6243,-12.2275,48,3.6,24,2213,207,NA,NA,NA,NA,NA,NA,FALSE,-10.2,22.7,11.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745917,"2024-04-23",2,"2024-04-24T02:23:58.105Z","2024-04-24T02:24:01.581Z",TRUE,"pitch","28b18516-e3f0-41fb-961d-58d09cb1e44a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.24,1.59,NA,133.61,164.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christian Vázquez strikes out swinging.",0,5,5,73,"bottom",9,"2024-04-24T02:23:35.878Z","2024-04-24T02:25:03.278Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,81.7,1,2,0.4153,6.8856,36.0853,-8.736,-3.6209,13.3958,-0.4358,2.7446,3.9652,-133.3106,-5.5516,-1.4921,50.0042,5.5246,-6.3364,27.6,2.4,24,2255,207,NA,NA,NA,NA,NA,NA,FALSE,-10.6,22.8,5.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745917,"2024-04-23",1,"2024-04-24T02:23:35.878Z","2024-04-24T02:23:39.596Z",TRUE,"pitch","b8eef5ff-929a-4118-8f0d-848be64b8936",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4874,1.6543,NA,165.57,125.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christian Vázquez strikes out swinging.",0,5,5,73,"bottom",9,"2024-04-24T02:23:35.878Z","2024-04-24T02:25:03.278Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,83.9,11,2,0.4052,6.7143,35.8077,-7.8149,-4.5354,13.2298,-2.0383,3.443,0.4112,-136.2747,-4.3861,-1.6054,50.0031,5.6373,-8.3512,43.2,2.4,24,2380,206,NA,NA,NA,NA,NA,NA,FALSE,-8.8,22.9,8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
