"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717381,"2023-07-16",1,"2023-07-17T02:40:17.243Z","2023-07-17T02:40:29.391Z",TRUE,"pitch","fc51d2e0-4793-4cad-bbc8-d9015d10e083",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.33,1.57,NA,125.05,190.34,"line_drive","medium","9",163.16,89.74,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Lineout","field_out","Angels challenged (trap play), call on the field was upheld: Matt Thaiss lines out to right fielder Kyle Tucker.",0,9,8,90,"bottom",9,"2023-07-17T02:40:14.991Z","2023-07-17T02:40:29.391Z",TRUE,FALSE,TRUE,TRUE,0,0,0,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.8,67.6,8,0.88,0.5088,6.971,23.5476,-37.881,10.3373,-4.8916,-0.2111,1.7939,-0.7095,-108.7099,1.1596,-1.2142,50.0025,5.4483,12.0595,18,13.2,24,3277,47,85.4,23,289,NA,NA,NA,TRUE,-58,-8,-18.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MT",108
717381,"2023-07-16",0,"2023-07-17T02:39:19.330Z","2023-07-17T02:40:17.243Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",9,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"90","atBat","Lineout","field_out","Angels challenged (trap play), call on the field was upheld: Matt Thaiss lines out to right fielder Kyle Tucker.",0,9,8,90,"bottom",9,"2023-07-17T02:40:14.991Z","2023-07-17T02:40:29.391Z",TRUE,FALSE,TRUE,TRUE,0,0,0,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717381,"2023-07-16",4,"2023-07-17T02:38:52.761Z","2023-07-17T02:38:59.116Z",TRUE,"pitch","71e8d9b5-5f14-44d3-bd40-e00f826153da",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.4816,1.5019,NA,102.92,193.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Mike Moustakas walks.",0,9,8,89,"bottom",9,"2023-07-17T02:37:16.821Z","2023-07-17T02:38:59.116Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,82.7,9,2,0.4185,7.4615,26.2592,-22.0831,2.2871,5.8152,0.3693,1.6749,3.3056,-130.6238,-4.8156,-1.2075,50.0064,5.1923,3.9726,10.8,6,24,2726,176,NA,NA,NA,NA,NA,NA,FALSE,-24.1,9.7,-4.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519058,"Mike Moustakas","/api/v1/people/519058",666160,"Mickey Moniak","/api/v1/people/666160",NA,NA,NA,NA,NA,NA,NA
717381,"2023-07-16",3,"2023-07-17T02:38:29.326Z","2023-07-17T02:38:33.883Z",TRUE,"pitch","6fb2c396-c199-459e-927d-f2dbeb93b001",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5046,1.602,NA,156.25,177.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Mike Moustakas walks.",0,9,8,89,"bottom",9,"2023-07-17T02:37:16.821Z","2023-07-17T02:38:59.116Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.7,66.9,13,0.9,0.5149,7.1939,21.9251,-40.7773,8.7993,-7.5455,-1.0297,2.259,-2.0027,-107.1952,3.0796,-1.2148,50.0015,5.4201,10.0378,13.2,14.4,24,3250,46,NA,NA,NA,NA,NA,NA,FALSE,-63.4,-12.1,-15.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519058,"Mike Moustakas","/api/v1/people/519058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717381,"2023-07-16",2,"2023-07-17T02:38:09.877Z","2023-07-17T02:38:13.670Z",TRUE,"pitch","3e378578-ad24-46db-8e45-61162f86bee1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4858,1.6713,NA,139.64,193.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Mike Moustakas walks.",0,9,8,89,"bottom",9,"2023-07-17T02:37:16.821Z","2023-07-17T02:38:59.116Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,71.9,7,2,0.4791,7.182,24.0191,-32.2737,11.956,-0.0727,-0.594,1.6605,-1.3028,-114.9265,-0.8088,-1.5664,50.0045,5.1898,15.7758,25.2,10.8,24,2720,67,NA,NA,NA,NA,NA,NA,FALSE,-44.4,0,-21.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519058,"Mike Moustakas","/api/v1/people/519058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717381,"2023-07-16",1,"2023-07-17T02:37:51.265Z","2023-07-17T02:37:54.379Z",TRUE,"pitch","ce948e39-1a60-4fbd-b712-fc5f4960f8e7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4858,1.6482,NA,181.94,177.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Mike Moustakas walks.",0,9,8,89,"bottom",9,"2023-07-17T02:37:16.821Z","2023-07-17T02:38:59.116Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.3,66.4,13,0.9,0.5187,7.1867,22.1804,-41.4745,9.3826,-8.2866,-1.7036,2.2635,-3.3259,-106.52,3.2008,-1.3209,50.0004,5.5066,10.5351,13.2,15.6,24,3297,40,NA,NA,NA,NA,NA,NA,FALSE,-65.4,-13.4,-15.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519058,"Mike Moustakas","/api/v1/people/519058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717381,"2023-07-16",0,"2023-07-17T02:37:34.837Z","2023-07-17T02:37:38.938Z",TRUE,"pitch","2c6bbf09-9d39-487e-8c88-e00f2fb55f67",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4858,1.6713,NA,160.35,187.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Mike Moustakas walks.",0,9,8,89,"bottom",9,"2023-07-17T02:37:16.821Z","2023-07-17T02:38:59.116Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.7,67.4,13,0.89,0.5097,7.0704,23.6909,-38.5799,10.8445,-5.5122,-1.1373,1.8961,-2.3225,-108.5751,1.728,-1.4442,50.0022,5.3738,12.6046,18,14.4,24,3276,45,NA,NA,NA,NA,NA,NA,FALSE,-59,-8.9,-18.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519058,"Mike Moustakas","/api/v1/people/519058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717381,"2023-07-16",4,"2023-07-17T02:36:58.462Z","2023-07-17T02:37:09.068Z",TRUE,"pitch","54dd0d03-e3d6-4d7a-a261-2b0a6969faa9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.38,1.68,NA,86.26,184.83,"ground_ball","soft","3",143.15,177.78,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Taylor Ward grounds out softly to first baseman Jose Abreu. Mickey Moniak to 2nd.",0,9,8,88,"bottom",9,"2023-07-17T02:35:47.634Z","2023-07-17T02:37:09.068Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.5,66.9,9,0.9,0.5161,7.1381,21.8878,-39.1962,9.7536,-6.1823,0.8064,1.9981,1.1919,-106.9494,2.084,-1.0259,50.0044,5.4732,11.0732,15.6,14.4,24,3121,38,54.1,-49,4,NA,NA,NA,TRUE,-61.4,-10.1,-18,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519058,"Mike Moustakas","/api/v1/people/519058",666160,"Mickey Moniak","/api/v1/people/666160",NA,NA,NA,NA,NA,NA,NA
717381,"2023-07-16",3,"2023-07-17T02:36:36.286Z","2023-07-17T02:36:39.390Z",TRUE,"pitch","e81df6fb-6122-4f87-91d1-160607e85cbe",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3758,1.6482,NA,163.25,145.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Taylor Ward grounds out softly to first baseman Jose Abreu. Mickey Moniak to 2nd.",0,9,8,88,"bottom",9,"2023-07-17T02:35:47.634Z","2023-07-17T02:37:09.068Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,72.7,11,2,0.4737,7.0668,22.9283,-33.9402,10.147,-1.3031,-1.2134,3.4434,-2.7208,-115.9147,2.8494,-1.3383,50.0052,5.4524,13.7231,21.6,10.8,24,2663,71,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-1.3,-17.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519058,"Mike Moustakas","/api/v1/people/519058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717381,"2023-07-16",2,"2023-07-17T02:36:10.297Z","2023-07-17T02:36:14.054Z",TRUE,"pitch","a3bbc01a-4b94-40f3-beaa-21b37caa0967",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.38,1.68,NA,120.37,196.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Taylor Ward grounds out softly to first baseman Jose Abreu. Mickey Moniak to 2nd.",0,9,8,88,"bottom",9,"2023-07-17T02:35:47.634Z","2023-07-17T02:37:09.068Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.6,67.1,8,0.9,0.5153,6.8484,21.6692,-40.1448,8.5279,-6.9995,-0.0884,1.5694,-0.1231,-107.0569,1.5277,-1.1341,50.0015,5.4046,9.7146,13.2,14.4,24,3313,48,NA,NA,NA,NA,NA,NA,FALSE,-63,-11.8,-15.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519058,"Mike Moustakas","/api/v1/people/519058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
