"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718350,"2023-05-02",2,"2023-05-02T02:19:24.503Z","2023-05-02T02:19:33.767Z",TRUE,"pitch","826c330c-2ae4-4b27-972d-1309d280f3df",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,2,NA,NA,3.6,1.76,NA,135.72,150.4,"line_drive","medium","9",170.62,122.3,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Jeremy Pena singles on a line drive to right fielder Michael Conforto. Yordan Alvarez scores. Kyle Tucker to 3rd.",1,2,6,59,"bottom",7,"2023-05-02T02:18:45.092Z","2023-05-02T02:19:33.767Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.5,1,0.9,0.3978,6.5408,32.4042,-27.7272,-10.1708,2.3175,-0.4912,3.2734,6.1243,-137.9949,-3.2822,-1.4248,50.0014,6.3584,-19.4977,32.4,7.2,24,2111,226,66.3,18,150,NA,NA,NA,FALSE,-26.9,3.7,17,NA,NA,NA,FALSE,FALSE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,663656,"Kyle Tucker","/api/v1/people/663656"
718350,"2023-05-02",1,"2023-05-02T02:19:04.676Z","2023-05-02T02:19:11.191Z",TRUE,"pitch","713eb784-abfa-4698-9b86-c24f667afb8b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.7075,1.7887,NA,46.01,214.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Jeremy Pena singles on a line drive to right fielder Michael Conforto. Yordan Alvarez scores. Kyle Tucker to 3rd.",1,2,6,59,"bottom",7,"2023-05-02T02:18:45.092Z","2023-05-02T02:19:33.767Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.5,79.1,14,0.91,0.4383,6.5281,28.4131,-29.4155,0.3546,1.7519,1.8625,0.9165,8.0301,-125.58,-7.2455,-1.4398,50.005,6.2728,0.5589,3.6,8.4,24,2101,22,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.4,-2.8,NA,NA,NA,FALSE,FALSE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",0,"2023-05-02T02:18:49.135Z","2023-05-02T02:18:52.971Z",TRUE,"pitch","cf4d7530-727a-4835-bbeb-de4abcf098de",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4663,1.7614,NA,72.69,199.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Jeremy Pena singles on a line drive to right fielder Michael Conforto. Yordan Alvarez scores. Kyle Tucker to 3rd.",1,2,6,59,"bottom",7,"2023-05-02T02:18:45.092Z","2023-05-02T02:19:33.767Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87,79.9,14,0.9,0.4339,6.4988,27.0832,-29.2741,-0.5848,1.7983,1.1624,1.4557,6.7475,-126.4876,-6.0293,-1.4698,50.0018,6.2332,-0.943,1.2,7.2,24,2029,35,NA,NA,NA,NA,NA,NA,FALSE,-34.3,2,-0.6,NA,NA,NA,FALSE,FALSE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",0,"2023-05-02T02:18:22.797Z","2023-05-02T02:18:22.835Z",FALSE,"no_pitch","07183506-0596-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Intent Walk","intent_walk","Sean Hjelle intentionally walks Kyle Tucker.",0,2,5,58,"bottom",7,"2023-05-02T02:18:18.091Z","2023-05-02T02:18:26.252Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",1,"2023-05-02T02:18:22.835Z","2023-05-02T02:18:22.836Z",FALSE,"no_pitch","07183506-0596-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Intent Walk","intent_walk","Sean Hjelle intentionally walks Kyle Tucker.",0,2,5,58,"bottom",7,"2023-05-02T02:18:18.091Z","2023-05-02T02:18:26.252Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",2,"2023-05-02T02:18:22.836Z","2023-05-02T02:18:22.837Z",FALSE,"no_pitch","07183506-0596-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Intent Walk","intent_walk","Sean Hjelle intentionally walks Kyle Tucker.",0,2,5,58,"bottom",7,"2023-05-02T02:18:18.091Z","2023-05-02T02:18:26.252Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",3,"2023-05-02T02:18:22.837Z","2023-05-02T02:18:26.252Z",FALSE,"no_pitch","07183506-0596-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Intent Walk","intent_walk","Sean Hjelle intentionally walks Kyle Tucker.",0,2,5,58,"bottom",7,"2023-05-02T02:18:18.091Z","2023-05-02T02:18:26.252Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA
718350,"2023-05-02",7,"2023-05-02T02:17:30.123Z","2023-05-02T02:17:37.601Z",TRUE,"pitch","e2d80c2f-d9ed-4885-95ef-c568d7f4d9a9",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,1,NA,NA,3.38,1.62,NA,108.44,195.97,"ground_ball","medium","5",110.34,171.34,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jose Abreu grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr. Alex Bregman scores.",1,2,5,57,"bottom",7,"2023-05-02T02:15:11.280Z","2023-05-02T02:17:37.601Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.1,8,0.88,0.3964,6.5307,32.9546,-28.3752,-11.7632,1.9677,0.2247,1.5855,8.7663,-138.5483,-7.2174,-1.4631,50.0049,6.1395,-22.7135,34.8,7.2,24,2107,235,88.9,-63,1,NA,NA,NA,TRUE,-28.2,2,19.3,NA,NA,NA,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA
718350,"2023-05-02",6,"2023-05-02T02:16:54.073Z","2023-05-02T02:16:59.593Z",TRUE,"pitch","963a3675-abe4-42f5-a74b-8ef1bf2038f5",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3836,1.6399,NA,175.71,147.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jose Abreu grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr. Alex Bregman scores.",1,2,5,57,"bottom",7,"2023-05-02T02:15:11.280Z","2023-05-02T02:17:37.601Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.1,77.9,11,0.85,0.4398,6.319,28.7869,-28.2083,-0.9986,2.5358,-1.5401,3.393,0.896,-125.2597,-1.5728,-1.7753,50.0044,6.368,-1.5635,2.4,7.2,24,1679,287,NA,NA,NA,NA,NA,NA,FALSE,-32.9,4.4,1.6,NA,NA,NA,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",5,"2023-05-02T02:16:28.712Z","2023-05-02T02:16:32.952Z",TRUE,"pitch","98341496-e0d3-4fc1-8372-576ac25e91ad",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.38,1.62,NA,135.33,176.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jose Abreu grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr. Alex Bregman scores.",1,2,5,57,"bottom",7,"2023-05-02T02:15:11.280Z","2023-05-02T02:17:37.601Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87,4,0.89,0.3951,6.5175,34.526,-25.9511,-11.1368,3.2092,-0.4808,2.3233,6.7453,-139.2243,-6.0708,-1.5023,50.0059,6.2762,-21.6218,36,7.2,24,2066,231,NA,NA,NA,NA,NA,NA,FALSE,-25.6,4.6,18.6,NA,NA,NA,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",4,"2023-05-02T02:15:59.985Z","2023-05-02T02:16:03.343Z",TRUE,"pitch","982cc3bf-5bd9-4633-ae17-cd23a29caa5d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.38,1.62,NA,138.36,188.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jose Abreu grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr. Alex Bregman scores.",1,2,5,57,"bottom",7,"2023-05-02T02:15:11.280Z","2023-05-02T02:17:37.601Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.1,7,0.89,0.3954,6.5428,33.6039,-25.7742,-11.0389,3.3034,-0.5605,1.8528,6.6356,-138.9621,-6.9775,-1.5556,50.0068,6.1299,-21.411,36,7.2,24,2033,236,NA,NA,NA,NA,NA,NA,FALSE,-25.7,4.6,18.5,NA,NA,NA,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",3,"2023-05-02T02:15:43.589Z","2023-05-02T02:15:47.845Z",TRUE,"pitch","d26dbbb3-df31-484b-896b-08a5abd65f1f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4272,1.753,NA,154.36,132.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jose Abreu grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr. Alex Bregman scores.",1,2,5,57,"bottom",7,"2023-05-02T02:15:11.280Z","2023-05-02T02:17:37.601Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.3,77.9,11,0.9,0.4421,6.5886,26.313,-33.9422,2.9092,-1.1398,-0.9802,3.9351,0.8985,-124.1798,0.6394,-1.7252,50.0021,6.5119,4.5149,8.4,8.4,24,1591,46,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-1.7,-5.5,NA,NA,NA,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",1,"2023-05-02T02:15:13.317Z","2023-05-02T02:15:20.900Z",TRUE,"pitch","cb0cd2d7-868c-4e5a-af79-4e85b1219bce",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4161,1.7084,NA,17.96,203.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jose Abreu grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr. Alex Bregman scores.",1,2,5,57,"bottom",7,"2023-05-02T02:15:11.280Z","2023-05-02T02:17:37.601Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.2,80,14,0.91,0.4315,6.5113,31.3798,-29.8976,0.7542,1.4038,2.5983,1.3208,9.5221,-127.9287,-6.4722,-1.3021,50.0041,6.2893,1.2244,6,8.4,24,1915,15,NA,NA,NA,NA,NA,NA,FALSE,-34.9,1,-4,NA,NA,NA,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",0,"2023-05-02T02:14:19.489Z","2023-05-02T02:15:13.317Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jose Abreu grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr. Alex Bregman scores.",1,2,5,57,"bottom",7,"2023-05-02T02:15:11.280Z","2023-05-02T02:17:37.601Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",2,"2023-05-02T02:15:42.092Z","2023-05-02T02:15:43.589Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Sean Hjelle. Alex Bregman to 3rd. Yordan Alvarez to 2nd.","Wild Pitch",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,608324,"/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb0cd2d7-868c-4e5a-af79-4e85b1219bce","wild_pitch",NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jose Abreu grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr. Alex Bregman scores.",1,2,5,57,"bottom",7,"2023-05-02T02:15:11.280Z","2023-05-02T02:17:37.601Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
718350,"2023-05-02",4,"2023-05-02T02:13:58.026Z","2023-05-02T02:14:03.970Z",TRUE,"pitch","1a58f5bb-f5fb-4c49-a7bd-ec0d1ab86ba8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.5336,1.7379,NA,108.91,200.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Yordan Alvarez walks. Alex Bregman to 2nd.",0,2,4,56,"bottom",7,"2023-05-02T02:12:15.417Z","2023-05-02T02:14:03.970Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.7,14,0.9,0.3932,6.6826,33.6878,-24.5071,-11.2274,3.9082,0.2123,1.4359,8.7288,-139.703,-8.2259,-1.5058,50.0043,6.0491,-22.0274,37.2,7.2,24,2114,235,NA,NA,NA,NA,NA,NA,FALSE,-24.5,5.4,18.4,NA,NA,NA,FALSE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA
718350,"2023-05-02",3,"2023-05-02T02:13:38.004Z","2023-05-02T02:13:42.940Z",TRUE,"pitch","e60f206b-7b23-4e96-9000-310d7a32dc68",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4368,1.641,NA,63.37,178.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Yordan Alvarez walks. Alex Bregman to 2nd.",0,2,4,56,"bottom",7,"2023-05-02T02:12:15.417Z","2023-05-02T02:14:03.970Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87,79.3,14,0.9,0.4351,6.5246,28.4975,-30.2455,1.3251,1.205,1.4071,2.2441,6.7124,-126.44,-4.0199,-1.4667,50.0041,6.3124,2.1198,6,8.4,24,1890,33,NA,NA,NA,NA,NA,NA,FALSE,-35.2,1.4,-4.1,NA,NA,NA,FALSE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA
