"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717725,"2023-06-17",1,"2023-06-17T22:55:15.117Z","2023-06-17T22:55:21.037Z",TRUE,"pitch","76ec6a3b-4066-4480-b85a-0ab44a8b4589",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.18,1.61,NA,141.78,164.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Trea Turner strikes out swinging.",0,1,1,73,"top",10,"2023-06-17T22:54:35.512Z","2023-06-17T22:56:44.237Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607208,"Trea Turner","/api/v1/people/607208","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.3,1,0.9,0.4486,7.0079,22.4342,-34.2798,3.3229,-1.3894,-0.6502,2.7583,1.2496,-121.7929,0.0785,-1.6008,50.0047,5.6741,5.0255,8.4,9.6,24,2492,92,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-2.3,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",0,"2023-06-17T22:54:54.770Z","2023-06-17T22:54:58.799Z",TRUE,"pitch","fe238611-c3ec-4a96-8626-f2bcdcf6367a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1628,1.6441,NA,42.53,220.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Trea Turner strikes out swinging.",0,1,1,73,"top",10,"2023-06-17T22:54:35.512Z","2023-06-17T22:56:44.237Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607208,"Trea Turner","/api/v1/people/607208","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78.5,14,0.91,0.4454,7.1201,22.5166,-32.4209,1.759,-0.1626,1.9536,0.663,6.9221,-122.6158,-5.2307,-1.1257,50.0017,5.566,2.6977,6,8.4,24,2445,85,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-1.2,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",2,"2023-06-17T22:55:58.102Z","2023-06-17T22:55:59.102Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,607208,"/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Trea Turner strikes out swinging.",0,1,1,73,"top",10,"2023-06-17T22:54:35.512Z","2023-06-17T22:56:44.237Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607208,"Trea Turner","/api/v1/people/607208","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",0,"2023-06-17T22:54:32.312Z","2023-06-17T22:54:32.355Z",FALSE,"no_pitch","07177256-0736-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Intent Walk","intent_walk","Trevor May intentionally walks Kyle Schwarber.",0,1,1,72,"top",10,"2023-06-17T22:54:29.621Z","2023-06-17T22:54:34.518Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",1,"2023-06-17T22:54:32.355Z","2023-06-17T22:54:33.355Z",FALSE,"no_pitch","07177256-0736-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Intent Walk","intent_walk","Trevor May intentionally walks Kyle Schwarber.",0,1,1,72,"top",10,"2023-06-17T22:54:29.621Z","2023-06-17T22:54:34.518Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",2,"2023-06-17T22:54:32.355Z","2023-06-17T22:54:32.356Z",FALSE,"no_pitch","07177256-0736-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Intent Walk","intent_walk","Trevor May intentionally walks Kyle Schwarber.",0,1,1,72,"top",10,"2023-06-17T22:54:29.621Z","2023-06-17T22:54:34.518Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",3,"2023-06-17T22:54:32.356Z","2023-06-17T22:54:34.518Z",FALSE,"no_pitch","07177256-0736-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Intent Walk","intent_walk","Trevor May intentionally walks Kyle Schwarber.",0,1,1,72,"top",10,"2023-06-17T22:54:29.621Z","2023-06-17T22:54:34.518Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656941,"Kyle Schwarber","/api/v1/people/656941",665506,"Cristian Pache","/api/v1/people/665506",NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",7,"2023-06-17T22:54:02.152Z","2023-06-17T22:54:12.631Z",TRUE,"pitch","23244509-7517-4ad1-85a7-a52f4a47276e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.26,1.53,NA,59.82,184.74,"popup","medium","3",152.28,174.3,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Edmundo Sosa pops out to first baseman Ryan Noda.",0,1,1,71,"top",10,"2023-06-17T22:53:06.972Z","2023-06-17T22:54:12.631Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,71.5,14,0.92,0.4804,7.0803,27.3128,-35.4939,11.4964,-2.5431,1.5001,2.0015,3.1949,-115.3122,-0.2549,-1.4067,50.0004,5.6252,15.0245,24,12,24,2628,51,74.2,74,84,NA,NA,NA,TRUE,-48.8,-4.3,-21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,665506,"Cristian Pache","/api/v1/people/665506",NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",6,"2023-06-17T22:53:42.678Z","2023-06-17T22:53:45.753Z",TRUE,"pitch","f7106085-a766-4b1a-ad3f-3f1d47a8cb23",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.26,1.53,NA,127.28,147.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Edmundo Sosa pops out to first baseman Ryan Noda.",0,1,1,71,"top",10,"2023-06-17T22:53:06.972Z","2023-06-17T22:54:12.631Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.6,2,0.89,0.3989,7.0399,27.8188,-14.4979,-4.6864,9.2359,-0.2697,3.3688,3.2209,-136.8771,-3.9199,-0.8478,50.0009,5.8002,-8.9666,28.8,3.6,24,2361,208,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.2,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",5,"2023-06-17T22:53:24.240Z","2023-06-17T22:53:27.240Z",TRUE,"pitch","3434d81c-f5bf-407a-a97b-c1f89da66e56",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.26,1.53,NA,78.02,154.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Edmundo Sosa pops out to first baseman Ryan Noda.",0,1,1,71,"top",10,"2023-06-17T22:53:06.972Z","2023-06-17T22:54:12.631Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.6,12,0.9,0.443,6.9088,20.8678,-32.4605,2.8355,-0.181,1.0227,3.1386,5.1032,-122.9099,0.3153,-1.4367,50.0044,5.7312,4.4054,9.6,8.4,24,2331,99,NA,NA,NA,NA,NA,NA,FALSE,-37.9,0,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",4,"2023-06-17T22:53:09.129Z","2023-06-17T22:53:13.315Z",TRUE,"pitch","6c5ff6bb-c650-445b-a4cd-7d14a60faf05",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9082,1.5172,NA,93.71,176.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Edmundo Sosa pops out to first baseman Ryan Noda.",0,1,1,71,"top",10,"2023-06-17T22:53:06.972Z","2023-06-17T22:54:12.631Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.5,6,0.9,0.3967,7.2138,26.4492,-16.1593,-4.799,8.2671,0.611,2.2911,6.2523,-137.3436,-6.3973,-1.0567,50.0021,5.7233,-9.2959,25.2,3.6,24,1989,209,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",0,"2023-06-17T22:51:16.057Z","2023-06-17T22:51:16.097Z",FALSE,"action",NA,NA,"Tony Kemp remains in the game as the second baseman.","Defensive Switch",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643393,"/api/v1/people/643393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","501","71","atBat","Pop Out","field_out","Edmundo Sosa pops out to first baseman Ryan Noda.",0,1,1,71,"top",10,"2023-06-17T22:53:06.972Z","2023-06-17T22:54:12.631Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,681146,"/api/v1/people/681146",NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",1,"2023-06-17T22:51:16.097Z","2023-06-17T22:51:16.099Z",FALSE,"action",NA,NA,"Defensive switch from second base to third base for Jace Peterson.","Defensive Switch",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,607054,"/api/v1/people/607054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","800","71","atBat","Pop Out","field_out","Edmundo Sosa pops out to first baseman Ryan Noda.",0,1,1,71,"top",10,"2023-06-17T22:53:06.972Z","2023-06-17T22:54:12.631Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",2,"2023-06-17T22:51:16.099Z","2023-06-17T22:52:01.388Z",FALSE,"action",NA,NA,"Pitching Change: Trevor May replaces Sam Long.","Pitching Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543507,"/api/v1/people/543507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"71","atBat","Pop Out","field_out","Edmundo Sosa pops out to first baseman Ryan Noda.",0,1,1,71,"top",10,"2023-06-17T22:53:06.972Z","2023-06-17T22:54:12.631Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",3,"2023-06-17T22:52:01.388Z","2023-06-17T22:53:09.129Z",FALSE,"action",NA,NA,"Cristian Pache starts inning at 2nd base.","Runner Placed On Base",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665506,"/api/v1/people/665506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Edmundo Sosa pops out to first baseman Ryan Noda.",0,1,1,71,"top",10,"2023-06-17T22:53:06.972Z","2023-06-17T22:54:12.631Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",9,"2023-06-17T22:49:22.665Z","2023-06-17T22:49:27.783Z",TRUE,"pitch","317ab089-22a7-4144-aab3-8ab47b408097",8,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.2296,1.327,NA,107.14,184.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Shea Langeliers called out on strikes.",0,1,1,70,"bottom",9,"2023-06-17T22:46:01.358Z","2023-06-17T22:49:27.783Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.7,80.4,5,0.89,0.4328,6.4306,24.3988,-40.2715,3.316,-4.9854,0.2587,2.0281,5.8299,-126.2967,0.466,-2.5054,50.0032,5.0658,5.3849,9.6,9.6,24,2451,62,NA,NA,NA,NA,NA,NA,TRUE,-44.9,-8.8,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",7,"2023-06-17T22:48:35.617Z","2023-06-17T22:48:38.617Z",TRUE,"pitch","eb46aaf9-0fb5-464c-ad16-cdaf368cfcd5",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.23,1.5,NA,136.05,132.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Shea Langeliers called out on strikes.",0,1,1,70,"bottom",9,"2023-06-17T22:46:01.358Z","2023-06-17T22:49:27.783Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,11,0.9,0.3918,6.9829,29.2968,-16.9319,-7.2746,7.6882,-0.4998,3.9449,8.946,-139.4214,0.7939,-2.7945,50.0018,4.7683,-14.4214,37.2,4.8,24,2333,218,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.3,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
