"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745504,"2024-05-05",6,"2024-05-05T19:53:14.525Z","2024-05-05T19:53:19.730Z",TRUE,"pitch","cd495d0b-4976-4a7a-bb2d-903325a505e8",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.1659,1.4138,NA,138.77,196.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,5,67,"top",9,"2024-05-05T19:51:25.687Z","2024-05-05T19:53:19.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,72.7,7,0.9,0.4786,6.3332,22.05,-39.0227,6.9498,-5.164,-0.5712,1.5592,0.9975,-114.6378,-1.0154,-1.9151,50.0043,5.8316,9.2109,13.2,12,24,2514,44,NA,NA,NA,NA,NA,NA,TRUE,-53.5,-9.4,-12.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745504,"2024-05-05",5,"2024-05-05T19:52:51.479Z","2024-05-05T19:52:56.700Z",TRUE,"pitch","3f4eb00d-aad8-4191-860f-a5a945b78aa7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1238,1.4116,NA,70.52,174.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,5,67,"top",9,"2024-05-05T19:51:25.687Z","2024-05-05T19:53:19.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.9,12,0.92,0.3841,6.7671,30.9086,-8.722,-4.1884,11.3717,1.2195,2.3714,9.4373,-142.2855,-7.8867,-1.5876,50.001,5.7225,-8.6376,32.4,2.4,24,2508,210,NA,NA,NA,NA,NA,NA,FALSE,-9.2,19.2,5.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745504,"2024-05-05",4,"2024-05-05T19:52:24.213Z","2024-05-05T19:52:28.369Z",TRUE,"pitch","8949cea2-f7b3-4e8c-a5a8-0b362fd07115",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.37,1.66,NA,132.38,191.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,5,67,"top",9,"2024-05-05T19:51:25.687Z","2024-05-05T19:53:19.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,71.9,7,0.9,0.4839,6.3438,21.6196,-40.1853,6.2376,-6.1796,-0.4034,1.7354,1.5749,-113.3854,-0.1412,-1.9182,50.0038,5.8238,8.0845,12,13.2,24,2420,40,NA,NA,NA,NA,NA,NA,FALSE,-56.2,-10.9,-11.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745504,"2024-05-05",3,"2024-05-05T19:52:01.764Z","2024-05-05T19:52:06.608Z",TRUE,"pitch","ad74c47c-2766-45bd-a5db-3b9db90a0524",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1151,1.4027,NA,116.05,188.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,5,67,"top",9,"2024-05-05T19:51:25.687Z","2024-05-05T19:53:19.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.4,71.4,8,0.9,0.4872,6.3336,21.5449,-40.8808,6.8022,-6.8135,0.025,1.8579,2.2879,-112.6633,0.4446,-1.8888,50.0014,5.8086,8.6942,12,13.2,24,2378,46,NA,NA,NA,NA,NA,NA,FALSE,-57.7,-11.9,-13,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745504,"2024-05-05",2,"2024-05-05T19:51:28.013Z","2024-05-05T19:51:32.513Z",TRUE,"pitch","ef90e4b8-e208-403d-b715-bbd2272b15d7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.37,1.66,NA,104.56,186.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,5,67,"top",9,"2024-05-05T19:51:25.687Z","2024-05-05T19:53:19.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.3,84,9,0.9,0.4143,6.7207,24.2379,-24.8904,-1.5075,4.1005,0.3262,1.9453,5.9725,-131.5204,-4.9234,-1.7645,50.0048,5.6556,-2.6797,3.6,6,24,1646,214,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.7,1.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745504,"2024-05-05",0,"2024-05-05T19:50:40.418Z","2024-05-05T19:50:47.615Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jake Cave replaces Jordan Beck.","Offensive Substitution",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,595909,"/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,5,67,"top",9,"2024-05-05T19:51:25.687Z","2024-05-05T19:53:19.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,687597,"/api/v1/people/687597",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745504,"2024-05-05",1,"2024-05-05T19:50:47.615Z","2024-05-05T19:51:28.013Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Cave called out on strikes.",0,3,5,67,"top",9,"2024-05-05T19:51:25.687Z","2024-05-05T19:53:19.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745504,"2024-05-05",0,"2024-05-05T19:50:10.007Z","2024-05-05T19:50:23.563Z",TRUE,"pitch","5863d08f-4db9-4881-b805-f08e9cca22d1",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.46,1.63,NA,105.12,169.1,"line_drive","hard","8",103.59,69.3,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Sean Bouchard doubles (3) on a sharp line drive to center fielder Michael A. Taylor.",0,3,5,66,"top",9,"2024-05-05T19:49:48.224Z","2024-05-05T19:50:23.563Z",TRUE,FALSE,FALSE,FALSE,34,0,0,2,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.9,6,0.91,0.3839,6.7087,31.0406,-11.0202,-4.5438,10.2489,0.3116,2.5808,7.0659,-142.3821,-7.1122,-1.6058,50.0051,5.7998,-9.3811,32.4,2.4,24,2568,212,104.6,14,289,NA,NA,NA,FALSE,-11,17.4,6.8,NA,NA,NA,NA,NA,FALSE,TRUE,656248,"Sean Bouchard","/api/v1/people/656248",NA,NA,NA,NA,NA,NA
745504,"2024-05-05",4,"2024-05-05T19:49:36.502Z","2024-05-05T19:49:45.598Z",TRUE,"pitch","d30d368b-3d58-4ff4-9ea2-862e2caa985a",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.31,1.55,NA,108.6,174.99,"fly_ball","medium","8",163.65,82.78,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Michael A. Taylor.",0,3,5,65,"top",9,"2024-05-05T19:47:45.038Z","2024-05-05T19:49:45.598Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,71.9,5,0.9,0.4842,6.513,20.2739,-39.9924,5.2075,-6.0347,0.2203,2.3625,2.8156,-113.0348,1.0944,-1.7172,50.0007,5.882,6.7492,9.6,13.2,24,2415,46,84.8,33,305,NA,NA,NA,TRUE,-55.7,-10.3,-10.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745504,"2024-05-05",3,"2024-05-05T19:49:13.673Z","2024-05-05T19:49:17.531Z",TRUE,"pitch","aff93882-7c3e-4cfc-9463-9d8c7fccf350",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.31,1.55,NA,71.76,159.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Michael A. Taylor.",0,3,5,65,"top",9,"2024-05-05T19:47:45.038Z","2024-05-05T19:49:45.598Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.4,12,0.91,0.3853,6.7185,32.3529,-10.658,-5.2293,10.5119,1.1868,2.9464,9.2853,-142.1245,-6.2785,-1.4422,50.0066,5.8601,-10.708,36,2.4,24,2455,207,NA,NA,NA,NA,NA,NA,FALSE,-10.8,17.9,7.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
