"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716624,"2023-09-12",3,"2023-09-12T02:02:23.485Z","2023-09-12T02:02:28.143Z",TRUE,"pitch","4d720150-ab18-421e-8ae9-7c05191fb98c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,2.97,1.38,NA,110.95,155.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Nick Allen strikes out swinging.",0,3,0,50,"top",8,"2023-09-12T02:01:50.188Z","2023-09-12T02:02:47.054Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,81.1,2,2,0.4257,6.8131,25.6477,-24.8006,3.6305,4.3964,0.1586,3.069,2.4324,-128.4625,-1.2877,-1.271,50.0042,5.4976,6.0916,14.4,6,24,2543,177,NA,NA,NA,NA,NA,NA,FALSE,-27.1,7.9,-7.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",2,"2023-09-12T02:02:08.531Z","2023-09-12T02:02:12.807Z",TRUE,"pitch","3a499c6c-4432-4ea6-97ee-97e8f7689118",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.931,1.3794,NA,52.97,189.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Nick Allen strikes out swinging.",0,3,0,50,"top",8,"2023-09-12T02:01:50.188Z","2023-09-12T02:02:47.054Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.1,72.1,14,2,0.4786,7.5876,24.3811,-32.0394,9.4979,0.102,1.6798,1.8423,3.825,-115.0993,-0.9313,-1.2451,50.0026,5.3969,12.5499,22.8,10.8,24,2549,65,NA,NA,NA,NA,NA,NA,FALSE,-43.9,0.2,-18.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",1,"2023-09-12T02:01:52.449Z","2023-09-12T02:01:58.145Z",TRUE,"pitch","e2ccc74f-dd3e-4de6-84d1-f4b4b065343f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9875,1.3794,NA,86.63,188.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Nick Allen strikes out swinging.",0,3,0,50,"top",8,"2023-09-12T02:01:50.188Z","2023-09-12T02:02:47.054Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.6,71.7,6,2,0.4814,6.6662,24.2404,-32.1528,10.6897,0.0164,0.7967,1.8772,1.894,-114.4644,-0.9017,-1.4321,50.003,5.469,13.9602,24,10.8,24,2636,67,NA,NA,NA,NA,NA,NA,FALSE,-44.6,0.1,-19.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",0,"2023-09-12T02:00:52.634Z","2023-09-12T02:01:52.449Z",FALSE,"action",NA,NA,"Pitching Change: Phil Maton replaces Framber Valdez.","Pitching Substitution",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664208,"/api/v1/people/664208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Strikeout","strikeout","Nick Allen strikes out swinging.",0,3,0,50,"top",8,"2023-09-12T02:01:50.188Z","2023-09-12T02:02:47.054Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",664208,"Phil Maton","/api/v1/people/664208","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",6,"2023-09-12T01:59:04.458Z","2023-09-12T01:59:13.223Z",TRUE,"pitch","76c7ae58-6785-495a-b191-81877dff9b0c",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.33,1.53,NA,134.07,157.71,"fly_ball","medium","8",130.44,71.61,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Jose Abreu flies out to center fielder Esteury Ruiz.",0,3,0,49,"bottom",7,"2023-09-12T01:56:50.466Z","2023-09-12T01:59:13.223Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,547989,"José Abreu","/api/v1/people/547989","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.7,1,0.9,0.3945,7,34.854,-15.515,6.62,8.5576,-0.4478,3.0027,-8.4991,-139.4714,-3.8869,1.7961,50.0037,5.4549,12.8885,33.6,3.6,24,2411,131,90.4,37,318,NA,NA,NA,TRUE,-15.4,14.8,-10,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",5,"2023-09-12T01:58:36.390Z","2023-09-12T01:58:40.310Z",TRUE,"pitch","6809294c-9830-41f2-84fb-d207b8783741",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.33,1.53,NA,102.57,177.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Jose Abreu flies out to center fielder Esteury Ruiz.",0,3,0,49,"bottom",7,"2023-09-12T01:56:50.466Z","2023-09-12T01:59:13.223Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,547989,"José Abreu","/api/v1/people/547989","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,85.7,6,0.9,0.3982,7.1685,35.5846,-10.0846,6.5925,11.5735,0.3785,2.27,-6.2586,-138.4085,-6.7973,1.8306,50.0016,5.4592,12.5817,43.2,3.6,24,2555,135,NA,NA,NA,NA,NA,NA,FALSE,-11.2,19.4,-10.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",3,"2023-09-12T01:58:09.004Z","2023-09-12T01:58:13.225Z",TRUE,"pitch","36a282a5-e862-47dc-8d8a-213c9105a67c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.33,1.53,NA,109.25,202.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Jose Abreu flies out to center fielder Esteury Ruiz.",0,3,0,49,"bottom",7,"2023-09-12T01:56:50.466Z","2023-09-12T01:59:13.223Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,547989,"José Abreu","/api/v1/people/547989","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.2,14,0.85,0.446,6.9015,26.5946,-22.6157,10.5269,6.2732,0.2033,1.3508,-6.9727,-123.2346,-5.0491,1.7148,50.0039,5.3594,16.0433,31.2,7.2,24,1777,118,NA,NA,NA,NA,NA,NA,FALSE,-28.1,10.3,-17.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",2,"2023-09-12T01:57:43.219Z","2023-09-12T01:57:48.328Z",TRUE,"pitch","de5b8a4c-bc53-4ef4-8714-cd5a69271c61",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.33,1.53,NA,148.54,161.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Jose Abreu flies out to center fielder Esteury Ruiz.",0,3,0,49,"bottom",7,"2023-09-12T01:56:50.466Z","2023-09-12T01:59:13.223Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,547989,"José Abreu","/api/v1/people/547989","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.1,1,0.9,0.4032,7.1231,32.1021,-12.8103,5.3311,10.3798,-0.8274,2.8747,-8.456,-136.2577,-5.2347,1.6347,50.0037,5.7179,9.947,30,3.6,24,2406,143,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.8,-7.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",1,"2023-09-12T01:57:24.401Z","2023-09-12T01:57:27.414Z",TRUE,"pitch","8f90f124-94c6-430b-8746-55e4d53334b9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2695,1.5295,NA,118.69,232.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Jose Abreu flies out to center fielder Esteury Ruiz.",0,3,0,49,"bottom",7,"2023-09-12T01:56:50.466Z","2023-09-12T01:59:13.223Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,547989,"José Abreu","/api/v1/people/547989","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.4,13,0.72,0.4414,6.9169,26.1045,-21.791,9.9789,6.6652,-0.0444,0.2427,-7.885,-124.338,-8.0562,1.8793,50.0034,5.3475,15.5465,31.2,7.2,24,1717,122,NA,NA,NA,NA,NA,NA,FALSE,-27.4,10.3,-16.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",0,"2023-09-12T01:57:09.673Z","2023-09-12T01:57:14.118Z",TRUE,"pitch","93b3d5e3-8b05-43a7-8017-a77cc73d5ec9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3539,1.5295,NA,81.89,178.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Jose Abreu flies out to center fielder Esteury Ruiz.",0,3,0,49,"bottom",7,"2023-09-12T01:56:50.466Z","2023-09-12T01:59:13.223Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,547989,"José Abreu","/api/v1/people/547989","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.6,14,0.9,0.4046,6.8913,33.277,-14.118,5.7473,9.7559,0.9211,2.2287,-5.0012,-136.0304,-5.9597,2.0479,50.0043,5.4485,10.6391,31.2,3.6,24,2380,138,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.4,-9.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",4,"2023-09-12T01:58:20.500Z","2023-09-12T01:58:36.390Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,547989,"/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Jose Abreu flies out to center fielder Esteury Ruiz.",0,3,0,49,"bottom",7,"2023-09-12T01:56:50.466Z","2023-09-12T01:59:13.223Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,547989,"José Abreu","/api/v1/people/547989","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",2,"2023-09-12T01:56:36.330Z","2023-09-12T01:56:46.484Z",TRUE,"pitch","62716744-786b-4257-8b00-3ad5271bad20",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.57,1.71,NA,108.24,162.9,"fly_ball","medium","8",112.42,99.56,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Kyle Tucker flies out to center fielder Esteury Ruiz.",0,3,0,48,"bottom",7,"2023-09-12T01:55:44.676Z","2023-09-12T01:56:46.484Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.8,72.6,5,0.9,0.4741,6.8342,24.3559,-32.9573,-6.509,-0.5829,0.2297,2.8105,-1.8353,-116.1082,0.9553,1.8785,50.0017,5.5616,-8.7712,15.6,10.8,24,2015,301,87,49,253,NA,NA,NA,TRUE,-43.8,-0.5,12.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",1,"2023-09-12T01:56:20.382Z","2023-09-12T01:56:23.477Z",TRUE,"pitch","5b7979d8-92f2-47e2-acc2-bcce4afe1993",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4101,1.5617,NA,179.32,193.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Kyle Tucker flies out to center fielder Esteury Ruiz.",0,3,0,48,"bottom",7,"2023-09-12T01:55:44.676Z","2023-09-12T01:56:46.484Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,73.9,13,0.88,0.4671,6.7891,25.6207,-30.8295,-5.1102,0.9694,-1.6349,1.6879,-6.2389,-117.9435,-2.0741,1.724,50.0023,5.4639,-7.0895,14.4,9.6,24,2270,296,NA,NA,NA,NA,NA,NA,FALSE,-40.7,1.4,10.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",0,"2023-09-12T01:56:04.455Z","2023-09-12T01:56:08.189Z",TRUE,"pitch","6248d40e-384d-4e7d-9463-e72065a11118",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3539,1.5331,NA,107.8,154.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Kyle Tucker flies out to center fielder Esteury Ruiz.",0,3,0,48,"bottom",7,"2023-09-12T01:55:44.676Z","2023-09-12T01:56:46.484Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.2,69.5,2,0.89,0.4969,6.6771,22.1516,-38.7827,-8.3121,-5.3887,0.2413,3.1295,-1.101,-110.7778,2.89,1.8249,50.0022,5.8989,-10.1971,15.6,13.2,24,2104,314,NA,NA,NA,NA,NA,NA,FALSE,-56.2,-8.5,15.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",0,"2023-09-12T01:55:30.577Z","2023-09-12T01:55:38.998Z",TRUE,"pitch","47881c1b-b51d-4d8b-bb39-251fe722e7b0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.08,1.51,NA,111.39,156.3,"ground_ball","medium","5",100,162,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Alex Bregman grounds out, third baseman Kevin Smith to first baseman Ryan Noda.",0,3,0,47,"bottom",7,"2023-09-12T01:55:19.204Z","2023-09-12T01:55:38.998Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.5,2,0.9,0.4108,6.8268,30.4942,-14.1919,5.4911,10.0005,0.1472,3.0547,-6.5464,-133.6606,-4.0235,1.922,50.003,5.608,9.874,28.8,3.6,24,2343,140,82.8,-17,11,NA,NA,NA,TRUE,-15.2,17.4,-8.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",4,"2023-09-12T01:51:33.534Z","2023-09-12T01:51:38.498Z",TRUE,"pitch","d1926ad7-e04a-4ba0-ab18-e7c47317a087",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.2976,1.5695,NA,103.61,168.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Kevin Smith called out on strikes.",0,3,0,46,"top",7,"2023-09-12T01:50:43.836Z","2023-09-12T01:51:38.498Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,73.1,6,2,0.4718,5.5967,25.9889,-44.3618,-4.5963,-8.9751,0.3514,2.603,0.312,-116.9513,1.3676,0.8103,50.001,6.2341,-6.2441,8.4,13.2,24,2923,325,NA,NA,NA,NA,NA,NA,TRUE,-58.4,-15.4,8.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716624,"2023-09-12",3,"2023-09-12T01:51:12.761Z","2023-09-12T01:51:16.420Z",TRUE,"pitch","68944fb5-d31f-408c-9a06-be88b01dba13",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3258,1.5695,NA,149.8,238.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Kevin Smith called out on strikes.",0,3,0,46,"top",7,"2023-09-12T01:50:43.836Z","2023-09-12T01:51:38.498Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.1,84,13,2,0.4119,5.8165,31.4976,-26.2124,10.4173,3.339,-0.8604,0.0206,-7.1691,-133.5042,-10.3342,0.5203,50.0061,5.8618,18.6149,31.2,7.2,24,1797,135,NA,NA,NA,NA,NA,NA,FALSE,-29,3.7,-17.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
