"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717856,"2023-06-07",0,"2023-06-08T00:40:57.028Z","2023-06-08T00:41:00.196Z",TRUE,"pitch","728e7724-0b1a-4ed5-86de-bf0ccbf4877b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.31,1.53,NA,91.13,177.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Whit Merrifield flies out to center fielder Chas McCormick.",0,2,2,48,"bottom",7,"2023-06-08T00:40:54.140Z","2023-06-08T00:41:25.848Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.1,6,0.92,0.4065,6.1332,33.8907,-10.8776,-4.7127,11.6245,0.6787,2.2669,6.6417,-135.5459,-6.968,-1.2087,50.0042,5.6574,-8.6354,28.8,3.6,24,2465,217,NA,NA,NA,NA,NA,NA,FALSE,-12.5,19.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",6,"2023-06-08T00:40:02.779Z","2023-06-08T00:40:06.173Z",TRUE,"pitch","59c45e48-2024-40da-8cd6-fab34ffd0040",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.28,1.5,NA,117.93,181.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Daulton Varsho walks.",0,2,2,47,"bottom",7,"2023-06-08T00:38:23.702Z","2023-06-08T00:40:29.020Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.2,5,0.92,0.4029,6.0012,32.0802,-11.6343,-4.9457,10.9931,-0.0243,2.1186,4.9624,-136.3303,-7.6261,-1.2322,50.002,5.7693,-9.2395,31.2,3.6,24,2469,214,NA,NA,NA,NA,NA,NA,FALSE,-13,18.4,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",7,"2023-06-08T00:40:24.020Z","2023-06-08T00:40:29.020Z",FALSE,"no_pitch","94962891-bc16-4f43-b519-56c3354a9894",6,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Daulton Varsho walks.",0,2,2,47,"bottom",7,"2023-06-08T00:38:23.702Z","2023-06-08T00:40:29.020Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",593576,"Héctor Neris",NA,NA,NA,NA,NA,FALSE,FALSE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",5,"2023-06-08T00:39:45.921Z","2023-06-08T00:39:49.860Z",TRUE,"pitch","cb8fb104-7943-4f65-8035-9226c1b1a581",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3562,1.5354,NA,58.74,157.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Daulton Varsho walks.",0,2,2,47,"bottom",7,"2023-06-08T00:38:23.702Z","2023-06-08T00:40:29.020Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.7,12,0.91,0.4054,6.0728,31.2833,-13.6659,-5.1249,10.0246,1.5285,3.0069,8.5133,-135.4324,-4.9083,-0.9988,50.0026,5.8082,-9.4625,27.6,3.6,24,2521,214,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",4,"2023-06-08T00:39:26.573Z","2023-06-08T00:39:30.166Z",TRUE,"pitch","8e9fc136-cddf-48a5-af31-29a99d2f69dc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.28,1.5,NA,96.19,168.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Daulton Varsho walks.",0,2,2,47,"bottom",7,"2023-06-08T00:38:23.702Z","2023-06-08T00:40:29.020Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.8,6,0.91,0.4049,6.1028,31.5283,-13.7056,-4.8944,9.9841,0.5459,2.6036,6.5365,-135.6136,-5.9227,-1.2674,50.0033,5.7835,-9.055,26.4,3.6,24,2407,214,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.9,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",3,"2023-06-08T00:39:03.842Z","2023-06-08T00:39:07.770Z",TRUE,"pitch","c208303e-91fe-4a22-ad5c-eff1eab62b16",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3803,1.5835,NA,188.64,138.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Daulton Varsho walks.",0,2,2,47,"bottom",7,"2023-06-08T00:38:23.702Z","2023-06-08T00:40:29.020Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.9,11,0.87,0.4042,6.1508,31.1281,-13.9857,-6.7492,9.7945,-1.8793,3.7296,1.1287,-135.7681,-3.4401,-1.4251,50.0056,5.9933,-12.5382,39.6,4.8,24,2405,217,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",2,"2023-06-08T00:38:46.345Z","2023-06-08T00:38:49.416Z",TRUE,"pitch","758e46e5-4e3e-4704-bbfd-a7b18bcbbf16",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4044,1.5835,NA,197.79,151.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Daulton Varsho walks.",0,2,2,47,"bottom",7,"2023-06-08T00:38:23.702Z","2023-06-08T00:40:29.020Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.8,11,0.91,0.405,5.8379,30.4438,-13.7453,-5.2699,9.9551,-2.1196,3.2175,0.7025,-135.412,-4.5852,-1.6984,50.0042,5.8993,-9.7556,33.6,3.6,24,2355,216,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.2,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",1,"2023-06-08T00:38:26.017Z","2023-06-08T00:38:31.999Z",TRUE,"pitch","702546b0-9b00-4dd9-bd63-c1bde40325f9",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.28,1.5,NA,121.3,221.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Daulton Varsho walks.",0,2,2,47,"bottom",7,"2023-06-08T00:38:23.702Z","2023-06-08T00:40:29.020Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82,75.3,13,0.9,0.4607,5.7286,24.7423,-33.6594,-5.9265,-1.0399,-0.1127,0.6243,4.7368,-119.2723,-5.3904,-1.3626,50.0034,5.9784,-8.4673,12,9.6,24,1112,255,NA,NA,NA,NA,NA,NA,FALSE,-44,-3,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",0,"2023-06-08T00:37:14.758Z","2023-06-08T00:38:26.017Z",FALSE,"action",NA,NA,"Pitching Change: Hector Neris replaces Ronel Blanco.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593576,"/api/v1/people/593576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"47","atBat","Walk","walk","Daulton Varsho walks.",0,2,2,47,"bottom",7,"2023-06-08T00:38:23.702Z","2023-06-08T00:40:29.020Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",6,"2023-06-08T00:35:16.779Z","2023-06-08T00:35:24.762Z",TRUE,"pitch","3d43b126-0632-4588-9e95-0b22d4deeb55",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.09,1.46,NA,96.28,190.77,"ground_ball","hard","1",132.66,182.38,NA,NA,TRUE,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Yainer Diaz grounds out sharply, pitcher Chris Bassitt to first baseman Vladimir Guerrero Jr.",0,2,2,46,"top",7,"2023-06-08T00:32:46.196Z","2023-06-08T00:35:24.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.8,9,0.91,0.4075,6.5682,28.0392,-24.291,-10.6191,4.3072,0.5437,1.7783,8.4535,-134.2203,-4.7649,-1.2612,50.006,5.2984,-19.451,34.8,7.2,24,2067,218,101.4,-14,7,NA,NA,NA,TRUE,-25.1,7,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",5,"2023-06-08T00:34:46.704Z","2023-06-08T00:34:50.088Z",TRUE,"pitch","29bc5d88-0867-4016-b684-67452f195f29",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.1149,1.5114,NA,40.56,250.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Yainer Diaz grounds out sharply, pitcher Chris Bassitt to first baseman Vladimir Guerrero Jr.",0,2,2,46,"top",7,"2023-06-08T00:32:46.196Z","2023-06-08T00:35:24.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.9,70.5,14,0.78,0.4936,6.3067,23.2187,-33.4557,6.6383,-1.0299,2.0054,-0.4321,6.2162,-111.6751,-4.0992,-1.694,50.0031,4.9296,8.246,15.6,12,24,2221,69,NA,NA,NA,NA,NA,NA,FALSE,-49.8,-2.8,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",4,"2023-06-08T00:34:18.776Z","2023-06-08T00:34:22.693Z",TRUE,"pitch","ac591704-c857-4bfc-bb8f-ba4ac3b36c87",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.09,1.46,NA,55.55,167.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Yainer Diaz grounds out sharply, pitcher Chris Bassitt to first baseman Vladimir Guerrero Jr.",0,2,2,46,"top",7,"2023-06-08T00:32:46.196Z","2023-06-08T00:35:24.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.2,64.7,12,0.9,0.5343,6.428,21.0598,-41.3622,7.8797,-8.6863,1.612,2.649,3.334,-103.4593,3.3946,-1.056,50.0004,6.0272,8.3386,12,15.6,24,2314,44,NA,NA,NA,NA,NA,NA,FALSE,-69.1,-14,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",3,"2023-06-08T00:33:56.932Z","2023-06-08T00:34:00.524Z",TRUE,"pitch","3db5de92-627b-401a-baa5-c90588d45f14",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0425,1.4592,NA,55.81,159.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Yainer Diaz grounds out sharply, pitcher Chris Bassitt to first baseman Vladimir Guerrero Jr.",0,2,2,46,"top",7,"2023-06-08T00:32:46.196Z","2023-06-08T00:35:24.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,82.9,12,0.76,0.4165,6.4977,26.9271,-21.9994,-1.1626,5.8044,1.6053,2.9299,7.2058,-131.3517,-2.4352,-1.0185,50.0038,5.4987,-2.0386,1.2,4.8,24,2268,196,NA,NA,NA,NA,NA,NA,FALSE,-23.3,10.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",2,"2023-06-08T00:33:34.557Z","2023-06-08T00:33:39.010Z",TRUE,"pitch","a490edcd-5308-47af-ad2e-9ff1a752a7bc",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.139,1.4873,NA,93.15,195.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Yainer Diaz grounds out sharply, pitcher Chris Bassitt to first baseman Vladimir Guerrero Jr.",0,2,2,46,"top",7,"2023-06-08T00:32:46.196Z","2023-06-08T00:35:24.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84,9,0.9,0.4106,6.4935,29.0013,-19.391,-10.1255,7.0954,0.6258,1.6165,8.0529,-133.4406,-6.1873,-1.1172,50.0034,5.3646,-18.2417,38.4,6,24,2115,222,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",1,"2023-06-08T00:33:09.943Z","2023-06-08T00:33:13.423Z",TRUE,"pitch","cd12bf00-2963-4423-b81e-691de205c972",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.09,1.46,NA,103.84,163.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Yainer Diaz grounds out sharply, pitcher Chris Bassitt to first baseman Vladimir Guerrero Jr.",0,2,2,46,"top",7,"2023-06-08T00:32:46.196Z","2023-06-08T00:35:24.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.4,3,0.91,0.4142,6.414,26.1977,-21.4978,-8.1152,6.0173,0.3453,2.8057,6.8981,-131.8754,-2.7764,-1.241,50.0008,5.4455,-14.3928,31.2,6,24,2025,224,NA,NA,NA,NA,NA,NA,FALSE,-22.6,10.6,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717856,"2023-06-07",0,"2023-06-08T00:32:50.687Z","2023-06-08T00:32:54.705Z",TRUE,"pitch","ee4497e8-6234-4fde-b4f5-ba5c7c43fa46",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.139,1.5114,NA,161.14,134.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Yainer Diaz grounds out sharply, pitcher Chris Bassitt to first baseman Vladimir Guerrero Jr.",0,2,2,46,"top",7,"2023-06-08T00:32:46.196Z","2023-06-08T00:35:24.762Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",68.8,62.9,11,0.87,0.5497,6.0567,17.1827,-38.7564,9.3317,-6.5573,-1.1581,3.8497,-1.5969,-99.9124,5.5699,-1.5569,50.0033,6.028,9.3661,13.2,15.6,24,2104,44,NA,NA,NA,NA,NA,NA,FALSE,-68,-9.7,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
