"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745094,"2024-05-10",6,"2024-05-11T01:29:18.782Z","2024-05-11T01:29:22.291Z",TRUE,"pitch","cf0810db-da38-49dc-aa3a-07bded85e3c5",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.24,1.54,NA,63.55,194.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonny DeLuca strikes out swinging.",0,2,0,70,"bottom",9,"2024-05-11T01:27:36.675Z","2024-05-11T01:29:22.291Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,75.5,14,0.91,0.4571,6.0943,28.6976,-38.8569,10.3894,-4.6153,1.4023,1.626,1.7228,-120.9176,-2.8502,-0.6712,50.0055,6.3086,15.0286,21.6,12,24,2886,37,NA,NA,NA,NA,NA,NA,TRUE,-49.2,-8.9,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745094,"2024-05-10",5,"2024-05-11T01:28:53.482Z","2024-05-11T01:28:58.154Z",TRUE,"pitch","c07d45c5-051c-4d60-9e00-6fd9ae4de048",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.24,1.54,NA,86.55,168.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonny DeLuca strikes out swinging.",0,2,0,70,"bottom",9,"2024-05-11T01:27:36.675Z","2024-05-11T01:29:22.291Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,75,6,0.91,0.4582,5.9897,28.8536,-37.7709,11.3634,-3.8921,0.7988,2.6181,0.3185,-120.6831,-0.9612,-0.8063,50.0021,6.4221,16.3486,22.8,12,24,2859,39,NA,NA,NA,NA,NA,NA,FALSE,-47.5,-7,-20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745094,"2024-05-10",4,"2024-05-11T01:28:31.498Z","2024-05-11T01:28:34.498Z",TRUE,"pitch","aa0aa102-543b-45ad-91ea-683f3432ed2a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3008,1.6737,NA,9.34,193.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonny DeLuca strikes out swinging.",0,2,0,70,"bottom",9,"2024-05-11T01:27:36.675Z","2024-05-11T01:29:22.291Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,76.5,14,0.93,0.4515,6.046,29.9194,-37.7581,9.9333,-3.764,2.8244,1.667,4.5196,-122.5151,-3.2751,-0.3496,50.0056,6.3324,14.7197,21.6,12,24,2903,39,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-7.4,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745094,"2024-05-10",3,"2024-05-11T01:28:10.699Z","2024-05-11T01:28:14.121Z",TRUE,"pitch","2cb9f0ae-5230-4972-ab39-deda0a311618",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.24,1.54,NA,94.58,193.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonny DeLuca strikes out swinging.",0,2,0,70,"bottom",9,"2024-05-11T01:27:36.675Z","2024-05-11T01:29:22.291Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.6,9,0.91,0.4346,6.0096,28.3864,-38.0203,0.637,-3.6401,0.5881,1.6829,2.3767,-126.5537,-4.209,-0.4501,50.005,6.4478,1.0222,2.4,9.6,24,2674,32,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-7.3,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745094,"2024-05-10",2,"2024-05-11T01:27:55.412Z","2024-05-11T01:27:59.397Z",TRUE,"pitch","13a2fc03-01dd-4368-a817-491a65c9e3fa",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4156,1.8602,NA,93.51,152.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonny DeLuca strikes out swinging.",0,2,0,70,"bottom",9,"2024-05-11T01:27:36.675Z","2024-05-11T01:29:22.291Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,78.6,3,0.9,0.4382,5.9353,28.449,-37.7726,1.1471,-3.5436,0.6161,3.1957,2.4904,-125.6023,-0.6454,-0.5424,50.0061,6.5617,1.8099,3.6,9.6,24,2789,35,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-6.2,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745094,"2024-05-10",1,"2024-05-11T01:27:39.019Z","2024-05-11T01:27:42.526Z",TRUE,"pitch","9c3efe11-0890-4a63-a7db-0d70b4b7ba09",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3305,1.7035,NA,74.42,217.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonny DeLuca strikes out swinging.",0,2,0,70,"bottom",9,"2024-05-11T01:27:36.675Z","2024-05-11T01:29:22.291Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.4,14,0.91,0.3953,6.2688,33.8931,-25.1682,-10.2554,3.6099,1.1172,0.8051,8.0509,-139.0722,-9.9808,-0.4963,50.0036,6.1371,-19.9033,33.6,7.2,24,2199,226,NA,NA,NA,NA,NA,NA,FALSE,-25.8,4.4,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745094,"2024-05-10",0,"2024-05-11T01:27:20.563Z","2024-05-11T01:27:39.019Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Jose Siri replaces Austin Shenton.","Offensive Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,642350,"/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","502","70","atBat","Strikeout","strikeout","Jonny DeLuca strikes out swinging.",0,2,0,70,"bottom",9,"2024-05-11T01:27:36.675Z","2024-05-11T01:29:22.291Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,668853,"/api/v1/people/668853",1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745094,"2024-05-10",4,"2024-05-11T01:26:30.919Z","2024-05-11T01:26:42.159Z",TRUE,"pitch","295bd6e3-4155-4d94-8b5d-4f5c321ff0a2",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.49,1.59,NA,131.99,175.84,"line_drive","medium","7",60.39,120.77,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Austin Shenton singles on a line drive to left fielder Alex Verdugo. Yandy Díaz to 3rd. Josh Lowe to 2nd.",0,2,0,69,"bottom",9,"2024-05-11T01:25:30.799Z","2024-05-11T01:26:42.159Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,668853,"Austin Shenton","/api/v1/people/668853","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.1,4,0.92,0.3941,6.0156,36.1246,-28.5672,-11.1201,1.8472,-0.3933,2.3311,4.8142,-139.831,-5.579,-0.7079,50.001,6.2644,-21.6739,34.8,7.2,24,2180,226,79.1,19,214,NA,NA,NA,FALSE,-27.7,2.2,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668853,"Austin Shenton","/api/v1/people/668853",666139,"Josh Lowe","/api/v1/people/666139",650490,"Yandy Díaz","/api/v1/people/650490"
745094,"2024-05-10",3,"2024-05-11T01:26:11.515Z","2024-05-11T01:26:15.454Z",TRUE,"pitch","5798df8f-81f1-4036-bd2d-c43db4ef7841",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5431,1.827,NA,100.71,138.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Austin Shenton singles on a line drive to left fielder Alex Verdugo. Yandy Díaz to 3rd. Josh Lowe to 2nd.",0,2,0,69,"bottom",9,"2024-05-11T01:25:30.799Z","2024-05-11T01:26:42.159Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,668853,"Austin Shenton","/api/v1/people/668853","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.2,12,0.91,0.3929,6.1214,35.1404,-26.5919,-9.0052,2.8428,0.4274,3.7246,6.0196,-140.0565,-2.5489,-0.593,50.002,6.4075,-17.6768,31.2,6,24,2307,213,NA,NA,NA,NA,NA,NA,FALSE,-25.1,4.8,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745094,"2024-05-10",2,"2024-05-11T01:25:52.474Z","2024-05-11T01:25:55.474Z",TRUE,"pitch","4a87891b-0ef0-4d41-96ae-8ee49b3e6b9a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4897,1.7737,NA,189.44,129.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Austin Shenton singles on a line drive to left fielder Alex Verdugo. Yandy Díaz to 3rd. Josh Lowe to 2nd.",0,2,0,69,"bottom",9,"2024-05-11T01:25:30.799Z","2024-05-11T01:26:42.159Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,668853,"Austin Shenton","/api/v1/people/668853","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,86.8,11,0.89,0.3936,6.115,36.9883,-25.7185,-8.3634,3.3068,-1.9004,4.0478,0.1961,-140.1252,-1.5185,-0.8885,50.0042,6.3069,-16.3319,32.4,6,24,2278,214,NA,NA,NA,NA,NA,NA,FALSE,-24.1,5.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
