"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718375,"2023-04-29",3,"2023-04-29T23:20:42.637Z","2023-04-29T23:20:49.499Z",TRUE,"pitch","6e0b500f-54c7-405d-a5e8-80706c2678db",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.6,1.66,NA,137.04,212.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Trey Mancini strikes out swinging.",0,6,7,82,"top",9,"2023-04-29T23:19:12.636Z","2023-04-29T23:20:49.499Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,83,13,0.9,0.4175,6.522,28.8409,-34.6135,-3.51,-1.4063,-0.5258,0.9603,-7.5525,-131.3954,-3.1016,2.8459,50,4.7382,-6.1096,12,8.4,24,2896,279,NA,NA,NA,NA,NA,NA,TRUE,-36.7,-3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718375,"2023-04-29",2,"2023-04-29T23:20:14.470Z","2023-04-29T23:20:22.408Z",TRUE,"pitch","8528c35d-a1dc-4a9d-975f-96bc8bbeacac",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.6,1.66,NA,127.97,161.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Trey Mancini strikes out swinging.",0,6,7,82,"top",9,"2023-04-29T23:19:12.636Z","2023-04-29T23:20:49.499Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.2,4,0.91,0.3868,6.414,31.1126,-14.0764,2.2841,8.9023,-0.2878,2.8658,-8.919,-141.4205,-3.4915,2.605,50.0058,5.0147,4.6464,10.8,3.6,24,2611,140,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.6,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718375,"2023-04-29",1,"2023-04-29T23:19:53.790Z","2023-04-29T23:19:57.621Z",TRUE,"pitch","5e337fee-4b26-4abd-8fe5-48450fe27241",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.6,1.66,NA,98.63,187.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Trey Mancini strikes out swinging.",0,6,7,82,"top",9,"2023-04-29T23:19:12.636Z","2023-04-29T23:20:49.499Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.2,9,0.9,0.4221,6.5253,25.9674,-34.3626,-2.5883,-1.2867,0.4819,1.9078,-5.1509,-129.5614,-1.0927,2.8284,50.0001,4.9509,-4.4167,8.4,8.4,24,2820,268,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-2.3,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718375,"2023-04-29",0,"2023-04-29T23:19:36.245Z","2023-04-29T23:19:40.068Z",TRUE,"pitch","2e8d814e-1863-4f13-b43a-4b1eb5dfd2b2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6407,1.6607,NA,85.36,147.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Trey Mancini strikes out swinging.",0,6,7,82,"top",9,"2023-04-29T23:19:12.636Z","2023-04-29T23:20:49.499Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.8,12,0.9,0.3871,6.3404,32.1121,-16.1812,1.9355,7.8855,0.8299,3.3708,-5.8041,-141.4785,-1.8716,2.6561,50.0027,5.0773,3.9257,8.4,3.6,24,2603,145,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718375,"2023-04-29",3,"2023-04-29T23:19:05.745Z","2023-04-29T23:19:11.089Z",TRUE,"pitch","89c12f54-716d-47df-93f8-de63e601a844",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.71,1.75,NA,138.73,174.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Cody Bellinger strikes out swinging.",0,6,7,81,"top",9,"2023-04-29T23:17:47.682Z","2023-04-29T23:19:11.089Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,83.8,4,0.89,0.4142,6.4563,26.2098,-30.7684,-3.2194,0.7972,-0.57,2.3923,-7.5972,-131.8995,-0.584,2.7582,50.0064,4.8714,-5.714,13.2,7.2,24,2654,257,NA,NA,NA,NA,NA,NA,TRUE,-31.6,1.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718375,"2023-04-29",2,"2023-04-29T23:18:41.798Z","2023-04-29T23:18:46.068Z",TRUE,"pitch","3b368f14-9400-4085-b6c3-2692c67ae2a6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.71,1.75,NA,117.04,190.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Cody Bellinger strikes out swinging.",0,6,7,81,"top",9,"2023-04-29T23:17:47.682Z","2023-04-29T23:19:11.089Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.1,8,0.9,0.4177,6.4738,26.8019,-35.546,-3.2615,-1.9356,-0.001,1.8024,-6.2042,-130.9717,-1.1832,2.8192,50.0021,4.9104,-5.6836,10.8,8.4,24,2817,272,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-3.6,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718375,"2023-04-29",1,"2023-04-29T23:18:18.289Z","2023-04-29T23:18:21.961Z",TRUE,"pitch","3bbf41e0-97f1-4ac3-8bca-fcbf7a329e76",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.71,1.75,NA,108.36,173.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Cody Bellinger strikes out swinging.",0,6,7,81,"top",9,"2023-04-29T23:17:47.682Z","2023-04-29T23:19:11.089Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.6,5,0.9,0.3851,6.412,31.7296,-16.7804,1.6152,7.5059,0.2267,2.4201,-7.6013,-142.1009,-4.0209,2.7232,50.0008,4.9154,3.3123,4.8,3.6,24,2523,138,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718375,"2023-04-29",0,"2023-04-29T23:18:01.415Z","2023-04-29T23:18:04.939Z",TRUE,"pitch","8b5622b4-fc07-4bc3-9e46-ae1a7192a127",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7506,1.7507,NA,88.76,177.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Cody Bellinger strikes out swinging.",0,6,7,81,"top",9,"2023-04-29T23:17:47.682Z","2023-04-29T23:19:11.089Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.6,9,0.9,0.3886,6.3945,31.6835,-14.9876,3.2874,8.5424,0.741,2.2659,-6.5696,-140.8828,-4.9027,2.6749,50.0066,4.9959,6.6174,18,3.6,24,2607,145,NA,NA,NA,NA,NA,NA,FALSE,-14.5,14.6,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718375,"2023-04-29",1,"2023-04-29T23:17:26.970Z","2023-04-29T23:17:36.970Z",TRUE,"pitch","7b8f2e89-fc6e-4cb2-b95e-42d576acfea5",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.12,1.42,NA,112.63,196.9,"line_drive","medium","8",116.24,89.86,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Seiya Suzuki singles on a line drive to center fielder Jazz Chisholm Jr.",0,6,7,80,"top",9,"2023-04-29T23:16:59.739Z","2023-04-29T23:17:36.970Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,83.4,8,0.9,0.4163,6.5425,26.5933,-33.7564,-2.7783,-0.9016,0.1148,1.551,-6.274,-131.3426,-2.0261,2.891,50.0028,4.8314,-4.876,9.6,8.4,24,2786,269,107.9,8,194,NA,NA,NA,FALSE,-35.3,-1.8,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718375,"2023-04-29",0,"2023-04-29T23:17:13.393Z","2023-04-29T23:17:17.337Z",TRUE,"pitch","1e1c5098-df79-48a9-93a6-e35db92a733e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9786,1.4208,NA,131.82,185.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Seiya Suzuki singles on a line drive to center fielder Jazz Chisholm Jr.",0,6,7,80,"top",9,"2023-04-29T23:16:59.739Z","2023-04-29T23:17:36.970Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,83.6,4,0.89,0.4148,6.4414,26.803,-32.4065,-3.2879,-0.1317,-0.3887,1.9803,-7.4175,-131.8098,-1.248,2.8838,50.0024,4.8426,-5.8113,12,7.2,24,2742,259,NA,NA,NA,NA,NA,NA,FALSE,-33.5,-0.2,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
