"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718782,"2023-03-30",4,"2023-03-30T20:56:45.379Z","2023-03-30T20:56:49.499Z",TRUE,"pitch","2ad9f1e5-0384-442c-848e-d2c2e16ae0d6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.2268,1.4768,NA,118.47,153.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,10,7,78,"bottom",8,"2023-03-30T20:56:07.238Z","2023-03-30T20:57:56.606Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,74.7,2,2,0.4585,6.4128,27.8546,-32.5372,7.3503,-0.2485,-0.0386,3.1629,0.3941,-120.4195,0.7806,-1.1576,50.006,5.7603,10.5745,18,9.6,24,2216,68,NA,NA,NA,NA,NA,NA,FALSE,-40.4,0.1,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718782,"2023-03-30",3,"2023-03-30T20:56:25.812Z","2023-03-30T20:56:29.021Z",TRUE,"pitch","8db9b157-be16-4efd-9dd9-327024b364c2",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.3439,1.5353,NA,43.99,226.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,10,7,78,"bottom",8,"2023-03-30T20:56:07.238Z","2023-03-30T20:57:56.606Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.5,14,2,0.3902,6.4296,32.3573,-8.8436,-5.7985,11.6951,1.9153,0.4384,7.4597,-140.4798,-12.3882,-0.0234,50.0033,5.4845,-11.5688,40.8,3.6,24,2199,212,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.7,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718782,"2023-03-30",2,"2023-03-30T20:56:09.503Z","2023-03-30T20:56:12.703Z",TRUE,"pitch","a7bb068d-3079-42e1-bb0b-9a4933fab355",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.26,1.43,NA,88.24,191.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,10,7,78,"bottom",8,"2023-03-30T20:56:07.238Z","2023-03-30T20:57:56.606Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,75.5,9,2,0.4543,6.5065,28.9857,-32.1745,6.3619,-0.0054,0.7545,1.7626,2.3467,-121.6445,-2.3374,-1.0553,50.0007,5.5894,9.3117,16.8,9.6,24,2269,68,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-0.4,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718782,"2023-03-30",0,"2023-03-30T20:53:28.529Z","2023-03-30T20:54:09.113Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",10,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,10,7,78,"bottom",8,"2023-03-30T20:56:07.238Z","2023-03-30T20:57:56.606Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718782,"2023-03-30",1,"2023-03-30T20:54:09.113Z","2023-03-30T20:56:09.503Z",FALSE,"action",NA,NA,"Pitching Change: Logan Gillaspie replaces Bryan Baker.","Pitching Substitution",10,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,670810,"/api/v1/people/670810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"78","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,10,7,78,"bottom",8,"2023-03-30T20:56:07.238Z","2023-03-30T20:57:56.606Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",670810,"Logan Gillaspie","/api/v1/people/670810","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718782,"2023-03-30",2,"2023-03-30T20:52:45.268Z","2023-03-30T20:52:57.824Z",TRUE,"pitch","f73ef11f-2162-48ee-96ad-b6e7c43b094d",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,3.32,1.53,NA,90.2,169.28,"line_drive","medium","7",64.59,87.52,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Double","double","Christian Arroyo doubles (1) on a line drive to left fielder Anthony Santander. Masataka Yoshida scores. Adam Duvall scores.",2,10,7,77,"bottom",8,"2023-03-30T20:51:29.041Z","2023-03-30T20:52:57.824Z",TRUE,TRUE,FALSE,FALSE,34,1,1,2,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,73.5,6,2,0.4704,6.9644,23.7446,-35.2558,2.7191,-2.2488,0.7032,2.5739,1.2637,-116.8173,-1.246,-0.1995,50.0022,6.4538,3.7261,6,10.8,24,2285,63,99.8,19,316,NA,NA,NA,FALSE,-46.8,-4.1,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,624414,"Christian Arroyo","/api/v1/people/624414",NA,NA,NA
718782,"2023-03-30",1,"2023-03-30T20:52:24.774Z","2023-03-30T20:52:27.774Z",TRUE,"pitch","de03f3b2-d1e1-4973-95b9-05f85f90cb1b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.139,1.4475,NA,78.67,115.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Double","double","Christian Arroyo doubles (1) on a line drive to left fielder Anthony Santander. Masataka Yoshida scores. Adam Duvall scores.",2,10,7,77,"bottom",8,"2023-03-30T20:51:29.041Z","2023-03-30T20:52:57.824Z",TRUE,TRUE,FALSE,FALSE,34,1,1,2,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.5,12,2,0.3989,6.8167,35.1076,-10.7556,-1.5566,11.2593,1.0056,4.5633,3.8127,-138.1032,-3.1627,-0.2,50.0031,6.4634,-2.9617,9.6,2.4,24,2312,188,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718782,"2023-03-30",0,"2023-03-30T20:52:04.882Z","2023-03-30T20:52:10.451Z",TRUE,"pitch","0718b33c-ba7a-4620-8de6-340f760f49db",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.32,1.53,NA,123.02,129.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Double","double","Christian Arroyo doubles (1) on a line drive to left fielder Anthony Santander. Masataka Yoshida scores. Adam Duvall scores.",2,10,7,77,"bottom",8,"2023-03-30T20:51:29.041Z","2023-03-30T20:52:57.824Z",TRUE,TRUE,FALSE,FALSE,34,1,1,2,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.7,11,2,0.4035,6.877,33.1852,-11.7449,-3.5211,10.9783,-0.1578,4.0602,1.4491,-136.3367,-4.0595,-0.2423,50.0021,6.3941,-6.5523,26.4,3.6,24,2291,198,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718782,"2023-03-30",1,"2023-03-30T20:51:07.269Z","2023-03-30T20:51:19.917Z",TRUE,"pitch","74bd5fcc-22ee-4151-b6d3-203f24811322",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.64,1.73,NA,116.07,150.69,"fly_ball","medium","8",144.16,88.84,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Sac Fly","sac_fly","Triston Casas out on a sacrifice fly to center fielder Cedric Mullins. Justin Turner scores.",1,10,5,76,"bottom",8,"2023-03-30T20:50:42.193Z","2023-03-30T20:51:19.917Z",TRUE,TRUE,FALSE,TRUE,0,0,0,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.2,2,0.9,0.398,6.9312,32.6862,-10.8128,-2.4669,11.152,0.0244,3.2627,1.4452,-137.9888,-6.1958,-0.1875,50.0005,6.2764,-4.7236,19.2,2.4,24,2281,187,90.2,40,310,NA,NA,NA,TRUE,-11.6,19,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,594807,"Adam Duvall","/api/v1/people/594807",807799,"Masataka Yoshida","/api/v1/people/807799",NA,NA,NA
718782,"2023-03-30",0,"2023-03-30T20:50:42.193Z","2023-03-30T20:50:47.193Z",FALSE,"stepoff","89332fbe-5256-4200-accd-ee080894b150",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Sac Fly","sac_fly","Triston Casas out on a sacrifice fly to center fielder Cedric Mullins. Justin Turner scores.",1,10,5,76,"bottom",8,"2023-03-30T20:50:42.193Z","2023-03-30T20:51:19.917Z",TRUE,TRUE,FALSE,TRUE,0,0,0,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718782,"2023-03-30",1,"2023-03-30T20:50:07.771Z","2023-03-30T20:50:13.219Z",TRUE,"pitch","cdd464a3-3e63-419d-bbc0-f63e6ccf7363",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,1,NA,NA,3.29,1.56,NA,172.83,132.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Hit By Pitch","hit_by_pitch","Adam Duvall hit by pitch. Masataka Yoshida to 2nd.",0,10,4,75,"bottom",8,"2023-03-30T20:50:05.444Z","2023-03-30T20:50:13.219Z",TRUE,FALSE,FALSE,FALSE,11,1,0,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,85.2,11,2,0.3994,6.6475,36.6261,-10.2305,-0.1834,11.5786,-1.4647,3.9361,-2.3989,-138.2125,-4.61,-0.5542,50.0066,6.3391,-0.3475,4.8,2.4,24,2367,192,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,594807,"Adam Duvall","/api/v1/people/594807",807799,"Masataka Yoshida","/api/v1/people/807799",457759,"Justin Turner","/api/v1/people/457759"
718782,"2023-03-30",0,"2023-03-30T20:49:32.841Z","2023-03-30T20:50:07.771Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",10,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"75","atBat","Hit By Pitch","hit_by_pitch","Adam Duvall hit by pitch. Masataka Yoshida to 2nd.",0,10,4,75,"bottom",8,"2023-03-30T20:50:05.444Z","2023-03-30T20:50:13.219Z",TRUE,FALSE,FALSE,FALSE,11,1,0,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718782,"2023-03-30",0,"2023-03-30T20:48:48.485Z","2023-03-30T20:49:01.540Z",TRUE,"pitch","c6f3c328-af32-44b5-90d4-5b7463df11af",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.26,1.481,NA,97.68,192.04,"line_drive","medium","3",209.64,117.33,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","Masataka Yoshida singles on a line drive to right fielder Austin Hays, deflected by first baseman Ryan Mountcastle. Justin Turner to 3rd.",0,10,4,74,"bottom",8,"2023-03-30T20:48:25.382Z","2023-03-30T20:49:01.540Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,85.8,9,0.91,0.3985,6.7971,35.824,-8.5163,-2.3274,12.4106,0.5068,1.731,2.6784,-138.3769,-10.2751,-0.1793,50.0011,6.0984,-4.4358,19.2,2.4,24,2410,191,100.5,8,158,NA,NA,NA,FALSE,-10.6,20,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,807799,"Masataka Yoshida","/api/v1/people/807799",NA,NA,NA,457759,"Justin Turner","/api/v1/people/457759"
718782,"2023-03-30",5,"2023-03-30T20:48:16.354Z","2023-03-30T20:48:19.888Z",TRUE,"pitch","55fa4161-387f-42bf-9c9e-80d96d781d5c",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4082,1.5568,NA,93.45,193.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Justin Turner walks.",0,10,4,73,"bottom",8,"2023-03-30T20:46:29.067Z","2023-03-30T20:48:19.888Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.8,9,2,0.3976,7.0072,30.607,-9.893,-2.0759,11.5908,0.6177,1.6789,2.4403,-137.7552,-10.2358,-0.0099,50.0006,6.1116,-3.9894,15.6,2.4,24,2374,195,NA,NA,NA,NA,NA,NA,FALSE,-11.5,19.1,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
718782,"2023-03-30",4,"2023-03-30T20:47:55.099Z","2023-03-30T20:47:58.919Z",TRUE,"pitch","0a51549d-258c-4316-bcda-4afe22a010ae",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3003,1.5795,NA,116.13,257.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Justin Turner walks.",0,10,4,73,"bottom",8,"2023-03-30T20:46:29.067Z","2023-03-30T20:48:19.888Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,75,14,2,0.4652,6.994,22.2769,-22.4441,-8.3449,6.9254,0.0228,-0.688,2.9557,-117.7236,-10.7359,-0.1646,50.0002,6.0077,-11.7148,25.2,7.2,24,1606,213,NA,NA,NA,NA,NA,NA,FALSE,-31.6,10.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718782,"2023-03-30",3,"2023-03-30T20:47:38.140Z","2023-03-30T20:47:44.926Z",TRUE,"pitch","7ec46ada-4b00-4f6e-9264-a4a530043801",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3881,1.6672,NA,54.88,205.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Justin Turner walks.",0,10,4,73,"bottom",8,"2023-03-30T20:46:29.067Z","2023-03-30T20:48:19.888Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",641329,"Bryan Baker","/api/v1/people/641329","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.5,14,2,0.4263,6.9005,25.8444,-23.9649,4.5977,4.9032,1.6298,1.2431,3.3993,-128.3538,-7.7348,-0.3076,50.0001,6.1534,7.6918,18,6,24,2325,144,NA,NA,NA,NA,NA,NA,FALSE,-27.6,7.4,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
