"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716920,"2023-08-20",3,"2023-08-20T20:23:21.481Z","2023-08-20T20:23:31.148Z",TRUE,"pitch","697f68b2-be81-49b6-9d64-cbbb9dc4c773",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.08,1.47,NA,102.6,162.77,"fly_ball","hard","8",137.74,59.16,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Flyout","field_out","Jon Singleton flies out sharply to center fielder Julio Rodriguez.",0,7,6,86,"bottom",9,"2023-08-20T20:21:50.491Z","2023-08-20T20:23:31.148Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,572138,"Jon Singleton","/api/v1/people/572138","L","Left",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87,3,0.91,0.3936,6.0619,34.1075,-12.993,7.4635,9.7991,0.3778,2.8153,-5.5924,-139.6451,-4.7522,1.4459,50.0001,5.4069,14.6047,43.2,3.6,24,2510,141,100.3,39,349,NA,NA,NA,TRUE,-13.1,16.8,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716920,"2023-08-20",2,"2023-08-20T20:22:59.971Z","2023-08-20T20:23:04.428Z",TRUE,"pitch","6690d947-5885-4185-a349-0708bf6dc22c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.1225,1.4984,NA,136.15,176.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Flyout","field_out","Jon Singleton flies out sharply to center fielder Julio Rodriguez.",0,7,6,86,"bottom",9,"2023-08-20T20:21:50.491Z","2023-08-20T20:23:31.148Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,572138,"Jon Singleton","/api/v1/people/572138","L","Left",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,78.6,4,0.9,0.4392,6.027,26.2488,-30.824,-2.4122,0.859,-0.5024,2.3142,-4.3999,-124.9307,-0.9919,1.5982,50.0033,5.2604,-3.7953,8.4,8.4,24,2263,253,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.6,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716920,"2023-08-20",1,"2023-08-20T20:22:35.764Z","2023-08-20T20:22:41.895Z",TRUE,"pitch","f53021d1-8f4a-4bf4-bc1d-63cdbf7fc96b",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.2639,1.4972,NA,101.6,194.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Flyout","field_out","Jon Singleton flies out sharply to center fielder Julio Rodriguez.",0,7,6,86,"bottom",9,"2023-08-20T20:21:50.491Z","2023-08-20T20:23:31.148Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,572138,"Jon Singleton","/api/v1/people/572138","L","Left",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.8,9,0.91,0.396,5.8124,32.7566,-21.1564,10.9941,5.6936,0.4041,1.6279,-6.8946,-138.6312,-5.9059,1.5029,50.0015,5.2107,21.267,40.8,6,24,2168,134,NA,NA,NA,NA,NA,NA,FALSE,-21.1,9.1,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716920,"2023-08-20",0,"2023-08-20T20:21:52.698Z","2023-08-20T20:21:58.963Z",TRUE,"pitch","aca7ffa9-b988-4286-bb86-f5f1af68c8ef",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.08,1.47,NA,68.43,162.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Flyout","field_out","Jon Singleton flies out sharply to center fielder Julio Rodriguez.",0,7,6,86,"bottom",9,"2023-08-20T20:21:50.491Z","2023-08-20T20:23:31.148Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,572138,"Jon Singleton","/api/v1/people/572138","L","Left",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,86.8,12,0.91,0.3958,5.7345,32.3954,-22.1024,10.702,5.1989,1.2743,2.8362,-4.6498,-138.6271,-3.0517,1.5876,50.002,5.435,20.7267,40.8,6,24,2124,138,NA,NA,NA,NA,NA,NA,FALSE,-21.4,8.9,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716920,"2023-08-20",0,"2023-08-20T20:21:10.158Z","2023-08-20T20:21:16.436Z",TRUE,"pitch","f5995579-e4ba-4b5a-9a37-1ccddfbe2602",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.28,1.58,NA,90.35,188.91,"ground_ball","medium","6",124.3,140.97,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Single","single","Chas McCormick singles on a ground ball to shortstop Dylan Moore.",0,7,6,85,"bottom",9,"2023-08-20T20:21:08.187Z","2023-08-20T20:21:16.436Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88.6,9,0.91,0.389,5.9773,32.0769,-19.9867,11.0368,6.0729,0.6993,1.8469,-6.3899,-140.8316,-5.9985,1.5639,50.0069,5.298,22.1681,44.4,6,24,2093,130,71.6,-4,20,NA,NA,NA,FALSE,-19.3,10,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,676801,"Chas McCormick","/api/v1/people/676801"
716920,"2023-08-20",2,"2023-08-20T20:20:43.609Z","2023-08-20T20:20:50.947Z",TRUE,"pitch","73be5049-0607-40e4-86b0-7caf9624c146",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.19,1.53,NA,62.7,170.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,7,6,84,"bottom",9,"2023-08-20T20:20:03.035Z","2023-08-20T20:20:50.947Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.1,12,0.76,0.39,5.7928,33.5077,-18.6773,9.4658,6.766,1.4246,2.5144,-3.7487,-140.7253,-4.6208,1.5482,50.0036,5.3966,18.886,42,6,24,2215,131,NA,NA,NA,NA,NA,NA,TRUE,-17.9,11.4,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716920,"2023-08-20",1,"2023-08-20T20:20:26.536Z","2023-08-20T20:20:29.536Z",TRUE,"pitch","191145fd-8ffa-49c5-a10d-e566aaf68ec6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.19,1.53,NA,88.86,146.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,7,6,84,"bottom",9,"2023-08-20T20:20:03.035Z","2023-08-20T20:20:50.947Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.3,12,0.91,0.3965,6.0832,33.0804,-12.8384,6.0655,10.0245,0.7381,3.4346,-4.388,-138.5241,-3.208,1.5606,50.0045,5.475,11.7018,38.4,3.6,24,2272,139,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.6,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716920,"2023-08-20",0,"2023-08-20T20:20:09.946Z","2023-08-20T20:20:13.786Z",TRUE,"pitch","e93504f4-40f1-4f65-8726-5d7c75b50a1b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0943,1.4127,NA,90.09,182.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,7,6,84,"bottom",9,"2023-08-20T20:20:03.035Z","2023-08-20T20:20:50.947Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.6,6,0.92,0.3882,5.7323,33.6327,-21.3335,11.6381,5.3827,0.7061,2.071,-6.3043,-141.355,-5.2835,1.4587,50.0054,5.3432,23.4441,44.4,6,24,2149,131,NA,NA,NA,NA,NA,NA,FALSE,-20.3,8.8,-19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716920,"2023-08-20",10,"2023-08-20T20:19:40.110Z","2023-08-20T20:19:44.309Z",TRUE,"pitch","c239dd3d-19b0-4d40-af82-37d2eb774b03",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.45,1.73,NA,136.58,186.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,7,6,83,"bottom",9,"2023-08-20T20:16:46.728Z","2023-08-20T20:19:44.309Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.9,7,0.91,0.3902,5.9857,34.449,-12.0173,5.9713,10.1232,-0.5137,1.9425,-7.2121,-140.8166,-7.1518,1.315,50.0063,5.3071,11.895,36,3.6,24,2411,127,NA,NA,NA,NA,NA,NA,TRUE,-12.5,16.9,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716920,"2023-08-20",8,"2023-08-20T20:19:02.821Z","2023-08-20T20:19:07.099Z",TRUE,"pitch","ab484713-32c0-4504-b5dd-efbe09c8f18f",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.45,1.73,NA,122.95,163.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,7,6,83,"bottom",9,"2023-08-20T20:16:46.728Z","2023-08-20T20:19:44.309Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.3,5,0.92,0.3939,5.6159,31.8729,-25.8797,10.7423,3.2145,-0.1561,2.7903,-8.1347,-139.157,-2.4618,1.4127,50.0012,5.4049,21.0197,36,7.2,24,2026,135,NA,NA,NA,NA,NA,NA,FALSE,-24.5,5.5,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
