"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717461,"2023-07-07",6,"2023-07-08T01:32:33.427Z","2023-07-08T01:32:42.177Z",TRUE,"pitch","247c9ca6-b2b0-4514-9998-0d957f994de0",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.21,1.44,NA,112.18,174.37,"ground_ball","medium","6",112.68,158.53,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Shea Langeliers grounds into a double play, shortstop Yu Chang to second baseman Enrique Hernandez to first baseman Triston Casas. Nick Allen out at 2nd. Shea Langeliers out at 1st.",0,3,7,69,"top",9,"2023-07-08T01:30:11.979Z","2023-07-08T01:32:42.177Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82.7,5,2,0.417,6.5434,27.8478,-34.6853,10.5725,-1.4386,0.1265,2.3856,-11.7106,-131.3465,1.1575,3.2693,50.0022,4.5187,18.4709,25.2,8.4,24,1947,95,105.2,-10,15,NA,NA,NA,TRUE,-35.6,-2,-16.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717461,"2023-07-07",5,"2023-07-08T01:32:10.759Z","2023-07-08T01:32:15.603Z",TRUE,"pitch","7e4bb249-bf95-4367-b087-69ef99d7e244",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.0935,1.3868,NA,150.8,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Shea Langeliers grounds into a double play, shortstop Yu Chang to second baseman Enrique Hernandez to first baseman Triston Casas. Nick Allen out at 2nd. Shea Langeliers out at 1st.",0,3,7,69,"top",9,"2023-07-08T01:30:11.979Z","2023-07-08T01:32:42.177Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,83.5,11,2,0.4142,6.5823,26.5854,-31.5002,11.6525,0.3812,-0.8867,2.325,-14.4701,-131.9474,0.1229,3.14,50.0045,4.5882,20.6666,30,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-32.2,1,-18.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717461,"2023-07-07",3,"2023-07-08T01:31:34.536Z","2023-07-08T01:31:38.882Z",TRUE,"pitch","19773138-dc92-4e61-8a29-96ad03127c04",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.21,1.44,NA,145.4,207.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Shea Langeliers grounds into a double play, shortstop Yu Chang to second baseman Enrique Hernandez to first baseman Triston Casas. Nick Allen out at 2nd. Shea Langeliers out at 1st.",0,3,7,69,"top",9,"2023-07-08T01:30:11.979Z","2023-07-08T01:32:42.177Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.4,69.8,13,2,0.499,6.6254,18.9839,-30.26,-7.5782,1.5648,-0.745,1.1531,-6.9694,-109.6673,0.3138,3.4557,50.0014,4.23,-9.2488,19.2,10.8,24,1887,288,NA,NA,NA,NA,NA,NA,FALSE,-44.9,3.2,15.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717461,"2023-07-07",2,"2023-07-08T01:31:13.656Z","2023-07-08T01:31:16.847Z",TRUE,"pitch","8c0d7f2d-436b-43db-950e-5354bc6e3f2f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2085,1.4438,NA,65.58,141.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Shea Langeliers grounds into a double play, shortstop Yu Chang to second baseman Enrique Hernandez to first baseman Triston Casas. Nick Allen out at 2nd. Shea Langeliers out at 1st.",0,3,7,69,"top",9,"2023-07-08T01:30:11.979Z","2023-07-08T01:32:42.177Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.1,12,2,0.4148,6.4378,26.8145,-34.9408,10.6259,-1.5655,1.3491,3.6011,-8.8158,-131.8089,4.0046,3.349,50.0023,4.6352,18.7822,26.4,8.4,24,1910,92,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-1.7,-17.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717461,"2023-07-07",1,"2023-07-08T01:30:48.529Z","2023-07-08T01:30:52.156Z",TRUE,"pitch","281f79ff-4aae-4d49-9c85-71781f943ca8",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.1498,1.5008,NA,159.04,223.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Shea Langeliers grounds into a double play, shortstop Yu Chang to second baseman Enrique Hernandez to first baseman Triston Casas. Nick Allen out at 2nd. Shea Langeliers out at 1st.",0,3,7,69,"top",9,"2023-07-08T01:30:11.979Z","2023-07-08T01:32:42.177Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.1,13,2,0.4171,6.5102,27.5606,-31.1486,10.5832,0.589,-1.1029,0.5769,-14.4966,-131.2766,-4.0669,3.1137,50.0059,4.4628,18.4933,26.4,8.4,24,1993,96,NA,NA,NA,NA,NA,NA,FALSE,-33.2,0.4,-16.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717461,"2023-07-07",0,"2023-07-08T01:30:27.875Z","2023-07-08T01:30:31.677Z",TRUE,"pitch","a7d99b90-8df7-4e94-9d05-3ec74e1045a0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0935,1.3868,NA,127.33,159.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Shea Langeliers grounds into a double play, shortstop Yu Chang to second baseman Enrique Hernandez to first baseman Triston Casas. Nick Allen out at 2nd. Shea Langeliers out at 1st.",0,3,7,69,"top",9,"2023-07-08T01:30:11.979Z","2023-07-08T01:32:42.177Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,82.7,2,2,0.4165,6.4707,28.2106,-30.0773,11.8136,1.1976,-0.2709,2.9251,-12.5263,-131.5739,1.3872,3.0193,50.0027,4.6217,20.6897,31.2,8.4,24,2122,98,NA,NA,NA,NA,NA,NA,FALSE,-30.7,2.8,-18.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717461,"2023-07-07",4,"2023-07-08T01:31:48.933Z","2023-07-08T01:32:10.759Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,669127,"/api/v1/people/669127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Shea Langeliers grounds into a double play, shortstop Yu Chang to second baseman Enrique Hernandez to first baseman Triston Casas. Nick Allen out at 2nd. Shea Langeliers out at 1st.",0,3,7,69,"top",9,"2023-07-08T01:30:11.979Z","2023-07-08T01:32:42.177Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717461,"2023-07-07",5,"2023-07-08T01:29:51.507Z","2023-07-08T01:30:00.928Z",TRUE,"pitch","e8c772e9-5d1f-4255-81bf-176703f6cac6",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,1,NA,NA,2.97,1.36,NA,93.16,190.52,"line_drive","medium","9",163.57,84.3,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Nick Allen singles on a line drive to right fielder Alex Verdugo.",0,3,7,68,"top",9,"2023-07-08T01:28:42.674Z","2023-07-08T01:30:00.928Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.5,9,2,0.4181,6.443,27.7628,-30.0125,10.0514,1.2464,0.6253,1.7875,-10.2854,-131.0068,-1.1667,3.297,50.006,4.4827,17.4697,26.4,8.4,24,2006,94,87.5,13,231,NA,NA,NA,FALSE,-31.6,2.2,-16,NA,NA,NA,NA,NA,FALSE,TRUE,669397,"Nick Allen","/api/v1/people/669397",NA,NA,NA,NA,NA,NA
717461,"2023-07-07",4,"2023-07-08T01:29:33.953Z","2023-07-08T01:29:37.928Z",TRUE,"pitch","d3a8e0cf-7965-450c-97f4-8d83f2baf8e3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,2.9244,1.3583,NA,51.45,188.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Nick Allen singles on a line drive to right fielder Alex Verdugo.",0,3,7,68,"top",9,"2023-07-08T01:28:42.674Z","2023-07-08T01:30:00.928Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.5,14,2,0.4136,6.9212,28.022,-36.0664,9.3848,-2.1907,1.7197,1.8688,-7.4083,-132.3692,-0.094,3.3342,50.0025,4.5434,16.6682,22.8,8.4,24,1906,90,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-3.7,-15.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717461,"2023-07-07",3,"2023-07-08T01:29:17.674Z","2023-07-08T01:29:22.205Z",TRUE,"pitch","f6416c4b-c2b9-4b42-a77e-e6d2da833c24",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,2.868,1.4153,NA,117.1,179.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Nick Allen singles on a line drive to right fielder Alex Verdugo.",0,3,7,68,"top",9,"2023-07-08T01:28:42.674Z","2023-07-08T01:30:00.928Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.5,5,2,0.4186,6.5807,26.7382,-30.8831,10.5132,0.7449,-0.0028,2.1857,-11.8405,-130.685,-0.1971,3.2142,50.0035,4.5758,18.2426,27.6,8.4,24,2004,88,NA,NA,NA,NA,NA,NA,FALSE,-32.3,1.6,-16.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
