"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717477,"2023-07-06",7,"2023-07-06T04:17:51.822Z","2023-07-06T04:17:56.773Z",TRUE,"pitch","189c7d50-9d46-4f94-aaef-2b893847099c",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.5,1.67,NA,99.71,213.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,2,1,68,"bottom",9,"2023-07-06T04:14:47.470Z","2023-07-06T04:17:56.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.9,78.7,14,0.9,0.4433,6.6131,24.6672,-39.7556,3.9794,-4.901,0.4537,0.9434,6.2757,-123.5554,-3.0855,-2.6366,50.0049,5.5499,6.1515,9.6,10.8,24,2850,41,NA,NA,NA,NA,NA,NA,TRUE,-47.3,-9.4,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717477,"2023-07-06",6,"2023-07-06T04:17:25.405Z","2023-07-06T04:17:30.151Z",TRUE,"pitch","07970758-6c76-44f0-9adc-b8c62929a870",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.5,1.67,NA,109.36,205.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,2,1,68,"bottom",9,"2023-07-06T04:14:47.470Z","2023-07-06T04:17:56.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.2,79.7,14,0.9,0.4368,6.7049,25.5225,-40.1856,1.8403,-5.0273,0.2004,1.233,6.5832,-125.4351,-2.8501,-2.698,50.0058,5.6626,2.9298,6,10.8,24,2841,37,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-9.5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717477,"2023-07-06",4,"2023-07-06T04:16:52.312Z","2023-07-06T04:16:57.147Z",TRUE,"pitch","ae92af2e-ce9d-41a5-a7e2-e9920f90bd86",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.6042,1.8044,NA,110.69,180.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,2,1,68,"bottom",9,"2023-07-06T04:14:47.470Z","2023-07-06T04:17:56.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.8,85.7,8,0.91,0.4043,6.7657,27.0975,-17.4456,1.2325,7.9101,0.1655,2.1681,7.2353,-135.03,-5.6694,-2.6997,50.0033,5.5066,2.2943,10.8,3.6,24,2795,190,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.4,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717477,"2023-07-06",3,"2023-07-06T04:16:30.211Z","2023-07-06T04:16:35.336Z",TRUE,"pitch","78b56012-c9cb-4451-b14c-32f4efacad03",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.6042,1.7054,NA,68.86,231.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,2,1,68,"bottom",9,"2023-07-06T04:14:47.470Z","2023-07-06T04:17:56.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.5,14,0.9,0.4373,6.7559,27.6087,-33.7475,2.8329,-0.9919,1.2631,0.2638,8.3126,-125.6902,-6.0715,-2.467,50.0026,5.4808,4.4917,9.6,9.6,24,2925,93,NA,NA,NA,NA,NA,NA,FALSE,-40,-3.1,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717477,"2023-07-06",2,"2023-07-06T04:16:02.928Z","2023-07-06T04:16:08.075Z",TRUE,"pitch","d7fa32da-848a-47e4-8b4b-ff8099a3ec80",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.6357,1.6707,NA,101.57,203.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,2,1,68,"bottom",9,"2023-07-06T04:14:47.470Z","2023-07-06T04:17:56.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.7,78,14,0.9,0.4458,6.6768,25.7892,-41.3342,3.2916,-6.0053,0.4049,1.3229,6.5348,-123.1363,-2.1135,-2.7168,50.0003,5.7087,5.0229,8.4,10.8,24,2756,39,NA,NA,NA,NA,NA,NA,FALSE,-49.4,-11.2,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717477,"2023-07-06",1,"2023-07-06T04:15:46.392Z","2023-07-06T04:15:52.738Z",TRUE,"pitch","bf3d421e-4e35-4d9e-8f34-cb1ad4b5bfc3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6375,1.7384,NA,106.48,203.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,2,1,68,"bottom",9,"2023-07-06T04:14:47.470Z","2023-07-06T04:17:56.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.1,77.7,14,0.9,0.448,6.6259,24.8974,-39.4775,2.405,-4.8206,0.276,1.3065,6.2522,-122.4218,-2.5547,-2.627,50.0059,5.7531,3.6399,7.2,10.8,24,2760,35,NA,NA,NA,NA,NA,NA,FALSE,-47.9,-9.1,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717477,"2023-07-06",0,"2023-07-06T04:15:30.512Z","2023-07-06T04:15:36.105Z",TRUE,"pitch","0f8b843a-6e91-4e3b-ba3a-5a22192c2b98",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6708,1.7384,NA,82.71,209.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,2,1,68,"bottom",9,"2023-07-06T04:14:47.470Z","2023-07-06T04:17:56.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.4,14,0.89,0.4322,6.5901,26.767,-33.0093,2.8998,-0.5144,0.8996,1.085,7.569,-126.8793,-4.8721,-2.5029,50.0031,5.6706,4.7109,9.6,8.4,24,2916,97,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-1.9,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717477,"2023-07-06",5,"2023-07-06T04:17:01.918Z","2023-07-06T04:17:25.405Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,572233,"/api/v1/people/572233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,2,1,68,"bottom",9,"2023-07-06T04:14:47.470Z","2023-07-06T04:17:56.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717477,"2023-07-06",3,"2023-07-06T04:14:29.032Z","2023-07-06T04:14:37.884Z",TRUE,"pitch","eb0e9e04-9988-4cda-a077-b5fd8b82ef20",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.18,1.56,NA,150.04,186.48,"ground_ball","medium","1",154.27,171.52,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Corbin Carroll grounds out, pitcher David Robertson to first baseman Pete Alonso.",0,2,1,67,"bottom",9,"2023-07-06T04:13:07.948Z","2023-07-06T04:14:37.884Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.9,75.5,13,0.9,0.4599,6.5542,23.9346,-42.762,2.6411,-7.3792,-0.8669,1.9372,3.3301,-119.2997,0.0096,-2.6264,50.0031,5.8022,3.789,6,12,24,2648,38,96.5,-18,8,NA,NA,NA,TRUE,-53.9,-13.1,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717477,"2023-07-06",2,"2023-07-06T04:14:12.727Z","2023-07-06T04:14:17.871Z",TRUE,"pitch","6ed14a59-ff5d-439c-bf83-757a7bcfd437",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2219,1.5582,NA,153.77,135.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Corbin Carroll grounds out, pitcher David Robertson to first baseman Pete Alonso.",0,2,1,67,"bottom",9,"2023-07-06T04:13:07.948Z","2023-07-06T04:14:37.884Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.6,86.1,11,0.91,0.4007,6.7595,28.2655,-17.968,1.1662,7.4988,-0.9647,3.8309,4.2852,-136.3577,-1.667,-2.7042,50.0032,5.682,2.2092,9.6,3.6,24,2704,189,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.4,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
