"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718767,"2023-03-31",5,"2023-03-31T04:25:22.978Z","2023-03-31T04:25:29.964Z",TRUE,"pitch","e731950c-b7f1-4471-a170-8042e3258eaa",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.73,1.77,NA,117.01,170.1,"ground_ball","medium","3",160.13,165.78,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Josh Bell grounds out, first baseman Ty France to pitcher Andres Munoz.",0,0,3,62,"top",9,"2023-03-31T04:23:54.669Z","2023-03-31T04:25:29.964Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81,5,0.9,0.4261,6.5576,26.7606,-26.2529,0.6668,3.536,-3e-04,2.5437,6.4017,-128.5543,-1.3576,-2.6096,50.0005,5.1174,1.1137,4.8,6,24,2137,91,97.6,1,60,NA,NA,NA,TRUE,-28.7,6.4,-2.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718767,"2023-03-31",4,"2023-03-31T04:25:02.852Z","2023-03-31T04:25:07.154Z",TRUE,"pitch","1400a7df-56b2-4241-bb4f-7259412378af",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.73,1.77,NA,77.44,171.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Josh Bell grounds out, first baseman Ty France to pitcher Andres Munoz.",0,0,3,62,"top",9,"2023-03-31T04:23:54.669Z","2023-03-31T04:25:29.964Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.2,14,0.9,0.4214,6.4996,25.6529,-24.0609,-0.3271,4.7347,1.0379,2.4778,9.688,-129.7008,-1.9798,-2.6941,50.0024,5.0751,-0.5609,2.4,6,24,2216,105,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8.4,-1.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718767,"2023-03-31",3,"2023-03-31T04:24:44.880Z","2023-03-31T04:24:48.615Z",TRUE,"pitch","90ca4b10-cd0b-4235-8166-c2b453d4d620",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7969,1.8576,NA,114.48,192.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Josh Bell grounds out, first baseman Ty France to pitcher Andres Munoz.",0,0,3,62,"top",9,"2023-03-31T04:23:54.669Z","2023-03-31T04:25:29.964Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.4,91.3,14,2,0.3788,6.501,31.2446,-24.2093,-12.0882,3.756,0.0662,1.7186,12.358,-144.191,-4.9482,-2.6897,50.005,4.9366,-25.6433,42,6,24,2078,234,NA,NA,NA,NA,NA,NA,FALSE,-21.7,6,19.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718767,"2023-03-31",2,"2023-03-31T04:24:28.089Z","2023-03-31T04:24:31.307Z",TRUE,"pitch","721d2cc1-cc0b-4e4a-91ce-e63ad56efdaa",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.73,1.77,NA,104.03,153.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Josh Bell grounds out, first baseman Ty France to pitcher Andres Munoz.",0,0,3,62,"top",9,"2023-03-31T04:23:54.669Z","2023-03-31T04:25:29.964Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.7,3,0.9,0.4238,6.4155,24.9269,-26.532,2.9069,3.33,0.3403,3.1663,6.8972,-128.8737,0.1421,-2.7405,50.0029,5.1475,4.925,13.2,6,24,2150,98,NA,NA,NA,NA,NA,NA,FALSE,-28.4,6.2,-6.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718767,"2023-03-31",1,"2023-03-31T04:23:56.859Z","2023-03-31T04:24:00.144Z",TRUE,"pitch","f1f83fe0-ddc2-43c4-b5d1-d23bca8f3733",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7126,1.7705,NA,182.23,182.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Josh Bell grounds out, first baseman Ty France to pitcher Andres Munoz.",0,0,3,62,"top",9,"2023-03-31T04:23:54.669Z","2023-03-31T04:25:29.964Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.2,91.4,13,2,0.3783,6.43,31.4129,-29.9335,-11.3035,1.0574,-1.7112,2.0664,7.7921,-144.3875,-3.0047,-2.9665,50.006,4.9487,-24.0384,36,7.2,24,1961,225,NA,NA,NA,NA,NA,NA,FALSE,-26.2,1.6,19.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718767,"2023-03-31",0,"2023-03-31T04:23:31.428Z","2023-03-31T04:23:56.859Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Josh Bell grounds out, first baseman Ty France to pitcher Andres Munoz.",0,0,3,62,"top",9,"2023-03-31T04:23:54.669Z","2023-03-31T04:25:29.964Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605137,"Josh Bell","/api/v1/people/605137","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718767,"2023-03-31",0,"2023-03-31T04:23:02.986Z","2023-03-31T04:23:14.013Z",TRUE,"pitch","b7fa8d98-873f-4961-be18-bdc0aaea873c",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.35,1.57,NA,122.79,174.11,"line_drive","medium","9",204.68,108.35,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Double","double","Jose Ramirez doubles (1) on a line drive to right fielder Teoscar Hernandez. Amed Rosario to 3rd.",0,0,3,61,"top",9,"2023-03-31T04:23:00.087Z","2023-03-31T04:23:14.013Z",TRUE,FALSE,FALSE,FALSE,34,0,0,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.5,5,0.89,0.4197,6.5271,25.6898,-26.1015,0.0374,3.5142,-0.1519,2.3953,6.6339,-130.176,-1.7125,-2.7313,50.002,5.0254,0.063,2.4,6,24,2136,117,80.8,24,277,NA,NA,NA,FALSE,-27.8,6.2,-1.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,608070,"José Ramírez","/api/v1/people/608070",642708,"Amed Rosario","/api/v1/people/642708"
718767,"2023-03-31",2,"2023-03-31T04:22:28.846Z","2023-03-31T04:22:40.557Z",TRUE,"pitch","9dcc793f-4b6a-4ce8-be0d-71944f80ad60",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.33,1.56,NA,114.74,164.82,"ground_ball","medium","7",84.59,115.59,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Amed Rosario singles on a ground ball to left fielder Jarred Kelenic.",0,0,3,60,"top",9,"2023-03-31T04:21:59.353Z","2023-03-31T04:22:40.557Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82,5,0.9,0.4226,6.6002,24.859,-25.617,0.9225,3.8474,0.0593,2.7391,6.6801,-129.2145,-1.1231,-2.6707,50.0051,5.133,1.571,6,6,24,2239,102,98.8,-4,33,NA,NA,NA,FALSE,-27.5,7,-3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
718767,"2023-03-31",1,"2023-03-31T04:22:14.732Z","2023-03-31T04:22:17.979Z",TRUE,"pitch","a520d668-2543-482a-b377-a0acb4ae8909",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4384,1.6879,NA,104.23,182.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Amed Rosario singles on a ground ball to left fielder Jarred Kelenic.",0,0,3,60,"top",9,"2023-03-31T04:21:59.353Z","2023-03-31T04:22:40.557Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,90.8,9,2,0.3819,6.7051,29.0185,-25.2487,-10.4451,3.3161,0.3349,2.0755,12.1635,-142.744,-3.77,-2.5994,50.0041,4.9798,-21.8256,37.2,6,24,1894,231,NA,NA,NA,NA,NA,NA,FALSE,-22.7,5.5,16.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718767,"2023-03-31",0,"2023-03-31T04:22:01.029Z","2023-03-31T04:22:04.823Z",TRUE,"pitch","e9dcffa5-9d41-4ac6-b2a2-f0fd9557ef6c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4595,1.6667,NA,89.75,197.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Amed Rosario singles on a ground ball to left fielder Jarred Kelenic.",0,0,3,60,"top",9,"2023-03-31T04:21:59.353Z","2023-03-31T04:22:40.557Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.6,92.7,14,2,0.3739,6.4718,31.286,-24.4899,-10.2957,3.53,0.715,1.5132,13.5997,-145.95,-5.6792,-2.6468,50.0069,4.9401,-22.4303,37.2,6,24,2025,235,NA,NA,NA,NA,NA,NA,FALSE,-21.5,5.4,16.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
