"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717017,"2023-08-13",4,"2023-08-13T03:23:08.421Z","2023-08-13T03:23:15.668Z",TRUE,"pitch","684ff7eb-fda4-4890-a8e2-cea1bb0a4bcd",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.35,1.56,NA,58.71,203.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Brendan Rodgers strikes out swinging.",0,1,4,62,"top",9,"2023-08-13T03:22:00.638Z","2023-08-13T03:23:15.668Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,78.6,14,0.9,0.4415,6.4065,25.1779,-27.3667,7.5072,3.0869,1.5293,1.3223,6.4255,-124.1231,-3.612,-2.0698,50.0045,5.0787,11.6967,24,8.4,24,2545,58,NA,NA,NA,NA,NA,NA,TRUE,-32.6,4.9,-15.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717017,"2023-08-13",3,"2023-08-13T03:22:53.340Z","2023-08-13T03:22:56.340Z",TRUE,"pitch","d216b268-7de7-4aac-b3bd-1f31c21f4a1d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.35,1.56,NA,94.94,189.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Brendan Rodgers strikes out swinging.",0,1,4,62,"top",9,"2023-08-13T03:22:00.638Z","2023-08-13T03:23:15.668Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.5,79.4,9,0.88,0.4354,6.2682,26.5451,-28.3051,7.2432,2.4147,0.5788,1.8212,4.5267,-125.9829,-2.3837,-2.1845,50.0006,5.0765,11.595,22.8,8.4,24,2639,61,NA,NA,NA,NA,NA,NA,FALSE,-32.5,4.1,-14.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717017,"2023-08-13",2,"2023-08-13T03:22:38.087Z","2023-08-13T03:22:42.544Z",TRUE,"pitch","16d1d36a-9ef2-4564-809e-3c19be4403c9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4138,1.6258,NA,100.73,184.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Brendan Rodgers strikes out swinging.",0,1,4,62,"top",9,"2023-08-13T03:22:00.638Z","2023-08-13T03:23:15.668Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.9,9,0.88,0.3874,6.73,32.3469,-14.2052,-8.735,8.8789,0.4269,2.0019,9.6057,-141.3954,-5.9322,-1.8801,50.0067,5.0395,-17.6852,44.4,4.8,24,2558,222,NA,NA,NA,NA,NA,NA,FALSE,-14,15,13.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717017,"2023-08-13",1,"2023-08-13T03:22:22.220Z","2023-08-13T03:22:26.661Z",TRUE,"pitch","cfeea67a-4e86-4ff2-a745-97db75ad9072",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3767,1.635,NA,65.45,219.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Brendan Rodgers strikes out swinging.",0,1,4,62,"top",9,"2023-08-13T03:22:00.638Z","2023-08-13T03:23:15.668Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,78.3,14,0.91,0.4442,6.5012,24.8818,-27.9082,7.2308,2.7723,1.3525,0.7318,6.0537,-123.3813,-4.5452,-2.0737,50.0045,4.9538,11.1315,22.8,8.4,24,2492,61,NA,NA,NA,NA,NA,NA,FALSE,-34,4.2,-14.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717017,"2023-08-13",0,"2023-08-13T03:22:07.574Z","2023-08-13T03:22:11.769Z",TRUE,"pitch","b561ec2b-1266-445f-94e0-02d15dc186ba",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3212,1.6903,NA,57.57,194.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Brendan Rodgers strikes out swinging.",0,1,4,62,"top",9,"2023-08-13T03:22:00.638Z","2023-08-13T03:23:15.668Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,90,14,0.91,0.3841,6.7386,30.6832,-13.4023,-7.2364,9.1018,1.5592,1.628,11.5473,-142.2489,-7.4071,-1.6007,50.0041,5.1041,-14.9269,39.6,3.6,24,2519,222,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.1,10.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717017,"2023-08-13",2,"2023-08-13T03:21:38.363Z","2023-08-13T03:21:43.824Z",TRUE,"pitch","8821a3f0-e894-4b85-bf81-969b4ec4e3cf",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.49,1.6,NA,101.9,161.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,1,4,61,"top",9,"2023-08-13T03:20:51.366Z","2023-08-13T03:21:43.824Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,90.1,6,0.91,0.3825,6.5711,31.8785,-13.6624,-6.5811,8.9036,0.396,2.8653,8.6535,-143.016,-4.1235,-1.8088,50.0026,5.1781,-13.6827,38.4,3.6,24,2484,220,NA,NA,NA,NA,NA,NA,TRUE,-12.7,15.5,10.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717017,"2023-08-13",1,"2023-08-13T03:21:22.181Z","2023-08-13T03:21:25.686Z",TRUE,"pitch","1596b6c9-3e33-4142-bfe1-9bc1c620fcd9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.6542,1.6719,NA,138.1,148.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,1,4,61,"top",9,"2023-08-13T03:20:51.366Z","2023-08-13T03:21:43.824Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.7,1,0.91,0.3874,6.4637,32.1975,-13.9206,-6.7329,9.015,-0.5535,3.3604,6.5327,-141.3942,-2.7645,-2.0189,50.0055,5.244,-13.637,39.6,3.6,24,2475,224,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16,10.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717017,"2023-08-13",0,"2023-08-13T03:21:07.508Z","2023-08-13T03:21:10.628Z",TRUE,"pitch","f2007edb-1f13-404a-bef8-9a593f1de6c5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5987,1.6534,NA,87.44,180.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,1,4,61,"top",9,"2023-08-13T03:20:51.366Z","2023-08-13T03:21:43.824Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.4,85.9,9,0.91,0.4026,6.3843,28.4892,-21.095,-1.7402,5.9069,0.7755,2.1554,8.0837,-135.8226,-3.9609,-2.0075,50.0063,5.0913,-3.2662,4.8,4.8,24,2533,215,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.1,1.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717017,"2023-08-13",5,"2023-08-13T03:20:39.692Z","2023-08-13T03:20:45.786Z",TRUE,"pitch","408b2e2d-b8a1-4ed2-9091-f00af22f2dd5",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,0,NA,NA,3.14,1.45,NA,57.91,208.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out on a foul tip.",0,1,4,60,"top",9,"2023-08-13T03:19:34.251Z","2023-08-13T03:20:45.786Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.6,79.6,14,0.89,0.4358,6.4906,26.7329,-29.2008,7.8695,1.8578,1.5503,1.1353,6.2796,-125.9278,-3.8725,-2.0022,50.0017,5.0681,12.5741,24,8.4,24,2526,56,NA,NA,NA,NA,NA,NA,TRUE,-34,2.6,-15.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717017,"2023-08-13",4,"2023-08-13T03:20:23.451Z","2023-08-13T03:20:27.105Z",TRUE,"pitch","0ac662d6-3ba1-4154-aa70-0b0b477563d6",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.2473,1.5612,NA,88.83,177.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out on a foul tip.",0,1,4,60,"top",9,"2023-08-13T03:19:34.251Z","2023-08-13T03:20:45.786Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88,6,0.86,0.3929,6.5536,28.859,-16.8933,-7.6314,7.751,0.739,2.2839,9.8476,-138.9848,-4.7068,-1.8456,50.0063,5.1086,-15.0515,36,4.8,24,2468,225,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.3,12,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
