"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718714,"2023-04-04",1,"2023-04-05T00:40:35.391Z","2023-04-05T00:40:42.977Z",TRUE,"pitch","9fa427cd-4673-497f-93fb-506c537deec2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.55,1.72,NA,108.56,164.15,"ground_ball","medium","6",132.48,149.88,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Trevor Larnach grounds into a double play, shortstop Jon Berti to first baseman Garrett Cooper. Carlos Correa out at 2nd. Trevor Larnach out at 1st.",0,0,1,56,"top",9,"2023-04-05T00:39:57.980Z","2023-04-05T00:40:42.977Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.6,90.3,5,0.91,0.3817,5.9686,32.5529,-19.0191,-10.4466,6.3057,0.2214,2.7642,8.3585,-143.392,-5.3427,-1.3713,50.0041,5.8349,-21.7982,44.4,6,24,2389,233,80,1,45,NA,NA,NA,TRUE,-17.6,10.6,17.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718714,"2023-04-04",0,"2023-04-05T00:40:18.905Z","2023-04-05T00:40:22.866Z",TRUE,"pitch","adc17be8-3fa7-4e47-be20-a857247219c6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5648,1.7832,NA,116.22,190.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Trevor Larnach grounds into a double play, shortstop Jon Berti to first baseman Garrett Cooper. Carlos Correa out at 2nd. Trevor Larnach out at 1st.",0,0,1,56,"top",9,"2023-04-05T00:39:57.980Z","2023-04-05T00:40:42.977Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.3,83.1,8,0.9,0.4143,6.0522,30.6824,-25.394,-12.0568,3.8344,0.0206,1.8043,7.8341,-132.6374,-5.7864,-1.4182,50.0002,5.8875,-21.2915,36,7.2,24,1886,238,NA,NA,NA,NA,NA,NA,FALSE,-27.4,5.8,19.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718714,"2023-04-04",0,"2023-04-05T00:39:44.549Z","2023-04-05T00:39:55.312Z",TRUE,"pitch","38fe0c67-85e3-48b2-bb8f-186c73b2b888",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.51,1.71,NA,109.73,194.4,"line_drive","medium","8",123.85,85.06,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Carlos Correa singles on a line drive to center fielder Jazz Chisholm Jr.",0,0,1,55,"top",9,"2023-04-05T00:39:26.308Z","2023-04-05T00:39:55.312Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.8,85.4,8,0.9,0.4056,5.8613,28.0627,-24.4721,-10.355,4.1649,0.1907,1.6436,8.13,-134.8126,-6.5741,-1.512,50.0017,5.8299,-19.1456,34.8,7.2,24,2082,237,77.9,21,258,NA,NA,NA,FALSE,-25.4,6.4,17.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621043,"Carlos Correa","/api/v1/people/621043",NA,NA,NA,NA,NA,NA
718714,"2023-04-04",3,"2023-04-05T00:39:11.088Z","2023-04-05T00:39:18.269Z",TRUE,"pitch","8c60dfe5-442c-4d0f-8a1f-e507f945dbf5",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.57,1.71,NA,106.37,140.15,"ground_ball","medium","5",98.04,161.62,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Nick Gordon grounds out, third baseman Jean Segura to first baseman Garrett Cooper.",0,0,1,54,"top",9,"2023-04-05T00:38:05.380Z","2023-04-05T00:39:18.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,624503,"Nick Gordon","/api/v1/people/624503","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,90.6,3,0.89,0.3795,5.9223,33.2685,-14.3412,-6.7937,8.4526,0.2789,3.6529,7.7424,-144.2607,-3.9143,-1.5559,50.001,5.9101,-14.331,39.6,3.6,24,2181,231,81,-35,5,NA,NA,NA,TRUE,-13.1,14.6,10.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718714,"2023-04-04",2,"2023-04-05T00:38:51.763Z","2023-04-05T00:38:55.580Z",TRUE,"pitch","45eff094-9823-4900-a954-1eb69911f97f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.57,1.71,NA,143.29,221.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Nick Gordon grounds out, third baseman Jean Segura to first baseman Garrett Cooper.",0,0,1,54,"top",9,"2023-04-05T00:38:05.380Z","2023-04-05T00:39:18.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,624503,"Nick Gordon","/api/v1/people/624503","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.8,84.3,13,0.9,0.4088,5.9785,32.8458,-25.167,-13.122,3.8699,-0.6898,0.6429,6.7096,-134.6642,-8.903,-1.5265,50.0054,5.8106,-23.7858,39.6,8.4,24,2010,239,NA,NA,NA,NA,NA,NA,FALSE,-27.2,5,22.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718714,"2023-04-04",1,"2023-04-05T00:38:37.066Z","2023-04-05T00:38:40.481Z",TRUE,"pitch","122fef1e-0b21-42c8-b56e-e44d2f7496c5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.57,1.71,NA,127.83,169.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Nick Gordon grounds out, third baseman Jean Segura to first baseman Garrett Cooper.",0,0,1,54,"top",9,"2023-04-05T00:38:05.380Z","2023-04-05T00:39:18.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,624503,"Nick Gordon","/api/v1/people/624503","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,88.9,4,0.91,0.3857,5.8409,35.6113,-18.3378,-11.0878,6.7875,-0.2841,2.5624,7.5067,-142.5199,-5.9252,-1.5244,50,5.8437,-22.5927,46.8,6,24,2335,232,NA,NA,NA,NA,NA,NA,FALSE,-17.6,11.2,18.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718714,"2023-04-04",0,"2023-04-05T00:38:23.991Z","2023-04-05T00:38:28.573Z",TRUE,"pitch","bb169bfd-a583-43ec-af7b-ba4b55bec953",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2083,1.5163,NA,161.9,183.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Nick Gordon grounds out, third baseman Jean Segura to first baseman Garrett Cooper.",0,0,1,54,"top",9,"2023-04-05T00:38:05.380Z","2023-04-05T00:39:18.269Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,624503,"Nick Gordon","/api/v1/people/624503","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.2,84.5,13,0.9,0.4085,5.6754,29.7799,-25.3683,-9.9965,3.744,-1.1779,2.0572,4.5631,-134.2071,-5.4203,-1.6039,50.0053,5.9163,-18.1887,32.4,7.2,24,2049,242,NA,NA,NA,NA,NA,NA,FALSE,-26.4,5.8,17,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718714,"2023-04-04",2,"2023-04-05T00:36:18.802Z","2023-04-05T00:36:26.973Z",TRUE,"pitch","ceea2a87-6572-476a-b507-fec008b8aaaa",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.23,1.5,NA,123.5,170.13,"fly_ball","medium","9",179.7,84.65,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Jon Berti flies out to right fielder Trevor Larnach.",0,0,1,53,"bottom",8,"2023-04-05T00:35:14.803Z","2023-04-05T00:36:26.973Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.7,5,0.91,0.4101,6.844,30.1346,-12.0559,2.4644,11.1516,-0.1705,2.5428,-4.3744,-133.7894,-5.6045,1.1691,50.0058,5.5365,4.4476,14.4,3.6,24,2247,172,89.9,35,314,NA,NA,NA,TRUE,-13.3,19.1,-3.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718714,"2023-04-04",1,"2023-04-05T00:35:54.734Z","2023-04-05T00:35:59.180Z",TRUE,"pitch","c44c65af-9477-4ed6-806e-2a218d97d929",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3752,1.6638,NA,151.07,154.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Jon Berti flies out to right fielder Trevor Larnach.",0,0,1,53,"bottom",8,"2023-04-05T00:35:14.803Z","2023-04-05T00:36:26.973Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.2,11,0.9,0.4046,6.6268,28.7924,-18.1255,1.2703,7.5641,-0.8939,3.1146,-5.884,-135.2395,-3.3236,1.1425,50.0017,5.6268,2.3597,3.6,3.6,24,2172,170,NA,NA,NA,NA,NA,NA,FALSE,-18.4,13.2,-1.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718714,"2023-04-04",0,"2023-04-05T00:35:36.346Z","2023-04-05T00:35:40.349Z",TRUE,"pitch","4ac6a157-ebbf-41f3-8d50-a96098a9f6c9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.387,1.6442,NA,87.1,244.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Jon Berti flies out to right fielder Trevor Larnach.",0,0,1,53,"bottom",8,"2023-04-05T00:35:14.803Z","2023-04-05T00:36:26.973Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,75.8,14,0.9,0.4553,6.6191,26.8662,-23.9195,8.7885,5.6528,0.7845,-0.2294,-4.0427,-120.978,-8.5357,1.3488,50.0043,5.4899,12.8348,25.2,8.4,24,1635,146,NA,NA,NA,NA,NA,NA,FALSE,-31.9,8.2,-14.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
