"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717384,"2023-07-16",4,"2023-07-16T20:20:29.520Z","2023-07-16T20:20:36.600Z",TRUE,"pitch","bbbb5de5-c80f-49c2-8986-0c5cc4a7d565",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.17,1.52,NA,154.74,159.9,"line_drive","medium","7",65.39,105.3,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Luis Arraez lines out to left fielder Austin Hays.",0,4,5,71,"top",9,"2023-07-16T20:18:51.076Z","2023-07-16T20:20:36.600Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.3,11,0.91,0.4088,6.0028,28.9731,-21.5527,6.823,5.8443,-0.9901,2.9216,-2.3661,-133.9927,-3.6526,-0.9821,50.0061,5.8426,12.4078,27.6,6,24,2378,172,88.7,21,278,NA,NA,NA,TRUE,-22.2,10,-11.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717384,"2023-07-16",3,"2023-07-16T20:20:03.177Z","2023-07-16T20:20:06.315Z",TRUE,"pitch","3a5eb116-1016-4a4b-91e5-4496aed92950",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.17,1.52,NA,116.48,147.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Luis Arraez lines out to left fielder Austin Hays.",0,4,5,71,"top",9,"2023-07-16T20:18:51.076Z","2023-07-16T20:20:36.600Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83,12,0.71,0.4132,5.7762,30.1154,-16.6123,2.917,8.7555,0.0135,3.3946,0.7894,-132.8794,-3.2687,-0.6667,50.0007,5.8569,5.1835,16.8,3.6,24,2474,176,NA,NA,NA,NA,NA,NA,FALSE,-17.6,15.4,-5.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717384,"2023-07-16",2,"2023-07-16T20:19:39.627Z","2023-07-16T20:19:44.046Z",TRUE,"pitch","a24be7ed-2412-422e-8bb2-3416bbbf5f0b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1691,1.5771,NA,170.04,189.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Luis Arraez lines out to left fielder Austin Hays.",0,4,5,71,"top",9,"2023-07-16T20:18:51.076Z","2023-07-16T20:20:36.600Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.9,13,0.91,0.458,5.6922,22.9378,-37.4745,-6.0952,-3.6636,-1.3915,1.8216,0.3018,-119.5664,-1.897,-0.7274,50.0011,5.9864,-8.8282,13.2,10.8,24,2638,319,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-6.8,10.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717384,"2023-07-16",1,"2023-07-16T20:19:14.809Z","2023-07-16T20:19:18.253Z",TRUE,"pitch","0013a094-9a1d-43f9-b4e0-af70e79b4169",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.17,1.52,NA,107.56,158.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Luis Arraez lines out to left fielder Austin Hays.",0,4,5,71,"top",9,"2023-07-16T20:18:51.076Z","2023-07-16T20:20:36.600Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.5,2,0.91,0.4179,5.7414,27.7151,-21.0805,5.9475,6.3767,0.2477,2.9618,0.5195,-131.0699,-3.3058,-0.7258,50.0042,5.8137,10.3472,25.2,6,24,2435,168,NA,NA,NA,NA,NA,NA,FALSE,-22.7,11,-10.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717384,"2023-07-16",0,"2023-07-16T20:18:53.620Z","2023-07-16T20:18:56.778Z",TRUE,"pitch","2291add9-77cb-4ec6-b3a1-1e666df50ace",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2249,1.5771,NA,195.08,185.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Luis Arraez lines out to left fielder Austin Hays.",0,4,5,71,"top",9,"2023-07-16T20:18:51.076Z","2023-07-16T20:20:36.600Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.5,13,0.91,0.4305,5.729,25.4617,-27.8404,-2.098,2.6413,-2.0485,1.9721,-2.2858,-127.1246,-4.1656,-0.866,50.0022,5.8356,-3.4421,7.2,7.2,24,2501,222,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.1,4.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717384,"2023-07-16",5,"2023-07-16T20:18:02.912Z","2023-07-16T20:18:17.426Z",TRUE,"pitch","0842dd88-1fb6-49d1-afac-f11e10dcc129",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.51,1.59,NA,161.96,199.5,"line_drive","hard","7",51.13,116.51,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Double","double","Dane Myers doubles (2) on a sharp line drive to left fielder Austin Hays. Jon Berti scores.",1,4,5,70,"top",9,"2023-07-16T20:16:26.878Z","2023-07-16T20:18:17.426Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.5,74.4,13,0.83,0.468,5.5326,23.3636,-44.2698,-2.0838,-8.7338,-1.1794,1.4547,0.2451,-117.294,-0.9537,-1.0151,50.002,6.0152,-2.8867,3.6,13.2,24,2547,343,101.9,15,223,NA,NA,NA,FALSE,-58,-15.7,3.7,NA,NA,NA,NA,FALSE,TRUE,667472,"Dane Myers","/api/v1/people/667472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717384,"2023-07-16",4,"2023-07-16T20:17:40.557Z","2023-07-16T20:17:45.022Z",TRUE,"pitch","49c0cb79-f89c-4a1a-919b-248bf895ece0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.6139,1.6295,NA,134.18,133.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Double","double","Dane Myers doubles (2) on a sharp line drive to left fielder Austin Hays. Jon Berti scores.",1,4,5,70,"top",9,"2023-07-16T20:16:26.878Z","2023-07-16T20:18:17.426Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78.6,72,11,0.66,0.4801,5.4691,22.29,-44.7041,-5.679,-9.5198,-0.4507,3.8994,2.6983,-114.3492,4.2666,-0.912,50.0028,6.4128,-7.4746,9.6,13.2,24,2395,338,NA,NA,NA,NA,NA,NA,FALSE,-60.2,-15.7,9.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717384,"2023-07-16",3,"2023-07-16T20:17:14.350Z","2023-07-16T20:17:18.245Z",TRUE,"pitch","d3dd4db6-db24-497b-a1f6-b0eb2d68c058",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.51,1.59,NA,116.6,186.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Double","double","Dane Myers doubles (2) on a sharp line drive to left fielder Austin Hays. Jon Berti scores.",1,4,5,70,"top",9,"2023-07-16T20:16:26.878Z","2023-07-16T20:18:17.426Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,75,8,0.91,0.4633,5.5876,22.1839,-36.4452,-5.8784,-3.0193,0.0106,1.9284,3.0955,-118.1555,-1.5803,-0.5517,50.0019,5.9501,-8.324,12,10.8,24,2288,321,NA,NA,NA,NA,NA,NA,FALSE,-47,-5.5,10,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717384,"2023-07-16",2,"2023-07-16T20:16:54.690Z","2023-07-16T20:16:58.932Z",TRUE,"pitch","39165b43-eac1-4814-900a-7414dabc1159",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6139,1.7335,NA,182.73,155.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Double","double","Dane Myers doubles (2) on a sharp line drive to left fielder Austin Hays. Jon Berti scores.",1,4,5,70,"top",9,"2023-07-16T20:16:26.878Z","2023-07-16T20:18:17.426Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78.9,71.9,11,0.9,0.4801,5.4494,24.2955,-45.9402,-3.5263,-10.4768,-1.7245,3.0826,-0.5805,-114.7712,3.0036,-1.0097,50.0041,6.2805,-4.6321,6,14.4,24,2726,337,NA,NA,NA,NA,NA,NA,FALSE,-62.2,-17.6,6.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717384,"2023-07-16",1,"2023-07-16T20:16:29.236Z","2023-07-16T20:16:33.611Z",TRUE,"pitch","0b4ab667-3287-44cd-8abf-62b4d88bb15c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.51,1.59,NA,158.1,156.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Double","double","Dane Myers doubles (2) on a sharp line drive to left fielder Austin Hays. Jon Berti scores.",1,4,5,70,"top",9,"2023-07-16T20:16:26.878Z","2023-07-16T20:18:17.426Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,81,11,0.9,0.4285,5.6664,23.1508,-26.9425,-2.2531,3.1568,-1.0782,3.052,-0.4604,-127.2301,-2.0749,-0.6024,50.0052,5.9878,-3.7391,8.4,7.2,24,2549,193,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5.5,4.2,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
