"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745349,"2024-04-28",3,"2024-04-28T22:28:23.224Z","2024-04-28T22:28:31.980Z",TRUE,"pitch","2005fe07-d25e-403a-8808-1e302c4eb409",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.5,1.59,NA,88.96,189.67,"ground_ball","medium","6",115.73,168.7,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Joey Bart grounds out, shortstop Tyler Fitzgerald to first baseman LaMonte Wade Jr.",0,2,3,66,"top",9,"2024-04-28T22:27:45.136Z","2024-04-28T22:28:31.980Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663698,"Joey Bart","/api/v1/people/663698","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,83.2,9,0.88,0.4176,6.2506,25.5311,-33.6144,0.6888,-0.8268,0.7355,1.819,4.5434,-130.7603,-3.0568,-1.1083,50.0013,5.5047,1.2018,3.6,8.4,24,2466,67,68.7,-29,4,NA,NA,NA,TRUE,-35.6,-1.9,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",2,"2024-04-28T22:28:04.387Z","2024-04-28T22:28:07.387Z",TRUE,"pitch","43d94cd0-5b03-442c-a924-656abad09193",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4961,1.5989,NA,40.29,210.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Joey Bart grounds out, shortstop Tyler Fitzgerald to first baseman LaMonte Wade Jr.",0,2,3,66,"top",9,"2024-04-28T22:27:45.136Z","2024-04-28T22:28:31.980Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663698,"Joey Bart","/api/v1/people/663698","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100,91.9,14,0.9,0.3768,6.6219,32.2455,-17.677,-5.3263,6.7648,2.0124,1.0447,11.264,-145.0626,-8.6801,-1.2195,50.0002,5.1418,-11.411,25.2,3.6,24,2314,234,NA,NA,NA,NA,NA,NA,FALSE,-16.7,10.7,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",1,"2024-04-28T22:27:47.454Z","2024-04-28T22:27:50.454Z",TRUE,"pitch","9e65baa5-8ce5-4bb0-9e70-3836faf48634",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.5,1.59,NA,90.24,194.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Joey Bart grounds out, shortstop Tyler Fitzgerald to first baseman LaMonte Wade Jr.",0,2,3,66,"top",9,"2024-04-28T22:27:45.136Z","2024-04-28T22:28:31.980Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663698,"Joey Bart","/api/v1/people/663698","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,82.7,9,0.89,0.4188,6.3569,27.5238,-32.8957,1.623,-0.4181,0.702,1.6278,4.4048,-130.7598,-3.283,-1.215,50.0013,5.3672,2.8105,6,8.4,24,2390,73,NA,NA,NA,NA,NA,NA,FALSE,-35.2,-1.2,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",0,"2024-04-28T22:26:53.306Z","2024-04-28T22:27:47.454Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Joey Bart grounds out, shortstop Tyler Fitzgerald to first baseman LaMonte Wade Jr.",0,2,3,66,"top",9,"2024-04-28T22:27:45.136Z","2024-04-28T22:28:31.980Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663698,"Joey Bart","/api/v1/people/663698","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",5,"2024-04-28T22:25:55.706Z","2024-04-28T22:26:00.049Z",TRUE,"pitch","a9f14255-1191-4bb4-86d5-518cce168611",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,2,NA,NA,3.5638,1.6434,NA,75.13,231.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Michael A. Taylor walks.",0,2,3,65,"top",9,"2024-04-28T22:24:08.979Z","2024-04-28T22:26:23.724Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.9,14,0.89,0.4216,6.2636,24.9164,-32.5763,0.9996,-0.2358,1.0986,0.2528,5.6068,-129.5156,-6.6938,-1.2167,50.0035,5.3359,1.7111,4.8,8.4,24,2407,47,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-1.6,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",6,"2024-04-28T22:26:18.724Z","2024-04-28T22:26:23.724Z",FALSE,"no_pitch","4a4b471a-288e-4de0-b9a7-ae981395fa18",4,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Michael A. Taylor walks.",0,2,3,65,"top",9,"2024-04-28T22:24:08.979Z","2024-04-28T22:26:23.724Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",666808,"Camilo Doval",FALSE,TRUE,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA
745349,"2024-04-28",4,"2024-04-28T22:25:37.239Z","2024-04-28T22:25:41.185Z",TRUE,"pitch","70f4ff6a-5b28-4c53-9439-bf0627867516",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.594,1.6808,NA,89.9,228.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Michael A. Taylor walks.",0,2,3,65,"top",9,"2024-04-28T22:24:08.979Z","2024-04-28T22:26:23.724Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83.5,14,0.9,0.4182,6.4916,25.2734,-33.8564,3.0271,-0.9698,0.711,0.369,4.0838,-130.5464,-6.3852,-1.2617,50.0015,5.3683,5.2678,9.6,8.4,24,2379,352,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-2.9,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",2,"2024-04-28T22:25:03.395Z","2024-04-28T22:25:11.901Z",TRUE,"pitch","247dc043-7175-41de-968f-363331f01bf5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5903,1.6795,NA,77.12,195.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Michael A. Taylor walks.",0,2,3,65,"top",9,"2024-04-28T22:24:08.979Z","2024-04-28T22:26:23.724Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,84.2,14,0.64,0.4142,6.678,21.9497,-21.9807,-4.4597,5.7316,1.0462,1.5905,7.9202,-131.1164,-4.5654,-1.4044,50.0065,4.9488,-7.9388,16.8,4.8,24,1961,237,NA,NA,NA,NA,NA,NA,FALSE,-23.3,9.8,6.7,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",0,"2024-04-28T22:24:31.820Z","2024-04-28T22:24:34.820Z",TRUE,"pitch","9198c5cb-1e5f-4e64-bd8a-546479a1363d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.55,1.67,NA,112.15,180.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Michael A. Taylor walks.",0,2,3,65,"top",9,"2024-04-28T22:24:08.979Z","2024-04-28T22:26:23.724Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.4,92.5,8,0.9,0.3757,6.6356,27.9013,-21.3736,-3.8017,4.994,0.1273,2.1518,6.025,-144.7868,-5.0095,-1.4691,50.0041,5.1792,-8.2235,18,4.8,24,2327,240,NA,NA,NA,NA,NA,NA,FALSE,-18.8,8.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",1,"2024-04-28T22:24:47.702Z","2024-04-28T22:24:50.702Z",FALSE,"pickoff","89e4fff9-bbf7-46ef-bbde-4aac5a652313",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Michael A. Taylor walks.",0,2,3,65,"top",9,"2024-04-28T22:24:08.979Z","2024-04-28T22:26:23.724Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",3,"2024-04-28T22:25:20.979Z","2024-04-28T22:25:37.239Z",FALSE,"action",NA,NA,"Passed ball by catcher Patrick Bailey. Jared Triolo to 2nd.","Passed Ball",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,669707,"/api/v1/people/669707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247dc043-7175-41de-968f-363331f01bf5","passed_ball",NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Michael A. Taylor walks.",0,2,3,65,"top",9,"2024-04-28T22:24:08.979Z","2024-04-28T22:26:23.724Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",1,"2024-04-28T22:23:50.308Z","2024-04-28T22:24:01.842Z",TRUE,"pitch","adc59a24-2614-44d1-90ea-5a8f5d5b9de8",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.66,1.68,NA,127.63,173.5,"ground_ball","medium","7",115.73,108.17,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Jared Triolo singles on a ground ball to left fielder Michael Conforto. Rowdy Tellez scores.",1,2,3,64,"top",9,"2024-04-28T22:23:02.863Z","2024-04-28T22:24:01.842Z",TRUE,TRUE,FALSE,FALSE,33,1,0,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,90.7,4,0.91,0.3815,6.6254,30.4271,-26.3245,-6.7601,2.8008,-0.2789,2.4176,5.8785,-143.0969,-3.5389,-1.4731,50.0062,5.3038,-14.1399,25.2,6,24,2201,219,102.9,-13,11,NA,NA,NA,FALSE,-23.5,4.6,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",0,"2024-04-28T22:23:32.717Z","2024-04-28T22:23:36.746Z",TRUE,"pitch","ff296dd1-1c05-4cc0-b35b-5efa50febf47",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5448,1.6881,NA,76,194.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Jared Triolo singles on a ground ball to left fielder Michael Conforto. Rowdy Tellez scores.",1,2,3,64,"top",9,"2024-04-28T22:23:02.863Z","2024-04-28T22:24:01.842Z",TRUE,TRUE,FALSE,FALSE,33,1,0,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.5,14,0.91,0.4218,6.3793,24.6112,-32.3278,3.3595,-0.0866,1.0756,1.6564,4.6289,-129.3902,-3.3778,-1.1669,50.0063,5.4316,5.7501,10.8,8.4,24,2373,54,NA,NA,NA,NA,NA,NA,FALSE,-35,-0.6,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",2,"2024-04-28T22:22:46.431Z","2024-04-28T22:22:59.932Z",TRUE,"pitch","6993be27-8790-4498-9037-25f0b19845ee",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.73,1.7,NA,128.75,184.6,"line_drive","hard","9",148.17,64.67,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Rowdy Tellez doubles (2) on a sharp line drive to right fielder Mike Yastrzemski.",0,1,3,63,"top",9,"2024-04-28T22:21:51.681Z","2024-04-28T22:22:59.932Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.3,91.7,7,0.9,0.3774,5.9866,30.7392,-18.7325,-3.5898,6.2871,-0.3084,2.0068,4.2469,-144.6243,-6.217,-1.3229,50.007,5.316,-7.6788,19.2,3.6,24,2291,224,105.2,12,293,NA,NA,NA,FALSE,-17,10.4,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA
745349,"2024-04-28",1,"2024-04-28T22:22:31.152Z","2024-04-28T22:22:34.567Z",TRUE,"pitch","2dd3f482-98fa-4d78-9789-b6070cc8e3a9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5994,1.5629,NA,123.11,188.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Rowdy Tellez doubles (2) on a sharp line drive to right fielder Mike Yastrzemski.",0,1,3,63,"top",9,"2024-04-28T22:21:51.681Z","2024-04-28T22:22:59.932Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81.7,8,0.91,0.4274,6.175,22.1653,-34.0308,4.403,-1.1112,-0.1604,1.8705,1.6485,-127.3708,-2.5364,-1.3852,50.0024,5.5273,7.3524,12,8.4,24,2449,64,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-2.3,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745349,"2024-04-28",0,"2024-04-28T22:22:16.057Z","2024-04-28T22:22:19.983Z",TRUE,"pitch","7ac0d657-439b-4515-b065-288f27a2406a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4767,1.7115,NA,115.39,207.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Rowdy Tellez doubles (2) on a sharp line drive to right fielder Mike Yastrzemski.",0,1,3,63,"top",9,"2024-04-28T22:21:51.681Z","2024-04-28T22:22:59.932Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.5,14,0.9,0.4227,6.3195,23.9079,-35.3654,2.9843,-1.8734,0.0421,1.1694,2.5448,-129.0118,-3.7333,-1.3406,50.0006,5.3276,5.0885,8.4,8.4,24,2327,65,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-4,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
