"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716609,"2023-09-13",2,"2023-09-13T02:49:23.155Z","2023-09-13T02:49:28.229Z",TRUE,"pitch","44996272-cf11-4127-8de1-580aafac1c2f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.55,1.64,NA,149.58,194.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Christopher Morel strikes out swinging.",0,4,5,58,"top",7,"2023-09-13T02:48:37.507Z","2023-09-13T02:50:07.951Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,89.7,13,2,0.3878,5.3589,26.6501,-31.6984,-6.3272,0.2352,-0.8547,1.6425,5.2666,-140.3193,-3.6816,-1.9181,50.0046,4.9986,-12.835,20.4,7.2,24,2029,259,NA,NA,NA,NA,NA,NA,FALSE,-29,0,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T02:49:03.134Z","2023-09-13T02:49:07.191Z",TRUE,"pitch","42bb2a06-e215-4585-8a79-9f56b699815f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.55,1.64,NA,107.45,186.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Christopher Morel strikes out swinging.",0,4,5,58,"top",7,"2023-09-13T02:48:37.507Z","2023-09-13T02:50:07.951Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,89.2,8,2,0.3917,5.6039,24.0972,-34.7502,-5.6813,-1.2966,0.2505,1.9208,8.0716,-138.5983,-2.2446,-1.9298,50.0005,5.0091,-11.314,15.6,7.2,24,1839,264,NA,NA,NA,NA,NA,NA,FALSE,-32.2,-2.5,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T02:48:45.905Z","2023-09-13T02:48:50.752Z",TRUE,"pitch","e4b0c674-a713-402f-9460-7d295d2b4c75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5442,1.6334,NA,174.84,187.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Christopher Morel strikes out swinging.",0,4,5,58,"top",7,"2023-09-13T02:48:37.507Z","2023-09-13T02:50:07.951Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,89,13,2,0.3914,5.3353,25.1811,-33.6024,-4.1545,-0.7129,-1.5173,1.9149,3.2988,-138.859,-2.4427,-2.169,50.0063,4.9972,-8.2793,13.2,7.2,24,1816,255,NA,NA,NA,NA,NA,NA,FALSE,-31.1,-1.6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",3,"2023-09-13T02:48:15.379Z","2023-09-13T02:48:23.231Z",TRUE,"pitch","32ffb6eb-5c4b-4a1a-b8e4-fb3be204ca75",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,2.82,1.25,NA,107.71,192.18,"ground_ball","medium","5",99.45,169.4,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Nick Madrigal grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",0,4,5,57,"top",7,"2023-09-13T02:47:07.788Z","2023-09-13T02:48:23.231Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,79.9,8,2,0.4375,5.5295,19.9673,-32.1613,2.9449,0.0096,0.2436,1.7259,4.7487,-124.211,-1.6039,-2.0603,50.0043,5.0026,4.698,9.6,8.4,24,2450,118,78.6,-33,4,NA,NA,NA,TRUE,-37.1,-0.1,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",2,"2023-09-13T02:47:53.392Z","2023-09-13T02:47:58.666Z",TRUE,"pitch","0c931b2a-6562-4177-ac7c-c24401f094d5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,2.82,1.25,NA,98.21,183.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Nick Madrigal grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",0,4,5,57,"top",7,"2023-09-13T02:47:07.788Z","2023-09-13T02:48:23.231Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,88,6,2,0.3972,5.4592,21.9239,-28.4595,-6.0549,1.9168,0.493,2.0373,8.1349,-136.4334,-2.5868,-1.7015,50.0045,4.9023,-11.7445,20.4,6,24,1905,256,NA,NA,NA,NA,NA,NA,FALSE,-27.2,3.2,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T02:47:39.046Z","2023-09-13T02:47:43.255Z",TRUE,"pitch","9c881d0f-64f4-4720-9705-bb7596c54088",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,2.9788,1.3378,NA,115.27,176.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Nick Madrigal grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",0,4,5,57,"top",7,"2023-09-13T02:47:07.788Z","2023-09-13T02:48:23.231Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,79.6,5,2,0.439,5.567,19.3124,-31.6006,2.1112,0.3635,0.0453,2.3243,4.7094,-123.6906,-0.0652,-2.1405,50.0036,4.9504,3.3472,7.2,8.4,24,2512,130,NA,NA,NA,NA,NA,NA,FALSE,-36.4,0.8,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T02:47:25.466Z","2023-09-13T02:47:30.314Z",TRUE,"pitch","499047bf-7341-4b10-b0ec-d87fcbeec5aa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2614,1.4323,NA,152.72,186.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Nick Madrigal grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",0,4,5,57,"top",7,"2023-09-13T02:47:07.788Z","2023-09-13T02:48:23.231Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,87.9,13,2,0.3969,5.3917,23.4313,-29.8821,-6.0657,1.1848,-0.9372,1.9379,5.2932,-136.7535,-2.8837,-2.0875,50.0059,5.0059,-11.7645,19.2,7.2,24,1784,259,NA,NA,NA,NA,NA,NA,FALSE,-28.6,1.8,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",3,"2023-09-13T02:45:10.496Z","2023-09-13T02:45:14.077Z",TRUE,"pitch","e83b8209-a73d-489e-81de-30ecb005b155",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.2,1.45,NA,119.21,153.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Elias Diaz strikes out swinging.",0,4,5,56,"bottom",6,"2023-09-13T02:44:00.563Z","2023-09-13T02:45:14.077Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,553869,"Elias Díaz","/api/v1/people/553869","R","Right",694037,"Daniel Palencia","/api/v1/people/694037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,83.7,2,0.9,0.4148,6.4289,24.7125,-29.2366,1.8198,1.6558,-0.058,3.1694,5.9578,-131.4566,0.1014,-2.5791,50.0012,5.2794,3.2211,8.4,7.2,24,2183,163,NA,NA,NA,NA,NA,NA,TRUE,-30,3.2,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T02:44:32.415Z","2023-09-13T02:44:38.081Z",TRUE,"pitch","d94e63fa-33ad-4006-8b5a-14c973055207",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.2,1.45,NA,87.88,179.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Elias Diaz strikes out swinging.",0,4,5,56,"bottom",6,"2023-09-13T02:44:00.563Z","2023-09-13T02:45:14.077Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,553869,"Elias Díaz","/api/v1/people/553869","R","Right",694037,"Daniel Palencia","/api/v1/people/694037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83.1,6,0.91,0.4187,6.6585,24.7059,-30.5984,1.3047,0.9079,0.7639,2.211,7.8697,-130.3034,-1.9611,-2.4521,50.0032,5.262,2.2669,7.2,7.2,24,2168,123,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.4,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T02:44:13.706Z","2023-09-13T02:44:16.952Z",TRUE,"pitch","da4b4ff2-03e4-4816-94dd-0c5ed09c7671",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.2,1.45,NA,103.96,178.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Elias Diaz strikes out swinging.",0,4,5,56,"bottom",6,"2023-09-13T02:44:00.563Z","2023-09-13T02:45:14.077Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,553869,"Elias Díaz","/api/v1/people/553869","R","Right",694037,"Daniel Palencia","/api/v1/people/694037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,84.2,6,0.9,0.4131,6.5344,24.6292,-27.5945,1.1351,2.5674,0.3422,2.2319,7.2688,-131.9352,-2.6922,-2.5815,50.0051,5.2717,2.0277,7.2,6,24,2142,176,NA,NA,NA,NA,NA,NA,FALSE,-28.6,4.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",2,"2023-09-13T02:44:43.635Z","2023-09-13T02:45:10.496Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,553869,"/api/v1/people/553869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Elias Diaz strikes out swinging.",0,4,5,56,"bottom",6,"2023-09-13T02:44:00.563Z","2023-09-13T02:45:14.077Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,553869,"Elias Díaz","/api/v1/people/553869","R","Right",694037,"Daniel Palencia","/api/v1/people/694037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T02:43:21.107Z","2023-09-13T02:43:30.011Z",TRUE,"pitch","d7273388-38a1-48f9-a1b3-1f153f62fb39",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.92,1.88,NA,101.87,206.87,"line_drive","medium","8",159.74,53.12,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Nolan Jones lines out to center fielder Pete Crow-Armstrong.",0,4,5,55,"bottom",6,"2023-09-13T02:42:56.788Z","2023-09-13T02:43:30.011Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",694037,"Daniel Palencia","/api/v1/people/694037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,84.4,14,0.91,0.4151,6.6133,21.5725,-26.6848,1.4351,3.0977,0.3971,1.1819,6.851,-130.7934,-5.3637,-2.4182,50.0032,5.2026,2.5444,7.2,6,24,2181,189,94.4,23,371,NA,NA,NA,TRUE,-28.4,4.9,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T02:43:04.776Z","2023-09-13T02:43:08.739Z",TRUE,"pitch","d4e7af0b-617a-4346-be9e-755371001d1e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8204,1.8499,NA,141.67,157.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Nolan Jones lines out to center fielder Pete Crow-Armstrong.",0,4,5,55,"bottom",6,"2023-09-13T02:42:56.788Z","2023-09-13T02:43:30.011Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",694037,"Daniel Palencia","/api/v1/people/694037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,90.4,4,0.89,0.3829,6.8894,28.4352,-15.3003,-5.6122,8.1151,-0.6471,2.9928,6.9678,-142.3011,-4.0993,-2.3825,50.0019,5.402,-11.6684,32.4,3.6,24,2323,218,NA,NA,NA,NA,NA,NA,FALSE,-14.2,14.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",2,"2023-09-13T02:42:18.765Z","2023-09-13T02:42:41.258Z",TRUE,"pitch","00604973-623f-473f-8702-63c042e6a335",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.21,1.62,NA,111.86,159.13,"fly_ball","medium","78",63,40.71,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Kris Bryant homers (9) on a fly ball to left center field.",1,4,5,54,"bottom",6,"2023-09-13T02:41:24.227Z","2023-09-13T02:42:41.258Z",TRUE,TRUE,FALSE,FALSE,65,1,1,1,592178,"Kris Bryant","/api/v1/people/592178","R","Right",694037,"Daniel Palencia","/api/v1/people/694037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,91,2,0.91,0.3802,6.8183,28.8888,-10.923,-5.3597,10.076,0.1348,2.95,8.8432,-143.3214,-4.7249,-2.2751,50.0003,5.2851,-11.3023,38.4,2.4,24,2396,218,101.2,24,420,NA,NA,NA,FALSE,-10.3,17.6,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T02:42:00.139Z","2023-09-13T02:42:05.136Z",TRUE,"pitch","707b62d2-9672-4801-8ffc-a78d1492e041",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1569,1.637,NA,153.07,181.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Kris Bryant homers (9) on a fly ball to left center field.",1,4,5,54,"bottom",6,"2023-09-13T02:41:24.227Z","2023-09-13T02:42:41.258Z",TRUE,TRUE,FALSE,FALSE,65,1,1,1,592178,"Kris Bryant","/api/v1/people/592178","R","Right",694037,"Daniel Palencia","/api/v1/people/694037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.9,13,0.9,0.4201,6.5859,22.5765,-28.0142,1.4765,2.408,-0.9464,2.1298,4.2474,-129.5225,-2.7458,-2.7879,50.0047,5.3072,2.5529,6,7.2,24,2204,130,NA,NA,NA,NA,NA,NA,FALSE,-30,4.1,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T02:41:41.618Z","2023-09-13T02:41:45.098Z",TRUE,"pitch","092b1748-1b2b-43b7-ab63-0b5e4017cf80",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.21,1.62,NA,64.02,197.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Kris Bryant homers (9) on a fly ball to left center field.",1,4,5,54,"bottom",6,"2023-09-13T02:41:24.227Z","2023-09-13T02:42:41.258Z",TRUE,TRUE,FALSE,FALSE,65,1,1,1,592178,"Kris Bryant","/api/v1/people/592178","R","Right",694037,"Daniel Palencia","/api/v1/people/694037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83.9,14,0.9,0.4172,6.6005,22.4073,-24.8141,0.4597,4.1965,1.3898,1.5345,10.0913,-130.3359,-4.8996,-2.5608,50.0042,5.2679,0.8038,4.8,6,24,2109,193,NA,NA,NA,NA,NA,NA,FALSE,-26.8,6.8,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
